Index Title,Moed Katan
Moed Katan 18b:6,"<sup>iv</sup> <b>M</b><small>AN DARF AM</small> H<small>ALBFESTE KEINE</small> S<small>CHULDSCHEINE SCHREIBEN; WENN ER IHM ABER NICHT TRAUT, UND WENN ER NICHTS ZU ESSEN HAT, SO SCHREIBE ER</small>. M<small>AN DARF AM</small> H<small>ALBFESTE KEINE</small> T<small>ORAROLLEN</small>, T<small>EPHILLIN ODER</small> M<small>EZUZOTH SCHREIBEN</small>. M<small>AN DARF KEINEN</small> B<small>UCHSTABEN KORRIGIEREN, NICHT EINMAL IM</small> E<small>XEMPLAR DES</small> T<small>EMPELS</small>$fn133. R. J<small>EHUDA SAGT, MAN DÜRFE</small>"
Moed Katan 19a:1,"FÜR SICH SELBST T<small>EPHILLIN UND</small> M<small>EZUZOTH SCHREIBEN, SOWIE FÜR SICH SELBST AUF DEM</small> S<small>CHOSSE</small>$fn134<small>DEN</small> P<small>URPURFADEN FÜR DIE</small> Ç<small>IÇITH SPINNEN</small>."
Moed Katan 19a:2,"GEMARA. Die Rabbanan lehrten: Man darf für sich selbst Tephillin und Mezuzoth schreiben, sowie für sich selbst auf dem Schoße den Purpurfaden für die Çiçith spinnen; für andere nur gegen Dank – so R. Meír. R. Jehuda sagt, man dürfe eine List anwenden: seine verkaufen und für sich andere schreiben. R. Jose sagt, man dürfe für seinen Unterhalt wie gewöhnlich schreiben und verkaufen. Rabh lehrte R. Ḥananel, und manche sagen, Rabba b. Bar Ḥana lehrte R. Ḥananel: Die Halakha ist, man darf für seinen Unterhalt wie gewöhnlich schreiben und verkaufen."
Moed Katan 19a:3,"A<small>UF DEM</small> S<small>CHOSSE DEN</small> P<small>URPURFADEN SPINNEN</small>. Die Rabbanan lehrten: Man darf für sich selbst auf dem Schoße den Purpurfaden für die Çiçith spinnen, nicht aber mit einem Gewichtsteine – so R. Elie͑zer. Die Weisen sagen, auch mit einem Gewichtsteine. R. Jehuda sagt in seinem eigenen Namen, mit einem Gewichtsteine, nicht aber mit einer Spindel; die Weisen sagen, sowohl mit einem Gewichtsteine, als auch mit einer Spindel. R. Jehuda sagte im Namen Šemuéls, ebenso sagte R. Ḥija b. Abba im Namen R. Joḥanans: Die Halakha ist: Sowohl mit einem Gewichtsteine als auch mit einer Spindel. Die Halakha ist auch, man dürfe sie für seinen Unterhalt wie gewöhnlich schreiben und verkaufen."
Moed Katan 19a:4,"<b>W</b><small>ER SEINEN</small> T<small>OTEN DREI</small> T<small>AGE VOR DEM</small> F<small>ESTE BEGRABEN HAT, FÜR DEN IST DIE</small> B<small>ESTIMMUNG DER SIEBENTÄGIGEN</small> T<small>RAUER</small>$fn135<small>AUFGEHOBEN; WER ACHT, FÜR DEN IST DIE</small> B<small>ESTIMMUNG DER DREISSIGTÄGIGEN</small> T<small>RAUER AUFGEHOBEN</small>. S<small>IE SAGTEN NÄMLICH, DER</small> Š<small>ABBATH ZÄHLE</small>$fn136<small>MIT, OHNE</small> [<small>DIE</small> T<small>RAUER</small>] <small>ABZUBRECHEN</small>. D<small>IE</small> F<small>ESTE BRECHEN SIE AB, OHNE MITGERECHNET</small>$fn137<small>ZU WERDEN.</small> R. E<small>LIE͑ZER SAGTE:</small> S<small>EITDEM DER</small> T<small>EMPEL ZERSTÖRT WORDEN IST, GLEICHT DAS</small> W<small>OCHENFEST</small>$fn138<small>DEM</small> Š<small>ABBATH.</small> R. G<small>AMLIÉL SAGTE</small>: D<small>AS</small> N<small>EUJAHRSFEST UND DER</small> V<small>ERSÖHNUNGSTAG GLEICHEN DEN ÜBRIGEN</small> F<small>ESTEN. DIE WEISEN SAGEN, WEDER WIE DIESER NOCH WIE JENER; VIELMEHR GLEICHT DAS</small> W<small>OCHENFEST DEN ÜBRIGEN</small> F<small>ESTEN, DAS</small> N<small>EUJAHRSFEST UND DER</small> V<small>ERSÖHNUNGSTAG ABER DEM</small> Š<small>ABBATH.</small>"
Moed Katan 19a:5,"GEMARA. Rabh sagte: Die Bestimmung ist wohl aufgehoben, die Tage$fn139sind nicht aufgehoben. Ebenso sagte R. Hona: Die Bestimmung ist aufgehoben, die Tage sind nicht aufgehoben. R. Šešeth sagte: Auch die Tage sind aufgehoben. – In welcher Hinsicht sind die [Trauer-]Tage nicht aufgehoben? – Hat man sich am Vorabend des Festes das Haar nicht geschoren, so ist es auch nach dem Feste verboten. Ebenso wird"
Moed Katan 19b:1,"auch gelehrt: Wer seinen Toten drei Tage vor dem Feste begraben hat, für den ist die Bestimmung der siebentägigen Trauer aufgehoben; wer acht, für den ist die Bestimmung der dreißigtägigen Trauer aufgehoben. Er darf sich am Vorabend des Festes das Haar scheren; hat er es am Vorabend des Festes nicht geschoren, so darf er sich auch nach dem Feste nicht scheren. Abba Šaúl sagt, er dürfe sich auch nach dem Feste das Haar scheren, denn wie die dreitägige [Trauer] die Bestimmung für die siebentägige$fn140aufhebt, ebenso hebt auch die siebentägige [Trauer] die Bestimmung für die dreißigtägige auf. – ‘Die siebentägige’, wir haben ja von acht Tagen gelernt!? – Abba Šaúl ist der Ansicht, ein Teil des Tages gelte als voller, somit wird der siebente Tag hin und her mitgezählt. R. Ḥisda sagte im Namen des Rabina b. Šila: Die Halakha ist wie Abba Šaúl. Die Weisen pflichten jedoch Abba baúl bei, daß, wenn der achte Tag auf einen Šabbath fällt, der Vorabend des Festes ist, man am Vorabend des Šabbaths das Haar scheren dürfe. – Wessen Ansicht vertritt das, was R. A͑mram im Namen Rabhs sagte, daß nämlich dem Leidtragenden, sobald die Tröstenden ihn verlassen, das Waschen erlaubt sei? Die des Abba Šaúl. Abajje sagte: Die Halakha ist wie Abba Šaúl hinsichtlich des siebenten Tages, und die Weisen pflichten Abba Šaúl bei hinsichtlich des dreißigsten Tages, daß wir sagen, ein Teil des Tages gelte als voller. Raba sagte: Die Halakha ist wie Abba Šaúl hinsichtlich des dreißigsten Tages, und die Halakha ist nicht wie Abba Šaúl hinsichtlich des siebenten Tages. Die Nehardeénser aber sagen: Die Halakha ist wie Abba Šaúl hinsichtlich des einen und des anderen, denn Šemuél sagte, bei der Trauer sei die Halakha nach der Ansicht des Erleichternden zu entscheiden."
Moed Katan 19b:2,"Woher ist die dreißigtägige [Trauer] zu entnehmen? Dies ist durch [das Wort] <i>Haarwuchs</i> vom Naziräer zu entnehmen; hier$fn141heißt es: <i>den Haarwuchs eures Hauptes sollt ihr nicht stehen lassen</i>, und dort$fn142heißt es: <i>seinen Haarwuchs soll er herabhängen lassen</i>, wie da dreißig [Tage], ebenso auch hier dreißig. – Woher dies dort? R. Mathna erwiderte: Das unbefristete Nazirat währt dreißig Tage. – Woher dies? – Die Schrift sagt:$fn142<i>geweiht soll er sein [jihjeh]</i>, [der Zahlenwert des Wortes] <i>jihjeh</i> beträgt dreißig."
Moed Katan 19b:3,"R. Hona, Sohn des R. Jehošua͑, sagte: Alle stimmen überein, daß, wenn der dritte [Trauertag] auf den Vorabend des Festes fällt, das Baden bis zum Abend verboten sei. R. Neḥemja, Sohn des R. Jehošua͑, erzählte: Ich traf R. Papi und R. Papa sitzen, und sie sagten, die Halakha sei wie R. Hona, Sohn des R. Jehošuá. Manche lesen: R. Neḥemja, Sohn des R. Joseph, erzählte: Ich traf R. Papi, R. Papa und R. Hona, Sohn des R. Jehošua͑, sitzen und sie sagten, alle stimmen überein, daß, wenn der dritte [Trauertag] auf den Vorabend des Festes fällt, das Baden bis zum Abend verboten sei. Abajje fragte Raba: Wird ihm der Festtag, wenn er [den Toten] am Festtage begraben hat, zu den dreißig [Trauertagen] mitgezählt oder wird ihm der Festtag zu den dreißig [Trauertagen] nicht mitgezählt? Von den sieben [Trauertagen] ist es mir nicht fraglich, da die Vorschriften der siebentägigen Trauer$fn143am Feste keine Geltung haben; fraglich ist es mir nur von den dreißig [Trauertagen], da die Vorschriften der dreißigtägigen Trauer$fn144am Feste Geltung haben. Dieser erwiderte: Er wird nicht mitgezählt. Jener wandte gegen ihn ein: Wer seinen Toten zwei Tage vor dem Feste begraben hat, zähle nach dem Feste noch fünf [Trauertage]; seine Arbeit ist dann durch andere zu verrichten, seine Sklaven und Mägde arbeiten heimlich in seinem Hause und die Menge befasse sich$fn145mit ihm nicht,"
Moed Katan 20a:1,"da dies schon am Feste erfolgt ist. Die Regel dabei ist: hinsichtlich dessen, was den Leidtragenden selbst betrifft, bricht das Fest [die Trauer] ab, hinsichtlich dessen, was die Menge betrifft, bricht das Fest sie nicht ab. Hat er ihn drei Tage vor Schluß des Festes begraben, so zähle er die sieben [Trauertage] nach dem Feste; während der vier ersten Tage befasse sich die Menge mit ihm, während der letzten drei befasse sich die Menge mit ihm nicht, da dies schon am Feste erfolgt ist; auch wird ihm das Fest$fn146mitgezählt. Dies bezieht sich wohl auf den Schlußsatz!? – Nein, auf den Anfangssatz. Er wandte gegen ihn ein: Das Fest wird ihm zu den dreißig [Trauertagen] mitgezählt, und zwar: begrub er [einen Toten] am Beginne des Festes, so zähle er die sieben [Trauertage] nach dem Feste; seine Arbeit ist dann durch andere zu verrichten, seine Sklaven und Mägde arbeiten heimlich in seinem Hause, und die Menge befasse sich mit ihm nicht, da dies schon am Feste erfolgt ist, auch wird ihm das Fest$fn146mitgezählt!? – Eine Widerlegung. Als Rabin kam, sagte er im Namen R. Joḥanans: Auch wenn er [seinen Toten] am Feste begraben hat. Ebenso lehrte R. Elea͑zar seinen Sohn R.Pedath: Auch wenn er [seinen Toten] am Feste begraben hat."
Moed Katan 20a:2,"Die Rabbanan lehrten: Hat man drei Tage vor dem Feste das Lager umgelegt, so braucht man es nach dem Feste nicht umzulegen – so R. Elie͑zer; die Weisen sagen, auch wenn nur einen Tag, auch wenn nur eine Stunde. R. Elea͑zar b. R. Šimo͑n sagte: Das sind die Worte der Schule Šammajs, das sind die Worte der Schule Iiillels. Die Schule Šammajs sagt nämlich, nur wenn drei Tage, und die Schule Hillels sagt, auch wenn nur einen Tag. R. Ilona sagte im Namen des R. Ḥija b. Abba, im Namen R. Joḥanans, und wie manche sagen, sagte es R. Joḥanan zu R. Ḥija b. Abba und R. Hona: Auch wenn nur einen Tag, auch wenn nur eine Stunde. Raba sagte: Die Halakha ist wie unser Tanna, welcher sagt, nur wenn drei Tage. Einst kam Rabina nach Sura am Euphrat, und R. Ḥabiba fragte ihn, wie die Halakha sei. Dieser erwiderte: Auch wenn nur einen Tag, auch wenn nur eine Stunde."
Moed Katan 20a:3,"R. Ḥija b. Abba, R. Ami und R. Jiçḥaq der Schmied saßen an der Tür des R. Jiçḥaq b. Elea͑zar, und unter ihnen wurde [folgende Frage] aufgeworfen: Woher ist die siebentägige Trauer zu entnehmen? Es heißt :$fn147<i>ich werde eure Feste in Trauer verwandeln</i>; wie das Fest sieben [Tage], ebenso die Trauer sieben. – Vielleicht wie das Wochenfest, das nur einen Tag währt!? – [Die Vergleichung] mit diesem ist für [eine Lehre] des Reš Laqiš zu verwenden, denn Reš Laqiš sagte im Namen R. Jehudas des Fürsten: Woher, daß man wegen einer verspäteten Todesnachricht nur einen Tag Trauer halte? Es heißt: <i>ich werde eure Feste in Trauer verwandeln</i>, und wir haben das Versammlungsfest, das nur einen Tag währt."
Moed Katan 20a:4,"Die Rabbanan lehrten: Wegen einer rechtzeitigen Todesnachricht gilt die siebentägige und dreißigtägige Trauer, wegen einer verspäteten Todesnachricht ist die Trauer nur einen Tag zu halten. – Welche heißt rechtzeitig und welche heißt verspätet? – Innerhalb dreißig Tagen heißt sie rechtzeitig, nach dreißig Tagen heißt sie verspätet – so R. A͑qiba. Die Weisen sagen: Sowohl wegen der rechtzeitigen Todesnachricht als auch wegen der verspäteten gilt die siebentägige und die dreißigtägige Trauer. Rabba b. Bar Ḥana sagte im Namen Joḥanans: Wo du sonst findest, daß ein Einzelner erleichternd und eine Mehrheit erschwerend ist, ist die Halakha wie die Mehrheit, ausgenommen hierbei; obgleich R. A͑qiba erleichternd ist und die Weisen erschwerend, so ist die Halakha nach der Ansicht des Erleichternden zu entscheiden."
Moed Katan 20a:5,"R. Ḥenana erhielt aus Hozäa Nachricht vom Tode seines Vaters. Da kam er vor R. Ḥisda und dieser sprach zu ihm: Wegen der verspäteten Todesnachricht ist nur ein Tag Trauer zu halten. R. Nathan b. Ami erhielt aus Hozäa Nachricht vom Tode seiner Mutter. Da kam er vor Raba und dieser sprach zu ihm: Sie sagten, wegen der verspäteten Todesnachricht sei nur ein Tag Trauer zu halten. Jener wandte gegen ihn ein: Diese Worte$fn148gelten nur von den fünf Toten der Pflicht$fn149, wegen eines Vaters und einer Mutter aber ist die siebentägige und die dreißigtägige Trauer immer zu halten!? Dieser erwiderte: Dies ist die Ansicht eines Einzelnen, wir aber halten nichts davon. Es wird nämlich gelehrt: Als der Vater R. Çadoqs in Ginzaq starb, teilte man es ihm erst nach drei Jahren mit. Da kam er und fragte Eliša͑ b. Abuja und die Ältesten, die mit dabei waren, und diese erwiderten ihm: Halte die siebentägige Trauer. Und als der Sohn des R. Ahija in der Diaspora$fn150starb, hielt er über ihn die siebentägige und die dreißigtägige Trauer. Dem ist aber nicht so. Rabh war ein Bruderssohn und Schwesterssohn$fn151R. Ḥijas; als er nach"
Moed Katan 20b:1,"dort$fn152kam, fragte ihn dieser: Lebt dein Vater? Jener entgegnete: Lebt die Mutter$fn153? Dieser fragte: Lebt deine Mutter? Jener entgegnete: Lebt der Vater$fn153? Da sprach er zu seinem Diener: Ziehe mir die Schuhe ab und bringe mir meine Kleider nach der Badeanstalt$fn154. Hieraus ist dreierlei zu entnehmen. Es ist zu entnehmen, daß der Leidtragende keine Sandalen anhaben darf; es ist zu entnehmen, daß wegen der verspäteten Todesnachricht nur eine eintägige Trauer zu halten ist; und es ist zu entnehmen, daß ein Teil des Tages als voller gilt. Somit [entscheidet] R. Ḥija für sich und R. Aḥija für sich$fn155."
Moed Katan 20b:2,"R. Jose b. Abin sagte: Wenn jemand am Feste eine rechtzeitige Todesnachricht erhält, die aber am Ausgange des Festes eine verspätete wird, so wird ihm [das Fest] mitgezählt, und er halte nur eine eintägige Trauer. R. Ada aus Cäsarea lehrte vor R. Joḥanan: Wenn jemand am Šabbath eine rechtzeitige Todesnachricht erhält, die aber am Ausgange des Šabbaths eine verspätete wird, so halte er nur eine eintägige Trauer. – Muß er [das Gewand] einreißen oder braucht er es nicht einzureißen? R. Mani erwiderte: Man braucht es nicht einzureißen. R.Ḥanina erwiderte: Er muß es einreißen. R. Mani sprach zu R. Ḥanina: Einleuchtend ist meine Ansicht, daß er es nicht einreiße, da die siebentägige Trauer$fn156 ausfällt, aber gibt es denn nach deiner Ansicht, daß er es einreiße, ein Einreißen ohne siebentägige Trauer!? – Etwa nicht, Isi, Vater R. Zeras, und wie manche sagen, der Bruder R. Zeras, lehrte ja vor R. Zera, wer kein Oberkleid zum Einreißen hat und eines innerhalb der sieben [Trauertage] erhält, reiße es ein, nach den sieben nicht mehr, und R. Zera ergänzte, dies gelte nur von den fünf Toten der Pflicht, wegen eines Vaters und einer Mutter müsse man auch nachher [das Gewand] einreißen!? – Dies nur zu Ehren seines Vaters und seiner Mutter."
Moed Katan 20b:3,"Die Rabbanan lehrten: Über diejenigen, von denen es im Abschnitte von den Priestern$fn157heißt, daß ein Priester sich an ihnen verunreinige, halte der Leidtragende Trauer, und zwar: Frau, Vater, Mutter, Bruder, Schwester, Sohn und Tochter. Zu diesen fügten sie noch hinzu den Bruder und die unverheiratete Schwester mütterlicherseits, und die verheiratete Schwester väter- oder mütterlicherseits. Und wie man ihretwegen Trauer halte, so halte man Trauer auch über ihre Nächstgradigen$fn158 – so R. A͑qiba. R. Šimo͑n b. Elea͑zar sagt, nur über den Sohn seines Sohnes und den Vater seines Vaters, die Weisen sagen, über den man Trauer hält, mitdem halte man auch Trauer$fn159. – Die Weisen sind ja derselben Ansicht wie der erste Tanna!? – Der Unterschied zwischen ihnen ist, ob mit ihm, nur in derselben Wohnung. So sprach Rabh zu seinem Sohne Ḥija, und ebenso R. Hona zu seinem Sohne Rabba: In ihrer$fn160Anwesenheit halte auch du Trauer, in ihrer Abwesenheit halte keine Trauer."
Moed Katan 20b:4,"Mar U͑qaba starb ein Schwager, und er glaubte über ihn die siebentägige und die dreißigtägige Trauer halten zu müssen. Als R. Hona ihn besuchte und ihn [in Trauer] traf, sprach er zu ihm: Du willst wohl Leckereien [des Trauermahles] essen! Zu Ehren seiner Frau sagten sie es nur bei einem Schwiegervater und einer Schwiegermutter. Es wird nämlich gelehrt: Wenn einem sein Schwiegervater oder seine Schwiegermutter gestorben ist, so darf er seine Frau nicht zwingen, sich Augen und Gesicht zu schminken, vielmehr lege er sein Bett um und halte mit ihr Trauer. Ebenso darf sie, wenn ihr Schwiegervater oder ihre Schwiegermutter gestorben ist, sich nicht Augen und Gesicht schminken, vielmehr lege sie ihr Bett um und halte mit ihm Trauer. Ein anderes lehrt: Obgleich sie gesagt haben, niemand könne seine Frau$fn161zwingen, sich Augen und Gesicht zu schminken, so sagten sie in Wirklichkeit, daß sie ihm einen Becher einschenke, das Bett mache und Gesicht, Hände und Füße wasche. [Die Lehren] widersprechen ja einander!? Vielmehr spricht die eine von Schwiegervater und Schwiegermutter und die andere von anderen Verwandten. Schließe hieraus. Ebenso wird auch gelehrt: Sie sagten es zu Ehren seiner Frau nur von Schwiegervater und Schwiegermutter allein."
Moed Katan 20b:5,"Amemar starb ein Sohn seines Sohnes, und er riß über ihn sein Gewand ein. Hierauf kam sein Sohn zu ihm, und er riß es vor ihm [abermals] ein. Alsdann erinnerte er sich, daß er es sitzend tat, da riß er es stehend [abermals] ein. R. Aši fragte Amemar: Woher, daß das Einreißen stehend erfolgen muß? – Es heißt :$fn162<i>da stand Ijob auf und zerriß sein</i>"
Moed Katan 21a:1,"<i>Gewand</i>. – Es heißt ja aber auch :$fn163<i>und wenn er auf steht und spricht: Ich habe keine Lust sie zu nehmen</i>, und es wird gelehrt: ob sitzend oder stehend oder angelehnt!? Dieser erwiderte: Da heißt es ja nicht: er soll$fn164aufstehen und sprechen, hier aber heißt es: er stand auf und zerriß."
Moed Katan 21a:2,"Rami b. Ḥama sagte: Woher, daß das Einreißen stehend erfolgen muß? – Es heißt: <i>da stand Ijob auf und zerriß</i>. – Vielleicht tat er nur ein Überflüssiges; so heißt es auch:$fn162<i>er schor sich sein Haupt</i>, ist man etwa auch hierzu verpflichtet!? – Vielmehr, aus folgendem:$fn165<i>da stand David auf und zerriß seine Kleider</i>. – Vielleicht tat er es [ebenfalls] nur als Überflüssiges; so heißt es auch:$fn165<i>und er legte sich auf die Erde</i>, ist man etwa auch hierzu verpflichtet, es wird ja gelehrt, man habe seiner Pflicht nicht genügt, wenn man sich auf ein Bett, einen Stuhl, einen großen Trog oder den Boden niedergesetzt hat, und R. Joḥanan erklärte, weil man das Bett nicht umgelegt$fn166hat!? Jener erwiderte: Wie auf die Erde$fn167."
