Index Title,Zevachim
Zevachim 75a:1,"einem Privatopfer, ein Gemeindeopfer mit einem Gemeindeopfer oder ein Privatopfer mit einem Gemeindeopfer verwechselt worden, so sind von jedem vier Sprengungen auf zutragen; hat man vier von allen zusammen aufgetragen, so ist der Pflicht genügt. Dies nur in dem Falle, wenn sie lebend verwechselt worden sind, wenn aber geschlachtet$fn106, so trage man von allen zusammen vier Sprengungen auf, und hat man von allen zusammen eine Sprengung aufgetragen, so ist der Pflicht genügt. Rabbi sagt, man bemesse die Sprengung: würde sie für das eine und das andere ausgereicht haben, so ist sie gültig, wenn aber nicht, so ist sie ungültig. Dies wird von dem eines Privaten ebenso wie von dem einer Gemeinde gelehrt; wie nun das einer Gemeinde ein Männeropfer ist, ebenso ist unter Privatopfer ein Männeropfer zu verstehen!? Raba erwiderte: Glaubst du etwa, diese Lehre sei korrekt; sie lehrt ja, dies gelte nur von dem Falle, wenn sie lebend verwechselt worden sind, nicht aber, wenn geschlachtet$fn107!? Vielmehr ist dies wie folgt zu verstehen: dies nur in dem Falle, wenn die Verwechselung der geschlachteten der Verwechselung von lebenden gleicht, wenn nämlich die Gefäße$fn108[verwechselt worden sind], ist aber [das Blut] vermischt worden, so trage man vier Sprengungen für alle zusammen auf, und hat man für alle zusammen eine Sprengung auf getragen, so ist der Pflicht genügt. Rabbi sagt, man bemesse die Sprengung: würde sie für das eine und das andere ausgereicht$fn109haben, so ist sie gültig, wenn aber nicht, so ist sie ungültig. – Hält Rabbi denn von dieser Ansicht, es wird ja gelehrt: Rabbi sagte: Nach R. Eliezer$fn110ist die Besprengung$fn111in jedem Quantum reinigend, ist für die"
Zevachim 75b:1,"Besprengung kein bestimmtes Quantum erforderlich, und kann die Besprengung zur Hälfte gültig und zur Hälfte ungültig$fn112sein. – Er sagte es nach der Ansicht R. Elie͑zers. Wenn du aber willst, sage ich : die Besprengung ist eine Handlung für sich und das Sprengen eine Handlung für sich$fn113."
Zevachim 75b:2,"S<small>IND</small> [O<small>PFERTIERE</small>] <small>MIT EINEM</small> E<small>RSTGEBORENEN ODER EINEM</small> Z<small>EHNTEN VERMISCHT WORDEN &amp;C</small>. Rami b. Ḥama sagte: Nach der Schule Šammajs darf man das Erstgeborene Menstruierenden nicht zu essen geben; wie aber verhält es sich mit dem Eingetauschten? Das Erstgeborene kann nicht ausgelöst werden, wie aber verhält es sich mit dem Eingetauschten? Das Erstgeborene darf nicht nach Litra$fn114gewogen werden; wie aber verhält es sich mit dem Eingetauschten? Raba erwiderte: Es wird gelehrt: Das Erstgeborene und der Zehnt können eingetauscht$fn115werden, [auch] wenn sie ein Gebrechen bekommen haben, und das Eingetauschte gleicht ihnen selbst."
Zevachim 75b:3,"Rami b. Ḥama fragte ferner: Darf das Erstgeborene, das [der Priester] für den Temnelreparaturfonds gespendet hat, nach Litra gewosren werden: ist der Gewinn des Heiligturns$fn116ausschlag£ebend oder ist die Mißachtung des Erstgeborenen$fn116ansschlabgebend? R. Jose b. Zebida erwiderte: Komm und höre: Sind [Opfertierel mit einem Erstgeborenen oder einem Zehnten vermischt worden, so sind sie weiden zu lassen, bis sie ein Gebrechen bekommen, sodann esse man sie nach Vorschrift des Erstgeborenen und des Zehnten. Dies besagt ja wahrscheinlich, daß sie nicht nach Litra gewogen werden dürfen. R. Hona und R. Ḥizqija, Schüler des R. Jirmeja, entgegneten: Es ist ia nichl gleich: da sind es zwei Heiligkeiten und zwei$fn117Körper, hierbei aber sind es zwei Heiliqrkeiten und ein Körper. R. Jose b. Abin wandfe$fn118ein : Würde man denn auf einen hören, wenn er sagt, daß man ihm ein Erstgeborenes auslöse, das er für den Tempelreparaturfonds gespendet$fn119hat!? – Wenn auszulösen, wo doch der Allbarmherzige gesagt hat, daß man sie nicht$fn120auslöse!? Vielmehr, erwiderte R. Ami, dieser$fn121kann ja nur das spenden, was man ihm gegeben $fn122hat."
Zevachim 75b:4,"B<small>EI ALLEN</small> (O<small>PFERN</small>) <small>KANN EINE</small> V<small>ERWECHSELUNG VORKOMMEN &amp;C</small>. Sündopfer und Schuldopfer$fn123 wohl deshalb, weil dieses ein Männchen und jenes ein Weibchen ist, und dies ist ja auch bei einem Sündonfer und einem Brandopfer$fn124der Fall!? – Es gibt den Ziegenbock eines Fürsten$fn125. – Das$fn126eine hat Haar und das andere Wolle$fn127. – Das Pesaḥopfer und das Schuldopfer können ja ebenfalls nicht verwechselt werden, denn das eine ist ein Jahr und das andere zwei Jahre alt!? – Es gibt das Schuldopfer des Nazirs und das Schuldopfer$fn128des Aussätzigen. Wenn du aber willst, sage ich: manche einjährige sehen wie zweijährige aus, und manche zweijährige sehen wie einjährige aus."
Zevachim 75b:5,"<sup>iii</sup><b>S</b><small>IND EIN</small> S<small>CHULDOPFER UND EIN</small> H<small>EILSOPFER MITEINANDER VERMISCHT WORDEN, SO SIND BEIDE, WIE</small> R. Š<small>IMO͑N SAGT, IN DER</small> N<small>ORDSEITE ZU SCHLACHTEN UND NACH</small> V<small>ORSCHRIFT DES STRENGEREN UNTER IHNEN</small>$fn129<small>ZU ESSEN</small>. M<small>AN ERWIDERTE IHM</small>: M<small>AN BRINGE KEIN</small> H<small>EILIGES IN DEN</small> U<small>NTAUGLICHENRAUM</small>$fn130. S<small>IND</small> S<small>TÜCKE MIT</small> S<small>TÜCKEN VERMISCHT WORDEN</small>, H<small>OCHHEILIGES MIT</small> M<small>INDERHEILIGEM, SOLCHE, DIE EINEN</small> T<small>AG GEGESSEN WERDEN, MIT SOLCHEN, DIE ZWEI</small> T<small>AGE UND EINE</small> N<small>ACHT GEGESSEN WERDEN, SO SIND SIE NACH</small> V<small>ORSCHRIFT DES STRENGEREN UNTER IHNEN ZU ESSEN</small>."
Zevachim 75b:6,"GEMARA. Ein Schüler rezitierte vor Rabh : Für den Erlös von Siebentjahrsfrüchten darf man keine Hebe kaufen, weil man dadurch die Essens[dauer] derselben$fn131kürzt. Die Jünger sprachen zu Raba: Dies vertritt nicht die Ansicht R. Šimo͑ns, denn R. Šimo͑n sagt ja, man dürfe Opfer in den Untauglichenraum$fn132bringen. Er erwiderte ihnen: Man kann auch sagen, daß dies die Ansicht R. Šimo͑ns vertrete, denn er lehrt dies nur von dem Falle, wenn es$fn133bereits erfolgt ist, nicht aber von vornherein. Etwa nicht auch von vornherein, Abajje wandte dagegen ein: Dies alles$fn134dürfen"
Zevachim 76a:1,"die Priester in verschiedener Zubereitung essen: gebraten, geschmort und gekocht, auch Gewürze von Profanem oder Hebe$fn135hineintun – so R. Jišma͑él. Dieser erwiderte : Laß die Gewürzhebe, dies ist nur rabbanitisch$fn136. Er wandte gegen ihn ein: Man darf für den Erlös des [zweiten] Zehnten keine Hebe kaufen, weil man dadurch die Essenfsdauer] desselben einschränkt$fn137; R.Šimo͑n erlaubt$fn138dies. Da schwieg er. Als [Abajje] zu R. Joseph kam, sprach dieser zu ihm : Du solltest gegen ihn einen Einwand erheben [auch] aus folgender Lehre: Man darf nicht Grünkraut vom Siebentjähre mit Öl von Hebe kochen, um nicht Heiliges in den Untauglichenraum$fn139zu bringen; R. Šimo͑n erlaubt dies. – Er erwiderte mir, man lasse die Gewürzhebe, dies sei rabbanitisch, ebenso ist auch die Hebe von Grünkraut rabbanitisch. – Demnach sollte es ja umgekehrt heißen: Grünkraut von Hebe mit Öl vom Siebentjahre$fn140!? – Ich habe ja gegen ihn einen anderen Einwand$fn141erhoben, und er erwiderte mir, wenn die Vermischung bereits erfolgt ist, ebenso auch hierbei, wenn es bereits erfolgt ist. – Was ist, wenn es bereits erfolgt ist, der Grund der Rabbanan$fn142!? – Hierbei ist es ebenso wie bei Schuldopfer und Heilsopfer. – Es ist ja nicht gleich: bei diesen gibt es ein Mittel, das Weidenlassen, bei jenen aber gibt es kein Mittel. Dies gleicht vielmehr [der Vermischung von] Stücken; diese sind, da es kein anderes Mittel gibt, nach Vorschrift des strengeren unter ihnen zu essen. Rabina wandte ein: Es ist ja nicht gleich: bei einzelnen Stücken gibt es gar kein Mittel, hierbei aber gibt es ja ein Mittel, das Ausdrücken$fn143!? – Und R. Joseph!? – Wie sollte man es ausdrücken: drückt man stark aus, so leiden ja$fn144die Siebentjahrs fr lichte, und drückt man nur wenig aus, so bleibt ja eine Beimischung enthalten. Er wandte ferner gegen ihn ein : R. Šimo͑n sagt, am folgenden Tage$fn145bringc er sein Schuldopfer und dazu das Log [Öl] und spreche: ist er aussätzig, so sei dies das Schuldopfer und dies das dazu gehörige Log"
Zevachim 76b:1,"[Öl], wenn aber nicht, so sei dieses Schuldopfer ein freiwilliges Heilsopfer. Bei diesem Schuldopfer ist das Schlachten in der Nordseite, die Besprengung der Daumen, das Stützen, die Libation und das Schwingen von Brust und Schenkel$fn146erforderlich und es ist einen Tag und eine Nacht zu essen$fn147!? – Anders verhält es sich bei einem Mittel für die Person$fn148. – Einleuchtend ist dies hinsichtlich des Schuldopfers, wie ist aber beim Log [Öl]$fn149zu verfahren!? – Er sage: dieses Log sei eine Spende$fn150. – Vielleicht ist er nicht Aussätziger, sodann ist ja das Abhäufen$fn152nötig!? – Er häufe ab. – Vielleicht ist er xiussätziger, sodann sind ja die sieben Besprengungen$fn153erforderlich!? – Er trage sie auf. – Man vermindert es$fn154 ja!? – Er fülle etwas nach. Es wird nämlich gelehrt: Fehlt vor dem Gießen$fn155etwas vom Log, so fülle man nach. – Es ist ja die Aufräucherung$fn156 erforderlich!? – Er räuchere auf. – Wann: wenn nach den sieben Besprengungen., so wird ja das Zurückbleibende zwischen dem Abhäufen und dem Aufräuchern vermindert, und für ein solches ist der Haufe nicht auf zuräuchern, und wenn vor den sieben Besprengungen, so darf man ja das, worin für das Altarfeuer Bestimmtes$fn157noch enthalten ist, nicht aufräuchern!? B. Jehuda, Sohn des B. aimon b. Pazi, erwiderte: Man betrachte es als Brennholz$fn158. Es wird nämlich gelehrt: B. Elie͑zer sagte:$fn159<i>Zum wohlgefälligen Geruche,</i> als solches darfst du es$fn160nicht hinaufbringen$fn161, wohl aber darfst du es als Brennholz hinaufbringen. – Das Zurückbleibende"
Zevachim 77a:1,"muß ja gegessen werden, und darin ist ja noch das wenige$fn162enthalten, wovon der Haufe nicht abgehoben worden$fn163ist!? – Dieses ist auszulösen$fn164. – Wo ist es auszulösen, wenn innerhalb, so bringt man ja Profanes$fn165in den Tempelhof, und wenn außerhalb, so wird es$fn166ja durch das Hinausbringen untauglich!? – Tatsächlich innerhalb, denn profan wird es von selber$fn167. – B. Šimo͑n sagte ja aber, daß man kein Öl spenden$fn168 könne!? – Anders verhält es sich bei einem Mittel für die Person$fn148."
Zevachim 77a:2,"R. Riḥumi saß vor Rabina und trug im Namen des R. Hona b. Taḥlipha vor: Er kann ja$fn169sagen: dieses Schuldopfer sei$fn170ein Schwebe-Schuldopfer$fn171!? Hieraus ist also zu entnehmen, daß R. Šimo͑n es ist, der gegen R. Elie͑zer streitet und sagt, daß man ein Schwebe-Schuldopfer nicht spenden könne. Dieser erwiderte: O Tora, du verwechselst zwischen Schaf$fn172 und Widder."
Zevachim 77a:3,"<sup>iv</sup><b>S</b><small>IND</small> G<small>LIEDER VON EINEM</small> S<small>ÜNDOPFER MIT</small> G<small>LIEDERN VON EINEM</small> B<small>RANDOPFER VERMISCHT WORDEN, SO LEGE MAN SIE, WIE</small> R. E<small>LIE͑ZER SAGT, OBEN</small>$fn173<small>UND BETRACHTE DAS</small> F<small>LEISCH VOM</small> S<small>ÜNDOPFER ALS</small> B<small>RENNHOLZ; DIE</small> W<small>EISEN SAGEN, MAN LASSE SIE VERDERBEN</small>$fn174, <small>UND SIE KOMMEN IN DEN</small> V<small>ERBRENNUNGSRAUM</small>."
Zevachim 77a:4,"GEMARA. Was ist der Grund R. Elie͑zers? - Die Schrift sagt:$fn175<i>und auf den Altar sollen sie nicht kommen zum wohlgefälligen Gerüche;</i> zum wohlgefälligen Gerüche darfst du es nicht hinaufbringen, wohl aber darfst du es als Brennholz hinaufbringen. – Und die Rabbanan!? – Der Allbarmherzige hat durch [das Wort]$fn175<i>sie</i> eingeschränkt, sie$fn176darfst du nicht als solches hinaufbringen, wohl aber als Brennholz, anderes aber nicht$fn177. – Und R. Elie͑zer!? – <i>Sie,</i> nur bei diesen gleicht die Altarrampe dem Altar selbst, bei anderem aber nicht. – Und die Rabbanan!? – Hieraus ist beides zu entnehmen."
Zevachim 77a:5,"Unsere Mišna vertritt nicht die Ansicht des Autors der folgenden Lehre : R. Jehuda sagte : R. Elie͑zer und die Weisen stimmen überein über den Fall, wenn Glieder von einem Sündopfer mit Gliedern von einem Brandopfer vermischt worden sind, daß sie darzubringen sind, und wenn mit einem aktiv oder passiv zur Bestialität verwandten [Tiere], daß sie nicht darzubringen sind, sie streiten nur über den Fall, wenn Glieder eines fehlerfreien Brandopfers mit Gliedern eines fehlerbehafteten verwechselt worden sind. R. Elie͑zer sagt, sie seien darzubringen und man betrachte sie$fn178als Brennholz, und die Weisen sagen, sie seien nicht darzubringen. – Nach R. Elie͑zer gilt dies von einem aktiv oder passiv zur Bestialität verwandten [Tiere] wohl deshalb, weil es [zur Opferung] nicht tauglich ist,"
Zevachim 77b:1,"und auch das fehlerbehaftete ist ja nicht tauglich!? R. Hona erwiderte: Wenn [der Fehler] in einem Häutchen am Auge besteht, und zwar nach R. A͑qiba, welcher sagt, wenn es$fn179hinaufgekommen ist, sei es nicht herabzunehmen. – Allerdings sagt es R. A͑qiba von dem Falle, wenn es bereits erfolgt ist, sagt er es etwa auch von vornherein!? – R.Papa erwiderte: Hier handelt es sich um den Fall, wenn sie bereits auf die Altarrampe gekommen$fn180sind. – Demnach sollte dies auch von dem Falle gelten, wenn sie$fn181gesondert vorhanden$fn182sind!? – Vielmehr, folgendes ist der Grund R. Elie͑zers: der Allbarmherzige schränkt ein:$fn082<i>ein Gebrechen haftet ihnen an</i>, nur so$fn183sind sie nicht wohlgefällig, vermischt aber sind sie wohlgefällig. – Und die Rabbanan!? – Solange der Fehler ihnen anhaftet, dürfen sie nicht dargebracht werden, ist aber der Fehler vorüber, dürfen sio wohl dargebracht werden. – Und R. Elie͑zer$fn184!? – [Dies geht hervor aus] <i>ihnen, an ihnen</i>$fn185. – Und die Rabbanan!? – <i>Ihnen, an ihnen</i> legen sie nicht aus. – Wieso heißt es demnach$fn186man betrachte$fn187, der Allbarmherzige hat es ja als tauglich erklärt!? – Er sprach es [zu den Rabbanan] nach ihrer Ansicht; nach meiner Ansicht hat der Allbarmherzige es als tauglich erklärt, aber auch ihr müßt mir ja beipflichten, daß das Fleisch des fehlerbehafteten als Brennholz zu betrachten sei, wie dies auch beim Fleische des Sündopfers$fn188der Fall ist. – Und die Rabbanan!? – Jenes ist verächtlich, dieses ist nicht verächtlich."
Zevachim 77b:2,"<sup>v</sup><b>W</b><small>ENN</small> O<small>PFERGLIEDER MIT</small> G<small>LIEDERN VON FEHLERBEHAFTETEN VERMISCHT WORDEN SIND, SO SIND, WIE</small> R. E<small>LIE͑ZER SAGT, WENN EIN</small> K<small>OPF DARGEBRACHT WORDEN IST, ALLE KÖPFE</small>$fn189<small>DARZUBRINGEN, WENN EIN</small> U<small>NTERSCHENKEL DARGEBRACHT WORDEN IST, ALLE</small> U<small>NTERSCHENKEL DARZUBRINGEN; DIE</small> W<small>EISEN SAGEN, SELBST WENN ALLE MIT</small> A<small>USNAHME VON EINEM DARGEBRACHT WORDEN SIND, KOMME DIESES IN DEN</small> V<small>ERBRENNUNGSRAUM</small>."
Zevachim 77b:3,"GEMARA. W<small>ENN</small> O<small>PFERGLIEDER MIT</small> G<small>EBRECHENBEHAFTETEN VERMISCHT WORDEN SIND</small>. R. Elea͑zar sagte: R. Elie͑zer hat es nur paarweise$fn190erlaubt, einzeln aber nicht. R. Jirmeja$fn191 wandte ein: Die Weisen sagen, selbst wenn alle mit Ausnahme von einem dargebracht worden sind, komme dieses in den Verbrennungsraum$fn192. R. Jirmeja b. Taḥlipha erwiderte ihm: Ich will es dir erklären: unter ‘einem’ ist ein Paar zu verstehen."
Zevachim 77b:4,"<sup>vi</sup><b>I</b><small>ST</small> B<small>LUT</small>$fn193<small>MIT</small> W<small>ASSER VERMISCHT WORDEN, SO IST ES, WENN ES DAS</small> A<small>USSEHEN VON</small> B<small>LUT HAT, TAUGLICH; IST ES MIT</small> W<small>EIN</small>$fn194<small>VERMISCHT WORDEN</small>, <small>SO BEHANDLE MAN IHN</small>$fn195<small>WIE</small> W<small>ASSER, IST ES MIT</small> B<small>LUT VON EINEM</small> V<small>IEH</small>$fn196 <small>ODER EINEM</small> W<small>ILDE VERMISCHT WORDEN, SO BEHANDLE MAN ES WIE</small> W<small>ASSER</small>."
Zevachim 78a:1,"R. J<small>EHUDA SAGT</small>, B<small>LUT GEHE IN</small> B<small>LUT NICHT</small>$fn197<small>AUF</small>. <sup>vii</sup>I<small>ST ES MIT</small> B<small>LUT VON</small> U<small>NTAUGLICHEN VERMISCHT WORDEN, SO IST ES</small>$fn198<small>IN DEN</small> K<small>ANAL ZU GIESSEN; WENN MIT DEM NACHFLIESSENDEN</small>$fn199B<small>LUTE, SO IST ES IN DEN</small> K<small>ANAL ZU GIESSEN; NACH</small> R. E<small>LIE͑ZER IST ES TAUGLICH</small>. H<small>AT MAN ES OHNE ZU FRAGEN GESPRENGT, SO IST ES GÜLTIG</small>."
Zevachim 78a:2,"GEMARA. R. Ḥija b. Abba sagte im N amen R. Joḥanans: Dies gilt nur von dent Falle, wenn das Wasser in das Blut gekommen ist, wenn aber das Blui in das Wasser, so geht [jeder Tropfen] einzeln auf. R. Papa sagte ; Hinsichtlich des Zudeckens$fn200aber ist dies nicht der Fall, weil es bei gottgefälligen Handlungen keine Verdrängung gibt$fn201."
Zevachim 78a:3,"R. Papa sagte: Hat man Verwerfliches, Übriggebliebenes und Unreines miteinander vermischt$fn202und gegessen, so ist man frei, denn es ist nicht möglich, daß die eine Art nicht mehr ist als die andere und sie aufhebt$fn203. Hieraus ist dreierlei zu entnehmen; es ist zu entnehmen, daß verbotene Dinge einander aufheben, es ist zu entnehmen, daß die Bestimmung von der Geschmacks Verleihung der Quantitätsmehrheit$fn204nicht aus der Tora ist, und es ist zu entnehmen, daß die eventuelle Warnung nicht als Warnung$fn205 gilt. Raba wandte ein: Hat man Teig aus Weizen und Reis bereitet, so ist er, wenn er Getreidegeschmack hat, zur Teighebe$fn206pflichtig, auch wenn der größere Teil aus Reis$fn207besteht!? – Nur rabbanitisch. – Wie ist demnach der Schlußsatz zu erklären: man entledigt sich damit seiner Pflicht$fn208"
Zevachim 78b:1,"am Pesaḥfeste!? – Vielmehr, bei verschiedenen Arten$fn209erfolgt es$fn210durch den Geschmack, bei gleichen Arten durch die Quantitätsmehrheit$fn211. – Sollte man doch die gleiche Art als verschieden$fn212behandeln, denn wir haben gelernt, daß wenn es mit Wein vermischt worden ist, man ihn als Wasser behandle, und darunter ist wohl zu verstehen, man betrachte den Wein als Wasser$fn213!? – Nein, man betrachte das Blut als Wasser$fn214. – Demnach sollte es doch heißen, es gehe auf!? Ferner wird gelehrt: R. Jehuda sagt, man betrachte sie$fn215als [Rot]wein; würde sein Aussehen verblaßt worden sein, so ist es gültig, wenn aber nicht, so ist es ungültig$fn216!? – [Hierüber streiten] Tannaím, denn es wird gelehrt: Wenn in einem Eimer$fn217Weißwein oder Milch sich befindet und man ihn untertaucht$fn218, so richte man sich nach der Quantitätsmehrheit$fn219. R. Jehuda sagt, man betrachte sie als Rotwein; würde sein Aussehen verblaßt worden sein, so ist es$fn220gültig, wenn aber nicht, so ist es ungültig. – Ich will auf einen Widerspruch hinweisen : Wenn ein Eimer voll Speichel$fn221ist und man ihn untertaucht, so ist es ebenso als würde man ihn nicht untertauchen. Wenn mit Urin, so betrachte man ihn als Wasser; wenn mit Entsündigungswasser$fn222, sobald das Wasser mehr ist$fn223als das Entsündigungswasser. Derjenige, welcher sagt, man betrachte, ist ja R. Jehuda, und er lehrt, daß die Quantitätsmehr heit$fn224ausreiche!? Abajje erwiderte : Das ist kein Widerspruch; dies"
