Index Title,Makkot
Makkot 14b:2,"[E<small>IN</small> U<small>NREINER, DER</small> H<small>EILIGES GEGESSEN HAT</small>.] Allerdings befindet sich hinsichtlich des Eintretens eines Unreinen in das Heiligtum sowohl eine Strafandrohung, als auch ein Verbot, eine Strafandrohung, denn es heißt :$fn59<i>die Wohnung des Herrn hat er verunreinigt, er soll ausgerottet werden</i>, ein Verbot :$fn60<i>sie sollen ihr Lager nicht verunreinigen;</i> aber hinsichtlich des Essens eines Unreinen vom Heiligen befindet sich zwar eine Strafandrohung, denn es heißt:$fn61<i>die Person aber, die das Fleisch vom Heilsopfer des Herrn ißt, während sie noch mit Unreinheit behaftet ist, soll ausgerottet werden</i>, wo aber befindet sich das Verbot!? Reš Laqiš erklärte: [Es heißt:]$fn62<i>sie darf nichts Heiliges berühren</i>. R. Joḥanan erklärte, Bardela lehrte, dies sei aus [dem Worte] <i>Unreinheit</i> zu entnehmen: hierbei heißt es: <i>mit Unreinheit behaftet ist, soll ausgerottet werden</i>, und dort$fn63heißt es: <i>er bleibt unrein, seine Unreinheit haftet ihm noch an;</i> wie nun dort Strafandrohung und Verbot vorhanden ist, ebenso besteht auch hierbei Strafandrohung und Verbot. – Einleuchtend ist es, daß Reš Laqiš nicht wie R. Joḥanan erklärt, denn ihm ist diese [Schlußfolgerung durch] Wortanalogie nicht überliefert$fn64 worden, weshalb aber erklärt R. Joḥanan nicht wie Reš Laqiš!? – Er kann dir erwidern: jenes Verbot bezieht sich auf [den Genuß von] Hebe. – Woher entnimmt Reš Laqiš das Verbot hinsichtlich der Hebel? – Er folgert dies aus :$fn65<i>wer irgend von den Nachkommen Ahrons aussätzig ist oder einen Fluß hat;</i> wobei sind alle Nachkommen Ahrons gleichgestellt? Bei der Hebe$fn66. – Und jener!? – Dieser [Vers] spricht vom Essen und jener vom Berühren. – Kann denn Reš Laqiš [den Schriftvers:] <i>Sie darf nichts Heiliges berühren</i>, hierfür verwenden, er verwendet ihn ja für den Fall, wenn ein Unreiner Heiliges berührt hat!? Es wird nämlich gelehrt: Wenn ein Unreiner Heiliges berührt hat, so ist er, wie Reš Laqiš sagt, zu geißeln, und wie R. Joḥanan sagt, nicht zu geißeln. Reš Laqiš sagt, er sei zu geißeln, [denn es heißt:] <i>sie darf nichts Heiliges berühren;</i> R. Joḥanan sagt, er sei nicht zu geißeln, denn dies bezieht sich auf die Hebe. – [Das Berühren entnimmt er aus dem Umstand], daß der Allbarmherzige von ‘berühren’ spricht, und das Verbot [des Essens] aus der Vergleichung des Heiligen mit dem Heiligtume$fn67. – Wieso kann er [den Schriftvers] hierfür verwenden, er verwendet ihn ja für den Fall, wenn ein Unreiner heiliges Fleisch vor dem Blutsprengen$fn68gegessen hat!? Es wird nämlich gelehrt: Wenn ein Unreiner heiliges Fleisch vor dem Blutsprengen gegessen hat, so ist er, wie Reš Laqiš sagt, zu geißeln, und wie R. Joḥanan sagt, nicht zu geißeln. Reš Laqiš sagt, er sei zu geißeln, [denn es heißt]: <i>sie darf nichts Heiliges berühren</i>, einerlei ob vor dem Blutsprengen oder nach dem Blutsprengen; R. Joḥanan sagt, er sei nicht zu geißeln, denn er vertritt hierbei seine Ansicht, daß man [das Verbot] aus [dem Worte] <i>Unreinheit</i>$fn69 entnehme, und dieser Schriftvers spricht vom [Essen] nach dem Sprengen. – Dies$fn70entnimmt er aus [den Worten] <i>nichts Heiliges</i>. Übereinstimmend mit Reš Laqiš wird gelehrt: <i>Sie darf nichts Heiliges berühren;</i> dieses Verbot bezieht sich auf das Essen. Du sagst auf das Essen, vielleicht ist dem nicht so, sondern auf das Berühren? Es heißt: <i>sie darf nichts Heiliges berühren und in das Heiligtum &amp;c.;</i> man vergleiche also Heiliges mit dem Heiligtume: wie [der Eintritt in] das Heiligtum mit der Todesstrafe belegt ist, ebenso ist auch das andere Verbot mit der Todesstrafe belegt, und da beim Berühren dies nicht der Fall ist, so beziehe man es auf das Essen."
Makkot 14b:3,"Rabba b. Bar Ḥana sagte im Namen R. Joḥanans: Wegen eines Verbotes, dem ein Gebot vorangeht, wird man gegeißelt. Als man ihn hierauf"
Makkot 15a:1,"fragte, ob er dies gesagt habe, erwiderte er: Nein. Da sprach Rabba: bei Gott, er hat es gesagt. [Ein solcher Fall] befindet sich auch in der Schrift, auch haben wir diesbezüglich gelernt. In der Schrift:$fn71<i>Sie sollen aus dem Lager schicken &amp;c</i>.$fn72<i>und sie sollen ihr Lager nicht verunreinigen</i>. Wir haben diesbezüglich gelernt: Wer unrein in das Heiligtum eingetreten ist. – Weshalb ist er demnach davon zurückgetreten? – Weil dem [die Lehre] vom Notzüchter widerspricht. Es wird nämlich gelehrt: Wenn ein Notzüchter sich von [der Genotzüchtigten] scheiden ließ, so kann er, wenn er Jisraélit ist, sie wieder heiraten und er wird nicht gegeißelt$fn73; ist er aber Priester, so wird er gegeißelt, und er kann sie nicht$fn74wieder heiraten. Wieso nehme er, wenn er Jisraélit ist, sie wieder und werde nicht gegeißelt, es ist ja ein Verbot, dem ein Gebot vorangeht, und er sollte gegeißelt werden!? U͑la erwiderte: Beim Notzüchter braucht ja nicht gesagt zu werden, daß er [die Genotzüchtigte] zur Frau behalten müsse, denn dies wäre vom falschen Ankläger$fn75zu folgern: wenn der Allbarmherzige vom falschen Ankläger, der keine Handlung begangen hat, sagt, er müsse [die Beschuldigte] zur Frau behalten, um wieviel mehr der Notzüchter; wenn dies dennoch unnötig gesagt wird, so beziehe man dies nicht auf den Notzüchter, sondern auf den falschen Ankläger, daß er nämlich, wenn er sich von ihr scheiden ließ, sie wieder heiraten$fn76müsse. Aber hinsichtlich des Notzüchters ist ja nicht vom falschen Ankläger zu folgern, denn es ist zu erwidern: wohl der falsche Ankläger, weil er gegeißelt wird und [eine Geldbuße] zahlen muß!? – Vielmehr: beim falschen Ankläger brauchte ja nicht gesagt zu werden, daß er sie zur Frau behalten müsse, denn dies wäre vom Notzüchter zu folgern: wenn der Allbarmherzige vom Notzüchter, der nicht gegeißelt wird und [eine Geldbuße] zahlen muß, sagt, er müsse sie zur Frau behalten, um wieviel mehr der falsche Ankläger; wenn dies dennoch unnötig gesagt wird, so beziehe man dies nicht auf den falsehen Ankläger, sondern auf den Notzüchter, und da dies von der ersten [Heirat zu sagen] nicht nötig ist, so beziehe man es auf die nachherige$fn77. – Aber auch hinsichtlich des falschen Anklägers ist ja vom Notzüchter nicht zu folgern, denn es ist zu erwidern: wohl der Notzüchter, weil er eine Handlung begangen hat!? – Vielmehr, beim falschen Ankläger brauchte ja nicht gesagt werden, daß er sie zur Frau behalten müsse, denn sie ist ja seine Frau, wenn dies dennoch unnötig gesagt wird, so beziehe man dies nicht auf den falschen Ankläger, sondern auf den Notzüchter, und da dies von der ersten [Heirat zu sagen] nicht nötig ist, so beziehe man es auf die nachherige. – Vielleicht aber beziehe man es, da es von der ersten [Heirat] des falschen Anklägers zu sagen nicht nötig ist, auf die nachherige bei diesem selber, daß er nicht zu geißeln sei!? – Dem ist ja auch so, und man folgere hinsichtlich des Notzüchters von diesem. – Wodurch folgere man es: wenn [durch einen Schluß] vom Leichteren auf das Schwerere, so ist dieser ja zu widerlegen, wie wir ihn bereits widerlegt haben, und wenn durch Anpassung, so ist dies ebenfalls zu widerlegen: wohl der falsche Ankläger, da er keine Handlung begangen hat!? Vielmehr, erklärte Raba: Wei$fn78es ihm während seines ganzen Lebens obliegt, sie wieder zu heiraten. Als Rabina kam, erklärte er ebenfalls im Namen R. Joḥanans: weil es ihm während seines ganzen Lebens obliegt, sie wieder zu heiraten."
Makkot 15a:2,"R. Papa sprach zu Raba: Ein solches Verbot gleicht ja nicht dem Verbote des Maulschließens$fn79!? Dieser erwiderte: Sollte es denn, weil der Allbarmherzige es noch außerdem durch ein Gebot verschärft hat, hierbei leichter sein!? – Demnach ist ja auch hinsichtlich eines Verbotes, das durch ein Gebot aufgehoben wird, einzuwenden: sollte es denn, weil der Allbarmherzige es noch außerdem durch ein Gebot verschärft hat, hierbei leichter sein!? Dieser erwiderte: Bei einem solchen erfolgt dies zur Aufhebung des Verbotes$fn80. – Einleuchtend ist dies$fn81nach demjenigen, welcher sagt, es$fn82hänge von der Unmöglichmachung und Nicht-unmöglichmachung [des Gebotes] ab, wie ist es aber nach demjenigen zu erklären, welcher sagt, es hänge von der Ausübung und Nichtausübung desselben abl? – Diese Erklärung ist ja nur nach R. Joḥanan$fn83nötig, und"
Makkot 15b:1,"R. Joḥanan sagte zu einem Schüler, er solle lehren, man sei strafbar, wenn man die [Ausübung des Gebotes] unmöglich gemacht hat, und frei, wenn man es nicht unmöglich gemacht hat. Ein Schüler rezitierte nämlich vor R. Joḥanan: Wegen eines Verbotes, dem sich ein Gebot anschließt, ist man frei, wenn man das Gebot ausgeübt hat, und strafbar, wenn man [die Ausübung des] Gebotes unmöglich gemacht hat. Da sprach dieser zu ihm: Was sagst du da: ist man frei, wenn man es ausgeübt hat, so müßte man strafbar sein, schon wenn man es nicht ausgeübt hat, und ist man strafbar, erst wenn man es unmöglich gemacht hat, so müßte man frei sein, wenn man es nicht unmöglich gemacht hat!? Lehre vielmehr: hat man es unmöglich gemacht, und: hat man es nicht unmöglich gemacht. R. Šimo͑n b. Laqiš aber sagt, [man lese:] hat man es ausgeübt, und: hat man es nicht ausgeübt. – Worin besteht ihr Streit? – Sie streiten über die eventuelle$fn84Warnung; einer ist der Ansicht, die eventuelle Warnung gelte als Warnung, und einer ist der Ansicht, die eventuelle Warnung gelte nicht als Warnung. Sie vertreten hierbei ihre Ansichten, denn es wurde gelehrt: Wenn jemand geschworen hat, er werde diesen Laib an diesem Tage essen, und der Tag vorüber ist, ohne daß er ihn gegessen hat, so ist er, wie R. Joḥanan und Reš Laqiš übereinstimmend sagen, nicht zu geißeln. R. Joḥanan sagt, er sei nicht zu geißeln, weil dies ein Verbot ist, wobei keine Tätigkeit ausgeübt wird,"
Makkot 16a:1,"und wegen eines Verbotes, wobei keine Handlung ausgeübt wird, ist nicht zu geißeln; Reš Laqiš sagt, er sei nicht zu geißeln, weil die Warnung nur eine eventuelle sein kann, und die eventuelle Warnung gilt nicht als Warnung. Beide sind sie der Ansicht R. Jehudas, denn es wird gelehrt:$fn85<i>Ihr sollt davon nichts bis zum Morgen zurücklassen, und was bis zum Morgen zurückbleibt &amp;c.;</i> die Schrift läßt dem Verbote ein Gebot folgen, um zu sagen, daß dieserhalb nicht zu geißeln ist – so R. Jehuda. R. Joḥanan subtilisiert wie folgt: nur deshalb, weil die Schrift es folgen läßt, wenn aber die Schrift es nicht folgen ließe, so würde er dieserhalb zu geißeln sein; hieraus also, daß auch die eventuelle Warnung als Warnung gelte. Reš Laqiš aber subtilisiert wie folgt: nur deshalb, weil die Schrift es folgen läßt, wenn aber die Schrift es nicht folgen ließe, so würde er dieserhalb zu geißeln sein; hieraus also, daß wegen eines Verbotes, durch das keine Handlung ausgeübt wird, zu geißeln ist. – Aber auch nach Reš Laqiš ist ja hierbei die Warnung eine eventuelle$fn86!? – Er ist der Ansicht der anderen Lehre R. Jehudas, denn es wird gelehrt: Hat ex$fn86zuerst den einen geschlagen und nachher den anderen, zuerst dem einen geflucht und nachher dem anderen, oder hat er beide gleichzeitig geschlagen öder beiden gleichzeitig geflucht, so ist er strafbar; R. Jehuda sagt, wenn beide gleichzeitig, sei er strafbar, wenn nacheinander, sei er frei. – Aber auch nach R. Joḥanan ist dieses ja ein Verbot, durch das keine Handlung ausgeübt wird$fn87!? – Er hält es mit dem, was R. Idi b. Abin im Namen R. A͑mrams im Namen R. Jiçḥaqs im Namen R. Joḥanans sagte: R. Jehuda sagte im Namen R. Jose des Galiläers: Wegen aller Verbote der Tora ist nur dann zu geißeln, wenn durch das Verbot eine Tätigkeit ausgeübt wird, wenn aber dadurch keine Tätigkeit ausgeübt wird, ist dieser nicht zu geißeln, ausgenommen das [falsche] Schwören, das Umtauschen$fn88und das Fluchen seines Nächsten beim Gottesnamen. – Demnach befindet sich ja R. Jehuda mit sich selbst in einem Widerspruche!? – Nach Reš Laqiš [streiten] zwei Tannaím über die Ansicht R. Jehudas, und nach R. Joḥanan ist dies überhaupt kein Widerspruch, denn eines ist seine eigene Ansicht und eines ist die Ansicht seines Lehrers$fn89."
Makkot 16a:2,"Dort haben wir gelernt: Wer die Mutter$fn90samt den Jungen genommen hat, ist, wie R. Jehuda sagt, zu geißeln, und lasse [die Mutter] nicht$fn91 mehr fliegen; die Weisen sagen, er lasse sie fliegen$fn91und sei nicht zu geißeln. Die Regel hierbei ist: wegen eines Verbotes, dem ein Gebot sich anschließt, ist man nicht strafbar. R. Joḥanan sprach: Wir haben nur dieses und noch eines. R. Elea͑zar fragte ihn: Welches? Jener erwiderte: Vielleicht findest du es. Als er fortging, dachte er nach und fand folgende Lehre: Wenn der Notzüchter sich [von der Genotzüchtigten] scheiden ließ, so kann er, wenn er Jisraélit ist, sie wieder heiraten und er ist nicht zu geißeln, ist er aber Priester, so ist er zu geißeln und er kann sie nicht wieder heiraten. – Richtig ist dies nach demjenigen, welcher sagt, es hänge von der Ausübung und Nichtausübung [des Gebotes] ab, wie ist es aber nach demjenigen zu erklären, welcher sagt, es hänge von der Unmöglichmachung und Nichtunmöglichmachung [der Ausübung] ab. Allerdings kann dies beim Gesetze vom Vogelneste der Fall$fn92sein, wieso aber kann die Unmöglichmachung (und Nichtunmöglichmachung) beim Notzüchter vorkommen, denn wenn er sie tötet, verfällt er ja der strengeren$fn93 [Strafe]!? R. Šimi aus Maḥoza erwiderte: Wenn er ihre Antrauung mit einem anderen$fn94übernommen hat. Rabh entgegnete: Hat sie ihn dazu beauftragt, so ist sie es ja, die [die Wiederheirat] unmöglich gemacht hat, und hat sie ihn nicht dazu beauftragt, so ist sie ja überhaupt ungültig!? Vielmehr, erklärte R. Šimi aus Nehardea͑, wenn er sie sich öffentlich$fn95abgelobt hat. – Einleuchtend ist dies nach demjenigen, welcher sagt, ein öffentlich abgelegtes Gelübde könne nicht aufgehoben werden, wie ist es aber nach demjenigen zu erklären, welcher sagt, es könne wohl aufgehoben werden!? – Wenn er sie sich durch ein Gelübde im Namen der Öffentlichkeit abgelobt hat. Amemar sagte nämlich, die Halakha sei, ein öffentlich abgelegtes Gelübde könne aufgehoben werden, ein im Namen der Öffentlichkeit abgelegtes Gelübde könne eicht aufgehoben werden. – Gibt es denn keine anderen mehr, es gibt ja noch folgende!? Vom Raube sagte der Allbarmherzige: $fn96<i>du sollst nicht rauben</i>, [und:]$fn97<i>er soll das Geraubte zurückerstatten</i>. Ferner sagt der Allbarmherzige :$fn98<i>du sollst nicht in sein Haus hineingehen, um ein Pfand von ihm zu erheben</i>, [und:] <i>du sollst ihm das Pfand bei Sonnenuntergang zurückgeben</i>. In diesen Fällen kann sowohl die Ausübung und Nichtausübung [des Gebotes] als auch die Unmöglichmachung und Nichtunmöglichmachung vorkommen!? – In diesen Fällen wird man, da man zum Ersatze verpflichtet ist, nicht gegeißelt. R. Zera wandte ein: Dies kann ja vorkommen bei einem Pfande eines Proselyten, der gestorben$fn99ist!? – Hierbei ist ja die Person zur Zahlung$fn100"
Makkot 16b:1,"verpflichtet, nur verliert sich der Anspruch des Proselyten. – Dies ist ja aber beim Eckenlasse der Fall; der Allbarmherzige sagt:$fn101<i>du sollst nicht ahernten die Ecke</i>, [und:] <i>für den Armen, den Fremden sollst du es zurücklassen &amp;c</i>. Hierbei kann sowohl die Ausübung und Nichtausübung [des Gebotes] als auch die Unmöglichmachung und Nichtunmöglichmachung vorkommen!? Wir haben nämlich gelernt: Es ist Gebot, den Eckenlaß von den Halmen abzusondem; hat man ihn nicht von den Halmen abgesondert, so sondere man ihn von den Garben ab; hat man ihn nicht von den Garben abgesondert, so sondere man ihn vom Getreidehaufen ab, bevor man ihn geworfelt hat; hat man ihn bereits geworfelt, so sondere man auch den Zehnten ab und gebe ihm$fn102!? – Nach R. Jišma͑él, welcher sagt, man sondere ihn auch vom Teige ab$fn103. – Aber auch nach R. Jišma͑él kann dies ja vorkommen, wenn er nämlich den Teig aufgegessen hat!? – Vielmehr, [die Worte] ‘dieses und noch eines’ beziehen sich eben auf diese Lehre, nicht aber auf den Fall vom Notzüchter, denn nur bei einer freigestellten Handlung kann ein im Namen der Öffentlichkeit abgelegtes Gelübde nicht aufgelöst werden, zur Ausübung eines Gebotes aber kann es wohl aufgelöst$fn104werden. So ließ einst R. Aḥa einen Kinderlehrer [den Unterricht] abgeloben; später aber setzte ihn Rabina wieder ein, weil er keinen gefunden hatte, der so gründlich war wie dieser."
Makkot 16b:2,"W<small>ER</small> A<small>AS</small>, T<small>OTVERLETZTES</small>, E<small>KEL- ODER</small> K<small>RIECHTIERE GEGESSEN HAT</small> &amp;<small>C</small>. R. Jehuda sagte: Wer einen Kohlwurm$fn105gegessen hat, ist zu geißeln wegen [Essens von] Bodengewürm. Einst aß jemand einen Kohlwurm, und R. Jehuda ließ ihn geißeln."
Makkot 16b:3,"Abajje sagte: Wer eine Putitha$fn106gegessen hat, ist vierfach$fn107zu geißeln, wenn eine Ameise, fünffach, auch wegen [des Essens von] Bodenreptilien, und wenn eine Hornis, sechsfach, auch wegen [des Essens von] Geflügelreptilien."
Makkot 16b:4,"R. Aḥaj sagte: Wer seinen Stuhlgang zurückhält, begeht das Verbot: $fn108<i>macht euch nicht abscheulich</i>."
Makkot 16b:5,"R. Bebaj b. Abajje sagte: Wer aus einem Baderhorn$fn109trinkt, begeht das Verbot: <i>macht euch nicht abscheulich</i>."
Makkot 16b:6,"Raba b. R. Hona sagte: Wer neun Ameisen zerdrückt und dazu noch [lebendige] hinzufügt und damit das ganze zu einem olivengroßen Quantum ergänzt hat, erhält sechs Geißelhiebe, fünffach wegen der lebendigen und einmal wegen eines olivengroßen Stückes Aas. Raba sagte im Namen R. Joḥanans: Selbst wenn zwei$fn110und eine [lebendige]. R. Joseph sagte im Namen R. Joḥanans: Selbst eine und eine [lebendige]. Sie streiten aber nicht; eines gilt von großen und eines gilt von kleinen."
Makkot 16b:7,"W<small>EH</small> U<small>NVERZEHNTETES, ERSTEN</small> Z<small>EHNTEN</small> &amp;<small>C. GEGESSEN HAT</small>. Rabh sagte: Wer [Früchte] gegessen hat, von denen der Armenzehnt$fn111nicht entrichtet worden ist, ist zu geißeln. Also nach der Ansicht des Autors der folgenden Lehre: R. Jose sagte: Man könnte glauben, man sei nur wegen des Unverzehnteten strafbar, von dem keine [der Abgaben] abgehoben worden ist, woher dies von dem Falle, wenn davon die große Hebe$fn112 und nicht der erste Zehnt abgehoben worden ist, oder auch der erste Zehnt und nicht der zweite Zehnt, oder sogar nur der Armenzehnt? Hierbei heißt es:$fn113<i>nicht darfst du essen in deinen Ortschaften &amp;c</i>., und dort$fn114heißt es: <i>sie sollen ihn in deinen Ortschaften essen und sich sättigen</i>; wie nun dort vom Armenzehnten gesprochen wird, ebenso ist auch hierbei der Armenzehnt zu verstehen, und der Allbarmherzige sagt, daß man [unverzehntet] nicht [essen] dürfe. R. Joseph sagte: [Hierüber streiten] Tannaím: R. Elie͑zer sagt, man brauche den Armenzehnt von Demaj nicht mit dem Namen$fn115zu bezeichnen; die Weisen sagen, man müsse"
Makkot 17a:1,"ihn bezeichnen, jedoch braucht man ihn nicht$fn116abzusondern. Ihr Streit besteht ja wahrscheinlich in folgendem: nach der einen Ansicht macht er Zweifelloses$fn117unverzehntet, und nach einer Ansicht macht er Zweifelloses nicht unverzehntet. Abajje sprach zu ihm: Weshalb streiten sie demnach über Zweifelhaftes$fn118, sie sollten ja über Zweifelloses streiten!? Vielmehr sind alle der Ansicht, er mache Zweifelloses verzehntet, und ihr Streit besteht in folgendem: einer ist der Ansicht, Leute aus dem gemeinen Volke$fn119seien hinsichtlich des Armenzehnten nicht verdächtig$fn120, und die Rabbanan sind der Ansicht, da dies ihnen lästig ist, entrichten sie ihn nicht."
