masechet,commentary,perek,halakha,page,comment,dh,base text ref,base text,problem,prev found match,next found match,index
Yoma,פני משה,6,6,35a,"א""ר יודן וכו' שנייא היא. התם לגבי האחרונים דהיינו טעמא דלא מטמאו דכתיב גבי פר המשיח והוציא את כל הפר אל מחוץ למחנה וגו' עד שיוציא רשות וכו' כלומר שיוציא מכל הרשות המוציא והיינו מרשות כל העזרה דאל מחוץ למחנה כתיב ומכיון דהאחרונים לא יצאו מחומת העזרה לא קרינן בהו והוציא ומיהו הראשונים שיצאו מכל הרשות הן מטמאין בגדים אבל הכא מכיון שחזרו אכתי מיבעיא לן מי הוה כאלו הוציאו לגמרי דנלך בתר התחלה או דילמא מכיון דחזרו חזרו:","א""ר יודן וכו' שנייא",,,no ref,JTmock Yoma 6:6:5,JTmock Yoma 6:6:6,1221
Yoma,פני משה,7,3,37b,@22מתני' @11*קדש ידיו ורגליו וכו' הביאו לו בגדי לבן וכו'. בגמרא מפרש למה היה זה בבגדי לבן וזה היה אחר הקרבת תמיד של בין הערבים כמפורש בהלכה דלעיל:,קדש ידיו ורגליו וכו' הביאו לו בגדי,,,no ref,JTmock Yoma 7:2:4,,1297
Yoma,פני משה,7,3,37b,נכנס והקטיר את הקטורת. בין הערבים ולהטיב את הנרות של בין הערבים כמו בשאר הימים:,נכנס והקטיר את הקטורת,,,no ref,,,1298
Yoma,פני משה,7,3,37b,"הביאו לו בגדי עצמו ולבש. ויוצא לביתו ומלוין אותו כל העם עד לביתו וי""ט היה עושה לאוהביו על שיצא בשלום מן הקודש:",הביאו לו בגדי עצמו ולבש,,,no ref,,JTmock Yoma 7:2:5,1299
Yoma,פני משה,8,1,38b,"@22מתני' @11יום הכפורים אסור באכילה ובשתיה וכו'. דחמשה ענוים כתובים בתורה גבי יום הכפורים וכל הני דקחשיב איקרי עינוי וה' עינויים הן דשתייה בכלל אכילה ואע""ג דאכילה ושתייה בעונש כרת הן משום דבעי למיתני שאר עינוים דלית בהו כרת קתני אסור בכולן דבאיסור שוים הן:",יום הכפורים אסור באכילה ובשתיה וכו',,,no ref,JTmock Yoma 7:3:8,JTmock Yoma 8:1:1,1337
Yoma,פני משה,8,1,39b,"איתא חמי. בתמיה בא וראה אם ברחיצה הוא אסור בתשמיש המטה לכ""ש דהא טבילה בעי ולמה לי למיתני בתשמיש המטה:",איתא חמי,,,no ref,JTmock Yoma 8:1:9,JTmock Yoma 8:1:10,1361
Yoma,פני משה,8,2,39b,"ככותבת נמרית. ממקום נימרין וכך הוא שנוי בתוספתא פ""ד האוכל ביום הכפורים ככותבת הגסה כמוה וכגרעינתה שבארץ ישראל חייב ר' שמעון בן אלעזר אומר אפי' ככותבת הנמרין והיא קטנה משל ארץ ישראל:",ככותבת נמרית,,,no ref,JTmock Yoma 8:2:2,JTmock Yoma 8:2:3,1371
Yoma,פני משה,8,6,41a,@22מתני' @11מי שנשכו כלב שוטה. הוא שרוח רעה שורה עליו או שהנשים עושין בו כשפים ובודקות בו כשפיהן כדאמר בגמרא וסימניו פיו פתוח וכו':,מי שנשכו כלב שוטה,,,no ref,JTmock Yoma 8:5:2,,1432
Yoma,פני משה,8,6,41a,"אין מאכילין אותו מחצר כבד שלו. ואע""פ שנהגו הרופאים ברפואה זו מ""מ אינה רפואה גמורה להתיר לו איסור בהמה טמאה בשביל כך וכדאמר בגמרא שלא הועיל זה לגרמני עבדו של ר' יהודה הנשיא:",אין מאכילין אותו מחצר כבד שלו,,,no ref,,,1433
Yoma,פני משה,8,6,41a,"ור' מתיא בן חרש מתיר. דס""ל רפואה גמורה היא ואין [הלכה] כר' מתיא בן חרש בהך קמייתא:",ור' מתיא בן חרש מתיר,,,no ref,,,1434
Yoma,פני משה,8,6,41a,החושש בגרונו. שחושש בפיו או בשיניו ולפעמים מתחיל בשר השינים להתעכל ומשם הילך לחיך ולגרון:,החושש בגרונו,,,no ref,,,1435
Yoma,פני משה,8,6,41a,"מטילין בתוכו סם. עשב או שורשו לרפואה בשבת מפני שהוא ספק נפשות וכו' וכל לאתויי אפי' פשיטא לן שבשבת זו לא ימות אלא הספק שאם לא יעשו לו רפואה היום אפשר שימות לשבת הבאה וכגון שאמדוהו לשתות סם זה תמניא יומי ויומא קמא שבתא מהו דתימא לעכבינהו עד לאורתא כי היכי דלא נחלל עליה תרי שבי קמ""ל:",מטילין בתוכו סם,,,no ref,,,1436
Yoma,פני משה,8,6,41a,"מי שנפלה עליו מפולת וכו'. ה""ק דלא מיבעיא ספק הוא שם ספק אינו שם אלא אפילו ספק חי וספק מת מפקחין עליו ולא מיבעיא ספק חי ספק מת דישראל אלא אפילו ספק עכו""ם ספק ישראל מפקחין עליו שחופרין את הגל ומחפשין אחריו ואם בדקו עד חוטמו בין מלמעלה למטה בין מלמטה למעלה ולא מצאו בו נשמה בידוע שהוא מת דכתיב וכל אשר נשמת רוח חיים באפיו ושוב אין מפקחין עליו:",מי שנפלה עליו,,,no ref,,,1437
Yoma,פני משה,8,6,41b,"מצאוהו חי מפקחין עליו. לא נצרכה אלא אפי' שראוהו שאי אפשר שיחיה אלא לחיי שעה ומיד ימות הוא וקמ""ל דאף לחיי שעה מפקחין עליו:",מצאוהו חי מפקחין עליו,,,no ref,,,1438
Yoma,פני משה,8,6,41b,"ואם מת יניחוהו. הא קמ""ל שאפי' לדברי האומר מצילין את המת מפני הדליקה מודה בהא דהתם היינו טעמא שהתירו לו לטלטל את המת ולהוציאו משום דאמרינן אדם בהול על מתו ואי לא שרית ליה אתי לכבויי אבל הכא אפי' לא שרית ליה לפקח את הגל מאי אית ליה למיעבד טפי דליהוי איסור אדאורייתא דנשרי הא מקמי הא:",ואם מת יניחוהו,,,no ref,,JTmock Yoma 8:5:3,1439
Yoma,פני משה,8,7,41b,"*האומר אחטא ואשוב וכו' דכשסומך על התשובה וחוטא בודאי שיעשה עוד הפעם כך ומכיון שעובר עבירה ושנה בה נעשית לו כהיתר ושוב לא יפרוש מן זה ולפיכך אין מספיקין בידו לעשות תשובה וכן החוטא וסומך על יה""כ שיכפר לו אין יה""כ מכפר לו:",האומר אחטא ואשוב וכו' דכשסומך על התשובה,,,no ref,JTmock Yoma 8:6:1,JTmock Yoma 8:6:2,1454
Yoma,פני משה,8,7,42a,"תמן תנינן וכו' עד אשם תלוי. לא שייך הכא וכן בשבועות שם לא גריס להא כלל. ולגי' הס' דכאן מציין הוא להמתני' דפ""ק דכריתות על אלו דקחשיב התם לעיל וכלומר וחייבי כריתות דתנינן בהאי מתני' דשבועות כמו ששנינו בכריתו' שם:",תמן תנינן וכו' עד אשם תלוי,,,no ref,JTmock Yoma 8:6:5,JTmock Yoma 8:6:6,1465
Yoma,פני משה,8,8,42b,"@22מתני' @11עבירות שבין אדם למקום וכו'. דכתיב אם יחטא איש לאיש ופללו. אלקים. כלומר אם לאיש יחטא ופללו יפייס אותו ואז אלהים ג""כ ימחול לו ואם לו' יחטא איש מי יפלל בעדו תשובה ומעש""ט:",עבירות שבין אדם למקום וכו',,,no ref,JTmock Yoma 8:7:5,JTmock Yoma 8:7:6,1487
Maasrot,פני משה,1,1,1a,@22גמ' @11כתיב עשר תעשר וגו' היוצא השדה שנה שנה:,כתיב עשר תעשר וגו' היוצא השדה שנה,,,no ref,JTmock Maasrot 1:1:1,JTmock Maasrot 1:1:2,7
Maasrot,פני משה,1,1,1b,"איסי בן יהודה פליג אהאי ברייתא וס""ל דהמעשרות לירקות מדבריהן הוא:","איסי בן יהודה פליג אהאי ברייתא וס""ל",,,no ref,JTmock Maasrot 1:1:4,JTmock Maasrot 1:1:5,14
Maasrot,פני משה,1,2,2b,"אם אומר את כן. אסוקי מילתא הוא כלומר שאם את רוצה לומר כן דאף במעי אבטיח מצינו היתר לכנסן בשבת וכגון שהוא צריך למקומן הא ליתא דהרי בכגון אלו שמפוזרין הן ע""ג הקרקע אם אתה מתיר לכנסן למקום אחד נמצאת מכבד את הקרקע בשבת. א""כ יש לפרש דהאי אם אומר את כן קושיא הוא על הברייתא דרשב""א וה""ק ר' יוחנן אנא שמעית לקליה דמתיר במעי מלפפון לכנסן והשתא קשיא לי דנהי דמשום איסור טלטול ליכא דלית בהו משום מוקצה הא מיהת איסורא אחריתא איכא הכא דאם אומר את כן להתיר לכנס המפוזרין ע""ג הקרקע נמצאת מכבד את הקרקע בשבת דהא אין דרך לכנס אותן אלא ע""י כיבוד. [והוא] עיקר כל האדומים משיאדימו וכו'. מיישא שם חכם תני להאי ברייתא בדין דרמונים רימון שניקרה בו אפי' פרידה אחת. כלומר שנימס ביד הוא וקרי ניקור ע""ש שהולך וכלה כדבר הניקור ואם אפי' פרד אחד נימס בו כולו חיבור למעשר וכן אשכול שבישל בו וכו':",אם אומר את כן,,,no ref,JTmock Maasrot 1:2:4,JTmock Maasrot 1:2:5,57
Maasrot,פני משה,1,3,3a,@22מתני' @11החרובין משינקדו. משיעשו נקודות נקודות שחורות:,החרובין משינקדו,,,no ref,JTmock Maasrot 1:2:10,JTmock Maasrot 1:2:11,75
Maasrot,פני משה,1,6,4b,@22מתני' הפרד. הוא גרגר הרימון. ומפני שמפרדים אותם לייבשן נקראו פרדים:,הפרד,,,no ref,JTmock Maasrot 1:4:3,,139
Maasrot,פני משה,1,6,4b,והצמוקין. הן הענבים היבשים:,והצמוקין,,,no ref,,JTmock Maasrot 1:4:4,140
Maasrot,פני משה,1,6,4b,משימרח. ממרח הוא המיפה פני הכרי ומחליק אותו ברחת:,משימרח,,,no ref,JTmock Maasrot 1:4:5,,143
Maasrot,פני משה,1,6,4b,והקטניות משיכבור. לפי שדרך לעקור הקטניות עם העפר וכוברין אותם בכברה:,והקטניות משיכבור,,,no ref,,,144
Maasrot,פני משה,1,6,4b,"אע""פ שמירח. הכרי נוטל הוא מן השבלים הקטועים שלא נדושו ומן צדדי הכרי וממה שבתוך התבן שלא נזרה ברוח ואוכל:","אע""פ שמירח",,,no ref,,,145
Maasrot,פני משה,1,6,4b,היין משיקפה. משישלה החרצנים והזגין שעלו מחמת רתיחת היין:,היין משיקפה,,,no ref,,,146
Maasrot,פני משה,1,6,4b,קולט מן הגת העליונה. קודם שירד לתוך הבור ומן הצינור שבפי הגת ושותה דאותו לא נגמרה מלאכתו:,קולט מן הגת העליונה,,,no ref,,,147
Maasrot,פני משה,1,6,4b,השמן משירד לעוקה. היא הגומא שלפני בית הבד שיורד השמן לתוכה:,השמן משירד לעוקה,,,no ref,,,148
Maasrot,פני משה,1,6,4b,נוטל מן העקל. הוא כלי עשוי מחבלים וצוברין הזיתים לתוכו כשסוחטין אותם בקורה:,נוטל מן העקל,,,no ref,,,149
Maasrot,פני משה,1,6,4b,ומן הממל. הרכב העליונה שטוחנין בו הזיתים:,ומן הממל,,,no ref,,,150
Maasrot,פני משה,1,6,4b,ומבין הפצים. מה שהוא בין הנסרים:,ומבין הפצים,,,no ref,,,151
Maasrot,פני משה,1,6,4b,ונותן לחמיטה. היא קערה קטנה ומשימין בה העוגה חמה:,ונותן לחמיטה,,,no ref,,,152
Maasrot,פני משה,1,6,4b,"ולתוך התמחוי. היא קערה גדולה שמשימין בה התבשיל כשהוא חם וקמ""ל דאע""פ שהאש קובעת למעשר האי לא חשיב בישול לפי שכלי שני הוא ואינו מבשל:",ולתוך התמחוי,,,no ref,,,153
Maasrot,פני משה,1,6,4b,אבל לא יתן וכו'. בגמרא מפרש עד כדי שיהא נתון ידו לתוכו והיא נכוית דאם היא חם כל כך שיכוה היד לא יתן לתוכו מפני שהוא מתבשל:,אבל לא יתן וכו',,,no ref,,,154
Maasrot,פני משה,1,6,4b,"ללפס ולקדירה. כשהן מרותחין שאלו הכלים הן כלי ראשון שמבשלין בהן וקמ""ל דאעפ""י שהעבירן מן האור מבשלין הן כשהן מרותחין ובשול קובע למעשר:",ללפס ולקדירה,,,no ref,,,155
Maasrot,פני משה,1,6,4b,"ר' יהודה אומר לכל הוא נותן. אפי' ללפס ולקדירה לאחר שהעבירן מן האור חוץ מדבר שיש בו חומץ וציר שחריפותן מסייע הוא לבשל ואין הל' כר' יהודה. @11תני משיעמיד ערימה בראש גגו. וקס""ד דווקא בראש גגו קאמר ולפיכך הקשה עלה ר' יונה הא בשדה לא בתמיה ומשני ר' חנינא דרובה אתא מימר לך רבותא קמ""ל דאפילו בראש גגו קובעת דמהו דתימא הואיל ואין דרך לעשות ערימה אלא בשדה אינה קובעת הלכך אשמעינן דאף בראש גגו מהני לקבוע למעשר:",ר' יהודה אומר לכל הוא נותן,,,no ref,,,156
