Index Title,Jeremiah
Jeremiah 32:20,"Któryś uczynił znamiona i cuda na ziemi Micraim i aż po dziś dzień, tak wpośród Israela, jak wpośród innych ludzi, i uczyniłeś sobie imię jako dziś. "
Jeremiah 32:21,"I wywiodłeś lud Twój israelski z ziemi Micraim znamionami i cudami i ręką przemożną, i ramieniem wyciągniętém i postrachem wielkim. "
Jeremiah 32:22,"I oddałeś im ziemię tę, którąś zaprzysiągł ojcom ich, że ją oddasz im - ziemię opływającą mlekiem i miodem. "
Jeremiah 32:23,"Ale gdy przyszli i zawładnęli nią, nie słuchali głosu Twojego, a wedle nauki Twojej nie postępowali; tego wszystkiego coś im polecił uczynić, nie czynili; a wtedy sprowadziłeś na nich całą tę niedolę. "
Jeremiah 32:24,"Oto nasypy sięgają już miasta, aby je zdobyto, a miasto wpaść musi w ręce Kasdejczyków, którzy walczą przeciw niemu, wskutek miecza i głodu i moru, a coś zapowiedział spełnia się, tak jak to widzisz. "
Jeremiah 32:25,"A jednak poleciłeś mi o Panie, Boże! nabądź ono pole za pieniądze, a stwierdź to przez świadków! - choć już miasto wpada w moc Kasdejczyków. "
Jeremiah 32:26,"Na to doszło słowo Wiekuistego Jeremjasza, głosząc: "
Jeremiah 32:27,"Otom Ja Wiekuisty, Bóg wszelkiego ciała - czyż cokolwiek niedoścignioném dla Mnie? "
Jeremiah 32:28,"Przeto rzecze tak Wiekuisty: Oto wydaję miasto to w moc Kasdejczyków i w moc króla Babelu, aby zdobył je. "
Jeremiah 32:29,"I wkroczą Kasdejczycy, walczący przeciw miastu temu i podpalą miasto to ogniem, i spalą je wraz z tymi domami, na których dachach kadzono Baalowi, a wylewano zalewki bóztwom cudzym, aby Mnie jątrzyć. "
Jeremiah 32:30,"Albowiem czynili synowie Israela i synowie Judy tylko to, co złém było w oczach Moich od młodości swojej; bo synowie Israela jątrzyli Mnie tylko sprawą rąk swoich, rzecze Wiekuisty. "
Jeremiah 32:31,"Zaprawdę, na gniew i na oburzenie Moje było Mi miasto to od dnia, którego je zbudowano, aż po dzień dzisiejszy, tak że muszę je usunąć z przed oblicza Mojego. "
Jeremiah 32:32,"A to dla wszelakiej niecności synów Israela i synów Judy, którą popełniali, by jątrzyć Mnie, oni, królowie, książęta, kapłani i prorocy ich, zarówno mężowie Judy, jak mieszkańcy Jerozolimy. "
Jeremiah 32:33,"A zwrócili się do mnie karkiem a nie obliczem, a choć nauczano ich ustawicznie nauczając, nie słuchali, aby przyjęli napomnienie. "
Jeremiah 32:34,"I postawili nawet ohydy swe w domu, nad którym mianowane imię Moje, aby go znieważyć. "
Jeremiah 32:35,"I zbudowano wyżyny Baala, które w dolinie Ben-Hinnom, by oddawać synów i córki swoje Molochowi - czegom nie rozkazał im, ani przeszło przez myśl Moję, aby czyniono obmierzłość tę, aby uwodzić do grzechu Judę. "
Jeremiah 32:36,"Teraz wszakże rzecze tak Wiekuisty, Bóg Israela, o tém mieście, o którém powiadacie: wpaść ono musi w moc króla Babelu wskutek miecza, głodu i moru. "
Jeremiah 32:37,"Oto zgromadzę ich ze wszystkich krajów, do których zapędziłem ich w gniewie i w oburzeniu Mojém i w uniesieniu wielkiém i przywrócę ich na miejsce to, i pozwolę im mieszkać bezpiecznie. "
Jeremiah 32:38,"I będą Mi ludem, a Ja będę im Bogiem. "
Jeremiah 32:39,"I dam im serce jedno i drogę jedną, by się obawiali Mnie po wszystkie dni, dla szczęścia ich i synów ich po nich. "
Jeremiah 32:40,"I zawrę z nimi przymierze wieczne, że się nie odwrócę od nich, abym im przestał dobrze świadczyć; bojaźń też przedemną złożę w sercu ich, aby nie odstępowali odemnie. "
Jeremiah 32:41,"I rad im będę, abym im dobrze świadczył, i osadzę ich na ziemi tej trwale, z całego serca i z całej duszy Mojej. "
Jeremiah 32:42,"Bo tak rzecze Wiekuisty: Jakom przywiódł na lud ten całą tę niedolę wielką, tak przywiodę na nich całe dobro, które przyobiecałem im. "
Jeremiah 32:43,"I nabywane jeszcze będą pola na ziemi tej, o której powiadacie: pustkowiem ona dla braku ludzi i zwierząt, wydana jest w moc Kasdejczyków! "
Jeremiah 32:44,"Pola za pieniądze nabywać będą i spisywać w listach, i pieczętować i stwierdzać przez świadków w ziemi Binjamina i w okolicach Jerozolimy, i w miastach Judy, i w miastach górskich, i w miastach południa; gdyż przywrócę brańców ich, rzecze Wiekuisty. "
Jeremiah 33:1,"I doszło słowo Wiekuistego Jeremjasza poraz wtóry, gdy jeszcze osadzony był w dworcu straży, głosząc: "
Jeremiah 33:2,"Tak rzecze Wiekuisty, który to spełni, Wiekuisty, który to umyślił, aby je urzeczywistnić - Wiekuisty imię Jego! "
Jeremiah 33:3,"Wezwij Mnie, a odpowiem ci, a oznajmię ci rzeczy wielkie i wzniosłe, których nie znałeś! "
Jeremiah 33:4,"Albowiem tak rzecze Wiekuisty, Bóg Israela, o domach miasta tego, i o domach królów Judy burzonych wobec wałów i wobec miecza. "
Jeremiah 33:5,"Pójdą wprawdzie, by walczyć z Kasdejczykami, i by je napełnić zwłokami ludzi, których poraziłem w gniewie i oburzeniu Mojém, skrywając oblicze Moje od miasta tego dla wszelakiej niecności ich. "
Jeremiah 33:6,"Ale oto przywrócę mu ukojenie i uzdrowienie, i uleczę ich, i odsłonię im pełnię pokoju i stateczności. "
Jeremiah 33:7,"I przywrócę wygnańców Judy i wygnańców Israela, i odbuduję ich jako przedtém. "
Jeremiah 33:8,"I oczyszczę ich ze wszystkich win ich, któremi zgrzeszyli względem Mnie, i odpuszczę wszystkie wykroczenia ich, któremi zgrzeszyli i któremi sprzeniewierzyli się Mnie. "
Jeremiah 33:9,"I będzie Mi ono sławą, rozkoszą, chwałą i ozdobą wobec wszystkich narodów ziemi, które słysząc o wszystkiém dobrem, które wyświadczę im, zadrżą i zadygocą z powodu wszystkiego dobra i wszystkiej pomyślności, które wytworzę dlań. "
Jeremiah 33:10,"Tak rzecze Wiekuisty: Jeszcze rozlegać się będzie na tém miejscu, o którem powiadacie; pustkowiem ono dla braku ludzi i bydła - w miastach Judy i w okolicach Jerozolimy, opustoszałych dla braku ludzi, i dla braku mieszkańców, i dla braku bydła -  "
Jeremiah 33:11,"Głos radości i głos wesela, głos oblubieńca i głos oblubienicy, głos wołających: ""wysławiajcie Wiekuistego zastępów, gdyż dobrym Wiekuisty, gdyż wieczną łaska Jego!"" - składających dziękczynienia w domu Wiekuistego; bo przywrócę wygnańców tej ziemi jako przedtém, rzecze Wiekuisty. "
Jeremiah 33:12,"Tak rzecze Wiekuisty zastępów: Jeszcze będzie na miejscu tém, spustoszoném dla braku ludzi i bydła, i we wszystkich miastach jego koczowisko pasterzy, hurtujących stada -  "
Jeremiah 33:13,"W miastach górskich, w miastach nizin i w miastach południa, i w ziemi Binjamina, i w okolicach Jerozolimy, i w innych miastach Judy jeszcze przechodzić będą trzody pod ręką liczącego, rzecze Wiekuisty. "
Jeremiah 33:14,"Oto dni nadejdą, rzecze Wiekuisty, w których ziszczę zapowiedź dobrą, którą wyrzekłem o domu Israela i o domu Judy. "
Jeremiah 33:15,"W one dni i czasu onego wywiodę Dawidowi szczep prawdziwy, i pełnić będzie prawo i sprawiedliwość w kraju! "
Jeremiah 33:16,"Owych dni wspomożonym będzie Juda, a Jerozolima spocznie bezpiecznie; a tak nazywać ją będą: ""Wiekuisty zbawieniem naszém!"" "
Jeremiah 33:17,"Albowiem tak rzecze Wiekuisty: Nie zbraknie Dawidowi męża, zasiadającego na stolicy domu israelskiego. "
Jeremiah 33:18,"Kapłanom też, lewitom, nie zbraknie męża przedemną, składającego całopalenia i palącego ofiary śniedne, i sprawiającego ofiary rzeźne po wszystkie czasy! "
Jeremiah 33:19,"I doszło słowo Wiekuistego Jeremjasza, głosząc: "
Jeremiah 33:20,"Tak rzecze Wiekuisty: Gdy zdołacie zerwać przymierze Moje z dniem, i przymierze Moje z nocą, aby nie bywało ani dnia ani nocy w czasie swoim: "
Jeremiah 33:21,"Wtedy zerwane będzie i przymierze Moje z Dawidem, sługą Moim, aby mu nie pozostał potomek, panujący na stolicy jego - i z lewitami, kapłanami, posługującymi Mi. "
Jeremiah 33:22,"Jako nie może być policzonym zastęp niebios, ani zmierzonym piasek morza - tak rozmnożę ród Dawida, sługi Mojego, i lewitów, posługujących Mi. "
Jeremiah 33:23,"I doszło słowo Wiekuistego Jeremjasza, głosząc: "
Jeremiah 33:24,"Czyżeś nie zauważył co lud ten twierdzi, głosząc: Dwa owe rody, które wybrał był Wiekuisty, już je porzucił. - I tak lżą lud Mój, że nie będzie już narodem przed obliczem ich. "
Jeremiah 33:25,"Tak rzecze Wiekuisty: Jeżeliby nie dotrwało przymierze Moje z dniem i z nocą, i gdybym praw nieba i ziemi nie ustanowił, "
Jeremiah 33:26,"Wtedybym i ród Jakóba i Dawida, sługi Mojego, porzucił, abym nie brał z potomstwa jego władców dla rodu Abrahama, Is'haka i Jakóba; gdyż przywrócę brańców ich, i ulituję się nad nimi! "
Jeremiah 34:1,"Słowo, które doszło Jeremjasza od Wiekuistego, gdy Nebukadnecar, król Babelu, i całe wojsko jego, i wszystkie królestwa ziemi, podwładne potędze jego, i wszystkie owe narody walczyły przeciw Jerozolimie i wszystkim miastom jej, głosząc: "
Jeremiah 34:2,"Tak rzecze Wiekuisty, Bóg Israela: Pójdziesz i oświadczysz Cydkjaszowi, królowi Judy, i powiesz mu: Tak rzecze Wiekuisty: Oto wydam miasto to w moc króla Babelu, aby je spalił ogniem. "
Jeremiah 34:3,"Ty też nie ujdziesz ręki jego, lecz pojmany będziesz i w moc jego wydany, a oczy twoje oczy króla Babelu zobaczą, a usta jego do ust twych przemówią, a do Babelu przyjdziesz! "
Jeremiah 34:4,"Wszakże słuchaj słowa Wiekuistego Cydkjaszu, królu Judy! Tak wyrzekł Wiekuisty o tobie: Nie zginiesz od miecza; "
Jeremiah 34:5,"W pokoju umrzesz, a jak palono dla ojców twoich, królów poprzednich, którzy byli przed tobą, tak palić będą i dla ciebie, a téż ""o panie!"" biadać będą po tobie; gdyż słowo to Ja wypowiedziałem, rzecze Wiekuisty. "
Jeremiah 34:6,"I powtórzył Jeremjasz, prorok, Cydkjaszowi, królowi Judy, wszystkie te słowa w Jerozolimie, "
Jeremiah 34:7,"Podczas gdy wojsko króla Babelu walczyło przeciw Jerozolimie i przeciw wszystkim miastom Judy jeszcze pozostałym, - przeciw Lachiszowi i przeciw Azeka; albowiem te jedne trzymały się z pośród miast Judy jako miasta warowne. "
Jeremiah 34:8,"Słowo, które doszło Jeremjasza od Wiekuistego po zawarciu przez króla Cydkjasza, przymierza z całym ludem, który był w Jerozolimie, aby ogłosili wpośród siebie swobodę. "
Jeremiah 34:9,"Aby puścili każdy sługę swojego i każdy służebnicę swoję, Ibrejczyka albo Ibrejkę, na wolność, aby się nikt nimi - bratem swoim Judejczykiem - nie posługiwał. "
Jeremiah 34:10,"I usłuchali wszyscy naczelnicy i wszystek lud, którzy byli weszli w przymierze, aby puścił każdy sługę swego i każdy służebnicę swoję na wolność, aby nie posługiwać się nimi nadal - usłuchali i puścili. "
Jeremiah 34:11,"Ale gdy się później cofnęli i pobrali znowu sługi i służebnice, których byli puścili wolno, zniewalając ich sobie za sługi i służebnice, "
Jeremiah 34:12,"Wtedy doszło słowo Wiekuistego Jeremjasza, aby w imieniu Wiekuistego ogłosił: "
Jeremiah 34:13,"Tak rzecze Wiekuisty, Bóg Israela: Jam zawarł przymierze z ojcami waszymi w dzień, któregom ich wywiódł z ziemi Micraim, z domu niewoli, w te słowa: "
Jeremiah 34:14,"Po upływie siedmiu lat puścicie każdy brata swego Ibrejczyka, któryby się zaprzedał tobie; a będzie ci służył przez sześć lat, poczém puścisz go wolno od ciebie! Ale nie słuchali Mnie ojcowie wasi, i nie nakłonili ucha swego. "
Jeremiah 34:15,"I nawróciliście się wy dzisiaj i uczyniliście to, co prawe w oczach Moich, ogłaszając swobodę każdy bliźniemu swemu, i zawarliście przymierze przed obliczem Mojém, w domu, nad którem mianowane imię Moje. "
Jeremiah 34:16,"Aleście się cofnęli i znieważyli znowu imię Moje i pobraliście każdy sługę swego, i każdy służebnicę swoję którychście byli puścili na wolność podług upodobania ich, i zniewoliliście ich, aby wam byli sługami i służebnicami. "
Jeremiah 34:17,"Przeto rzecze tak Wiekuisty: Wyście nie usłuchali Mnie, abyście ogłosili swobodę każdy bratu swemu, i każdy bliźniemu swemu; otóż Ja ogłoszę nad wami wolność, rzecze Wiekuisty - dla miecza, moru i głodu, i podam was na postrach wszystkim królestwom ziemi. "
Jeremiah 34:18,"I podam tych ludzi, którzy przekroczyli przymierze Moje, którzy nie dotrzymali słów przymierza, które zawarli zemną przy cielcu, którego rozcięli na dwoje i przeszli między częściami jego -  "
Jeremiah 34:19,"Naczelników Judy i naczelników Jerozolimy, dworzan, i kapłanów, i wszystek lud tej ziemi, którzy przeszli między częściami tego cielca -  "
Jeremiah 34:20,"I podam ich w moc wrogów ich, w moc czyhających na życie ich, i pójdą zwłoki ich na żer ptactwu nieba, i zwierzętom ziemi. "
Jeremiah 34:21,"Cydkjasza téż, króla Judy i naczelników jego podam w moc wrogów ich, w moc czyhających na życie ich, w moc wojska króla Babelu, które teraz odstąpiło od was. "
Jeremiah 34:22,"Oto tylko rozkażę, rzecze Wiekuisty, a przywiodę ich napowrót na to miasto, aby walczyli przeciw niemu i zdobyli je i spalili ogniem; miasta téż judzkie obrócę w pustynię dla braku mieszkańca! "
Jeremiah 35:1,"Słowo, które doszło Jeremjasza od Wiekuistego za czasów Jehojakima, syna Jozjasza, króla Judy, głosząc: "
Jeremiah 35:2,"Pójdziesz do domu Rekabitów, i pomówisz z nimi, a sprowadzisz ich do domu Wiekuistego, do jednej z komnat, a dasz się im napić wina! "
Jeremiah 35:3,"Zabrałem tedy Jaazanję, syna Jeremjasza, syna Chabacynji, i braci jego, i wszystkich synów jego i cały dom Rekabitów. "
Jeremiah 35:4,"I sprowadziłem ich do domu Wiekuistego, do komnaty synów Chanana, syna Igdalji, męża Bożego, która obok komnaty książęcej, położonej nad komnatą Maaseji, syna Szalluma, oddźwiernego. "
Jeremiah 35:5,"I postawiłem przed synami domu Rekabitów czasze pełne wina i puhary, i rzekłem do nich: Napijcie się wina! "
Jeremiah 35:6,"Oni wszakże rzekli: Nie pijamy wina; albowiem Jonadab, syn Rekaba, praojciec nasz, zakazał nam, mówiąc: Nie pijajcie wina, ani wy, ani synowie wasi na wieki. "
Jeremiah 35:7,"Domów téż nie budujcie, i nasienia nie rozsiewajcie, i winnic nie sadźcie, ani żadnej nie posiadajcie; lecz w namiotach zamieszkujcie po wszystkie dni wasze, abyście przez długie czasy żyli na ziemi, na której gościcie! "
Jeremiah 35:8,"I tak usłuchaliśmy głosu Jonadaba, syna Rekaba, praojca naszego, we wszystkiem co nam nakazał, żebyśmy nie pijali wina po wszystkie dni nasze, my, żony nasze, synowie nasi, i córki nasze. "
Jeremiah 35:9,"I żebyśmy nie budowali domów na mieszkanie nasze, a téż winnicy, i roli, i siewu nie mieli. "
Jeremiah 35:10,"I tak mieszkaliśmy w namiotach, i słuchaliśmy i czynili wedle wszystkiego, co nam rozkazał Jonadab, praojciec nasz. "
Jeremiah 35:11,"Ale gdy nadciągnął Nebukadrecar, król Babelu, przeciw ziemi tej, rzekliśmy: Pójdźcie, a cofniemy się do Jerozolimy przed wojskiem Kasdejczyków, i przed wojskiem Aramu, a tak zostaliśmy w Jerozolimie. "
Jeremiah 35:12,"I doszło słowo Wiekuistego Jeremjasza, głosząc: "
Jeremiah 35:13,"Tak rzecze Wiekuisty zastępów, Bóg Israela: Pójdziesz i oświadczysz mężom Judy i mieszkańcom Jerozolimy: Izali nie przyjmiecie nauki, abyście posłuszni byli słowom Moim? rzecze Wiekuisty. "
Jeremiah 35:14,"Zachowane zostały słowa Jehonadaba, syna Rekaba, który przykazał synom swoim, aby nie pijali wina; a nie pili go aż po dzień dzisiejszy bo posłuszni są przykazaniu praojca swego. Ja zaś przemawiałem do was, ustawicznie przemawiając, a nie słuchaliście Mnie. "
Jeremiah 35:15,"I posyłałem do was wszystkie sługi Moje - proroków, ustawicznie posyłając, w te słowa: Nawróćcie się téż, każdy od drogi swojej niecnej, a poprawcie postępki wasze, a nie postępujcie za bóztwami cudzemi, by służyć im, a wtedy zostaniecie na tej ziemi, którą oddałem wam i ojcom waszym; aleście nie nakłonili ucha swego, aniście usłuchali Mnie. "
Jeremiah 35:16,"Tak, zachowali synowie Jehonadaba, syna Rekaba, rozkaz praojca swego, który przykazał im, ale lud ten nie usłuchał Mnie. "
Jeremiah 35:17,"Przeto rzecze tak Wiekuisty, Bóg zastępów, Bóg Israela: Oto sprowadzę na Judę i na wszystkich mieszkańców Jerozolimy, wszystką niedolę, którąm wyrzekł przeciw nim, przeto żem mówił do nich, a nie usłuchali, i wołał do nich, a nie odpowiadali. "
Jeremiah 35:18,"Do domu Rekabitów zaś rzekł Jeremjasz: Tak rzecze Wiekuisty zastępów, Bóg Israela: Dla tego, żeście słuchali rozkazu Jehonadaba, praojca waszego, a przestrzegali wszystkich przykazań jego, a czynili wedle wszystkiego co wam polecił: "
