Index Title,Exodus
Exodus 28:35,"A będzie to miał na sobie Ahron podczas służby, aby słyszany był dźwięk od niego, gdy będzie wchodził do świątyni przed oblicze Wiekuistego, i gdy będzie wychodził, aby nie umarł. "
Exodus 28:36,"I zrobisz téż diadem ze złota szczerego, a wyryjesz na nim rzeźbą pieczętarską: ""Święte Wiekuistemu."" "
Exodus 28:37,"I przytwierdzisz go na sznurku błękitnym tak, aby był na zawoju; po przedniej stronie zawoju umieszczony będzie. "
Exodus 28:38,"A będzie na czole Ahrona i poniesie na sobie Ahron uchybienia za świętości, które poświęcać będą synowie Israela przy wszystkich darach swych świętych. I będzie na czole jego nieustannie dla zjednania im łaski u Wiekuistego. "
Exodus 28:39,"I utkasz spodnią szatę z bisioru; także zrobisz zawój z bisioru, a pas zrobisz robotą wzorzystą. "
Exodus 28:40,"I dla synów téż Ahrona sprawisz szaty spodnie, i zrobisz dla nich pasy, i mitry sprawisz im, na cześć i na ozdobę. "
Exodus 28:41,"A ubierzesz w nie Ahrona, brata twego, i synów jego przy nim, i namaścisz ich, i upełnomocnisz ręce ich, i poświęcisz ich, aby Mi piastowali kapłaństwo. "
Exodus 28:42,I sprawisz im spodnie lniane dla zakrycia nagości ciała; od bioder aż do goleni będą. 
Exodus 28:43,"A będą na Ahronie i na synach jego, gdy będą wchodzili do przybytku zboru, albo przystępowali do ofiarnicy dla służby w świątyni, - aby nie ściągnęli na siebie grzechu a nie pomarli. Ustawa to wieczna dla niego i dla potomków jego po nim. "
Exodus 29:1,"A oto co masz spełnić nad nimi, aby poświęcić ich, aby Mi piastowali kapłaństwo: weźmiesz cielca jednego, młodego, i dwa barany, bez wady; "
Exodus 29:2,"I chleby przaśne, i kołacze przaśne, zaczynione oliwą, i opłatki przaśne, namazane oliwą; z przedniej mąki pszennej zrobisz je. "
Exodus 29:3,"I włożysz je w jeden kosz, i przyniesiesz je w tymże koszu, - oraz cielca i dwa barany. "
Exodus 29:4,Ahrona zaś i synów jego przywiedziesz do wejścia przybytku zboru i wykąpiesz ich w wodzie. 
Exodus 29:5,"I wziąwszy szaty, obleczesz Ahrona w szatę spodnią i w płaszcz pod naramiennik, i w naramiennik, i w napierśnik, i opaszesz go pasem naramiennika. "
Exodus 29:6,"I włożysz zawój na głowę jego, i przytwierdzisz diadem święty na zawoju. "
Exodus 29:7,"I wziąwszy olej namaszczenia, polejesz na głowę jego, i namaścisz go. "
Exodus 29:8,Synów téż jego przyprowadzisz i przybierzesz ich w szaty spodnie. 
Exodus 29:9,"I przepaszesz ich pasem, - Ahrona i synów jego, - i okryjesz głowy ich mitrami; i będą mieli kapłaństwo podług ustawy wiecznej: i upełnomocnisz rękę Ahrona i rękę synów jego. "
Exodus 29:10,"I przywiedziesz cielca przed przybytek zboru, i położą Ahron i synowie jego ręce swoje na głowę cielca. "
Exodus 29:11,I zarzniesz cielca przed obliczem Wiekuistego u wejścia do przybytku zboru. 
Exodus 29:12,"A wziąwszy z krwi cielca, pomażesz narożniki ofiarnicy palcem twoim, a całą krew wylejesz u podstawy ofiarnicy. "
Exodus 29:13,"I weźmiesz cały tłuszcz pokrywający trzewa i przeponę nad wątrobą, i obie nerki i tłuszcz, który na nich, i puścisz z dymem na ofiarnicy. "
Exodus 29:14,"Mięso zaś cielca, i skórę jego, i nieczystość jego, - spalisz w ogniu za obozem: ofiara to zagrzeszna. "
Exodus 29:15,"A jednego barana weźmiesz, i położą Ahron i synowie jego ręce swoje na głowę tego barana. "
Exodus 29:16,"I zarzniesz barana, i weźmiesz krew jego, i pokropisz ołtarz w około. "
Exodus 29:17,"A barana rozłożysz na części jego, i opłóczesz trzewa i golenie jego, i położysz je do części i do głowy jego. "
Exodus 29:18,"I puścisz z dymem całego tego barana na ofiarnicy. Całopalenie to Wiekuistemu, wonią przyjemną, ogniową ofiarą Wiekuistemu. "
Exodus 29:19,"Poczém weźmiesz barana drugiego, a położy Ahron i synowie jego ręce swoje na głowę barana. "
Exodus 29:20,"A zarznąwszy barana weźmiesz nieco krwi jego, i włożysz na chrząstkę ucha Ahrona i na chrząstkę prawego ucha synów jego, i na wielki palec ręki ich prawej, i na wielki palec nogi ich prawej; i pokropisz krwią ofiarnicę w około. "
Exodus 29:21,"I weźmiesz ze krwi, która na ofiarnicy, i z oleju namaszczenia, i pokropisz Ahrona i szaty jego, i synów jego, i szaty synów jego z nim; i będą poświęceni on, i szaty jego, i synowie jego, i szaty synów jego z nim. "
Exodus 29:22,"I weźmiesz z barana tłuszcz, i ogon, i tłuszcz pokrywający trzewa, i przeponę wątroby, i obie nerki i łój, który na nich, i udziec prawy; - bo to baran upełnomocnienia. "
Exodus 29:23,"I bochenek chleba jeden, i kołacz na oliwie jeden, i opłatek jeden z kosza przaśników, który przed Wiekuistym. "
Exodus 29:24,"A położywszy to wszystko na dłonie Ahrona, i na dłonie synów jego, stawisz to, jako przedstawienie przed obliczem Wiekuistego. "
Exodus 29:25,"I weźmiesz to z ręki ich, i puścisz z dymem na ofiarnicy przy całopaleniu, na woń przyjemną przed Wiekuistym: ogniowa to ofiara Wiekuistemu. "
Exodus 29:26,"A wziąwszy mostek z barana upełnomocnienia, przeznaczonego dla Ahrona, stawisz je jako przedstawienie przed obliczem Wiekuistego, a będzie to udziałem twoim. "
Exodus 29:27,"I tak poświęcisz mostek przedstawienia i łopatkę podniesienia, które przedstawiono i które podniesiono z barana upełnomocnienia, z tego, co dla Ahrona i co dla synów jego; "
Exodus 29:28,"I należeć będą do Ahrona i do synów jego prawem wieczném od synów Israela; bo to podniesieniem jest, a podniesieniem ma zostać od synów Israela, z ofiar ich opłatnych, - podniesienie ich Wiekuistemu. "
Exodus 29:29,"A szaty święte Ahrona pozostaną dla synów jego po nim, aby ich namaścić w nich i upełnomocnić niemi ręce ich. "
Exodus 29:30,"Siedm dni będzie się w nie odziewał ten z jego synów, który zostanie kapłanem na miejscu jego, który wnijdzie do przybytku zboru dla służby w świątyni. "
Exodus 29:31,"Barana zaś upełnomocnienia weźmiesz, i ugotujesz mięso jego na miejscu świętém. "
Exodus 29:32,"I jeść będą Ahron i synowie jego mięso onego barana i chléb, który jest w koszu - u wejścia do przybytku zboru. "
Exodus 29:33,"I niech jedzą oni to, czém spełniono rozgrzeszenie ich dla upełnomocnienia rąk ich, dla poświęcenia ich: postronny zaś jeść tego nie będzie, bo świętém jest. "
Exodus 29:34,"A jeżeliby się co zostało z mięsa upełnomocnienia i z chleba aż do rana; spalisz pozostałe w ogniu: nie należy go jeść, bo świętém jest. "
Exodus 29:35,"I postąpisz z Ahronem i z synami jego we wszystkiem tak, jakem polecił tobie: przez siedm dni upełnomacniać ich będziesz. "
Exodus 29:36,"Cielca téż zagrzesznego składać będziesz codzień przy oczyszczeniach - i będziesz spełniał ofiary zagrzeszne na ofiarnicy, oczyszczając ją; i namaścisz ją, by ją uświęcić. "
Exodus 29:37,"Siedm dni będziesz oczyszczał ofiarnicę i uświęcał ją, - i będzie ofiarnica świętem świętości: cokolwiek dotknie się ofiarnicy uświęconém będzie. "
Exodus 29:38,"A oto co będziesz składał na ofiarnicy: jagniąt rocznych dwoje codzień, ustawicznie. "
Exodus 29:39,"Jagnię jedno sprawiaj zrana, a jagnię drugie sprawiaj nad wieczorem. "
Exodus 29:40,"I dziesiąta część efy mąki przedniej, rozczynionej z czwartą częścią hina oliwy wytłoczonej, a jako zalewkę czwartą część hina wina na jedno jagnię. "
Exodus 29:41,"A jagnię drugie będziesz sprawiał nad wieczorem; według dani porannej i według zalewki jej sprawiać ją będziesz, na woń przyjemną, na ofiarę ogniową Wiekuistemu. "
Exodus 29:42,"Całopalenie to ustawiczne będzie w pokoleniach waszych, u wejścia do przybytku zboru przed Wiekuistym, gdzie się stawiać będę wam, aby tam mówić z tobą. "
Exodus 29:43,"I stawiać się tam będę synom Israela, i będzie poświęcony majestatem Moim. "
Exodus 29:44,"I poświęcę przybytek zboru i ofiarnicę; Ahrona zaś i synów jego poświęcę, aby Mi piastowali kapłaństwo. "
Exodus 29:45,"I będę przebywał w pośród synów Israela, i będę im Bogiem. "
Exodus 29:46,"I poznają, żem Ja Wiekuisty, Bóg ich, którym ich wywiódł z ziemi Micraim, abym przebywał w pośród nich, Ja - Wiekuisty, Bóg ich. "
Exodus 30:1,I wystawisz ołtarz do kadzenia kadzidła; z drzewa akacyowego wystawisz go. 
Exodus 30:2,"Łokieć długość jego, a łokieć szerokość jego; czworograniastym będzie, - dwa zaś łokcie wysokość jego; z niego wychodzić będą narożniki jego. "
Exodus 30:3,"I obłożysz go złotem czystém, powierzchnię jego, i ściany jego w około, i narożniki jego; i zrobisz do niego wieniec złoty na około. "
Exodus 30:4,"Dwa téż pierścienie złote zrobisz poniżej wieńca jego, po obu bokach jego zrobisz je, przy obu kantach jego, i będą to osady dla drążków, dla uniesienia go na nich. "
Exodus 30:5,"I zrobisz drążki te z drzewa akacyowego, i powleczesz je złotem. "
Exodus 30:6,"I umieścisz go przed zasłoną, co przed arką świadectwa, - naprzeciw wieka, co na arce świadectwa, - gdzie stawiać się będę tobie. "
Exodus 30:7,"I będzie kadził na nim Ahron kadzidłem z wonności; każdego rana, gdy będzie oczyszczał lampy, kadzić niém będzie. "
Exodus 30:8,"Także gdy zapali Ahron lampy nad wieczorem, będzie kadził niém. Kadzidło ustawiczne to przed Wiekuistym, w pokoleniach waszych. "
Exodus 30:9,"Nie wniesiecie nań kadzidła postronnego, ani całopalenia, ani obiaty; a zalewki nie wylewajcie nań. "
Exodus 30:10,"I dopełni Ahron oczyszczenia narożników jego raz do roku; z krwi ofiary zagrzesznej, oczyszczającej, dopełniać będzie raz do roku oczyszczenia jego w pokoleniach waszych: świętym świętości on Wiekuistemu. "
Exodus 30:11,"I oświadczył Wiekuisty Mojżeszowi, i rzekł: "
Exodus 30:12,"""Gdy zbierzesz poczet synów Israela wedle spisowych ich, niechaj da wtedy każdy okup duszy swojej Wiekuistemu przy spisie ich, aby nie było w pośród nich klęski, przy spisie ich. "
Exodus 30:13,"Oto co dać ma każdy przechodzący ku spisowym, - pół szekla według szekla świętego; po dwadzieścia ger szekel; pół tego szekla, jako dań Wiekuistemu. "
Exodus 30:14,"Każdy przechodzący ku spisowym, od dwudziestu lat i wyżej, niechaj da dań tę Wiekuistemu. "
Exodus 30:15,"Bogaty niechaj nie dołoży, a ubogi - nie ujmie od półszekla, składając tę dań Wiekuistemu, dla odpuszczenia duszom waszym. "
Exodus 30:16,"I wziąwszy srebro odpuszczenia od synów Israela obrócisz je na służbę przybytku zboru; i będzie to synom Israela na pamiątkę przed Wiekuistym, dla odpuszczenia duszom waszym."" "
Exodus 30:17,"I oświadczył Wiekuisty Mojżeszowi, i rzekł: "
Exodus 30:18,"""Zrobisz téż miednicę miedzianą i podnóże jej miedziane do umywania, i umieścisz ją między przybytkiem zboru i między ofiarnicą, i nalejesz w nią wody. "
Exodus 30:19,I umywać będą Ahron i synowie jego z niej ręce swoje i nogi swoje. 
Exodus 30:20,"Gdy przyjdą do przybytku zboru obmyją się wodą, aby nie umarli, albo gdy przystąpią do ofiarnicy dla służby, dla puszczenia z dymem ogniowej ofiary Wiekuistemu: "
Exodus 30:21,"Niechaj wtedy umyją ręce swoje i nogi swoje, aby nie umarli. I będzie to im ustawą wieczną, jemu i potomstwu jego, w pokoleniach ich."" "
Exodus 30:22,"I oświadczył Wiekuisty Mojżeszowi, i rzekł: "
Exodus 30:23,"""Ty téż weźmiesz sobie korzeni najprzedniejszych: myrry samościekłej - pięćset (szekli), a cynamonu wonnego - połowę tego, dwieście pięćdziesiąt, i trzciny wonnej - dwieście pięćdziesiąt. "
Exodus 30:24,"I kassyi - pięćset, podług wagi świętej i oliwy z oliwników, hin. "
Exodus 30:25,"I przyrządzisz z tego olej do namaszczania świętego, maść zgotowaną sposobem mieszających pachnidła: olejem do namaszczania świętego będzie. "
Exodus 30:26,I namaścisz nim przybytek zboru i arkę świadectwa. 
Exodus 30:27,"I stół, i wszystkie naczynia jego, i świecznik, i wszystkie przyrządy jego; i ołtarz kadzenia, "
Exodus 30:28,"I ołtarz całopaleń i wszystkie naczynia jego, i miednicę i podnóże jej: "
Exodus 30:29,"I poświęcisz je, a staną się świętem świętości; cokolwiek dotknie się ich, uświęconém będzie, "
Exodus 30:30,"Ahrona téż i synów jego namaścisz i poświęcisz ich, aby piastowali Mi kapłaństwo. "
Exodus 30:31,"A synom Israela powiesz tak: Olejem namaszczania świętego niechaj będzie to dla Mnie, w pokoleniach waszych. "
Exodus 30:32,"Na ciało innych ludzi nie ma być wylewanym, i według składu jego nie zrobicie podobnego mu; świętym on, - świętym ma zostać dla was. "
Exodus 30:33,"Ktokolwiek zmięsza podobny mu, i kto namaści nim postronnego, wytraconym będzie z ludu swojego."" "
Exodus 30:34,"I rzekł Wiekuisty do Mojżesza: ""Weźmiesz sobie proszków wonnych, balsamu i morskiego goździeńca, i galbanu, w proszkach, i kadzidło czyste; z każdego równa ilość niechaj będzie. "
Exodus 30:35,"I zgotujesz z tego kadzidło mieszane sposobem mieszających pachnidła, utarte, czyste: dla świętości. "
Exodus 30:36,"A utłuczesz część miałko, i położysz ją przed arką świadectwa, w przybytku zboru, tam gdzie stawiać się będę tobie: świętem świętości niechaj będzie to dla was. "
Exodus 30:37,"A kadzidło, które zrobisz, - wedle składu jego nie zrobicie dla siebie: świętem ci to będzie dla Wiekuistego. "
Exodus 30:38,"Ktobykolwiek zrobił podobne, aby orzeźwiać się niém, wytracony będzie z ludu swego. "
Exodus 31:1,"I oświadczył Wiekuisty Mojżeszowi, i rzekł: "
Exodus 31:2,"""Patrz, oto powołałem po imieniu Becalela, syna Urego, syna Chura, z pokolenia Jehudy. "
Exodus 31:3,"I napełniłem go duchem Bożym, mądrością i rozumem i umiejętnością, i wszelkiém wykonawstwem: "
Exodus 31:4,"Ku wymyślaniu pomysłów, by robić w złocie, w srebrze i w miedzi; "
Exodus 31:5,"I w rytownictwie kamieni dla oprawy, i w rzeźbieniu drzewa, i aby wykonywał wszelką robotę. "
Exodus 31:6,"A Ja, oto przydałem mu Oholiaba, syna Achisamacha, z pokolenia Dan, a w sercu każdego mądrego złożyłem mądrość, aby wykonali wszystko, com przykazał tobie. "
Exodus 31:7,"Przybytek zboru, i arkę dla świadectwa, i wieko co na niej, wszystkie przybory przybytku; "
Exodus 31:8,"I stół i przybory jego, i świecznik lity, i wszystkie przybory jego, i ołtarz do kadzidła; "
Exodus 31:9,"I ofiarnicę całopaleń i wszystkie przybory jej, i miednicę i podnóże jej; "
Exodus 31:10,"I szaty przetykane, szaty święte dla Ahrona kapłana, i szaty synów jego, dla piastowania kapłaństwa. "
Exodus 31:11,"I olej namaszczenia, i kadzidło z wonności dla świątyni: wszystko tak, jakem ci przykazał, uczynią."" "
Exodus 31:12,"I oświadczył Wiekuisty Mojżeszowi, i rzekł: "
Exodus 31:13,"""Ty téż powiesz synom Israela tak: Wszakże Sabbatów Moich przestrzegajcie; bo to znak między Mną a wami, w pokoleniach waszych, byście poznali, żem Ja Wiekuisty, który poświęcam was. "
Exodus 31:14,"I tak przestrzegajcie Sabbatu, by święty był u was; kto go znieważy, śmiercią karanym będzie; gdyż każdy, któryby wykonał w nim robotę, - wytracona będzie dusza ta z pośród ludu swojego. "
Exodus 31:15,"Sześć dni wykonywać się będzie robota, a dnia siódmego - Sabbat najzupełniejszy, poświęcony Wiekuistemu. Ktoby wykonywał robotę w dzień Sabbatu, śmiercią karany będzie. "
Exodus 31:16,"I przestrzegać będą synowie Israela Sabbatu, zachowując Sabbat w pokoleniach swoich, - jako przymierze wieczne. "
