Index Title,Ezekiel
Ezekiel 33:23,"I doszło mnie słowo Wiekuistego, głosząc: "
Ezekiel 33:24,"Synu człowieczy! Mieszkańcy onych zwalisk na ziemi israelskiej prawią w ten sposób: Sam jeden był Abraham, gdy posiadł tę ziemię, nas wszakże jest wielu; nam musi ta ziemia być oddana w posiadanie. "
Ezekiel 33:25,"Przeto oświadcz im: Tak rzecze Pan Wiekuisty: Wraz z krwią jadacie, a oczy wasze podnosicie ku bałwanom waszym, a krew przelewacie - a ziemię tę chcecie posiąść? "
Ezekiel 33:26,"Opieracie się na mieczu waszym, spełniacie obmierzłości, a każdy żonę bliźniego swego kazi, a ziemię tę chcecie posiąść? "
Ezekiel 33:27,"Oświadcz im tedy: Tak rzecze Pan, Wiekuisty: Żyw Ja, ci na zwaliskach od miecza legną, a ci na otwartém polu, podam ich bestjom na żer, a ci w warowniach i jaskiniach morem wyginą. "
Ezekiel 33:28,"I obrócę ziemię tę w pustkowie i ruinę, i położę koniec dumnej jej potędze, i opustoszeją góry Israela dla braku przechodnia. "
Ezekiel 33:29,"A poznają, żem Ja Wiekuisty, gdy uczynię ziemię tę pustkowiem i ruiną z powodu wszystkich obmierzłości ich, które spełnili. "
Ezekiel 33:30,"Ty zaś, synu człowieczy! synowie ludu twego rozprawiają o tobie wzdłuż murów i we drzwiach domów, a prawi jeden do drugiego, każdy do bliźniego swego, mówiąc: Pójdźcie, a posłuchajcie jakie słowo wyszło od Wiekuistego! "
Ezekiel 33:31,"A schodzą się do ciebie jak się schodzi tłum, i siadają przed obliczem twojém niby lud Mój, i słuchają słów twoich, ale ich nie pełnią, bo w wdzięczne piosnki obracają je w ustach swoich, za przyjemnością swoją dąży serce ich. "
Ezekiel 33:32,"I oto jesteś im jako piosnka wdzięczna przyjemnego piewcy, albo zręcznego grajka; słuchają słów twoich ale nie spełniają ich. "
Ezekiel 33:33,"Jeżeli jednak nadejdzie - a jakoż nadejdzie! - tedy uświadomią sobie, że był prorok wpośród nich. "
Ezekiel 34:1,"I doszło mnie słowo Wiekuistego, głosząc: "
Ezekiel 34:2,"Synu człowieczy! prorokuj przeciw pasterzom Israela, prorokuj, a oświadcz im, tym pasterzom: Tak rzecze Pan, Wiekuisty: Biada pasterzom Israela, którzy sami siebie paśli! - Izali nie powinni trzody paść pasterze? "
Ezekiel 34:3,"Tłuszcz wyście zjadali, a wełną się przyodziewali, tuczone zarzynali - aleście trzody nie paśli! "
Ezekiel 34:4,"Słabychście nie krzepili, a chorego nie leczyli, a zranionego nie obwiązali, a zapłoszonego nie sprowadzali, a zabłąkanego nie odszukali, ale przemocą władaliście niemi i srogo. "
Ezekiel 34:5,"I tak rozproszyły się dla braku pasterzy, i poszły na żer wszelkiej dziczy polnej, i rozpierzchły się. "
Ezekiel 34:6,"Błąka się trzoda Moja po wszystkich górach i po każdym pagórku wysokim i po powierzchni całej ziemi rozpierzchła się trzoda Moja, a nikt się nie pyta i nikt jej nie szuka. "
Ezekiel 34:7,"Dla tego, pasterze, słuchajcie słowa Wiekuistego! "
Ezekiel 34:8,"Żyw Ja, rzecze Pan Wiekuisty, ponieważ trzoda Moja łupem się stała, ponieważ trzoda Moja na żer poszła wszelkiej dziczy polnej dla braku pasterzy, a nie pytali się pasterze Moi o trzodę Moję, a paśli pasterze samych siebie, a trzody Mojej nie paśli. "
Ezekiel 34:9,"Dla tego, wy pasterze, słuchajcie słowa Wiekuistego! "
Ezekiel 34:10,"Tak rzecze Pan, Wiekuisty: Otom Ja przeciw pasterzom, i zażądam trzody Mojej z ręki ich, i usunę ich od pasterzenia trzodą, a nie pasterzyć nadal tym, którzy samych siebie pasą, i ocalę trzodę Moję z paszczy ich, aby nie szły im na żer. "
Ezekiel 34:11,"Albowiem tak rzecze Pan, Wiekuisty: Oto przychodzę sam, i ujmuję się za trzodą Moją i rozglądam się za nią. "
Ezekiel 34:12,"Jako rozgląda się pasterz za trzodą swoją, gdy przebywa wpośród owiec swych rozproszonych, tak rozglądać się będę za owcami Mojemi, i ocalę je ze wszystkich miejsc, dokąd rozproszone zostały w dzień obłoku i mgły gęstej. "
Ezekiel 34:13,"I wywiodę je z pośród narodów, i zgromadzę je z pośród ziem, i sprowadzę je do kraju ich, i paść je będę na górach israelskich, w parowach i we wszystkich osadach kraju. "
Ezekiel 34:14,"Na pastwisku piękném paść je będę, a na wyniosłych górach Israela będzie błonie ich; tam wylegiwać się im na błoniu piękném, a paszą soczystą paść na górach Israela. "
Ezekiel 34:15,"Ja sam pasterzyć będę trzodzie Mojej, i Ja sam dam się im wylegiwać, rzecze Pan Wiekuisty. "
Ezekiel 34:16,"Zabłąkanej odszukam, a zapłoszoną sprowadzę, a zranioną obwiążę, a słabą pokrzepię - ale tłustą i silną zgładzę - pasterzyć im będę należycie! "
Ezekiel 34:17,"Wy tedy, owce Moje, tak rzecze Pan Wiekuisty, oto rozsądzę między jedną owcą a drugą, między barany a kozły. "
Ezekiel 34:18,"Alboż nie dosyć wam na najlepszém pastwisku się paść, że jeszcze zbytek waszej paszy nogami tratujecie, najczystszą wodę pić, że jeszcze pozostałą nogami waszemi mącicie? "
Ezekiel 34:19,"A trzoda Moja - ona tem, coście nogami waszemi stratowali się paść, a tem, coście nogami waszemi pomącili poić się musi! "
Ezekiel 34:20,"Przeto rzecze tak Pan, Wiekuisty, do nich: Oto sam tu przybywam, abym sądził między jagnięciem tłustem a jagnięciem chudém. "
Ezekiel 34:21,"Ponieważ bokiem i grzbietem rozpychacie, a rogami waszymi bodziecie wszystkie słabe, tak abyście je precz rozegnali, "
Ezekiel 34:22,"Przeto dopomogę trzodzie Mojej, aby już nadal łupem nie była, a będę sądził między jagnięciem jedném a drugiém. "
Ezekiel 34:23,"I ustanowię nad niemi pasterza jednego, aby pasterzył im - sługę Mojego Dawida; ten będzie je pasł, i ten będzie pasterzem ich. "
Ezekiel 34:24,"A Ja Wiekuisty będę im Bogiem, a sługa Mój Dawid księciem wpośród nich; Ja Wiekuisty to wyrzekłem! "
Ezekiel 34:25,"I zawrę z niemi przymierze pokoju, i wyplenię zwierzęta drapieżne z kraju, aby zamieszkać mogły na puszczy bezpiecznie, a sypiać po lasach. "
Ezekiel 34:26,"I uczynię je i okolice pagórka Mojego błogosławieństwem, i będę spuszczał deszcz w czasie swoim; deszcze błogosławieństwa to będą! "
Ezekiel 34:27,"I wyda drzewo polne owoc swój, a ziemia wyda plon swój, a przebywać im na ziemi bezpiecznie; i poznają, żem Ja Wiekuisty, gdy skruszę sworzenie jarzma ich, a ocalę je z ręki ciemięzców swoich. "
Ezekiel 34:28,"I nie będą nadal łupem narodów, a dzicz ziemi przestanie je pożerać, i mieszkać będą bezpiecznie, a nikt nie wystraszy. "
Ezekiel 34:29,"I wywiodę im szczep ku chwale, a nie będą nadal niszczone głodem w kraju, a nie poniosą nadal pohańbienia od narodów. "
Ezekiel 34:30,"I poznają, żem Ja Wiekuisty, Bóg ich z niemi, a one ludem Moim, domem Israela, rzecze Pan, Wiekuisty. "
Ezekiel 34:31,"Wy zaś, trzodo Moja, trzodo pastwiska Mojego, ludźmi jesteście - Jam Bóg wasz! rzecze Pan, Wiekuisty. "
Ezekiel 35:1,"I doszło mnie słowo Wiekuistego, głosząc: "
Ezekiel 35:2,"Synu człowieczy! Zwróć oblicze swe ku górze Seir, a prorokuj przeciwko niej. "
Ezekiel 35:3,"I oświadcz jej: Tak rzecze Pan, Wiekuisty: Otom Ja przeciw tobie, góro Seir, i wyciągnę rękę Moję na cię, i obrócę cię w pustkowie i ruinę. "
Ezekiel 35:4,"Miasta twoje w zgliszcza obrócę, a ty sama w pustynię się zamienisz i poznasz, żem Ja Wiekuisty! "
Ezekiel 35:5,"Dla tego żeś żywiła nienawiść wieczną, a wydała synów Israela na ostrze miecza w dzień klęski ich, czasu kaźni ostatecznej. "
Ezekiel 35:6,"Przeto żyw Ja, rzecze Pan Wiekuisty, że cię w krew obrócę, a krew cię ścigać będzie! Ponieważ przelewu krwi w nienawiści nie miałaś, przeto krew ścigać cię będzie! "
Ezekiel 35:7,"I obrócę górę Seir w pustkowie i ruinę, a wytracę z niej przychodzących i wracających. "
Ezekiel 35:8,"I napełnię jej wzgórza poległymi jej, twoje wyżyny i twoje doliny i wszystkie parowy twoje - pobici mieczem legną na nich. "
Ezekiel 35:9,"W pustkowia wieczne obrócę cię, a miasta twoje nie będą odbudowane, a poznacie, żem Ja Wiekuisty. "
Ezekiel 35:10,"Dla tego, żeś powiedział: ""Dwa te narody i dwa te kraje moje będą, a my je posiędziem!"" - gdy przecież Wiekuisty tam był -  "
Ezekiel 35:11,"Przeto żyw Ja, rzecze Pan, Wiekuisty, chcę postąpić z tobą wedle gniewu twojego i wedle żarliwości twojej, którąś wywierał w nienawiści twojej ku nim, a dam się poznać wpośród nich, gdy tak sądzić cię będę. "
Ezekiel 35:12,"A poznasz, żem Ja Wiekuisty słyszał wszystkie zniewagi, któreś wyrzekła przeciw górom Israela, gdyś mówiła: spustoszone zostały, nam wydane one na spożycie! "
Ezekiel 35:13,"Tak chełpiliście się przeciw Mnie usty waszemi, i obsypaliście Mnie mowami waszemi; - Jam to słyszał. "
Ezekiel 35:14,Tak rzecze Pan Wiekuisty: Ku radości całej ziemi w pustynię cię obrócę. 
Ezekiel 35:15,"Jakoś się ty cieszyła nad dziedzictwem domu Israela, że spustoszone zostało, tak uczynię tobie. W pustkowie się obrócisz, góro Seir, wespół z Edomem całym, aby poznano, żem Ja Wiekuisty. "
Ezekiel 36:1,"Ty zaś, synu człowieczy! prorokuj o górach israelskich, a powiedz: Góry Israela, posłuchajcie słowa Wiekuistego! "
Ezekiel 36:2,"Tak rzecze Pan, Wiekuisty: Ponieważ wołał o was wróg: hejże, hej! a o wyżynach odwiecznych: ""w dziedzictwie nam przypadły!"" "
Ezekiel 36:3,"Przeto prorokuj a oświadcz: Tak rzecze Pan Wiekuisty: Właśnie dla tego, że chłoną a dyszą przeciw wam zewsząd, abyście przypadły w dziedzictwie pozostałym narodom, a poszłyście na obmowę języków i na gawędę ludzką, -  "
Ezekiel 36:4,"Przeto góry Israela, posłuchajcie słowa Pana Wiekuistego! Tak rzecze Pan Wiekuisty do gór i pagórków, do parowów i dolin, i do zwalisk opustoszałych, i do miast opuszczonych, które stały się łupem i urągowiskiem pozostałym narodom okolicznym. "
Ezekiel 36:5,"Przeto rzecze tak Pan Wiekuisty: Zaprawdę, w płonącém rozjątrzeniu Mojém przemawiam przeciw pozostałym tym narodom i przeciw Edomowi całemu co upatrzyły sobie ziemię Moję na dziedzictwo w pełnej radości serca i z pogardą w duszy, dla tego, że ją porzucono na łup. "
Ezekiel 36:6,"Przeto prorokuj o ziemi israelskiej, i oświadcz górom i pagórkom, parowom i dolinom: Tak rzecze Pan, Wiekuisty: Otom jest! W rozjątrzeniu i oburzeniu Mojém przemawiam: Ponieważeście hańbę od narodów poniosły, "
Ezekiel 36:7,"Przeto rzecze tak Pan Wiekuisty: Ja podnoszę rękę Moję: zaprawdę, narody, które was otaczają, one poniosą hańbę swą! "
Ezekiel 36:8,"Wy zaś, góry israelskie, rozkrzewicie gałązki swe, a przyniesiecie owoc swój dla ludu Mojego Israela, gdyż bliskim powrót ich. "
Ezekiel 36:9,"Albowiem oto Ja idę do was, i zwracam się ku wam, a będziecie uprawiane i obsiewane. "
Ezekiel 36:10,"I rozplenię na was ludzi - wszystek dom Israela wespół, - i zamieszkane będą miasta, a rumowiska odbudowane. "
Ezekiel 36:11,"Rozplenię na was ludzi i czworonożnych, a rozmnożą się i rozrodzą; i osiedlę was jak za czasów dawnych, i uszczęśliwię was bardziej niż w przeszłości waszej, abyście poznały, żem Ja Wiekuisty! "
Ezekiel 36:12,"I sprowadzę na was ludzi, lud Mój israelski; i wezmą cię w posiadanie i pozostaniesz im dziedzictwem, a nie osierocisz ich więcej. "
Ezekiel 36:13,"Tak rzecze Pan, Wiekuisty: Ponieważ powiadają o was: pożerającą ludzi jesteś, która własną ludność swą osieroca! "
Ezekiel 36:14,"Przeto nie będziesz nadal pożerała ludzi, a własnej ludności swojej nie osierocisz więcej, rzecze Pan, Wiekuisty. "
Ezekiel 36:15,"I nie dam ci więcej słyszeć zniewagi narodów, a urągowiska ludów nie poniesiesz nadal, a ludności twojej nie przywiedziesz już do upadku rzecze Pan, Wiekuisty. "
Ezekiel 36:16,"I doszło mnie słowo Wiekuistego, głosząc: "
Ezekiel 36:17,"Synu człowieczy! Ci z domu Israela, mieszkając na ziemi swojej, skalali ją postępowaniem swojém i sprawami swojemi; jako nieczystość odosobnionej było postępowanie ich przedemną. "
Ezekiel 36:18,"Wylałem tedy gniew Mój na nich dla krwi, którą przelewali na tej ziemi, a którą bałwanami swoimi skalali. "
Ezekiel 36:19,"I rozproszyłem ich między narody, i rozwiani zostali po ziemiach; podług postępowania ich i podług spraw ich osądziłem ich. "
Ezekiel 36:20,"A gdy doszło to narodów do których przybyli, zniesławili imię Moje święte, gdyż mówiono o nich: lud Wiekuistego to jest, a z ziemi Jego wyszli! "
Ezekiel 36:21,"Ja wszakże ulituję się nad imieniem Mojém świętém, które zniesławił dom Israela między narodami, do których przybyli. "
Ezekiel 36:22,"Przeto oświadcz domowi Israela: Tak rzecze Pan Wiekuisty: Nie dla was czynię to, domu Israela, lecz dla imienia Mojego świętego, któreście zniesławili między narodami, do którycheście weszli. "
Ezekiel 36:23,"I uświęcę imię Moje wielkie, zniesławione między narodami, wpośród których zniesławiliście je, a poznają narody, żem Ja Wiekuisty, - rzecze Pan, Bóg - gdy uświęcony będę przez was w oczach waszych. "
Ezekiel 36:24,"I zbiorę was z pośród narodów, i zgromadzę was ze wszystkich krajów, i przywiodę was do ziemi waszej. "
Ezekiel 36:25,"I pokropię was wodą czystą, i będziecie czyści; ze wszystkich plugastw waszych, i ze wszystkich ohyd waszych, oczyszczę was. "
Ezekiel 36:26,"I dam wam serce nowe, i nowego ducha złożę we wnętrzu waszém, i usunę serce kamienne z ciała waszego, a dam wam serce żywe. "
Ezekiel 36:27,"Tak, ducha Mojego złożę we wnętrzu waszém, i sprawię, abyście wedle ustaw Moich postępowali, a praw moich przestrzegali, a spełniali je. "
Ezekiel 36:28,"I zamieszkacie na ziemi, którą oddałem ojcom waszym, i będziecie Mi ludem, a Ja będę wam Bogiem. "
Ezekiel 36:29,"I wyzwolę was ze wszystkich plugastw waszych, i przyzwę zboże i rozplenię je, a nie dopuszczę na was głodu. "
Ezekiel 36:30,"Rozplenię też owoc drzewa i plon pola, abyście nie ponosili nadal hańby z powodu głodu między narodami. "
Ezekiel 36:31,"I wspomnicie na postępki wasze niegodziwe, i na sprawy wasze, które nie były dobre, i wzgardzicie sami sobą dla nieprawości waszych i dla bezeceństw waszych. "
Ezekiel 36:32,"Nie dla was Ja to czynię, rzecze Pan, Wiekuisty; niechaj to świadomem wam będzie! Wstydzić się wam a rumienić za postępki wasze, domu Israela! "
Ezekiel 36:33,"Tak rzecze Pan, Wiekuisty: Dnia, którego oczyszczę was ze wszystkich nieprawości waszych, zaludnię znowu miasta, a odbudowane będą rumowiska. "
Ezekiel 36:34,"A ziemia spustoszona uprawianą będzie, zamiast że pustynią była w oczach każdego przechodnia. "
Ezekiel 36:35,"Powiedzą wtedy: Jakże się ta ziemia spustoszona przemieniła w ogród rozkoszny, a nawet miasta zburzone i opustoszałe i rozwalone obwarowane są i zamieszkane! "
Ezekiel 36:36,"I poznają narody, które pozostaną wokoło was, żem Ja Wiekuisty odbudował rozwalone, zasadził opustoszone. Ja Wiekuisty wyrzekłem to i spełnię! "
Ezekiel 36:37,"Tak rzecze Pan, Wiekuisty: I wtem jeszcze powolnym będę domowi Israela, abym im to uczynił: rozmnożę ich niby stada w ludzi. "
Ezekiel 36:38,"Niby stada ofiar poświęconych, niby stada Jerozolimy podczas uroczystości jej, tak będą miasta zburzone pełne gromad ludzkich, a poznają, żem Ja Wiekuisty! "
Ezekiel 37:1,"Tknęła mnie moc Wiekuistego, a wyprowadził mnie w duchu Wiekuisty, i postawił mnie wpośród doliny, a była ona pełna kości. "
Ezekiel 37:2,"I oprowadził mnie mimo nich dokoła, a oto było ich dużo bardzo na powierzchni onej doliny, a oto były suche bardzo. "
Ezekiel 37:3,"I rzekł do mnie: Synu człowieczy! czyż mogą ożyć kości te? I odpowiedziałem: Panie, Wiekuisty, Tobie to wiadomo! "
Ezekiel 37:4,"I rzekł do mnie: Prorokuj o kościach tych, a przemów do nich: Kości wyschłe, posłuchajcie słowa Wiekuistego! "
Ezekiel 37:5,"Tak rzecze Pan, Wiekuisty, do kości tych: Oto Ja wprowadzę w was ducha, a żyć będziecie! "
Ezekiel 37:6,"I włożę na was ścięgna, i nawiodę na was muszkuły, i powlokę was skórą, i natchnę was duchem, abyście ożyły, i poznały, żem Ja Wiekuisty. "
Ezekiel 37:7,"Prorokowałem tedy jak mi polecono; i powstał szmer gdym prorokował, a oto łoskot - i zbliżyły się kości, kość do kości swojej. "
Ezekiel 37:8,"I spojrzałem, a oto na nich ścięgna, i muszkuły porosły, i rozciągnęła się nad niemi skóra po wierzchu; wszakże ducha jeszcze nie było w nich. "
