Rashi Matches,Data
Rashi on Ezekiel 12:20:1,"3762@יחזקאל יב,כ@נושבות@אשייאיידי""ש@aseijedes@מיושבות, מכוננות@חסר בכתבי-היד, והגרסה שבדפוסים אשייא""ש נראית מאוחרת, משהו כמו asiees (השווה הפועל בצרפתית של ימינו asseoir) האל""ף שבתוך הלעז בא כנראה כדי לאפשר כתיבת ארבע יודי""ן רצופות.$"
Rashi on Ezekiel 12:24:2,"3763@יחזקאל יב,כד@מקסם חלק@דיבינייל""א@devineile@ניחוש@חסר בכתבי-היד.$"
Rashi on Ezekiel 12:25:1,"3764@יחזקאל יב,כה@תמשך@שיר""א אלונגייד""א@sera alongiede@תהיה מוארכת@חסר בכתבי-היד. גם כאן הסיומת שבדפוסים מצביעה על צורה מאוחרת (אלונגי""א).$"
Rashi on Ezekiel 13:6:2,"3765@יחזקאל יג,ו@ויחלו@א""י קוידירונ""ט@e cuideront@ויחשבו@חסר בכתבי-היד.$"
Rashi on Ezekiel 13:10:2,"3766@יחזקאל יג,י@תפל@איושטימינ""ט@ajostement@תוספת@חסר בכתבי-היד.$"
Rashi on Ezekiel 13:18:1,"3767@יחזקאל יג,יח@מתפרות@קושנ""ץ@cosanz@תופרות@חסר בכתבי-היד. הצורה שבדפוסים (קוטבא""ש) משובשת, ויש לבחור בין גרסת הגלוסר מפריז cosanz ובין הגרסה של הגלוסר מבזל קושירישי""ש cosereses, הראשונה בינוני פועל, והשנייה מקצוע – בעצם באותו מובן.$"
Rashi on Ezekiel 13:18:2,"3768@יחזקאל יג,יח@(אצילי)[אצילים]@אישילי""ש@aiseles@בתי-שחי@$"
Rashi on Ezekiel 13:18:5,"3769@יחזקאל יג,יח@המספחות@לי""ש איושטימינ""ץ@les ajostemenz@התוספות@חסר בכתבי-היד. הלעז שבדפוסים משובש: לישאגמנ""ץ.$"
Rashi on Ezekiel 13:18:5,"3770@יחזקאל יג,יח@מספחות@פלטריי""ש@faltrajes@מיני שטיחים@חסר בכתבי-היד.$"
Rashi on Ezekiel 13:19:1,"3771@יחזקאל יג,יט@(בשעלי)[בשעלים]@אי""ן גלוניא""ש@en gelonedes@בגלונים (מידת-הלח)@חסר בכתבי-היד. הגרסה שבדפוסים אונגיאלוני""ש יכולה גם להתפרש אינגלוניא""ש en galonees, צורה חילופית של אותה המלה (לעז מאוחר במקום גילונידי""ש – גלונידי""ש galonedes, gelonedes).$"
Rashi on Ezekiel 13:19:2,"3772@יחזקאל יג,יט@(ובפתותי)[ובפתותים]@א""י אי""ן פייצי""ש@e en pieces@ובחתיכות@חסר בכתבי-היד.$"
Rashi on Ezekiel 14:4:1,"3773@יחזקאל יד,ד@נעניתי@שייא""ש ריפונדו""ץ@seies repoduz@שתקבל תשובה, שתיענה@חסר בכתבי-היד, ומוזר, שצורת מדבר הפכה לצורת נוכח. אולי נכתב קודם שיי""א ריפונדנ""ץ seie repondanz (""שאהיה עונה"") ותוקן לאחר זמן. אף דרך המגמה (סוביונקטי""ב) לא כל-כך ברורה כאן, אולי מפני שזה דיבור עקיף, מה שהקב""ה מצווה את הנביא לומר. הגרסה שויי""ש שבדפוסים מתאימה לצורה המאוחרת soies.$"
Rashi on Ezekiel 14:5:2,"3774@יחזקאל יד,ה@נזרו@פורינ""ט אשיברי""ץ@נהיו מנותקים@חסר בכתבי-היד.$"
Rashi on Ezekiel 14:8:2,"3775@יחזקאל יד,ח@פני@מי""ש אירי""ש@mes ires@כעסיי@חסר בכתבי-היד.$"
Rashi on Ezekiel 14:21:1,"3776@יחזקאל יד,כא@שפטי@מי""ש יושטיצי""ש@mes justices@עונשיי@חסר בכתבי-הדי. בגרסת הדפוסים מופיעה, במקום היו""ד העיצורית, גימ""ל: חיקוי של הכתב הצרפתי המשתמש ב – g גם ב – dateau (גטו) גם ב – gentil (ז'נטי).$"
Rashi on Ezekiel 14:22:1,"3777@יחזקאל יד,כב@נותרה@איריט רימנש""א@eret remanse@הייתה נשארת@חסר בכתבי-היד. בגרסת הדפוסים אין סיומת האל""ף של הנקבה. שמא צריך לקרוא רימנ""ש remans בזכר, בהתאם למלה צרפתית ממין זכר, תרגום של ""פלטה"".$"
Rashi on Ezekiel 15:4:1,"3778@יחזקאל טו,ד@לאכלה@אדיוורי""ר@a deworer@לבלוע@חסר בכתבי-היד.$"
Rashi on Ezekiel 15:4:2,"3779@יחזקאל טו,ד@נחר@ברואי""ר@bruir@לחרוך@$"
Rashi on Ezekiel 15:4:2,"3780@יחזקאל טו,ד@לחרוך@אישר""ט@esart@מובער לחלוטין@חסר בכתבי-היד. קשה לדעת, למה, בלעז הקודם, יש לפנינו שם – פועל וכאן בינוני פעול. האל""ף, גם היא מקורית, מצביעה על הרכב המלה: es” (לטינית- ex, במובן של ביטול) והפועל ardre (להבעיר).$"
Rashi on Ezekiel 16:2:1,"3781@יחזקאל טז,ב@הודע@פיי""ש שבוי""ר@feis savoir@הודע (תן לדעת)@$"
Rashi on Ezekiel 16:4:1,"3782@יחזקאל טז,ד@הולדת אותך@פו""ש ניא""ה@fun nee@הולדת (היית נולדת)@חדסר בכתבי-היד.$"
Rashi on Ezekiel 16:4:3,"3783@יחזקאל טז,ד@למשעי@אאפלנישימינ""ט@a aplanisement@בהחלקה@חסר בכתבי-היד. בדפוסים הגרסה אפלצמנ""ט היא כפי הנראה רק שריד מהלעז המקורי.$"
Rashi on Ezekiel 16:5:2,"3784@יחזקאל טז,ה@געל@אבורישימינ""ט@aborisement@תועבה@חסר בכתבי-היד. קוראים בדפוסים: אנבורישמנ""ט, ואולי זה תרגום של ""בגעל"": אי""ן אבורישימינ""ט en aborisement. ייתכן גם, שהייתה המלה שגורה בהשמטת ההברה הראשונה: אי""ן בורישימינ""ט en borisement.$"
Rashi on Ezekiel 16:6:2,"3785@יחזקאל טז,ו@מתבוססת@שוילייד""א@doiliede@מטונפת@חסר בכתבי-היד. וכמו כל הלעזים האלה המאוחרים כבר נאלמה ה – d (בדפוסים: שוייליא""ה).$"
Rashi on Ezekiel 16:7:2,"3786@יחזקאל טז,ז@בעדי עדיים@איניושק""א שייגל""א@enjusca siegle@עד עולם@חסר בכתבי-היד. בגרסה שבדפוסים: אנגוק""א אשיגל""א, אני רואה בגימ""ל תחליף של היו""ד (ר' לעיל מס' 3776).$"
Rashi on Ezekiel 16:7:3,"3787@יחזקאל טז,ז@נכנו@פורינ""ט אפייטיידי""ש@furent afeitiedes@היו נכונות@חסר בכתבי-היד. המשמעות ברורה: הגיעו למצבן המושלם. כמו בכל הלעזים המאוחרים הקריאה כאן: אפייטיא""ש (הדל""ת כבר נאלמת). אשר לצורת הנקבה, יש לשייך אותה לתרגום – שאינו מופיע בלעז – של ""שדים"": mameles.$"
Rashi on Ezekiel 16:8:1,"3788@יחזקאל טז,ח@דדים@אמישטיי""ד@amistied@ידידות@חסר בכתבי-היד ומופיע בדפוסים בצורה מאוחרת אמיטיא""ש.$"
Rashi on Ezekiel 16:10:2,"3789@יחזקאל טז,י@ואנעלך תחש@א""י קלצי""י ט""י טיישו""ן@e chalcei tei teison@והנעלתי אותך עור@חסר בכתבי-היד.$"
Rashi on Ezekiel 16:10:3,"3790@יחזקאל טז,י@ואחבשך@א""י פוציילי""ש טי""י@e focielis tei@ועטפתי אותך@חסר בכתבי-היד ומובא כהשערה שלי בלבד. בדפוסים: איפוציינישטוי""י, ואני משער, שהנו""ן באה בטעות במקום למ""ד (הכתיב טוי""י, גם בלעז הקודם מצביע על המעבר בין tei ל – toi). גם את הפועל focielir לא מצאתי במילונים, אבל הוא נגזר בקלות מהשם focel (""עטיפה"").$"
Rashi on Ezekiel 16:10:4,"3791@יחזקאל טז,י@משי@שייד""א@seide@משי@חסר בכתבי-היד. בגרסת הדפוסים: שווייא""ה יש סימן גם להאלמת הדל""ת (ר' בפסוקים הקודמים).$"
Rashi on Ezekiel 16:11:1,"3792@יחזקאל טז,יא@ואעדך@א""י פרי""י טי""י@e parei tei@וקישטתי אותך@e parei tei@חסר בכתבי-היד.$"
Rashi on Ezekiel 16:14:1,"3793@יחזקאל טז,יד@כליל@קורונ""א@corone@כתר@חסר בכתבי-היד.$"
Rashi on Ezekiel 16:16:1,"3794@יחזקאל טז,טז@טלאות@פלשטרידי""ש@palastrdes@מטולאות@חסר בכתבי-היד. הגרסה שבדפוסים: פלטריא""ש היא צורה מאוחרת (palatrees?). הבעיה היא במשמעות המלה, כי כאן ""טלאות"" אמור להיות כליל היופי. ייתכן, שכמו במקור, ה""טלאי"" הובן כמעשה אומנות של שיבוצי חתיכות מצבעים שונים. והתוצאה למופת.$"
Rashi on Ezekiel 16:16:2,"3795@יחזקאל טז,טז@לא באות ולא יהיה@א""י נו""ן אביני""ר אינו""ן ייר""ט@e non avenir e non iret@לא לבוא ולא יהיה@חסר בכתבי-היד. כפי הנראה המתרגם הבין את הפסוק: ""[דברים] שלא היו צריכים להתרחש"" ומצא ביטוי צרפתי כפול המתאים למקור העברי. הגרסה שבדפוסים: נו""ן אבני""ר אינו""ן אייטר""א (אולי תיקון, שנעשה בזמן שכבר לא הבינו את העתיד העתיק ורצו לקרוא א""י נו""ן אאי[ש]טר""א e non a e[s]tre).$"
Rashi on Ezekiel 16:25:1,"3796@יחזקאל טז,כה@ותפשקי@א""י אקלבייש""ש@e achalveisas@ופישקת@חסר בכתבי-היד. הפענוח לפי הגלוסרים של בזל ושל פריז, כי לפנינו רק: איאקיישמ""ש.$"
Rashi on Ezekiel 16:28:2,"3797@יחזקאל טז,כח@ותזנים@א""י אינשיר""ש אאיל""ש@e enseras a els@וסגרת אותם@חסר בכתבי-היד. כאן ""לסגור"" במובן ""להתעות, להביך"" (ר' שמות יד,ג: ""נבכים הם בארץ סגר עליהם המדבר"").$"
Rashi on Ezekiel 16:31:2,"3798@יחזקאל טז,לא@(ל)קלס@פרלידי""ץ@parlediz@דיבור, רכילות@חסר בכתבי-היד.$"
Rashi on Ezekiel 16:31:3,"3799@יחזקאל טז,לא@אתנן@לויאי""ר@loier@שכר@חסר בכתבי-היד. ובדפוסים קוראים: לויאי""ץ Joiiz אולי הייתה קיימת צורה כזאת של השם. הגלוסרים נותנים צורה, שהיא בצרפתית של היום douaire ""מוהר"").$"
Rashi on Ezekiel 16:36:1,"3800@יחזקאל טז,לו@(נחשתך)[נחשת]@פונ""ץ@fonz@קרקעית (כאן במשמעות: תחת)@$"
Rashi on Ezekiel 16:37:1,"3801@יחזקאל טז,לז@ערבת@מיל""ש@melas@ערבבת@חסר בכתבי-היד, והצורה נראית מאוחרת, בפרט לפי הכתיב שלפנינו מאלא""ש.$"
Rashi on Ezekiel 16:40:1,"3802@יחזקאל טז,מ@ובתקוך@א""י טרישפירצירונ""ט טי""י@e trespercerint tei@ודקרו אותך@חסר בכתבי-היד.$"
Rashi on Ezekiel 16:47:1,"3803@יחזקאל טז,מז@ולא@א""י פליאו""ט@e pleut@ומי יתן@חסר בכתבי-היד. רש""י מפרש: ""הלואי"" כמו ""ולוא"" ומביא את התרגום הצרפתי מהפועל plaire (""למצוא חן""), המשמש עד היום במשמעות זו, בדרך כלל בתוספת הזכרת ה': plaise, plut au ciel וכדומה.$"
Rashi on Ezekiel 16:47:2,"3804@יחזקאל טז,מז@קט@פיקו""ט@pichot@קטן@חסר בכתבי-היד. זו מילת הקטנה מלשון דרום – צרפת.$"
Rashi on Ezekiel 16:61:4,"3805@יחזקאל טז,סא@(בריתך)[ברית]@פטרימוני""א@patremonie@נחלת אבות@חסר בכתבי-היד.$"
Rashi on Ezekiel 17:3:1,"3806@יחזקאל יז,ג@כנ,@איל""א@ele@כנף@חסר בכתבי-היד.$"
Rashi on Ezekiel 17:3:3,"3807@יחזקאל יז,ג@צמרת@צימ""א@cime@צמרת@$"
Rashi on Ezekiel 17:5:4,"3808@יחזקאל יז,ה@צפצפה@שלק""א@salche@ערבה@חסר בכתבי-היד. הצורה רגילה היא salz,sals אבל סביר להניח, שאף הצורה הנ""ל קיימת, שכן ה – ch מופיע בכמה מלים נגזרות.$"
Rashi on Ezekiel 17:7:2,"3809@יחזקאל יז,ז@כפנה@אמש""א@amasa@קיבץ@חסר בכתבי-היד.$"
Rashi on Ezekiel 17:9:4,"3810@יחזקאל יז,ט@(טרפי)[טרפים]@פואיילי""א@fueilie@עלֶה@חסר בכתבי-היד.$"
Rashi on Ezekiel 17:21:3,"3811@יחזקאל יז,כא@יפרשו@שירונ""ט אישפנדו""ץ@seront espanduz@יהיו מפוזרים@חסר בכתבי-היד.$"
Rashi on Ezekiel 17:22:2,"3812@יחזקאל יז,כב@רך@גרייפ""א@greife@חוטר (שמרכיבים אותו באילן אחר)@בכמה כתבי-יד הגרסה גרפי""א (או כדומה) grafie (ר' אה""ל מס' 1352, שם במשמעות אחרת).$"
Rashi on Ezekiel 17:22:3,"3813@יחזקאל יז,כב@תלול@אמונציליד@amonceled@מגובב@$"
Rashi on Ezekiel 18:2:1,"3814@יחזקאל יח,ב@משלים@אישנפלנ""ץ@esenplanz@מספרים משלים@חסר בכתבי-היד.$"
Rashi on Ezekiel 18:2:2,"3815@יחזקאל יח,ב@בסר@ויריו""ץ@werjuz@יין-בוסר@חסר בכתבי-היד, ובדפוסים קוראים ביירגו""ץ, מתוך החלפת וי""ו בבי""ת ויו""ד בגימ""ל.$"
Rashi on Ezekiel 18:2:3,"3816@יחזקאל יח,ב@תקהינה@אגצירונ""ט@agaceront@יגָרו@חסר בכתבי-היד. היינו מצפים לצורה סבילה, ולא פעילה כמו זו. גם הפועל במובן זה הוא כפי הנראה מאוחר, ויש מקום להטיל ספק במקוריות הלעז.$"
Rashi on Ezekiel 18:14:1,"3817@יחזקאל יח,יד@וירא@א""י אפירצו""ט@e apercut@והבחין@חסר בכתבי-היד.$"
Rashi on Ezekiel 18:29:1,"3818@יחזקאל יח,כט@יתכן@אפייטיי""ד@afeitied@מסודר, מוכן@חסר בכתבי-היד. יש להניח, שהושמט החלק הראשון של הלעז [sera] afeitied והמשמעות ""יסתדר, יתאמת"".$"
Rashi on Ezekiel 18:30:1,"3819@יחזקאל יח,ל@שובו@ריטורני""ר@retorner@לשוב@חסר בכתבי-היד.$"
Rashi on Ezekiel 21:3:2,"3820@יחזקאל כא,ג@ונצרבו@ריטרייר""א@retreire@להתכווץ@$"
Rashi on Ezekiel 21:14:2,"3821@יחזקאל כא,יד@מרוטה@פורביד""א@forbide@מצוחצחת@$"
Rashi on Ezekiel 21:15:1,"3822@יחזקאל כא,טו@ברק@פלנדור""ש@plandurs@ברקים@ר' לעיל מס' 3736.$"
Rashi on Ezekiel 21:20:3,"3823@יחזקאל כא,כ@(אבחת)[אבחה]@גלפישמינ""ט@glapisment@נביחה, צעקב@""אבחת חרב"" לפי רש""י מציינת את צעקת החללים שפגעה בהם החרב.$"
Rashi on Ezekiel 21:24:3,"3824@יחזקאל כא,כד@בָרֵא@אישרטי""ר@esarter@לבָרֵא (להכשיר קרקע בעקירת הקוצים והסלעים)@$"
Rashi on Ezekiel 21:24:3,"3825@יחזקאל כא,כד@בָרֵא@לישנ""ט@lisant@בוחר@חסר בכתבי-היד. לעז זה מפתיע משתי סיבות: א) במשמעות זו שכיחים פעלים מורכבים בקידומת (כגון אישליר""א eslire). ב) צורת הבינוני הפועל (אף אם יש לתרגם ""בבחרו"") אינה נראית מתאימה כאן, ובפרט אם נשווה ללעז הקודם המופיע בכתבי-היד.$"
Rashi on Ezekiel 21:26:1,"3826@יחזקאל כא,כו@אם הדרך@קרפו""ר@carfor@צומת@חסר בכתבי-היד.$"
Rashi on Ezekiel 21:26:3,"3827@יחזקאל כא,כו@קלקל@טראיש""ט@traist@משך@חסר בכתבי-היד.$"
Rashi on Ezekiel 22:4:2,"3828@יחזקאל כב,ד@קלסה@פרלידי""ץ@parlediz@דיבה, רכילות@$"
Rashi on Ezekiel 23:3:2,"3829@יחזקאל כג,ג@עשו@אטינבירינ""ט@atenvirent@הֵדֵקוּ@חסר בכתבי-היד. כאן במובן של מעיכה. הגלוסרים נותנים צורות מהפועל esachier (""לשבור, למעך"").$"
Rashi on Ezekiel 23:5:1,"3830@יחזקאל כג,ה@ותעגב@אישויי""ר@esweier@לסטות מן הדרך@$"
Rashi on Ezekiel 23:5:1,"3831@יחזקאל כג,ה@ותעגב@דישירי""ר@desirer@להתאוות@חסר בכתבי-היד.$"
Rashi on Ezekiel 23:10:2,"3832@יחזקאל כג,י@שפוטים@יושטיצי""ש@justices@עונשים@חסר בכתבי-היד.$"
Rashi on Ezekiel 23:11:2,"3833@יחזקאל כג,יא@(עגבתה)[עגבה]@וייניטי""ד@weineted@תורפה@$"
Rashi on Ezekiel 23:17:2,"3834@יחזקאל כג,יז@ותקע@אישלוקיי""ר@eslochier@לנקוע@$"
Rashi on Ezekiel 23:23:2,"3835@יחזקאל כג,כג@קרואים@שימונ""ץ@semonz@מוזעקים@חסר בכתבי-היד.$"
Rashi on Ezekiel 23:30:1,"3836@יחזקאל כג,ל@עשה@פיישנ""ט@feisant@בעשותם@ר' לעיל מס' 3209.$"
Rashi on Ezekiel 23:34:1,"3837@יחזקאל כג,לד@ומצית@א""י שוציר""ש@e suceras@ותמצצי@חסר בכתבי-היד.$"
Rashi on Ezekiel 23:34:1,"3838@יחזקאל כג,לד@תגרמי@רודר""א@לכרסם@באופן מפתיע יש כמעט בכל כתבי היד המביאים את הגרסה הזאת יו""ד במקום אל""ף בסופה. במחצית כתבי-היד גורסים רוניי""ר ronjier (בכתיב לא אחיד), באותה משמעות, אף שמגזרון לטיני שונה. ואין כאן הצורה רודוניי""ר – רידוניי""ר, שמצאנו במקומות אחרים (א' אה""ל מס' 479 ומס' 1958).$"
Rashi on Ezekiel 23:40:3,"3839@יחזקאל כג,מ@לאשר@א""ל לו""א@al lue@למקום@חסר בכתבי-היד.$"
