Rashi Matches,Data
Rashi on Bava Kamma 101a:8:1,"1446 בבא קמא קא. <b>צפון</b><br>שבו""ן savon <b>סבון</b><br><small>ראה לעיל מס' 1434.$</small>"
Rashi on Bava Kamma 101b:4:1,"1447 בבא קמא קא: <b>סטיס</b><br>קר""ו cro <b>כרכום</b><br><small>ראה לעיל מס' 643.$</small>"
Rashi on Bava Kamma 101b:4:1,"1448 בבא קמא קא: <b>קוצה</b><br>גישד""א gesde [guesde] <b>איסטיס, פַסטֶל (צמח, שמשורשו מפיקים צבע)</b><br><small>ראה לעיל מס' 323. המלה מופיעה בצורה wesde, שהיא שוות ערך, לעיל מס' 279 ועוד.$</small>"
Rashi on Bava Kamma 102a:5:1,"1449 בבא קמא קב. <b>מלוגמא</b><br>אינפלשטר""א enplastre <b>תחבושת</b><br><small>ר' בלונדהיים ב' (ע' 156-154) ומילונו של לוי (מס' 384).$</small>"
Rashi on Bava Kamma 102a:7:2,"1450 בבא קמא קב. <b>אפיקטויזין</b><br>וומיט""א [vomite] womite <b>סם הקאה</b><br><small>ראה לעיל מס' 831.$</small>"
Rashi on Bava Kamma 103a:2:1,"1451 בבא קמא קג. <b>פנחייא</b><br>גרנטיא""ה garantie <b>עֲרֵבוּת</b><br><small>הלעז מופיע רק בשני כתבי-יד, וספק אם הוא מאת רש""י. (אף הכתיב שבהם: גראנטי""ר חשוד, כי היינו מצפים לכתיב גרנטיא""ה).$   </small>"
Rashi on Bava Kamma 114a:5:3,"1451א בבא קמא קיד. <b>נחיל</b><br>גיור""א  <b></b><br><small>כך בדפוסים שלנו. אצל בומברג, מהדורה א': גיו""ר, מהדורה ב': גרי""ר. בדפוס סונצינו: כל החלק הזה של המשנה הושמט. ואין זה לעז, אלא צ""ל: גדוד, וכך בכ""י לונדון וקמבריג'.$</small>"
Rashi on Bava Kamma 115b:12:1,"1452 בבא קמא קטו: <b>שפי</b><br>רידיי""ר [redegier] redejier <b>לערות</b><br><small>ההערה במילונו של לוי (מס' 686) אינה מבהירה דבר. הבלשן A.Thomas דן במלה reechier, שהיא כפי הנראה שווה למלה שלנו, ב – Romania (ל""ט, 1910, ע' 250-249), אבל אינו מוצא את מקורה, שהוא אולי הלטינית exigere (לדחות החוצה) עם הקדומת re- לציין חזרה על המעשה, ו – d החוצץ בין התנועות.$</small>"
Rashi on Bava Kamma 116b:1:1,"1453 בבא קמא קטז: <b>דורמסקנין</b><br>פרוני""ש prunes <b>שזיפים</b><br><small>בדפוס וילנא, בטעות: ""פרושים"".$</small>"
Rashi on Bava Kamma 116b:1:1,"1454 בבא קמא קטז: <b>דורמסקנין</b><br>אדרילצי""ש adrelces <b>[פירות של] מלוח (שיח-בר)</b><br><small>$</small>"
Rashi on Bava Kamma 117a:24:1,"1455 בבא קמא קיז. <b>ביסתרקי</b><br>טפי""ד tapid <b>שטיח</b><br><small>$</small>"
Rashi on Bava Kamma.119a.22.1,"1456 בבא קמא קיט. <b>מוכין</b><br>גרטויש""א geatuise <b>פסול הצמר (הנופלת בשעת דריכת הכובסים על הבגדים)</b><br><small>חסר ברוב הדפוסים (מקומו בתחילת פירוש רש""י על המשנה שבסוף העמוד). אצל בלונדהיים נרשמו הגרסאות תחת c563, אבל באמת יש לתקן ולקרוא a&b bis 562 במקוםa&b563 , והמספר 563 צריך לבוא בלי אות. ר' מילונו של לוי (מס' 498).$</small>"
Rashi on Bava Kamma 119a:22:2,"1457 בבא קמא קיט. <b>קוצים</b><br>ירדונ""ש jardons <b>פירות של קרדה</b><br><small>ר' ההערה לעיל מס' 475, המתאימה גם לכאן.$</small>"
Rashi on Bava Kamma 119a:22:3,"1458 בבא קמא קיט. <b>סורק</b><br>פולונ""ש folons <b>כובסים</b><br><small>ראה לעיל מס' 109.$</small>"
Rashi on Bava Kamma 119a:20:1,"1459 בבא קמא קיט. <b>חצינא</b><br>דולידויר""א doledoire <b>מעצד (מעין גרזן)</b><br><small>$</small>"
Rashi on Bava Kamma 119a:23:3,"1460 בבא קמא קיט. <b>דקין</b><br>טינבי""ש tenves <b>דקים, רזים</b><br><small>$</small>"
Rashi on Bava Kamma 119b:1:1,"1461 בבא קמא קיט: <b>חובין</b><br>פוינ""ץ poinz <b>תכים, תפרים</b><br><small>$</small>"
Rashi on Bava Kamma 119b:7:2,"1462 בבא קמא קיט: <b>נירין</b><br>ליצי""ש lices <b>נירים</b><br><small>ראה לעיל מס' 272 ועוד.$</small>"
Rashi on Bava Kamma 119b:7:3,"1463 בבא קמא קיט: <b>פקעיות</b><br>לומישל""ש lumesels <b>פקעות (של חוט)</b><br><small>$</small>"
Rashi on Bava Kamma 119b:7:4,"1464 בבא קמא קיט: <b>פונקלין</b><br>טרמי""ש trames <b>חוטי שתי</b><br><small>$</small>"
Rashi on Bava Kamma 119b:9:2,"1465 בבא קמא קיט: <b>תיכי</b><br>טריצי""ש treces <b>מקלעות (של פשתן לא טווי)</b><br><small>$</small>"
Rashi on Bava Kamma 119b:10:7,"1466 בבא קמא קיט: <b>נמטי</b><br>פילטרי""ש feltres <b>לבדים (מצעים של לֶבֶד)</b><br><small>$</small>"
Rashi on Bava Kamma 119b:11:1,"1467 בבא קמא קיט: <b>קיצועין</b><br>רודוניידורי""ש שאריות (שנקטעו מהעור בשעת עיבודו) <b>[rodognedures] rodoniedures</b><br><small>$</small>"
Rashi on Bava Kamma 119b:17:1,"1468 בבא קמא קיט: <b>מגירה</b><br>שיר""א [serre] sere <b>משור</b><br><small>ראה לעיל מס' 808.$</small>"
Rashi on Bava Kamma 119b:17:3,"1469 בבא קמא קיט: <b>מקדח</b><br>טריידר""א tariedre <b>מַקדֵחַ</b><br><small>$</small>"
Rashi on Bava Kamma 119b:17:4,"1470 בבא קמא קיט: <b>רביטני</b><br>פליינ""א [plaine] pleine <b>מקצועה</b><br><small>ראה לעיל מס' 181.$</small>"
Rashi on Bava Metzia 7a:8:1,"1471 בבא מציעא ז. <b>(דה""מ כרכשתא) גרדין</b><br>פירניי""ש fernjes <b>ציציות</b><br><small>ראה לעיל מס' 446.$</small>"
Rashi on Bava Metzia 8b:7:2,"1472 בבא מציעא ח: <b>מוסירה</b><br>קיבישטר""א אפסר (חלק מהרתמה, שבו מושכים את הבהמה או את הסוס בצווארם) <b>chevestre</b><br><small>$</small>"
Rashi on Bava Metzia 9a:13:1,"1473 בבא מציעא ט. <b>(בית פגיה)[בית פגים]</b><br>קיביצינ""א chevecine <b>רתמת-ראש</b><br><small>$</small>"
Rashi on Bava Metzia 20b:4:2,"1474 בבא מציעא כ: <b>טליקא</b><br>טשק""א tasche <b>שק</b><br><small>$</small>"
Rashi on Bava Metzia 21a:8:7,"1475 בבא מציעא כא. <b>אניצי</b><br>רישטי""ש ristes <b>אגודות פשתן</b><br><small>ראה לעיל מס' 116. כאן, בניגוד לשאר המקומות, שלעז זה מופיע בהם, רשום לידו ""בל[שון] אשכנז"" או יותר נכון, כפי שכתוב באחד מכתבי-היד ""בלעז ובלשון אשכנז"", כלומר זו מלה צרפתית, אבל יש גם בגרמנית מלה דומה (risten). וכל זה לעומת הביטוי המקובל באיזורו של רש""י (""במקומנו"") המובא במס' 1476.$</small>"
Rashi on Bava Metzia 21a:8:7,"1476 בבא מציעא כא. <b>אניצי</b><br>פופידי""ש popedes <b>אגודות פשתן</b><br><small>ר' בלונדהיים ב' (ע' 167-166) ומילונו של לוי (מס' 200). מכאן המלה poupee (בובה) בצרפתית של היום.$</small>"
Rashi on Bava Metzia 23b:3:3,"1477 בבא מציעא כג: <b>דפקא</b><br>פלנק""א flanche <b>כסלים (השרירים הפנימיים של הירך סמוך לכליה)</b><br><small>רש""י מוסיף: ""מקום שדופק כשהוא יגע"". עיין פירושו על ויקרא, ג', ד': ""הכסלים. פלנק""ש בלעז"". כפי הנראה אין הבדל של ממש בין flanc ל – flanche.$</small>"
Rashi on Bava Metzia 23b:9:3,"1478 בבא מציעא כג: <b>חלפי</b><br>אורטיא""ש orties <b>סרפדים</b><br><small>$</small>"
Rashi on Bava Metzia 24a:5:1,"1479 בבא מציעא כד. <b>ברדלס</b><br>פוטיי""ש puteis <b>בואש</b><br><small>ראה לעיל מס' 593.$</small>"
Rashi on Bava Metzia 24b:5:3,"1480 בבא מציעא כד: <b>סכרו</b><br>אישקלושינ""ט [esclusent] esclusent <b>חוסמים בסכר</b><br><small>בדפוסים הפך החלק הראשון של הלעז בטעות ל""שקורין"" (כנראה באותיות ""שק"" ראה מישהו קיצור ופענח ""שקורין""). – אפשר להעיר כאן, מה שהערנו לעיל במס' 958.$</small>"
Rashi on Bava Metzia 24b:8:1,"1481 בבא מציעא כד: <b>דיו</b><br>וולטו""ר [voltur] woltur <b>עזנייה</b><br><small>$</small>"
Rashi on Bava Metzia 25a:14:4,"1482 בבא מציעא כה. <b>מעלות</b><br>אישקילונ""ש eschelons <b>מדרגות</b><br><small>בניגוד ליתר המקומות, שהלעז מופיע בהם (לעיל מס' 237 ועוד), ובהם הוא פירוש של ""שליבות"" או ""חווקים"", כאן הוא פירוש של ""מעלות"", והכוונה, כפי הנראה, למדרגות לולייניות ולא לחווקים של סולם.$</small>"
Rashi on Bava Metzia.26a.3.2,"1483 בבא מציעא כו. <b>(שנציה)[שנצי]</b><br>אישטירלי""ש esterles <b>שנצים, שרוכים</b><br><small>$</small>"
Rashi on Bava Metzia 26a:4:2,"1484 בבא מציעא כו. <b>נסכא</b><br>פלט""א plate <b>מטיל</b><br><small>ראה לעיל מס' 1438.$</small>"
Rashi on Bava Metzia 26b:8:1,"1485 בבא מציעא כו: <b>חולות</b><br>גרביל""א gravele <b>חול, חצץ (שנתערבו בו מים)</b><br><small>באחד מכתבי-היד, במקום הפירוש האחרון של רש""י לפני המשנה ""ארבלא. כברה"", קוראים ""גרבייל""א בלע'"". אך מסתבר, שזה שיבוש.$</small>"
Rashi on Bava Metzia 27b:8:1,"1486 בבא מציעא כז: <b>מסקב</b><br>רידוישיי""ר להקהות, לפגום (את גב החמור באוכף, שאינו הולם אותו) <b>[redoissier] redoisier</b><br><small>$</small>"
Rashi on Bava Metzia 27b:12:2,"1487 בבא מציעא כז: <b>שומא</b><br>וירוא""ה [verrue] werue <b>יבלת</b><br><small>$</small>"
Rashi on Bava Metzia.28a.19.2,"1488 בבא מציעא כח. <b>((ד)מצות)[צוות]</b><br>שול""ץ solaz <b>שעשוע (כלומר חברה, המונעת מהאדם החי בתוכה מלהשתעמם, או כמו כאן, מלתעות בדרך)</b><br><small>בדפוסים השתבש הלעז ובאו במקומו המלים העבריות ""יש לו"".$</small>"
Rashi on Bava Metzia 28b:17:2,"1489 בבא מציעא כח: <b>מטפל</b><br>אינטרימיטר""א entremetre <b>להתעסק</b><br><small>$</small>"
Rashi on Bava Metzia 29b:6:2,"1490 בבא מציעא כט: <b>לשחקן</b><br>אושי""ר user <b>לבלות (בגדים, או, כמו כאן, כלי בית של מתכת)</b><br><small>$</small>"
Rashi on Bava Metzia 30a:4:1,"1491 בבא מציעא ל. <b>מגוד</b><br>קיביל""א [cheville] chevile <b>יתד, וו, זיז</b><br><small>$</small>"
Rashi on Bava Metzia 30a:6:1,"1492 בבא מציעא ל. <b>רבקה</b><br>קופל""א cople <b>צמד</b><br><small>$</small>"
Rashi on Bava Metzia 30a:12:3,"1493 בבא מציעא ל. <b>מגריפות</b><br>ודיל""ש wadils [vadils] <b>יעים, מרדים (רבים של ""מַרדֶה"")</b><br><small>רש""י מוסיף ""עשויין לגרוף הכירות או להפריש תאנים המודבקים"". ראה לעיל מס' 1093.$</small>"
Rashi on Bava Metzia 30b:3:2,"1494 בבא מציעא ל: <b>קלא</b><br>מוט""א mote <b>גוש אדמה</b><br><small>$</small>"
Rashi on Bava Metzia 33a:13:3,"1495 בבא מציעא לג. <b>פשפשים</b><br>פושטירנ""א posterne <b>פשפש (דלת נמוכה)</b><br><small>היה מתקבל על הדעת למצוא את צורת הרבים. אבל אין סימן לכך בכל כתבי-היד.$</small>"
Rashi on Bava Metzia 36a:11:1,"1496 בבא מציעא לו. <b>(מרייהו)[מרי]</b><br>פושויר""ש [fossoirs] fosoirs <b>מכושים</b><br><small>ראה לעיל מס' 70.$</small>"
Rashi on Bava Metzia 38a:13:1,"1497 בבא מציעא לח. <b>הדביש</b><br>אישמילי""ר esmeler <b>להחמיץ, לאבד את טעם הדבש</b><br><small>אש""י מסביר כאן, שפועל יכול להורות על חסרונו וביטולו של גזרונו: דבש שהדביש חדל להיות דבש. כן בפועל esmeler יש הגזרון mel- (miel, ""דבש""), אלא שהוראת החיסרון והביטול נובעת מהקדומת es- (לטינית- ex) .$</small>"
Rashi on Bava Metzia 38b:1:3,"1498 בבא מציעא לח: <b>כתישא</b><br>רידוישידור""א [redoissedure] redoisedure <b>קיהיון, פגימוּת</b><br><small>הלעז, כפי שהוא מודפס, הוא שיבוש של האותיות האחרונות של המלה.$</small>"
Rashi on Bava Metzia 40a:5:2,"1499 בבא מציעא מ. <b>אורז</b><br>מי""ל mil <b>דוחן</b><br><small>ראה לעיל מס' 32.$</small>"
Rashi on Bava Metzia 40a:5:3,"1500 בבא מציעא מ. <b>דוחן</b><br>פני""ל panil <b>פנג</b><br><small>$</small>"
Rashi on Bava Metzia 40a:18:1,"1501 בבא מציעא מ. <b>זפת</b><br>פיי""ץ peiz <b>זפת</b><br><small>לעז זה לא נשאר בשלמות בשום כתב-יד. בשלושה מבם קוראים, אחרי ""בזפת"" שבסוף הפירוש, דה""מ ""חפו בקירא"": ""מיי""ץ בלע""ז"", ובלונדהיים שיער בצדק, שכתבו מיי""ץ במקום פיי""ץ בהשפעת המלה הארמית ""מייץ"" המופיעה שם בתלמוד. בשני כתבי-יד אחרים הפך ""מייץ בלעז"" ל""מייץ בולע"" או כדומה, כפי הנראה כדי לנסות לתת משמעות לדבר. בדפוסים הושמט הכל.$</small>"
Rashi on Bava Metzia 40a:18:3,"1502 בבא מציעא מ. <b>גרגישתא</b><br>ארזיל""א [arzille] arzile <b>חומר, טין</b><br><small>ראה לעיל מס' 311.$</small>"
Rashi on Bava Metzia 40b:3:2,"1503 בבא מציעא מ: <b>ברזנייתא</b><br>דוישי""ל doisil <b>חור בחבית, ברז</b><br><small>בדפוס וילנא הגרסה בתלמוד ""ברזנייתא"" וברש""י בדפוס ""כרזנייתא"", אבל להלן (מס' 1571) הגרסה ""ברזנייתא"" (לשון ""ברז"") בשני המקומות. המלה doisil והמלה, שממנה היא נגזרת, dois (מלטינית מאוחרת ductium, ""מעבר"" [למים]) מתועדות בחבל שמפנייה, איזורו של רש""י, במאות הי""ב והי""ג למניינם.$</small>"
Rashi on Bava Metzia 42a:4:1,"1504 בבא מציעא מב. <b>ברכה</b><br>פוישו""ן foison <b>שפע</b><br><small>$</small>"
Rashi on Bava Metzia 42a:12:2,"1505 בבא מציעא מב. <b>קרטליתא</b><br>אישקרי""ן escrin <b>קופסה (בעיקר לתכשיטים)</b><br><small>$</small>"
Rashi on Bava Metzia 42b:10:1,"1506 בבא מציעא מב: <b>כשותא</b><br>הומלו""ן homlon <b>כשות</b><br><small>ראה לעיל מס' 370.$</small>"
Rashi on Bava Metzia 44a:10:1,"1507 בבא מציעא מד. <b>אסימון</b><br>פלדו""ן fladon <b>עשת, גולם (חתיכת מתכת, לפני שהוטבעה בה צורת מטבע)</b><br><small>$</small>"
Rashi on Bava Metzia 44a:10:1,"1508 בבא מציעא מד. <b>חותם</b><br>קוי""ן coin <b>חרט (לטביעת מטבע)</b><br><small>$</small>"
Rashi on Bava Metzia 46a:6:3,"1509 בבא מציעא מו. <b>פרנסה</b><br>קונריידי""ר conreider <b>לקטש, לצייד</b><br><small>ראה לעיל מס' 1136. הייתי נוטה לקרוא קונריי""ד conreid, כפי גרסת הלעז של ""פרנסה"" בשאר המקומות (לעיל מס' 1255 [שם דווקא יש מקום לקרוא ""קונריידי""ר.] ומס' 1286).$</small>"
