Index Title,Bader-Jewishspritualheroes-Vol3.
"Bader-Jewishspritualheroes-Vol3., Rav Judah Bar Ezekiel.17","Later on they noticed that the man did not put on his phylacteries. When asked what was the reason for this, he replied: ""I have stomach trouble and Rav Judah has ruled that anyone with stomach trouble is exempt from the duty of putting on phylacteries."" Later on they noticed that that man did not wear the ritual fringes on his garments. When he was asked the reason for this, he answered: ""My garment is borrowed and Rav Judah has ruled that a borrowed garment need not be worn with ritual fringes."""
"Bader-Jewishspritualheroes-Vol3., Rav Judah Bar Ezekiel.18","During this conversation Rami noticed that they were bringing in a man to be flogged for disrespect to his parents. When they had bound the man to a post, he said: ""Let him go. Wherever the Bible promises a reward for observing a certain commandment, as in the case of the commandment to respect one's father and mother, where the Bible promises long life for the observance of the law, the punishment for non-observance should be left to God and the courts of man should not deal with such cases."" <sup>24)</sup><i class=""footnote""><span dir=""rtl"">24) חולין ק""י א׳ וב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav Judah Bar Ezekiel.19","Rav Judah bar Ezekiel developed a whole group who were famous as the keen minds of Pumbeditha, <sup>25)</sup><i class=""footnote""><span dir=""rtl"">25) סנהדרין י""ז ב׳.</span></i> and were said to be able ""to drive an elephant through the eye of a needle"" by their sharp logic. <sup>26)</sup><i class=""footnote""><span dir=""rtl"">26) בבא מציעא ל""ח ב׳.</span></i> This sort of study was very popular with the younger students. There were others who did not care for Rav Judah's form of learning, however, and they left his academy. Many of them even used the excuse that they were suddenly seized by a desire to go to Palestine. In truth however we may assume that the sophistry of Pumbeditha was a very important factor in their decision to leave. It may be assumed also that Rav Judah's method of study was well known in Palestine also, and nobody granted it recognition. And when one of Rav Judah's students, Rav Aba, decided to go to Palestine he was afraid of being ridiculed for his ways of argument. When he came to Palestine and said something the scholars did in fact laugh at him. <sup>27)</sup><i class=""footnote""><span dir=""rtl"">27) ביצה ל""ח ב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav Judah Bar Ezekiel.20","Two years before the death of Rav Judah, Rav Huna died. Almost automatically Rav Judah became the head of all the Jews in Babylon. Since nobody was elected to take Rav Huna's place, all his students came to study under Rav Judah in Pumbeditha."
"Bader-Jewishspritualheroes-Vol3., Rav Judah Bar Ezekiel.21","Many of Rav Judah's sayings prove that he was well-versed in natural history. This is not to be wondered at since he studied under Samuel Yarchinai who was always considered to be a great authority in such matters. <sup>28)</sup><i class=""footnote""><span dir=""rtl"">28) שבת ע""ז ב׳.</span></i> He knew also the value of trees for human health and he said therefore that if one were out walking in the month of Nisan and saw the trees being covered with leaves, he must utter a special benediction. <sup>29)</sup><i class=""footnote""><span dir=""rtl"">29) ברכות מ""ג ב׳, ראש השנה י""א א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav Judah Bar Ezekiel.22","There is an interesting story about the conduct of Rav Judah when he was a student in Samuel's school. Once a woman came, making an outcry about various injuries which had been done to her. Samuel paid no attention to her and to her outcries. Then Rav Judah said: ""Don't you respect the Biblical warning that anyone who stuffs his ears so as not to hear the outcries of the poor will some day have to cry out himself and no one will hear him?"" <sup>30)</sup><i class=""footnote""><span dir=""rtl"">30) שבת נ""ה א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav Judah Bar Ezekiel.23","It is related also that one of Rav Judah's neighbors died without leaving any kin to mourn him; Rav Judah gathered together ten people to sit and mourn for him seven days. After the seventh day that man came to Rav Judah in a vision and thanked him for the kindness he had done him. <sup>31)</sup><i class=""footnote""><span dir=""rtl"">31) שבת קנ""ב ב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav Judah Bar Ezekiel.24","In teaching Rav Judah placed most stress upon the matter of damages and said that ""Anyone who wants to pass as pious, must devote his attention to damages."" <sup>32)</sup><i class=""footnote""><span dir=""rtl"">32) בבא קמא ל׳ א׳.</span></i> In his academy, too, most of the time was devoted to the study of the laws of damages. <sup>33)</sup><i class=""footnote""><span dir=""rtl"">33) תענית כ""ד ב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav Judah Bar Ezekiel.25","In spite of his greatness, Rav Judah did not make his learning a source of income, for it seems that he made his living from trading in wine. <sup>34)</sup><i class=""footnote""><span dir=""rtl"">34) בבא מציעא מ׳ א׳, חולין צ""ד א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav Judah Bar Ezekiel.26","Rav Judah was one of the tallest men of his time, but he only reached up to the shoulders of Rav. <sup>35)</sup><i class=""footnote""><span dir=""rtl"">35) נדה כ""ב ב׳.</span></i> He also had large eyes <sup>36)</sup><i class=""footnote""><span dir=""rtl"">36) בכורות מ""ד א׳.</span></i> and when he grew old his eyesight was spoiled. <sup>37)</sup><i class=""footnote""><span dir=""rtl"">37) גטין י""ט ב׳.</span></i> He was also a sickly person and would faint from an empty stomach. <sup>38)</sup><i class=""footnote""><span dir=""rtl"">38) שבת ל""ז ב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav Judah Bar Ezekiel.27","Of his regulations we need only mention that he made a rule for the writing of a <span dir=""rtl"">„שטר חליצה""</span> <span dir=""ltr""><sup>39)</sup><i class=""footnote""><span dir=""rtl"">39) יבמות ל""ט ב׳.</span></i></span> and determined the form of the document for freeing a slave. <sup>40)</sup><i class=""footnote""><span dir=""rtl"">40) גטין פ""ו א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav Judah Bar Ezekiel.28","<img src='data:image/jpg;base64,/9j/4AAQSkZJRgABAQEBLAEsAAD/2wBDAAUDBAQEAwUEBAQFBQUGBwwIBwcHBw8LCwkMEQ8SEhEPERETFhwXExQaFRERGCEYGh0dHx8fExciJCIeJBweHx7/2wBDAQUFBQcGBw4ICA4eFBEUHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh7/wAARCABJASoDASIAAhEBAxEB/8QAGwABAAIDAQEAAAAAAAAAAAAAAAcIBQYJAwT/xAA1EAACAQMEAQQBAwIEBgMAAAABAgMABAUGBxESEwgUISIVFiMxMlEJJTNyNDdBdoG0NURS/8QAFAEBAAAAAAAAAAAAAAAAAAAAAP/EABQRAQAAAAAAAAAAAAAAAAAAAAD/2gAMAwEAAhEDEQA/APD1a+pvM2uor7QO297NjFx8stplsqI+s0kw7RvDD2HMaoeeZRwxYDoVVez1GyX5W8753I+9uPfXMva+uOz+4nHV5eZG/rceRGb5J+6k/wAirDeiLSmAg9RGRw2t7eFdQ4OKYY+xuOjxi9hlCyMrB+HljAcqoVxwGkBUxqT0FoOM9bNo3cHXGjfGultW5rEQx3IuvbW14627yjr9ni56PyFUEMpBAAPI+K6Gbj+mXaPWnhk/Afpu5i6r58AI7Tug7fVo+hiPJbkt07/VR24HFVN3d9KO4+i+97gIv1jiV4/cx0JF2n9A+1tyWPLMQPGZPqhZuooMnoD1j7l4SZI9U2uM1VaGVnkaSIWlzwU4VEeIeNVDAN8xMTyw5/jrZ/Zr1I7cbj+2x/v/ANP5+Xqn43JOE8sh6DrDL/RLy79VX6yN1J6AVQfaXdPVG2k2STBpjLzHZaIQ5TGZKzWe2vUCSKqSD4bqPK54VlB/huR8Vue0u0Gkd1tFW9vpjXUOJ3CglkS6w2ZKrBegsWR7ZkHfqsKuW+sh7L8hFKswdK6VQCz3D359NGcstN6ui/L4BuRZ297N57eaCNkQm1uB94uEQBY2+EEgZouWFW52a3p0FuvDKmmMhNHkbeLzXGMvYvFcxJ3Kh+ASrr8AkozBe6BupYCgkalKUClKUClKUClKUClKUClKUClKUClKUClKUClKUClKUClQzvL6kduNuPc4/wB/+oM/F2T8bjXD+KQdx1ml/oi4dOrL9pF7A9CKqBuT6kd3NxMo8GEv73TthF5LiKxwLyJKscayOXlmX9x+sRJfgrHxH26LxzQXs1/u9tpoOZ7fVOssZZXccqxSWcbm4uYyyd1LwxBpFUrwexUD5X5+w5hLWXrW0Pj/ACRaW0xms7NHcmPyXLpZW8kQ7fuo33f5IXhWjU8MeeCODVPXWitI6BvsBHfazxmuJbqKeXKWemL5VjtQD1hC3jJIrM3yxUxAqF444ZXqOaC1mpPW5rSe+R9OaN0/jrQRAPFfyTXchfk8sHRogF46jr1J5BPPzwPt0364M/BYumo9A4zI3ZlJSWwv3tIwnA4Uo6yktz2PbsBwQOPjkwNtjs1uPuJcWv6c0xemwufsMpdRmCyVBII3bysOH6sTyqdn+rcKeDU86b9D+fnsXfUevsZjrsSkJFYWD3cZTgcMXdoiG57Dr1I4APPzwAnnZr1I7cbj+2x/v/0/n5eqfjck4TyyHoOsMv8ARLy79VX6yN1J6AVM1cx98dktabH32MzU2WhurSa+kGOyeNM0ckDxENE0hKgQysPsqq7HmN+CevNbnYes/di2sbe3mxekryWKJUe4msphJMQOC7BJlUMf5PVVHJ+AB8UEzepj003WpdRDcHa2eHEanWU3V3aiY263My8us8Lr/p3BcAEkqrEhyyMGLzztXh9Saf28wuG1dn/z+ctLYR3l/wBT+63JIHJ+X6qQnduGfr2YAsRWzUoFKUoIG9Qfpo0juRDdZrBxw6e1V4pGSeCNUtryZn783KKvLMSXHkX7fflvJ1Vao1uVt3r3aDVVpDqC1mxl2JTPjMjaT8xzGJ+BLDKp5VgQrcHq6hkJVeRXV6sZqrAYbVOnb3T2ocdDkcXfReK4t5R9XH8ggj5VgQCGBBUgEEEA0FBtsfUX+Xt7XQ++uOstXaRl/aN/dWve9sSYxGkvZfl+ql+XA837jMHYgKfHdXaLGeHDbjenO51BqXC3F9Kjpj45JbnE3Ub94woAE6LwR1Lr2XorF28iU9Qfpc1Rt7Ddag0xJNqTTEEUlxcS9FW5sED/AAJEB/cUIQTIg4+rllRQCYz2a3V1dtPqKXMaWuYStzF4ruyulZ7a5A56l1VlPZSSVYEEckc9WYELM7HeseOeaDC7r2sNqoiIGdsonKkqi8eaBAx7MQ5Lx/HLKBGq8sLf2F3a39jb31jcw3VpcxLNBPDIHjlRhyrqw+GUgggj4INU5m0ztH6p8XkMto6H9GbiWdsZbiydY0iu5HZXaWUICZk8jOnnULIC4MikeNTo2gNzNy/TNr1NAa2gmvtM28rO9gvDqYZG/wCJs5WAJXlWYISFJMisEcsyh0FpWp7U7iaX3N0qNR6Uupp7RZfBOk0DRSQTdEdomBHBZRIvJUsvP8Ma2ygUpSgUpSgUpSgUpSgUpSgUpSgUpSgUpVYPUZ6rMBpmxvdObcXcOa1C8SBcrCUmsLQOCSysCRNKo68KAUBb7ElGjITZuzufo3a/Bx5TV2U9t7jutnaxIZLi7dF7FY0H/gdmKoCyhmXsKpBuj6jd0t4JpdH6TxE2Lx2RieFsViY3ury8TorOjyBezL9HJEaoCjMr9x818W1e0et97dRXG42vspNj9KzSy3WW1FeyxxtKkXHdYQ3wqgDqH6iKMRsPnp4zs+qN8NBbXaVk0j6crKa3u7mWJ8lqa9t+8lwEReCizDlmJLghkREJk6J9+yhBl7phdEbkrprc/FZO2is5YxlLXG3cHuY0kjDq0b8PGWCurdT8H+nlSeR9us9w5MjNa2+kcTDo7F22IGJeLHlEub+Eoiym9niSM3LSFAWDKF+PheSzNrF7d5/VmolmvLnJ57NX8scKvLI9zc3L/CIgJ5Z2+FUD5P8AAFWT9P8A6StSZvKWGe3Mtvw+AXiY4sykXt2OqsiuF/0UPYhuSJR0K9VJDgIG2v261duTqKLC6UxM10xlRLi7KMLazDdiHmkAIReEcj/q3UhQzcA3S2a9IOjdM+2ymurj9VZZOsnteDHYQuOjcdP6puGVxy5COrcNGDVgNG6U03o3Bx4TS2FssRYR8HxW0YXuwVV7uf5dyqqC7EseByTWZoFfFnspYYPB3+byk/t7DH20l1dS9GbxxRqWduFBJ4UE8AE/2r7a+LPYuwzmDv8ACZSD3FhkLaS1uou7L5IpFKuvKkEcqSOQQf7UFB/ULvJk/UPmcDoDQGmsmLQXxmggmMZnvZjGArsoBEKxgz8nyFSrdm69fiX8F6KtA/g7D87n9TflvbR++9leQe38/UeTx97ft07c9e3zxxz81Oe3G1m323fmbR2l7LGTT9hJc8vNcMrdeU8shZ+nKKenbryOeOeTW50ClKUClKUClKUCq8+oP0uaX3CmutQaYkh03qeeWS4uJejNbX7lPgSID+2xcAmRBz9nLK7EEWGpQch9SYDV232qks81jsnp7NWcomgZw0UilHIWaJx/UvdD1kQkEryCatNtTu5pHf2xG2W92Lxi5qeL2+FzcMSwyNIwQEK558NwzorDrxHIfoUH1SS026O3WkdydOy4XVeJhulMTpb3YRRc2ZbqS8MhBKNyiE/9G6gMGXkHnZ6idi9SbO5S2a5uPzGAvOFtctFAY1MvXlopE5bxv8EgdiGUcg8h1UNn13oXcf0sbh4zVWAynv8AGy8RQZJbcpb3XIBktLmLsevPUkDt8hQ6MHQ9Lf8Ap23003vFi7lba3/D5+z5a6xMs4kYRduFljfhfInyAT1BVjwRwUZqgbF+ou505i10Vudjv1joT2ywRWU9rDPLa+Ni8YUScCVO3UdJD9AqFCoTq2T3O2GjjsY9z/T9nptT4X3ySx2WLZ5L/FORG8YQqTIzIzAlSFljBQsG4dwHQWlVT9M/qstdSzHTW6V3jMRkViBtMwSLe2uQqDssxY9Y5TwWDDqjclQEIUPaygUpSgUpSgUpSgUpSgUpSgVjNVZ/DaW07e6h1DkYcdi7GLy3FxKfqg/gAAfLMSQAoBLEgAEkCtG303r0btLi2/M3Xu85NbNPYYiAny3HDBQWYAiJO3P3b+Qr9Q5UrVOb9t5vVZrW4exhmsdNxysYIppZUxNgY1+qs4UiS4IlALBS58nPCxjhQzXqD9Qmrt09RXWgdq4cmdPXMUlq0dlaM95mAPs7dQpkSLqh4ReCUL+T4bomf0Ts/txsRg7TXW/F/ZZLLXls62OnPai5RJurF168lZ3ClF7N1ijd/lmJjceOqtX7aem7Tt7pbax4c7uZJF+Py2dljLraFfs5AbmMN2YAQpyAYx5izR8PWDN5TUmudXzZLJT3ubz+XuVBIQvLcSsQqIiKP9qqijgABVAAAoN53s3317ujfXcORyc2O09JKTBhbWTrAicoVWUgAzsDGrdn5AbkqEB4HjtFsXuPud0ucBhva4luf82yJMFoeO4+rcFpftGUPjV+rEduoPNWM9P/AKQfxeUsNTbo3FlevDxNHgIR5Yu/VSvuJP4fqxcNEoKMVX7spKm3NhaWthY29jY20NraW0SwwQQxhI4kUcKiqPhVAAAA+ABQRZ6dti9N7O4u5a2uPzGfvOVustLAI2MXblYo05bxp8AkdiWYck8BFWWaUoFKUoFKUoFKUoFKUoFKUoFKUoFKUoFeN/aWt/Y3FjfW0N1aXMTQzwTRh45UYcMjKfhlIJBB+CDXtSgpn6m/Sj/8prXa+L+08+m4of8AcZGtSD/tIg4//QQ/0R1W3bXcTXu0GqrubT91NjLsSiDJ467g5jmMT8mKaJhyrAhl5HV1DOAy8mur1RZv5sbpHd+xgfLGbG5qzieOzylqq+RQQ3WOVSP3Ig57deQQeerL2bkKtX+N209TF9cSaMsodA7nzytd3Fne3BaxywJ4k6Oo/wBVUUSkrGpYtJyr/aRGzW9uvdhtRS6I3ZxOoLnCrFxDbTjvc2Yj5jRrZpGCyW58fTqG6fXsh+GDxxu7spuPs9nHyjWt7NibK5EljqHHAhF6snjkYoS1u/Z0ADkfcEIzgdjsGm9+cdqTSr6N30wM2sMcIjFYZu3WJctjB0A5jdgPIxeOIlmYE/buZQQlB0G0bqvTessHHm9LZqyy9hJwPLbSBujFVbo4/lHCspKMAw5HIFZmuYGXy9/s7q8ZnZvc33+AyneS0mglXylULp4r20kUcOndurSRhWDB04PIW0Gx3q80vqSGDE7jLDpvNPKUW8ijb8dKC6hAWLM0LfY8l/oAhYuOeoCz9Uz3l3Y9QW0G79ze53/NdDtkmexj9jEtpcWshcx2/uUiDpMqAjhiWDR9iHT+q41hd2t/Y299Y3MN1aXMSzQTwyB45UYcq6sPhlIIII+CDVf/AF55/SMGx+T07lMjjDqG5ltJsXZSFXuQROO0yL8si+NJ18nwPll55bghIF/vBpdNh7jd+x80+HWxaeCGZGikebv4lt24VurGbiMsAyg/bkr81WDZ7fH1Bbobv4mHGN/kH5K0/L22OxUXtLS15Bl7TSKzp2SOUjtJ2LchPnhawuptHaktP8P7B39y97cQ/qQZloLkGP2FnIstvGEDtyyPI6SjqBz7gtwRyxsB6Ccppu62BscXiJ7I5axuZzmYYkCSrLJM5ieQcAt2iEYD/IITqDyhACf6UqDN9PU1ofbS4bEWS/qjPr2ElnY3KCK2ZZAjJPN9vG/w/wBArMCnDBQwJCbb+7tbCxuL6+uYbW0tommnnmkCRxIo5Z2Y/CqACST8ACqs+oP1b4bBw3WntsHhzOUeKSJ8z/8AWspA/XmNWXi4bgMQwPj+UPMgLKIAv8/vrv3fXD3WRyY05PK0V5KC9pgbCOM+djO4/bCxKQ3aQtJwqfLHqDi8JqS22I3Lhymh83pnXV/HjWgubqbHzG1s7pnKyrbv3UycKnCzqQrpKw4+TQbnitoMrm/d7t+pDVF7pXC31y6T+5Rlyt3OeEjVIfG3jT4bhQhISE8IsfDjAbo+oHM5fTsugNv7CHR2gIontLewtk4ubi3PXnzyksezEMzBCO3ldXaXksY/1Jnte7s61S7ycuT1RqG5iEMMVvbd5CkalukcMS8KoAZiFUDksx+STVmdjvRxJPDBmt17qa1YSkjBWUqFiFdePNOhYdWAcFI/nhlIkVuVAV/2O2d1duxqKCzw9nNa4cSlb3MywMba2C9SwB+A8vDrxGDyewJ6ryw6DbF7KaN2lxa/hrX3ecmtlgv8vOD5bjhixCqSREnbj6L/ACFTsXKhq3/CYnFYPFw4vCYyyxlhB28VrZwLDFH2YseqKAByxJPA/kk19tApSlApSlApSlApSlApSlApSlApSlApSlApSlApSlApSlB439pa39jcWN9bQ3VpcxNDPBNGHjlRhwyMp+GUgkEH4INVz3W9H+gtU3xyWlL6bR13LL3nihg9zaOCXZisJZTGxLKAFcIqpwEHPNWSpQc4Na+kzeDTdiLy1sMZqKJYpJZlxF2XkiCAHjpKsbOzfPVYw5JUjjkjmINT6T1Vpf2/6m01msJ7nt7f8jYy2/l68duvdR247Lzx/HI/vXX6lByN29xOvrzKNlNv8Zqa4v8AH8drrBwTtLbeRWUcvCOU7KHH8jkdh/erAbO+k/WWs8p+pN1Lu9wthed7iWI3AfK3UjqHDv2DCPlnJbycycoVKDt2F8qUGv6q0dgNR6CvdEXlhDDhbqx9ksEEKKtugXhDEpUqjR8KyfXhSqkD4rnbuJspu5s9qefKYm1zU1lZeaS01DhBIOsCp95HMRL2/wBHIYOQPhwGdQWPTKlByH1JrfWmpbFLHUer9QZm0jlEyQX+SmuI1cAgOFdiA3DMOf54J/vWGspo4JmeW0hulMUiBJS4UFkKhx0ZT2UkMPnjlR2DLypvx/iO/wDJDDf9yQf+tc0/w4v+SGZ/7kn/APWtqCptzh9692vxF22B1NnbButrimgxzRY23UdYesIRVt4EHjVWK9VHTlv4JqX9r/RfqjKwxX2v85Dp2LyoWx9oq3VyyB2Dq0gbxxsVClWXyj7/ACAR1N7KUGmbTbYaN2vwcmL0ji/be46NeXUrmS4u3ReoaRz/AOT1UKgLMVVexrc6UoFKUoFKUoFKUoFKUoFKUoFKUoP/2Q==' />"
"Bader-Jewishspritualheroes-Vol3., Rav Nachman Bar Isaac.1","T<small>OWARDS THE END</small> of the third century of the Christian era the persecution of the Jews in Palestine assumed a terrible form and the academies disappeared entirely. Learning continued to flourish in Babylon, however, although it lost its former intensity. After Rava died nobody could be found who was learned enough to fill his place. The academy in Mechoza, which he had headed, disintegrated and the fame of Pumbeditha grew again. But even Pumbeditha was not as brilliant as previously. At the same time a new center of Jewish life and learning was established in the city of Narash (Nares). Then Rav Nachman bar Isaac was chosen as head of the academy in Pumbeditha.<sup>*)</sup><i class=""footnote"">*) We must note here that occasionally sayings have been quoted in the Talmud in the name of Rav Nachman bar Isaac and these have been confused with those of Rav Nachman bar Jacob.</i>"
"Bader-Jewishspritualheroes-Vol3., Rav Nachman Bar Isaac.2","Rav Nachman bar Isaac was born about 280 C. E. and died 356 C. E. This was the time when the Babylonian ""Amoraim"" began to write down their Talmudic teachings. The ""Mishnahs"" of Rabbi Judah Hanasi as well as the ""Boraithas"" of Rabbi Chiya and Rabbi Oshaya had long been written down. Similarly the Jerusalem Talmud circulated among the scholars in written form even if not complete. Since they were afraid that the teachings of the Babylonian ""Amoraim"" might be lost, every scholar wrote down for his own use what he remembered of what his predecessors had taught. Rav Nachman bar Isaac had a great part in the written composition of these teachings. Therefore he used to say of himself: ""I am not learned nor skilled in interpretation, so that I might express my own opinion. I never say anything on the authority of one man either, because whatever I say I heard in studying in the academy and I always arranged what I heard to meet the approval of my teachers"". <sup>1)</sup><i class=""footnote""><span dir=""rtl"">1) פּסחים ק""ה ב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav Nachman Bar Isaac.3","Rav Nachman was held in high esteem by his contemporaries for his far-renowned piety and because he was a man of courage and did not fear even the Exilarch. It is related that when he was sitting with Rava, a member of the Exilarch's family was carried by in a golden sedan-chair, sitting wrapped in a green mantle. Rava hastened to greet the person and Rav Nachman bar Isaac did not stir from his place saying: ""Rava may need him, but I do not need him."" <sup>2)</sup><i class=""footnote""><span dir=""rtl"">2) גטין ל""א ב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav Nachman Bar Isaac.4","As a youth Rav Nachman bar Isaac studied with Rav Nachman bar Jacob. When Rava sat in the same school, Rav Nachman bar Isaac sat one row behind Rava. <sup>3)</sup><i class=""footnote""><span dir=""rtl"">3) ערובין מ""ג ב׳.</span></i> Later Rav Nachman bar Isaac studied under Rav Chisda. <sup>4)</sup><i class=""footnote""><span dir=""rtl"">4) עבודה זרה ס""ג א׳.</span></i> And while Rav Joseph bar Chiya was still alive and Rava conducted his own school in Mechoza, Rav Nachman bar Isaac was his <span dir=""rtl"">„ראש כלה""</span> (the chief of the lecturers.) <sup>5)</sup><i class=""footnote""><span dir=""rtl"">5) בבא בתרא כ""ב א׳.</span></i> Even at that time he was famous for his piety. Abayei said he was very scrupulous in his religious conduct. <sup>6)</sup><i class=""footnote""><span dir=""rtl"">6) שבת ל""ז ב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav Nachman Bar Isaac.5","Even though Rav Nachman bar Isaac was Rava's <span dir=""rtl"">ראש כלה</span> Rava did not treat him with much respect when he asked a question which did not please Rava. On such an ocassion Rava said: ""We will have to wait for the prophet Elijah to settle that question for us."" <sup>7)</sup><i class=""footnote""><span dir=""rtl"">7) ברכות ל""ה ב׳.</span></i> On another occasion Rav Nachman tried to reply to some ruling of Rava by changing the interpretation of a Boraitha, and Rava grew very angry with him. <sup>8)</sup><i class=""footnote""><span dir=""rtl"">8) בבא בתרא פ""ז א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav Nachman Bar Isaac.6","Rav Nachman used to call himself ""a whole man, son of a half."" Rashi explains that this was because his father was not an ordained scholar. Other commentators say that this was because Rav Nachman was a wealthy man and his father was not. <sup>9)</sup><i class=""footnote""><span dir=""rtl"">9) תענית כ""א ב׳.</span></i> It is said that Rav Nachman's mother always tried to lead her son in the paths of the righteous and when astrologers once told her that her son was destined to become a thief, she never allowed him to go into the street with a bare head, saying, ""Cover your head so that you may fear God. You should also pray for his mercy so that evil impulses may not overcome you."" <sup>10)</sup><i class=""footnote""><span dir=""rtl"">10) שבת קנ""ז ב׳.</span></i>"
