Index Title,Job
Job 34:11,כִּ֤י פֹ֣עַל אָ֭דָם יְשַׁלֶּם־ל֑וֹ וּֽכְאֹ֥רַח אִ֝֗ישׁ יַמְצִאֶֽנּוּ׃
Job 34:12,אַף־אׇמְנָ֗ם אֵ֥ל לֹֽא־יַרְשִׁ֑יעַ וְ֝שַׁדַּ֗י לֹא־יְעַוֵּ֥ת מִשְׁפָּֽט׃
Job 34:13,מִֽי־פָקַ֣ד עָלָ֣יו אָ֑רְצָה וּמִ֥י שָׂ֝֗ם תֵּבֵ֥ל כֻּלָּֽהּ׃
Job 34:14,אִם־יָשִׂ֣ים אֵלָ֣יו לִבּ֑וֹ רוּח֥וֹ וְ֝נִשְׁמָת֗וֹ אֵלָ֥יו יֶאֱסֹֽף׃
Job 34:15,יִגְוַ֣ע כׇּל־בָּשָׂ֣ר יָ֑חַד וְ֝אָדָ֗ם עַל־עָפָ֥ר יָשֽׁוּב׃
Job 34:16,וְאִם־בִּ֥ינָה שִׁמְעָה־זֹּ֑את הַ֝אֲזִ֗ינָה לְק֣וֹל מִלָּֽי׃
Job 34:17,הַאַ֬ף שׂוֹנֵ֣א מִשְׁפָּ֣ט יַחֲב֑וֹשׁ וְאִם־צַדִּ֖יק כַּבִּ֣יר תַּרְשִֽׁיעַ׃
Job 34:18,הַאֲמֹ֣ר לְמֶ֣לֶךְ בְּלִיָּ֑עַל רָ֝שָׁ֗ע אֶל־נְדִיבִֽים׃
Job 34:19,אֲשֶׁ֤ר לֹֽא־נָשָׂ֨א&thinsp;<b>׀</b> פְּנֵ֥י שָׂרִ֗ים וְלֹ֣א נִכַּר־שׁ֭וֹעַ לִפְנֵי־דָ֑ל כִּֽי־מַעֲשֵׂ֖ה יָדָ֣יו כֻּלָּֽם׃
Job 34:20,רֶ֤גַע&thinsp;<b>׀</b> יָמֻתוּ֮ וַחֲצ֢וֹת לָ֥֫יְלָה יְגֹעֲשׁ֣וּ עָ֣ם וְיַעֲבֹ֑רוּ וְיָסִ֥ירוּ אַ֝בִּ֗יר לֹ֣א בְיָֽד׃
Job 34:21,כִּֽי־עֵ֭ינָיו עַל־דַּרְכֵי־אִ֑ישׁ וְֽכׇל־צְעָדָ֥יו יִרְאֶֽה׃
Job 34:22,אֵֽין־חֹ֭שֶׁךְ וְאֵ֣ין צַלְמָ֑וֶת לְהִסָּ֥תֶר שָׁ֝֗ם פֹּ֣עֲלֵי אָֽוֶן׃
Job 34:23,כִּ֤י לֹ֣א עַל־אִ֭ישׁ יָשִׂ֣ים ע֑וֹד לַהֲלֹ֥ךְ אֶל־אֵ֝֗ל בַּמִּשְׁפָּֽט׃
Job 34:24,יָרֹ֣עַ כַּבִּירִ֣ים לֹא־חֵ֑קֶר וַיַּעֲמֵ֖ד אֲחֵרִ֣ים תַּחְתָּֽם׃
Job 34:25,לָכֵ֗ן יַ֭כִּיר מַעְבָּדֵיהֶ֑ם וְהָ֥פַךְ לַ֝֗יְלָה וְיִדַּכָּֽאוּ׃
Job 34:26,תַּֽחַת־רְשָׁעִ֥ים סְפָקָ֗ם בִּמְק֥וֹם רֹאִֽים׃
Job 34:27,אֲשֶׁ֣ר עַל־כֵּ֭ן סָ֣רוּ מֵאַחֲרָ֑יו וְכׇל־דְּ֝רָכָ֗יו לֹ֣א הִשְׂכִּֽילוּ׃
Job 34:28,לְהָבִ֣יא עָ֭לָיו צַעֲקַת־דָּ֑ל וְצַעֲקַ֖ת עֲנִיִּ֣ים יִשְׁמָֽע׃
Job 34:29,וְה֤וּא יַשְׁקִ֨ט&thinsp;<b>׀</b> וּמִ֥י יַרְשִׁ֗עַ וְיַסְתֵּ֣ר פָּ֭נִים וּמִ֣י יְשׁוּרֶ֑נּוּ וְעַל־גּ֖וֹי וְעַל־אָדָ֣ם יָֽחַד׃
Job 34:30,מִ֭מְּלֹךְ אָדָ֥ם חָנֵ֗ף מִמֹּ֥קְשֵׁי עָֽם׃
Job 34:31,כִּֽי־אֶל־אֵ֭ל הֶאָמַ֥ר נָשָׂ֗אתִי לֹ֣א אֶחְבֹּֽל׃
Job 34:32,בִּלְעֲדֵ֣י אֶ֭חֱזֶה אַתָּ֣ה הֹרֵ֑נִי אִֽם־עָ֥וֶל פָּ֝עַ֗לְתִּי לֹ֣א אֹסִֽיף׃
Job 34:33,הֲֽמֵעִמְּךָ֬ יְשַׁלְּמֶ֨נָּה&thinsp;<b>׀</b> כִּֽי־מָאַ֗סְתָּ כִּֽי־אַתָּ֣ה תִבְחַ֣ר וְלֹא־אָ֑נִי וּֽמַה־יָּדַ֥עְתָּ דַבֵּֽר׃
Job 34:34,אַנְשֵׁ֣י לֵ֭בָב יֹ֣אמְרוּ לִ֑י וְגֶ֥בֶר חָ֝כָ֗ם שֹׁמֵ֥עַֽ לִֽי׃
Job 34:35,אִ֭יּוֹב לֹא־בְדַ֣עַת יְדַבֵּ֑ר וּ֝דְבָרָ֗יו לֹ֣א בְהַשְׂכֵּֽיל׃
Job 34:36,אָבִ֗י יִבָּחֵ֣ן אִיּ֣וֹב עַד־נֶ֑צַח עַל־תְּ֝שֻׁבֹ֗ת בְּאַנְשֵׁי־אָֽוֶן׃
Job 34:37,כִּ֥י יֹ֘סִ֤יף עַֽל־חַטָּאת֣וֹ פֶ֭שַׁע בֵּינֵ֣ינוּ יִשְׂפּ֑וֹק וְיֶ֖רֶב אֲמָרָ֣יו לָאֵֽל׃&nbsp;<span>{פ}</span><br>
Job 35:1,וַיַּ֥עַן אֱלִיה֗וּ וַיֹּאמַֽר׃
Job 35:2,הֲ֭זֹאת חָשַׁ֣בְתָּ לְמִשְׁפָּ֑ט אָ֝מַ֗רְתָּ צִדְקִ֥י מֵאֵֽל׃
Job 35:3,כִּֽי־תֹ֭אמַר מַה־יִּסְכׇּן־לָ֑ךְ מָה־אֹ֝עִ֗יל מֵחַטָּאתִֽי׃
Job 35:4,אֲ֭נִי אֲשִֽׁיבְךָ֣ מִלִּ֑ין וְֽאֶת־רֵעֶ֥יךָ עִמָּֽךְ׃
Job 35:5,הַבֵּ֣ט שָׁמַ֣יִם וּרְאֵ֑ה וְשׁ֥וּר שְׁ֝חָקִ֗ים גָּבְה֥וּ מִמֶּֽךָּ׃
Job 35:6,אִם־חָ֭טָאתָ מַה־תִּפְעׇל־בּ֑וֹ וְרַבּ֥וּ פְ֝שָׁעֶ֗יךָ מַה־תַּֽעֲשֶׂה־לּֽוֹ׃
Job 35:7,אִם־צָ֭דַקְתָּ מַה־תִּתֶּן־ל֑וֹ א֥וֹ מַה־מִּיָּדְךָ֥ יִקָּֽח׃
Job 35:8,לְאִישׁ־כָּמ֥וֹךָ רִשְׁעֶ֑ךָ וּלְבֶן־אָ֝דָ֗ם צִדְקָתֶֽךָ׃
Job 35:9,מֵ֭רֹב עֲשׁוּקִ֣ים יַזְעִ֑יקוּ יְשַׁוְּע֖וּ מִזְּר֣וֹעַ רַבִּֽים׃
Job 35:10,וְֽלֹא־אָמַ֗ר אַ֭יֵּה אֱל֣וֹהַּ עֹשָׂ֑י נֹתֵ֖ן זְמִר֣וֹת בַּלָּֽיְלָה׃
Job 35:11,מַ֭לְּפֵנוּ מִבַּהֲמ֣וֹת אָ֑רֶץ וּמֵע֖וֹף הַשָּׁמַ֣יִם יְחַכְּמֵֽנוּ׃
Job 35:12,שָׁ֣ם יִ֭צְעֲקוּ וְלֹ֣א יַעֲנֶ֑ה מִ֝פְּנֵ֗י גְּא֣וֹן רָעִֽים׃
Job 35:13,אַךְ־שָׁ֭וְא לֹא־יִשְׁמַ֥ע&thinsp;<small>׀</small>&thinsp;אֵ֑ל וְ֝שַׁדַּ֗י לֹ֣א יְשׁוּרֶֽנָּה׃
Job 35:14,אַ֣ף כִּֽי־תֹ֭אמַר לֹ֣א תְשׁוּרֶ֑נּוּ דִּ֥ין לְ֝פָנָ֗יו וּתְח֥וֹלֵֽל לֽוֹ׃
Job 35:15,וְעַתָּ֗ה כִּי־אַ֭יִן פָּקַ֣ד אַפּ֑וֹ וְלֹֽא־יָדַ֖ע בַּפַּ֣שׁ מְאֹֽד׃
Job 35:16,וְ֭אִיּוֹב הֶ֣בֶל יִפְצֶה־פִּ֑יהוּ בִּבְלִי־דַ֝֗עַת מִלִּ֥ין יַכְבִּֽר׃&nbsp;<span>{פ}</span><br>
Job 36:1,וַיֹּ֥סֶף אֱלִיה֗וּא וַיֹּאמַֽר׃
Job 36:2,כַּתַּר־לִ֣י זְ֭עֵיר וַאֲחַוֶּ֑ךָּ כִּ֤י ע֖וֹד לֶאֱל֣וֹהַּ מִלִּֽים׃
Job 36:3,אֶשָּׂ֣א דֵ֭עִי לְמֵרָח֑וֹק וּ֝לְפֹעֲלִ֗י אֶֽתֵּֽן־צֶֽדֶק׃
Job 36:4,כִּֽי־אׇ֭מְנָם לֹא־שֶׁ֣קֶר מִלָּ֑י תְּמִ֖ים דֵּע֣וֹת עִמָּֽךְ׃
Job 36:5,הֶן־אֵ֣ל כַּ֭בִּיר וְלֹ֣א יִמְאָ֑ס כַּ֝בִּ֗יר כֹּ֣חַֽ לֵֽב׃
Job 36:6,לֹא־יְחַיֶּ֥ה רָשָׁ֑ע וּמִשְׁפַּ֖ט עֲנִיִּ֣ים יִתֵּֽן׃
Job 36:7,לֹֽא־יִגְרַ֥ע מִצַּדִּ֗יק עֵ֫ינָ֥יו וְאֶת־מְלָכִ֥ים לַכִּסֵּ֑א וַיֹּשִׁיבֵ֥ם לָ֝נֶ֗צַח וַיִּגְבָּֽהוּ׃
Job 36:8,וְאִם־אֲסוּרִ֥ים בַּזִּקִּ֑ים יִ֝לָּכְד֗וּן בְּחַבְלֵי־עֹֽנִי׃
Job 36:9,וַיַּגֵּ֣ד לָהֶ֣ם פׇּעֳלָ֑ם וּ֝פִשְׁעֵיהֶ֗ם כִּ֣י יִתְגַּבָּֽרוּ׃
Job 36:10,וַיִּ֣גֶל אׇ֭זְנָם לַמּוּסָ֑ר וַ֝יֹּ֗אמֶר כִּֽי־יְשׁוּב֥וּן מֵאָֽוֶן׃
Job 36:11,אִֽם־יִשְׁמְע֗וּ וְֽיַ֫עֲבֹ֥דוּ יְכַלּ֣וּ יְמֵיהֶ֣ם בַּטּ֑וֹב וּ֝שְׁנֵיהֶ֗ם בַּנְּעִימִֽים׃
Job 36:12,וְאִם־לֹ֣א יִ֭שְׁמְעוּ בְּשֶׁ֣לַח יַעֲבֹ֑רוּ וְ֝יִגְוְע֗וּ בִּבְלִי־דָֽעַת׃
Job 36:13,וְֽחַנְפֵי־לֵ֭ב יָשִׂ֣ימוּ אָ֑ף לֹ֥א יְ֝שַׁוְּע֗וּ כִּ֣י אֲסָרָֽם׃
Job 36:14,תָּמֹ֣ת בַּנֹּ֣עַר נַפְשָׁ֑ם וְ֝חַיָּתָ֗ם בַּקְּדֵשִֽׁים׃
Job 36:15,יְחַלֵּ֣ץ עָנִ֣י בְעׇנְי֑וֹ וְיִ֖גֶל בַּלַּ֣חַץ אׇזְנָֽם׃
Job 36:16,וְאַ֤ף הֲסִֽיתְךָ֨&thinsp;<b>׀</b> מִפִּי־צָ֗ר רַ֭חַב לֹא־מוּצָ֣ק תַּחְתֶּ֑יהָ וְנַ֥חַת שֻׁ֝לְחָנְךָ֗ מָ֣לֵא דָֽשֶׁן׃
Job 36:17,וְדִין־רָשָׁ֥ע מָלֵ֑אתָ דִּ֖ין וּמִשְׁפָּ֣ט יִתְמֹֽכוּ׃
Job 36:18,כִּֽי־חֵ֭מָה פֶּן־יְסִֽיתְךָ֣ בְסָ֑פֶק וְרׇב־כֹּ֝֗פֶר אַל־יַטֶּֽךָּ׃
Job 36:19,הֲיַעֲרֹ֣ךְ שׁ֭וּעֲךָ לֹ֣א בְצָ֑ר וְ֝כֹ֗ל מַאֲמַצֵּי־כֹֽחַ׃
Job 36:20,אַל־תִּשְׁאַ֥ף הַלָּ֑יְלָה לַעֲל֖וֹת עַמִּ֣ים תַּחְתָּֽם׃
Job 36:21,הִ֭שָּׁמֶר אַל־תֵּ֣פֶן אֶל־אָ֑וֶן כִּֽי־עַל־זֶ֝֗ה בָּחַ֥רְתָּ מֵעֹֽנִי׃
Job 36:22,הֶן־אֵ֭ל יַשְׂגִּ֣יב בְּכֹח֑וֹ מִ֖י כָמֹ֣הוּ מוֹרֶֽה׃
Job 36:23,מִֽי־פָקַ֣ד עָלָ֣יו דַּרְכּ֑וֹ וּמִי־אָ֝מַ֗ר פָּעַ֥לְתָּ עַוְלָֽה׃
Job 36:24,זְ֭כֹר כִּֽי־תַשְׂגִּ֣יא פׇעֳל֑וֹ אֲשֶׁ֖ר שֹׁרְר֣וּ אֲנָשִֽׁים׃
Job 36:25,כׇּל־אָדָ֥ם חָזוּ־ב֑וֹ אֱ֝נ֗וֹשׁ יַבִּ֥יט מֵרָחֽוֹק׃
Job 36:26,הֶן־אֵ֣ל שַׂ֭גִּיא וְלֹ֣א נֵדָ֑ע מִסְפַּ֖ר שָׁנָ֣יו וְלֹא־חֵֽקֶר׃
Job 36:27,כִּ֭י יְגָרַ֣ע נִטְפֵי־מָ֑יִם יָזֹ֖קּוּ מָטָ֣ר לְאֵדֽוֹ׃
Job 36:28,אֲשֶֽׁר־יִזְּל֥וּ שְׁחָקִ֑ים יִ֝רְעֲפ֗וּ עֲלֵ֤י&thinsp;<b>׀</b> אָדָ֬ם רָֽב׃
Job 36:29,אַ֣ף אִם־יָ֭בִין מִפְרְשֵׂי־עָ֑ב תְּ֝שֻׁא֗וֹת סֻכָּתֽוֹ׃
Job 36:30,הֵן־פָּרַ֣שׂ עָלָ֣יו אוֹר֑וֹ וְשׇׁרְשֵׁ֖י הַיָּ֣ם כִּסָּֽה׃
Job 36:31,כִּי־בָ֭ם יָדִ֣ין עַמִּ֑ים יִֽתֶּן־אֹ֥כֶל לְמַכְבִּֽיר׃
Job 36:32,עַל־כַּפַּ֥יִם כִּסָּה־א֑וֹר וַיְצַ֖ו עָלֶ֣יהָ בְמַפְגִּֽיעַ׃
Job 36:33,יַגִּ֣יד עָלָ֣יו רֵע֑וֹ מִ֝קְנֶ֗ה אַ֣ף עַל־עוֹלֶֽה׃
Job 37:1,אַף־לְ֭זֹאת יֶחֱרַ֣ד לִבִּ֑י וְ֝יִתַּ֗ר מִמְּקוֹמֽוֹ׃
Job 37:2,שִׁמְע֤וּ שָׁמ֣וֹעַ בְּרֹ֣גֶז קֹל֑וֹ וְ֝הֶ֗גֶה מִפִּ֥יו יֵצֵֽא׃
Job 37:3,תַּֽחַת־כׇּל־הַשָּׁמַ֥יִם יִשְׁרֵ֑הוּ וְ֝אוֹר֗וֹ עַל־כַּנְפ֥וֹת הָאָֽרֶץ׃
Job 37:4,אַחֲרָ֤יו&thinsp;<b>׀</b> יִשְׁאַג־ק֗וֹל יַ֭רְעֵם בְּק֣וֹל גְּאוֹנ֑וֹ וְלֹ֥א יְ֝עַקְּבֵ֗ם כִּֽי־יִשָּׁמַ֥ע קוֹלֽוֹ׃
Job 37:5,יַרְעֵ֤ם אֵ֣ל בְּ֭קוֹלוֹ נִפְלָא֑וֹת עֹשֶׂ֥ה גְ֝דֹל֗וֹת וְלֹ֣א נֵדָֽע׃
Job 37:6,"כִּ֤י לַשֶּׁ֨לֶג&thinsp;<b>׀</b> יֹאמַ֗ר הֱוֵ֫א<span class=""mam-implicit-maqaf"">־</span>אָ֥רֶץ וְגֶ֥שֶׁם מָטָ֑ר וְ֝גֶ֗שֶׁם מִטְר֥וֹת עֻזּֽוֹ׃"
Job 37:7,בְּיַד־כׇּל־אָדָ֥ם יַחְתּ֑וֹם לָ֝דַ֗עַת כׇּל־אַנְשֵׁ֥י מַעֲשֵֽׂהוּ׃
Job 37:8,וַתָּב֣וֹא חַיָּ֣ה בְמוֹ־אָ֑רֶב וּבִמְע֖וֹנֹתֶ֣יהָ תִשְׁכֹּֽן׃
Job 37:9,מִן־הַ֭חֶדֶר תָּב֣וֹא סוּפָ֑ה וּֽמִמְּזָרִ֥ים קָרָֽה׃
Job 37:10,מִנִּשְׁמַת־אֵ֥ל יִתֶּן־קָ֑רַח וְרֹ֖חַב מַ֣יִם בְּמוּצָֽק׃
Job 37:11,אַף־בְּ֭רִי יַטְרִ֣יחַ עָ֑ב יָ֝פִ֗יץ עֲנַ֣ן אוֹרֽוֹ׃
Job 37:12,"וְה֤וּא מְסִבּ֨וֹת&thinsp;<b>׀</b> מִתְהַפֵּ֣ךְ <span class=""mam-kq-trivial"">בְּתַחְבּוּלֹתָ֣ו </span>לְפׇעֳלָ֑ם כֹּ֖ל אֲשֶׁ֥ר יְצַוֵּ֓ם&thinsp;<b>׀</b> עַל־פְּנֵ֖י תֵבֵ֣ל אָֽרְצָה׃"
Job 37:13,אִם־לְשֵׁ֥בֶט אִם־לְאַרְצ֑וֹ אִם־לְ֝חֶ֗סֶד יַמְצִאֵֽהוּ׃
Job 37:14,הַאֲזִ֣ינָה זֹּ֣את אִיּ֑וֹב עֲ֝מֹ֗ד וְהִתְבּוֹנֵ֤ן&thinsp;<b>׀</b> נִפְלְא֬וֹת אֵֽל׃
Job 37:15,הֲ֭תֵדַע בְּשׂוּם־אֱל֣וֹהַּ עֲלֵיהֶ֑ם וְ֝הֹפִ֗יעַ א֣וֹר עֲנָנֽוֹ׃
Job 37:16,הֲ֭תֵדַע עַל־מִפְלְשֵׂי־עָ֑ב מִ֝פְלְא֗וֹת תְּמִ֣ים דֵּעִֽים׃
Job 37:17,אֲשֶׁר־בְּגָדֶ֥יךָ חַמִּ֑ים בְּהַשְׁקִ֥ט אֶ֝֗רֶץ מִדָּרֽוֹם׃
Job 37:18,תַּרְקִ֣יעַ עִ֭מּוֹ לִשְׁחָקִ֑ים חֲ֝זָקִ֗ים כִּרְאִ֥י מוּצָֽק׃
Job 37:19,ה֭וֹדִיעֵנוּ מַה־נֹּ֣אמַר ל֑וֹ לֹֽא־נַ֝עֲרֹ֗ךְ מִפְּנֵי־חֹֽשֶׁךְ׃
Job 37:20,הַֽיְסֻפַּר־ל֭וֹ כִּ֣י אֲדַבֵּ֑ר אִֽם־אָ֥מַר אִ֝֗ישׁ כִּ֣י יְבֻלָּֽע׃
Job 37:21,וְעַתָּ֤ה&thinsp;<b>׀</b> לֹ֘א רָ֤אוּ א֗וֹר בָּהִ֣יר ה֭וּא בַּשְּׁחָקִ֑ים וְר֥וּחַ עָ֝בְרָ֗ה וַֽתְּטַהֲרֵֽם׃
Job 37:22,מִ֭צָּפוֹן זָהָ֣ב יֶאֱתֶ֑ה עַל־אֱ֝ל֗וֹהַּ נ֣וֹרָא הֽוֹד׃
Job 37:23,שַׁדַּ֣י לֹא־מְ֭צָאנֻהוּ שַׂגִּיא־כֹ֑חַ וּמִשְׁפָּ֥ט וְרֹב־צְ֝דָקָ֗ה לֹ֣א יְעַנֶּֽה׃
Job 37:24,לָ֭כֵן יְרֵא֣וּהוּ אֲנָשִׁ֑ים לֹֽא־יִ֝רְאֶ֗ה כׇּל־חַכְמֵי־לֵֽב׃&nbsp;<span>{פ}</span><br>
Job 38:1,"וַיַּֽעַן־יְהֹוָ֣ה אֶת־אִ֭יּוֹב <span class=""mam-kq""><span class=""mam-kq-k"">(מנהסערה)</span> <span class=""mam-kq-q"">[מִ֥ן&thinsp;<small>׀</small>&thinsp;הַסְּעָרָ֗ה]</span></span> וַיֹּאמַֽר׃"
Job 38:2,מִ֤י זֶ֨ה&thinsp;<b>׀</b> מַחְשִׁ֖יךְ עֵצָ֥ה בְמִלִּ֗ין בְּֽלִי־דָֽעַת׃
Job 38:3,אֱזׇר־נָ֣א כְגֶ֣בֶר חֲלָצֶ֑יךָ וְ֝אֶשְׁאָלְךָ֗ וְהוֹדִיעֵֽנִי׃
Job 38:4,אֵיפֹ֣ה הָ֭יִיתָ בְּיׇסְדִי־אָ֑רֶץ הַ֝גֵּ֗ד אִם־יָדַ֥עְתָּ בִינָֽה׃
Job 38:5,מִי־שָׂ֣ם מְ֭מַדֶּיהָ כִּ֣י תֵדָ֑ע א֤וֹ מִֽי־נָטָ֖ה עָלֶ֣יהָ קָּֽו׃
Job 38:6,עַל־מָ֭ה אֲדָנֶ֣יהָ הׇטְבָּ֑עוּ א֥וֹ מִי־יָ֝רָ֗ה אֶ֣בֶן פִּנָּתָֽהּ׃
Job 38:7,בְּרׇן־יַ֭חַד כּ֣וֹכְבֵי בֹ֑קֶר וַ֝יָּרִ֗יעוּ כׇּל־בְּנֵ֥י אֱלֹהִֽים׃
Job 38:8,וַיָּ֣סֶךְ בִּדְלָתַ֣יִם יָ֑ם בְּ֝גִיח֗וֹ מֵרֶ֥חֶם יֵצֵֽא׃
Job 38:9,בְּשׂוּמִ֣י עָנָ֣ן לְבֻשׁ֑וֹ וַ֝עֲרָפֶ֗ל חֲתֻלָּתֽוֹ׃
Job 38:10,וָאֶשְׁבֹּ֣ר עָלָ֣יו חֻקִּ֑י וָ֝אָשִׂ֗ים בְּרִ֣יחַ וּדְלָתָֽיִם׃
Job 38:11,וָאֹמַ֗ר עַד־פֹּ֣ה תָ֭בוֹא וְלֹ֣א תֹסִ֑יף וּפֹא־יָ֝שִׁ֗ית בִּגְא֥וֹן גַּלֶּֽיךָ׃
Job 38:12,"הֲֽ֭מִיָּמֶיךָ צִוִּ֣יתָ בֹּ֑קֶר <span class=""mam-kq""><span class=""mam-kq-k"">(ידעתה שחר)</span> <span class=""mam-kq-q"">[יִדַּ֖עְתָּ הַשַּׁ֣חַר]</span></span> מְקֹמֽוֹ׃"
Job 38:13,לֶ֭אֱחֹז בְּכַנְפ֣וֹת הָאָ֑רֶץ וְיִנָּעֲר֖וּ רְשָׁ<sup>עִ֣</sup>ים מִמֶּֽנָּה׃
Job 38:14,תִּ֭תְהַפֵּךְ כְּחֹ֣מֶר חוֹתָ֑ם וְ֝יִֽתְיַצְּב֗וּ כְּמ֣וֹ לְבֽוּשׁ׃
Job 38:15,וְיִמָּנַ֣ע מֵרְשָׁ<sup>עִ֣</sup>ים אוֹרָ֑ם וּזְר֥וֹעַ רָ֝מָ֗ה תִּשָּׁבֵֽר׃
Job 38:16,הֲ֭בָאתָ עַד־נִבְכֵי־יָ֑ם וּבְחֵ֥קֶר תְּ֝ה֗וֹם הִתְהַלָּֽכְתָּ׃
Job 38:17,הֲנִגְל֣וּ לְ֭ךָ שַׁעֲרֵי־מָ֑וֶת וְשַׁעֲרֵ֖י צַלְמָ֣וֶת תִּרְאֶֽה׃
Job 38:18,הִ֭תְבֹּנַנְתָּ עַד־רַחֲבֵי־אָ֑רֶץ הַ֝גֵּ֗ד אִם־יָדַ֥עְתָּ כֻלָּֽהּ׃
Job 38:19,אֵי־זֶ֣ה הַ֭דֶּרֶךְ יִשְׁכׇּן־א֑וֹר וְ֝חֹ֗שֶׁךְ אֵי־זֶ֥ה מְקֹמֽוֹ׃
Job 38:20,כִּ֣י תִ֭קָּחֶנּוּ אֶל־גְּבוּל֑וֹ וְכִי־תָ֝בִ֗ין נְתִיב֥וֹת בֵּיתֽוֹ׃
Job 38:21,יָ֭דַעְתָּ כִּי־אָ֣ז תִּוָּלֵ֑ד וּמִסְפַּ֖ר יָמֶ֣יךָ רַבִּֽים׃
Job 38:22,הֲ֭בָאתָ אֶל־אֹצְר֣וֹת שָׁ֑לֶג וְאוֹצְר֖וֹת בָּרָ֣ד תִּרְאֶֽה׃
Job 38:23,אֲשֶׁר־חָשַׂ֥כְתִּי לְעֶת־צָ֑ר לְי֥וֹם קְ֝רָ֗ב וּמִלְחָמָֽה׃
Job 38:24,אֵי־זֶ֣ה הַ֭דֶּרֶךְ יֵחָ֣לֶק א֑וֹר יָפֵ֖ץ קָדִ֣ים עֲלֵי־אָֽרֶץ׃
Job 38:25,מִֽי־פִלַּ֣ג לַשֶּׁ֣טֶף תְּעָלָ֑ה וְ֝דֶ֗רֶךְ לַחֲזִ֥יז קֹלֽוֹת׃
Job 38:26,לְ֭הַמְטִיר עַל־אֶ֣רֶץ לֹא־אִ֑ישׁ מִ֝דְבָּ֗ר לֹא־אָדָ֥ם בּֽוֹ׃
Job 38:27,לְהַשְׂבִּ֣יעַ שֹׁ֭אָה וּמְשֹׁאָ֑ה וּ֝לְהַצְמִ֗יחַ מֹ֣צָא דֶֽשֶׁא׃
Job 38:28,הֲיֵשׁ־לַמָּטָ֥ר אָ֑ב א֥וֹ מִי־ה֝וֹלִ֗יד אֶגְלֵי־טָֽל׃
Job 38:29,מִבֶּ֣טֶן מִ֭י יָצָ֣א הַקָּ֑רַח וּכְפֹ֥ר שָׁ֝מַ֗יִם מִ֣י יְלָדֽוֹ׃
Job 38:30,כָּ֭אֶבֶן מַ֣יִם יִתְחַבָּ֑אוּ וּפְנֵ֥י תְ֝ה֗וֹם יִתְלַכָּֽדוּ׃
Job 38:31,הַֽ֭תְקַשֵּׁר מַעֲדַנּ֣וֹת כִּימָ֑ה אֽוֹ־מֹשְׁכ֖וֹת כְּסִ֣יל תְּפַתֵּֽחַ׃
Job 38:32,הֲתֹצִ֣יא מַזָּר֣וֹת בְּעִתּ֑וֹ וְ֝עַ֗יִשׁ עַל־בָּנֶ֥יהָ תַנְחֵֽם׃
Job 38:33,הֲ֭יָדַעְתָּ חֻקּ֣וֹת שָׁמָ֑יִם אִם־תָּשִׂ֖ים מִשְׁטָר֣וֹ בָאָֽרֶץ׃
Job 38:34,הֲתָרִ֣ים לָעָ֣ב קוֹלֶ֑ךָ וְֽשִׁפְעַת־מַ֥יִם תְּכַסֶּֽךָּ׃
Job 38:35,הַֽתְשַׁלַּ֣ח בְּרָקִ֣ים וְיֵלֵ֑כוּ וְיֹֽאמְר֖וּ לְךָ֣ הִנֵּֽנוּ׃
Job 38:36,מִי־שָׁ֭ת בַּטֻּח֣וֹת חׇכְמָ֑ה א֤וֹ מִֽי־נָתַ֖ן לַשֶּׂ֣כְוִי בִינָֽה׃
Job 38:37,מִֽי־יְסַפֵּ֣ר שְׁחָקִ֣ים בְּחׇכְמָ֑ה וְנִבְלֵ֥י שָׁ֝מַ֗יִם מִ֣י יַשְׁכִּֽיב׃
Job 38:38,בְּצֶ֣קֶת עָ֭פָר לַמּוּצָ֑ק וּרְגָבִ֥ים יְדֻבָּֽקוּ׃
Job 38:39,הֲתָצ֣וּד לְלָבִ֣יא טָ֑רֶף וְחַיַּ֖ת כְּפִירִ֣ים תְּמַלֵּֽא׃
Job 38:40,כִּֽי־יָשֹׁ֥חוּ בַמְּעוֹנ֑וֹת יֵֽשְׁב֖וּ בַסֻּכָּ֣ה לְמוֹ־אָֽרֶב׃
Job 38:41,"מִ֤י יָכִ֥ין לָעֹרֵ֗ב צֵ֫יד֥וֹ כִּֽי־<span class=""mam-kq-trivial"">יְ֭לָדָו </span>אֶל־אֵ֣ל יְשַׁוֵּ֑עוּ יִ֝תְע֗וּ לִבְלִי־אֹֽכֶל׃"
Job 39:1,הֲיָדַ֗עְתָּ עֵ֭ת לֶ֣דֶת יַעֲלֵי־סָ֑לַע חֹלֵ֖ל אַיָּל֣וֹת תִּשְׁמֹֽר׃
Job 39:2,תִּסְפֹּ֣ר יְרָחִ֣ים תְּמַלֶּ֑אנָה וְ֝יָדַ֗עְתָּ עֵ֣ת לִדְתָּֽנָה׃
Job 39:3,תִּ֭כְרַעְנָה יַלְדֵיהֶ֣ן תְּפַלַּ֑חְנָה חֶבְלֵיהֶ֥ם תְּשַׁלַּֽחְנָה׃
Job 39:4,יַחְלְמ֣וּ בְ֭נֵיהֶם יִרְבּ֣וּ בַבָּ֑ר יָ֝צְא֗וּ וְלֹא־שָׁ֥בוּ לָֽמוֹ׃
Job 39:5,מִי־שִׁלַּ֣ח פֶּ֣רֶא חׇפְשִׁ֑י וּמֹסְר֥וֹת עָ֝ר֗וֹד מִ֣י פִתֵּֽחַ׃
