Chapter,Segment #,English,Hebrew
78,16,"<b>4C.</b> And here, too, in the Diaspora, this concept applies. There are instances when Israel, the holy nation, comes to places which were extremely distant from the sanctity of Israel, for example, a place which originally belonged to idolaters and even now is ruled by one who is very distant from Israel’s sanctity. Jews come there, conquer the place and sanctify it, making it a Jewish place. This, too, is the concept of the Land of Israel, and they could have said, “You are robbers. You conquered this place which is not yours.” However, through “the power of His acts,” the concept of Ten Utterances, we are permitted to conquer the entire world and sanctify it with the sanctity of Israel, because God created it and of His own will gave it to us.","וְגַם כָּאן, בְּחוּץ־לָאָרֶץ, נִמְצָא בְּחִינָה זוֹ, כִּי יִשְׂרָאֵל עַם קָדוֹשׁ בָּאִים לִפְעָמִים בִּמְקוֹמוֹת שֶׁהָיוּ רְחוֹקִים מְאֹד מְאֹד מִקְּדֻשַּׁת יִשְׂרָאֵל, כְּגוֹן בְּמָקוֹם שֶׁהָיָה מִתְּחִלָּה שֶׁל עַכּוּ""ם, וְגַם עַכְשָׁו הוּא בִּרְשׁוּת מִי שֶׁהוּא רָחוֹק מְאֹד מִקְּדֻשַּׁת יִשְׂרָאֵל, וְיִשְׂרָאֵל בָּאִים לְשָׁם, וְכוֹבְשִׁים הַמָּקוֹם וּמְקַדְּשִׁין אוֹתוֹ, שֶׁיִּהְיֶה מָקוֹם יִשְׂרְאֵלִי, שֶׁזֶּהוּ גַם־כֵּן בְּחִינַת אֶרֶץ־יִשְׂרָאֵל. וְהָיוּ יְכוֹלִים לוֹמַר גַּזְלָנִים אַתֶּם, שֶׁכְּבַשְׁתֶּם זֶה הַמָּקוֹם שֶׁאֵינוֹ שֶׁלָּכֶם, אַךְ עַל־יְדֵי כֹּחַ מַעֲשָׂיו, בְּחִינַת עֲשָׂרָה מַאֲמָרוֹת, עַל־יְדֵי־זֶה יֵשׁ לָנוּ רְשׁוּת לִכְבֹּשׁ כָּל הָעוֹלָם וּלְקַדְּשׁוֹ בִּקְדֻשַּׁת יִשְׂרָאֵל, כִּי הוּא יִתְבָּרַךְ בְּרָאָהּ, וּבִרְצוֹנוֹ נְתָנָהּ לָנוּ."
78,17,"It follows, that the Ten Utterances enclothed in worldly occupation—namely, in settling the world, since the world was created through them—are the road to the Land of Israel. Thus, through the concept of the Ten Utterances it is possible to conquer the Land of Israel. This is the concept of <i>derekh eretz</i> (worldly occupation). It is the <i>derekh</i> (road) and path to <i>eretz</i>—i.e., to <i>Eretz Yisrael</i> (the Land of Israel). This is because <i>derekh eretz,</i> which is settling the world that was created with the Ten Utterances, is itself the road and path to the Land of Israel, as mentioned above. This is <i>derekh eretz</i>—it is the <i>derekh</i> to <i>Eretz Yisrael</i> .","נִמְצָא שֶׁעֲשָׂרָה מַאֲמָרוֹת שֶׁהֵם מְלֻבָּשִׁין בְּדֶרֶךְ־אֶרֶץ, הַיְנוּ בְּיִשּׁוּב הָעוֹלָם, כִּי בָּהֶם נִבְרָא הָעוֹלָם, הֵם דֶּרֶךְ לְאֶרֶץ־יִשְׂרָאֵל, כִּי עַל־יְדֵי בְּחִינַת הָעֲשָׂרָה מַאֲמָרוֹת יְכוֹלִין לִכְבֹּשׁ אֶרֶץ־יִשְׂרָאֵל כַּנַּ""ל. וְזֶהוּ בְּחִינַת דֶּרֶךְ־אֶרֶץ, הַיְנוּ שֶׁהוּא דֶּרֶךְ וְנָתִיב לְאֶרֶץ, הַיְנוּ לְאֶרֶץ־יִשְׂרָאֵל, כִּי דֶּרֶךְ־אֶרֶץ שֶׁהוּא יִשׁוּב הָעוֹלָם, שֶׁנִּבְרָא בַּעֲשָׂרָה מַאֲמָרוֹת, זֶה זֶה בְּעַצְמוֹ הוּא דֶּרֶךְ וּנְתִיב לְאֶרֶץ־יִשְׂרָאֵל כַּנַּ""ל, וְזֶהוּ דֶּרֶךְ־אֶרֶץ, הַיְנוּ דֶּרֶךְ לְאֶרֶץ־יִשְׂרָאֵל כַּנַּ""ל."
78,18,"And through this <i>derekh eretz,</i> namely, the <i>derekh</i> of the Land of Israel—i.e., the Ten Utterances with which the world was created, in which the Torah is hidden and through which the world existed on His kindness during the twenty-six generations that preceded the Giving of the Torah—through this itself the tzaddik vitalizes himself while in a state of simplicity, not studying Torah. He then vitalizes himself through the concept of the Torah hidden within the world, in all the words and all the works which were created through the Ten Utterances, where the Torah is hidden, as mentioned above.","וּבְזֶה הַדֶּרֶךְ־אֶרֶץ, הַיְנוּ הַדֶּרֶךְ שֶׁל אֶרֶץ־יִשְׂרָאֵל, שֶׁהוּא בְּחִינַת עֲשָׂרָה מַאֲמָרוֹת שֶׁבָּהֶם נִבְרָא הָעוֹלָם, שֶׁשָּׁם נֶעְלֶמֶת הַתּוֹרָה, שֶׁבָּזֶה הָיָה הָעוֹלָם מִתְקַיֵּם בְּחַסְדּוֹ עֶשְׂרִים וְשִׁשָּׁה דוֹרוֹת שֶׁקֹּדֶם מַתַּן־תּוֹרָה, בָּזֶה בְּעַצְמוֹ הַצַּדִּיק מְחַיֶּה עַצְמוֹ בְּעֵת פְּשִׁיטוּתוֹ שֶׁאֵינוֹ עוֹסֵק בַּתּוֹרָה, כִּי אָז הוּא מְחַיֶּה עַצְמוֹ בִּבְחִינַת הַתּוֹרָה שֶׁנֶּעְלֶמֶת בְּתוֹךְ הָעוֹלָם, בְּכָל הַדִּבּוּרִים וּבְכָל הָעֻבְדּוֹת שֶׁנִּבְרְאוּ בַּעֲשָׂרָה מַאֲמָרוֹת, שֶׁשָּׁם נֶעְלֶמֶת הַתּוֹרָה כַּנַּ""ל:"
78,19,"<b>5.</b> Therefore, the great tzaddik is forced to descend and fall into simplicity, and to be a genuinely ordinary person for some time. Through this he gives life to all the aforementioned ordinary people, no matter who they are, even the nations of the world. He vitalizes himself from the Torah hidden in the Ten Utterances enclothed within the world, and all the aforementioned ordinary people receive life-force from him. And the closer a person is to holiness and the aforementioned tzaddik, the more exalted the life-force he receives from him.","וְעַל־כֵּן מֻכְרָח הַצַּדִּיק הַגָּדוֹל לֵירֵד וְלִפֹּל לְתוֹךְ פְּשִׁיטוּת וְלִהְיוֹת אִישׁ פָּשׁוּט מַמָּשׁ אֵיזֶה עֵת. כִּי עַל־יְדֵי־זֶה הוּא מְחַיֶּה אֶת כָּל הַפְּשׁוּטִים הַנַּ""ל, יִהְיֶה מִי שֶׁיִּהְיֶה, וַאֲפִלּוּ אֻמּוֹת הָעוֹלָם, כִּי הוּא מְחַיֶּה עַצְמוֹ בִּבְחִינַת הַתּוֹרָה הַנֶּעְלֶמֶת בַּעֲשָׂרָה מַאֲמָרוֹת, הַמְלֻבָּשִׁין בְּתוֹךְ הָעוֹלָם, וּמִמֶּנּוּ מְקַבְּלִין חִיּוּת כָּל הַפְּשׁוּטִים הַנַּ""ל. וְכָל אֶחָד כְּפִי קֵרוּבוֹ יוֹתֵר אֶל הַקְּדֻשָּׁה וְאֶל הַצַּדִּיק הַנַּ""ל, כֵּן הוּא מְקַבֵּל מִמֶּנּוּ חִיּוּת גָּבוֹהַּ יוֹתֵר:"
78,20,"<b>6. {“And I pleaded with God at that time, <i>leimor</i> (saying)”</b> (Deuteronomy 3:23)<b>.}</b> And so, when Moshe Rabbeinu, may peace be upon him, begged to enter the Land of Israel, he requested an unearned gift, as it is written, “And I pleaded with God”—the concept of an unearned gift. And this is “at that time, saying.” That is, his prayer was with the power of the concept of “at that time, saying”—i.e., the power of that time when the world existed through the Ten Utterances. This was before the Giving of the Torah, when the world existed through the Ten Utterances in which the Torah was hidden. The world’s existence was then the result of an unearned gift. And with this power of the world’s existence prior to the Giving of the Torah—i.e., the concept of unearned gifts, the aforementioned Ten Utterances—one merits coming and conquering the Land of Israel, as mentioned above. Moshe therefore used this concept in begging to enter the Land of Israel.","וְעַל־כֵּן מֹשֶׁה רַבֵּנוּ, עָלָיו הַשָּׁלוֹם, כְּשֶׁבִּקֵּשׁ לָבוֹא לְאֶרֶץ־יִשְׂרָאֵל, בִּקֵּשׁ מַתְּנַת חִנָּם, כְּמוֹ שֶׁכָּתוּב (דברים ג): וָאֶתְחַנַּן אֶל ה' – בְּחִינַת מַתְּנַת חִנָּם. וְזֶהוּ: בָּעֵת הַהִיא לֵאמֹר – הַיְנוּ שֶׁתְּפִלָּתוֹ הָיָה עִם כֹּחַ בְּחִינַת: בָּעֵת הַהִיא לֵאמֹר, הַיְנוּ בְּכֹחַ אוֹתוֹ הָעֵת שֶׁהָיָה הָעוֹלָם מִתְקַיֵּם עַל־יְדֵי הָעֲשָׂרָה מַאֲמָרוֹת, שֶׁהוּא קֹדֶם מַתַּן־תּוֹרָה, שֶׁאָז הָיָה הָעוֹלָם מִתְקַיֵּם עַל־יְדֵי הָעֲשָׂרָה מַאֲמָרוֹת שֶׁבָּהֶם הָיְתָה הַתּוֹרָה נֶעְלֶמֶת, וְאָז הָיָה קִיּוּם הָעוֹלָם עַל־יְדֵי מַתְּנַת חִנָּם כַּנַּ""ל. וּבַכֹּחַ הַזֶּה שֶׁל קִיּוּם הָעוֹלָם קֹדֶם מַתַּן־תּוֹרָה, הַיְנוּ בְּחִינַת מַתְּנַת חִנָּם, בְּחִינַת עֲשָׂרָה מַאֲמָרוֹת הַנַּ""ל – בַּכֹּחַ הַזֶּה זוֹכִין לָבוֹא וְלִכְבֹּשׁ אֶרֶץ־יִשְׂרָאֵל כַּנַּ""ל, וְעַל־כֵּן בִּקֵּשׁ מֹשֶׁה לָבוֹא לְאֶרֶץ־יִשְׂרָאֵל עַל־יְדֵי בְּחִינָה זוֹ."
78,22,"Thus, this is the meaning of: <b>And I pleaded with God—</b> That is, an unearned gift.",וְזֶהוּ: וָאֶתְחַנַּן אֶל ה' – הַיְנוּ מַתְּנַת חִנָּם;
78,24,"<b>at that time, <i>lEiMoR</i></b>—That is, with the power of that time when the world existed through the <i>maAMaRot</i> (utterances) alone. The world existed then through the concept of an unearned gift, which allows coming to the Land of Israel, as mentioned above. Moshe therefore begged to enter the Land of Israel using this concept. This is the meaning of “at that time.” “That” alludes to hidden and concealed, because at that time, prior to the Giving of the Torah, the Torah was hidden and concealed within the Ten Utterances, etc., as mentioned above.","בָּעֵת הַהִיא לֵאמֹר – הַיְנוּ עִם כֹּחַ בְּחִינַת עֵת הַהִיא, שֶׁהָיָה הָעוֹלָם מִתְקַיֵּם עַל־יְדֵי הַמַּאֲמָרוֹת לְבַד, שֶׁאָז הָיָה הָעוֹלָם מִתְקַיֵּם עַל־יְדֵי בְּחִינַת מַתְּנַת חִנָּם כַּנַּ""ל, אֲשֶׁר עַל־יְדֵי־זֶה יְכוֹלִין לָבוֹא לְאֶרֶץ־יִשְׂרָאֵל כַּנַּ""ל, וְעַל־כֵּן בִּקֵּשׁ מֹשֶׁה לָבוֹא לְאֶרֶץ־יִשְׂרָאֵל עַל־יְדֵי בְּחִינָה זוֹ כַּנַּ""ל. וְזֶה בְּחִינַת: בָּעֵת הַהִיא. הַהִיא – זֶה בְּחִינַת סָתוּם וְנֶעְלָם, כִּי בְּאוֹתָהּ הָעֵת, קֹדֶם מַתַּן־תּוֹרָה, הָיְתָה הַתּוֹרָה נֶעְלֶמֶת וְנִסְתֶּרֶת בְּתוֹךְ הָעֲשָׂרָה מַאֲמָרוֹת וְכוּ' כַּנַּ""ל:"
78,25,"<b>7.</b> The rule is: It is forbidden to despair. Even someone who is perfectly ordinary and unable to study at all, or is in a place where it is impossible for him to study, and the like—even so, also at the time of his simplicity he has to strengthen himself with fear of God and simple devotion according to his level. This is because then, too, he receives life-force from the Torah, as mentioned above, via the extraordinarily ordinary individual—i.e., the great tzaddik who gives life to everyone, who is at times an ordinary person.","וְהַכְּלָל, כִּי אָסוּר לְיָאֵשׁ עַצְמוֹ. כִּי אֲפִלּוּ מִי שֶׁהוּא אִישׁ פָּשׁוּט וְאֵינוֹ יָכוֹל לִלְמֹד כְּלָל, אוֹ שֶׁהוּא בְּמָקוֹם שֶׁאִי אֶפְשָׁר לוֹ לִלְמֹד וְכַיּוֹצֵא בָּזֶה, אַף־עַל־פִּי־כֵן גַּם בְּעֵת פְּשִׁיטוּתוֹ צָרִיךְ לְהַחֲזִיק עַצְמוֹ בְּיִרְאַת ה' וּבַעֲבוֹדָה פְּשׁוּטָה לְפִי בְּחִינָתוֹ, כִּי גַּם אָז הוּא מְקַבֵּל חִיּוּת מֵהַתּוֹרָה כַּנַּ""ל, עַל־יְדֵי אִישׁ פָּשׁוּט הַגָּדוֹל, הַיְנוּ הַצַּדִּיק הַגָּדוֹל, שֶׁהוּא לִפְעָמִים אִישׁ פָּשׁוּט, שֶׁהוּא מְחַיֶּה אֶת כֻּלָּם כַּנַּ""ל."
78,26,"And even someone who, God forbid, God forbid, is on the absolutely lowest level, may God spare us; even if he is situated in the lowest pit of Hell, may God spare us, should nevertheless keep himself from despair. He should fulfill “I cried out from the belly of Hell” (Jonah 2:3), and encourage himself with whatever he can, because he, too, can return and repent and receive life-force from the Torah via the aforementioned tzaddik.","וַאֲפִלּוּ מִי שֶׁהוּא, חַס וְשָׁלוֹם, בַּמַּדְרֵגָה הַתַּחְתּוֹנָה לְגַמְרֵי, חַס וְשָׁלוֹם, רַחֲמָנָא לִצְלָן, אֲפִלּוּ אִם מֻנָּח בִּשְׁאוֹל תַּחְתִּיּוֹת, רַחֲמָנָא לִצְלָן, אַף־עַל־פִּי־כֵן אַל יִתְיָאֵשׁ עַצְמוֹ, וִיקַיֵּם: מִבֶּטֶן שְׁאוֹל שִׁוַּעְתִּי (יונה ב), וְיַחֲזִיק עַצְמוֹ בַּמֶּה שֶׁיּוּכַל, כִּי גַּם הוּא יָכוֹל לַחֲזֹר וְלָשׁוּב וּלְקַבֵּל חִיּוּת מֵהַתּוֹרָה עַל־יְדֵי הַצַּדִּיק הַנַּ""ל."
78,27,"The main thing is to encourage oneself in every way possible {for there is no such thing as despair! (What he said was: <i>Kein yiush iz gor nit fahr-handin !</i>) He drew out these words <i>Kein yiush…,</i> and said them emphatically and with very amazing and awesome depth, in order to instruct and hint to each and every person throughout the generations not to despair under any circumstances, no matter what happens to him.} And be what may, even if one has fallen to where he has fallen, God spare us, since he encourages himself with something, he still has hope of repenting and returning to God.","וְהָעִקָּר – לְחַזֵּק עַצְמוֹ בְּכָל מַה שֶּׁאֶפְשָׁר, [כִּי אֵין שׁוּם יֵאוּשׁ בָּעוֹלָם כְּלָל. (וְאָמַר אָז בְּזֶה הַלָּשׁוֹן: קַיין יִאוּשׁ אִיז גָאר נִיט פַאר הַאנְדִין), וּמָשַׁךְ מְאֹד אֵלּוּ הַתֵּבוֹת ""קַיין יִאוּשׁ וְכוּ'"" וַאֲמָרָם בְּכֹחַ גָּדוֹל וּבְעַמְקוּת נִפְלָא וְנוֹרָא מְאֹד, כְּדֵי לְהוֹרוֹת וּלְרַמֵּז לְכָל אֶחָד וְאֶחָד לְדוֹרוֹת, שֶׁלֹּא יִתְיָאֵשׁ בְּשׁוּם אֹפֶן בָּעוֹלָם, אֲפִלּוּ אִם יַעֲבֹר עָלָיו מָה], וְאֵיךְ שֶׁהוּא, אֲפִלּוּ אִם נָפַל לְמָקוֹם שֶׁנָּפַל, רַחֲמָנָא לִצְלָן, מֵאַחַר שֶׁמְּחַזֵּק עַצְמוֹ בַּמֶּה שֶׁהוּא, עֲדַיִן יֵשׁ לוֹ תִּקְוָה לָשׁוּב וְלַחֲזֹר אֵלָיו יִתְבָּרַךְ."
