Chapter,Segment,English,Hebrew
66,50,"Similarly, our Sages, of blessed memory, taught in the Talmud: [The wicked] are, so to speak, a burden upon His countenance (Eruvin 22a). The face, which is the aspect of the Blessed One’s truth, cannot bear the wicked. When the aspect of the face—namely, truth—is revealed, the wicked are defeated. This is what will bring about their defeat in the Future, since truth will be revealed then, as explained above.","וְכֵן אָמְרוּ רַבּוֹתֵינוּ זִכְרוֹנָם לִבְרָכָה בַּגְּמָרָא (עירובין כב), שֶׁכִּבְיָכוֹל הֵם כְּמַשָּׂא עַל פָּנָיו, כִּי הַפָּנִים, שֶׁהוּא בְּחִינַת הָאֱמֶת שֶׁל הַשֵּׁם יִתְבָּרַךְ, אֵינוֹ יָכוֹל לִסְבֹּל אֶת הָרְשָׁעִים. וּכְשֶׁנִּתְגַּלֶּה בְּחִינַת הַפָּנִים, דְּהַיְנוּ הָאֱמֶת, אֲזַי הוּא מַפֶּלֶת הָרְשָׁעִים כַּנַּ""ל. וְעַל יְדֵי זֶה יִהְיֶה מַפַּלְתָּם לֶעָתִיד, כִּי אָז יִתְגַּלֶּה הָאֱמֶת כַּנַּ""ל."
66,51,"And this is why when we attain truth in this world, the aspect of the face is revealed; we instill this world with the aspect of the World to Come. Then [the wicked] are defeated through truth also in this world, as it will be in the World to Come. As a result, we are able to draw into this world the perfection that the letters of speech will have in the Future, the aspect of “a pure language.” Their downfall creates “a pure language,” since it causes everyone to turn to the Blessed One, as explained above.","וְעַל־כֵּן כְּשֶׁזּוֹכִין לֶאֱמֶת בָּעוֹלָם הַזֶּה כַּנַּ""ל, עַל יְדֵי זֶה נִתְגַּלֶּה בְּחִינַת הַפָּנִים כַּנַּ""ל, וַאֲזַי מַמְשִׁיכִין בְּחִינַת עוֹלָם הַבָּא בְּתוֹךְ הָעוֹלָם הַזֶּה, וַאֲזַי נַעֲשֶׂה מַפַּלְתָּם עַל יְדֵי הָאֱמֶת גַּם בָּעוֹלָם הַזֶּה, כְּמוֹ שֶׁיִּהְיֶה בָּעוֹלָם הַבָּא כַּנַּ""ל. וְעַל־יְדֵי־זֶה מַמְשִׁיכִין שְׁלֵמוּת אוֹתִיּוֹת הַדִּבּוּר שֶׁיִּהְיֶה לֶעָתִיד, בְּחִינַת שָׂפָה בְּרוּרָה, בְּתוֹךְ הָעוֹלָם הַזֶּה. כִּי בְּחִינַת שָׂפָה בְּרוּרָה נַעֲשֶׂה עַל יְדֵי מַפַּלְתָּם, שֶׁעַל יְדֵי זֶה נִתְהַפְּכִין כֻּלָּם אֶל הַשֵּׂם יִתְבָּרַךְ כַּנַּ""ל:"
66,52,"And this is the meaning of “and speak words” (Isaiah 58:13), which was said regarding Shabbat. In other words, one has to instill the faculty of speech of this world with the speech of Shabbat, which is the aspect of the World to Come. This is in order to perfect speech in this world. For the perfection of speech comes mainly from the aspect of Shabbat, as our Sages, of blessed memory, taught: Your conversations on Shabbat should not resemble your weekday conversations (Shabbat 113b). Speech is in a state of perfection on Shabbat, because Shabbat is the aspect of the World to Come. One has to then draw the speech of Shabbat into the speech of the week.","וְזֶה בְּחִינַת (ישעיה נח): וְדַבֵּר דָּבָר, הַנֶּאֱמַר בְּשַׁבָּת. הַיְנוּ שֶׁצָּרִיךְ לְהַמְשִׁיךְ בְּחִינוֹת דִּבּוּר שֶׁל שַׁבָּת, שֶׁהוּא בְּחִינוֹת עָלְמָא דְּאָתֵי, בְּתוֹךְ הַדִּבּוּר שֶׁל עוֹלָם הַזֶּה, לְהַשְׁלִים הַדִּבּוּר בָּעוֹלָם הַזֶּה. כִּי עִקַּר שְׁלֵמוּת הַדִּבּוּר הוּא מִבְּחִינוֹת שַׁבָּת, כְּמוֹ שֶׁאָמְרוּ רַבּוֹתֵינוּ זִכְרוֹנָם לִבְרָכָה (שבת קיג:): שֶׁלֹּא יְהֵא דִּבּוּרְךָ שֶׁל שַׁבָּת כְּדִבּוּרְךָ שֶׁל חֹל; כִּי בְּשַׁבָּת הוּא שְׁלֵמוּת הַדִּבּוּר, כִּי שַׁבָּת הוּא בְּחִינוֹת עוֹלָם הַבָּא כַּנַּ""ל, וְצָרִיךְ לְהַמְשִׁיךְ דִּבּוּר שֶׁל שַׁבָּת בְּתוֹךְ הַדִּבּוּר שֶׁל חֹל כַּנַּ""ל:"
66,53,"<b>3D.</b> This &lt;appears in the writings of the Ari, of blessed memory&gt;: <i>El HaVaYaH</i> is in the World of <i>Yetzirah</i> (Pri Etz Chaim, Shaar HaZemirot 5, p.150). <i>El</i> is the aspect of truth, as in “<i>El</i> (the Omnipotent One) is not a man, that He should be false” (Numbers 23:19). This is the aspect of Yaakov, as our Sages, of blessed memory, said: How do we know that God called Yaakov <i>El?</i> Because it is written (Genesis 33:20), “and called him <i>El,</i> the God of [Israel]” (Megillah 18a). Yaakov is the aspect of truth, as explained above. And this truth, which is the aspect of the World to Come, is contingent on livelihood. When a person has a living and is not dependent on other human beings, he is capable of praying honestly, as explained above.","וְזֶהוּ בְּחִינַת אֵל הֲוָיָה בִּיצִירָה, שֶׁעַל יְדֵי בְּחִינַת אֵל, שֶׁהוּא בְּחִינַת אֱמֶת, בְּחִינַת (במדבר כג): לֹא אִישׁ אֵל וִיכַזֵּב; שֶׁהוּא בְּחִינַת יַעֲקֹב, כְּמוֹ שֶׁאָמְרוּ רַבּוֹתֵינוּ זִכְרוֹנָם לִבְרָכָה (מגילה יח): מִנַּיִן שֶׁקְּרָאוֹ הַקָּדוֹשׁ בָּרוּךְ הוּא לְיַעֲקֹב אֵל, שֶׁנֶּאֱמַר: וַיִּקְרָא לוֹ אֵל אֱלֹקֵי וְכוּ'; כִּי יַעֲקֹב בְּחִינַת אֱמֶת כַּנַּ""ל. וְזֶה הָאֱמֶת שֶׁהוּא בְּחִינוֹת עָלְמָא דְּאָתֵי, תָּלוּי בְּפַרְנָסָה, כִּי כְּשֶׁיֵּשׁ לוֹ פַּרְנָסָה וְאֵין נִצְרָךְ לַבְּרִיּוֹת, יוּכַל לְהִתְפַּלֵּל בֶּאֱמֶת כַּנַּ""ל."
66,54,"This is also the meaning of “Fortunate is he whose help is the <i>El</i> of Yaakov, whose hope is in <i>YHVH</i> (God), his Lord” (Psalms 146:5). When “[his] hope is in God, his Lord” and he is not dependent on other human beings, then “[his] help is the Omnipotent One of Yaakov.” For “the <i>El</i> of Yaakov” is the aspect of truth. When one succeeds in instilling this world with the aspect of the World to Come/truth/the face, the wicked are defeated, as explained above.","וְזֶה בְּחִינַת (תהלים קמו): אַשְׁרֵי שֶׁאֵל יַעֲקֹב בְּעֶזְרוֹ, שִׂבְרוֹ עַל ה' אֱלֹקָיו. כִּי כְּשֶׁשִּׂבְרוֹ עַל ה' אֱלֹקָיו וְאֵין נִצְרָךְ לַבְּרִיּוֹת – אֲזַי אֵל יַעֲקֹב בְּעֶזְרוֹ, כִּי אֵל יַעֲקֹב הוּא בְּחִינַת אֱמֶת כַּנַּ""ל. וַאֲזַי כְּשֶׁזּוֹכִין לְהַמְשִׁיךְ בְּחִינוֹת עָלְמָא דְּאָתֵי, בְּחִינוֹת אֱמֶת, בְּחִינוֹת פָּנִים, בְּתוֹךְ הָעוֹלָם הַזֶּה, אֲזַי נַעֲשֶׂה מַפֶּלֶת הָרְשָׁעִים כַּנַּ""ל."
66,55,"And this is the concept of <i>HaVaYaH</i> when expanded with the letter <i>heh</i>. <i>Hey</i> is the aspect of paying back &lt;the wicked&gt;, as our Sages, of blessed memory, commented on the verse (Ezekiel 2:10): “moaning and <i>hiy</i> (woe)”— <i>HiY</i> is the payback of the wicked in the World to Come (Eruvin 21a) .","וְזֶה בְּחִינַת הֲוָיָה בְּמִלּוּי הֵהִין, כִּי הֵי הִיא בְּחִינַת שִׁלּוּם שָׂכָר, כְּמָה שֶׁאָמְרוּ רַבּוֹתֵינוּ זִכְרוֹנָם לִבְרָכָה (עירובין כא) עַל פָּסוּק (יחזקאל ב): הֶגֶה וָהִי, וְהֵי זֶה שִׁלּוּם שָׂכָר לָרְשָׁעִים בָּעוֹלָם הַבָּא."
66,56,"Thus this is the meaning of <i>El HaVaYaH</i> &lt;is in the World of <i>Yetzirah</i> &gt;: <i>El</i> corresponds to truth. [Truth] creates the payback of the wicked, which is the concept of <i>HaVaYaH</i> when expanded with the <i>heh</i>. One has to draw [<i>El</i> /truth] into this world. This is the aspect of “and speak words”: drawing the speech of Shabbat into the weekdays, which correspond to <i>YeTZiRah,</i> as in “Through many days <i>YuTZaRu</i> (they will be formed), though one is not among them” (Psalms 139:16). In other words, the weekdays are <i>Yetzirah</i> when the aspect of “one,” namely Shabbat, is not among them. One must instill <i>Yetzirah,</i> the weekdays, with <i>El HaVaYaH,</i> which is the World to Come/Shabbat.","וְזֶה בְּחִינַת אֵל הֲוָיָה, דְּהַיְנוּ אֵל שֶׁהוּא בְּחִינוֹת אֱמֶת, שֶׁעַל יָדוֹ נַעֲשֶׂה שִׁלּוּם שָׂכָר לָרְשָׁעִים, שֶׁהוּא בְּחִינוֹת הֲוָיָה בְּמִלּוּי הֵהִין כַּנַּ""ל, צָרִיךְ לְהַמְשִׁיכָהּ בְּתוֹךְ הָעוֹלָם הַזֶּה, שֶׁהוּא בְּחִינוֹת וְדַבֵּר דָּבָר, לְהַמְשִׁיךְ דִּבּוּר שֶׁל שַׁבָּת בְּתוֹךְ יְמֵי הַחֹל כַּנַּ""ל, שֶׁהֵם בְּחִינוֹת יְצִירָה. בִּבְחִינוֹת (תהלים קלט): יָמִים יֻצָּרוּ וְלֹא אֶחָד בָּהֶם, דְּהַיְנוּ שֶׁיְּמֵי הַחֹל הֵם בְּחִינוֹת יְצִירָה, כְּשֶׁאֵין אֶחָד בָּהֶם, שֶׁהוּא בְּחִינוֹת שַׁבָּת. וְצָרִיךְ לְהַמְשִׁיךְ לִבְחִינוֹת יְצִירָה, שֶׁהוּא בְּחִינַת יְמֵי הַחֹל, אֶת בְּחִינוֹת אֵל הֲוָיָה, שֶׁהוּא בְּחִינוֹת עָלְמָא דְּאָתֵי, בְּחִינוֹת שַׁבָּת."
66,57,"And this [instilling <i>Yetzirah</i> /the weekdays with <i>El HaVaYaH</i>] is the aspect of “<i>Malkhut</i> is the mouth” (Tikkuney Zohar <i>,</i> Introduction, p.17a), since through this the letters of speech are made whole, as explained above.","וְזֶה בְּחִינוֹת: מַלְכוּת – פֶּה, שֶׁעַל יְדֵי זֶה נִשְׁלָמִים אוֹתִיּוֹת הַדִּבּוּר כַּנַּ""ל:"
66,58,"<b>4A.</b> Once the letters of speech are made whole, one must see to express the words perfectly. Sometimes the letters of speech get caught in the narrow of the throat so that it is impossible to articulate the words without blemish. This corresponds to what in Yiddish is known as <i>heizerik</i>. To be able to speak perfectly one has to extract the words from the narrow of the throat—i.e., draw vowel points into the letters. Empirically we know that without the vowel points it is impossible to articulate any letter. But when we draw vowel points into the letters and so express the words without blemish, we are able to turn potential into actual.","ד וּכְשֶׁנִּשְׁלָמִין אוֹתִיּוֹת הַדִּבּוּר כַּנַּ""ל, צָרִיךְ לִרְאוֹת לְהוֹצִיא הַדִּבּוּר בִּשְׁלֵמוּת, כִּי לִפְעָמִים נִתְחָבִין אוֹתִיּוֹת הַדִּבּוּר בְּמֵצַר הַגָּרוֹן, וְאִי אֶפְשָׁר לְהוֹצִיא הַדִּבּוּר בִּשְׁלֵמוּת, שֶׁזֶּה בְּחִינוֹת מַה שֶּׁקּוֹרִין בִּלְשׁוֹן אַשְׁכְּנַז: הֵיזֶרִיק. וְצָרִיךְ לִרְאוֹת לְהוֹצִיא הַדִּבּוּר מִמֵּצַר הַגָּרוֹן, שֶׁיּוּכַל לְדַבֵּר בִּשְׁלֵמוּת, דְּהַיְנוּ לְהַמְשִׁיךְ נְקֻדּוֹת אֶל הָאוֹתִיּוֹת, כִּי בְּלֹא נְקֻדּוֹת אִי אֶפְשָׁר לְדַבֵּר שׁוּם אוֹת, כַּיָּדוּעַ בְּחוּשׁ; וַאֲזַי, כְּשֶׁמַּמְשִׁיכִין נְקֻדּוֹת אֶל הָאוֹתִיּוֹת, וּמוֹצִיאִין הַדִּבּוּר בִּשְׁלֵמוּת, אֲזַי יְכוֹלִין לְהוֹצִיא מִכֹּחַ אֶל הַפֹּעַל."
66,59,"All a person’s thoughts enter into speech. This is as we find in the <i>Zohar:</i> His lips whisper thoughts (cf. Zohar III, 294a). And although a person does not perceive this, it happens, albeit very subtly. This is because a person’s every thought necessarily enters into speech at the time he thinks it, just that this is difficult to detect.","כִּי כָּל הַמַּחֲשָׁבוֹת שֶׁיֵּשׁ לָאָדָם, כֻּלָּם בָּאִים בְּתוֹךְ הַדִּבּוּר, כִּדְאִיתָא בַּזֹּהַר: רְחוּשֵׁי מְרַחֲשָׁן שִׂפְוָתֵהּ. וְאַף שֶׁאֵין הָאָדָם מַרְגִּישׁ זֹאת, אַף עַל פִּי כֵן הוּא בְּדַקּוּת גָּדוֹל, כִּי כָּל מַחֲשָׁבָה שֶׁבָּעוֹלָם שֶׁיֵּשׁ לָאָדָם, כֻּלָּם מֻכְרָחִים לָבוֹא בְּתוֹךְ הַדִּבּוּר בִּשְׁעַת הַמַּחֲשָׁבָה, רַק שֶׁהוּא בְּדַקּוּת מְאֹד."
66,60,"[Similarly,] anything a person does must first come into speech, since all things have to enter the aspects of thought, word and deed. We see from this that it is through speech that the action is accomplished and possibility becomes reality. Before the potential action can be actualized it must first enter the aspect of speech.","וְלָכֵן כָּל עֲשִׂיָּה שֶׁעוֹשֶׂה הָאָדָם צְרִיכָה לָבוֹא בַּתְּחִלָּה בְּתוֹךְ הַדִּבּוּר, כִּי כָּל הַדְּבָרִים צְרִיכִין לָבוֹא בִּבְחִינוֹת מַחֲשָׁבָה דִּבּוּר וּמַעֲשֶׂה. נִמְצָא שֶׁעַל יְדֵי הַדִּבּוּר נִגְמָר הַמַּעֲשֶׂה וְיוֹצֵא מִכֹּחַ אֶל הַפֹּעַל. כִּי קֹדֶם שֶׁיּוֹצֵא הַמַּעֲשֶׂה מִכֹּחַ אֶל הַפֹּעַל, צְרִיכָה לָבוֹא תְּחִלָּה בִּבְחִינוֹת דִּבּוּר."
66,61,"Therefore, in order to turn potential into actual, the letters of speech must be made whole. One must express the words without blemish from the narrow of the throat—i.e., draw vowel points into the letters. And then, when the words that emerge are perfect, the thing is turned from potential to actual, as explained above.","עַל כֵּן כְּדֵי לְהוֹצִיא מִכֹּחַ אֶל הַפֹּעַל, צְרִיכִין לְהַשְׁלִים אוֹתִיּוֹת הַדִּבּוּר כַּנַּ""ל. וּלְהוֹצִיא הַדִּבּוּר בִּשְׁלֵמוּת מִמֵּצַר הַגָּרוֹן, דְּהַיְנוּ לְהַמְשִׁיךְ בְּחִינוֹת נְקֻדּוֹת אֶל הָאוֹתִיּוֹת. וַאֲזַי כְּשֶׁיּוֹצֵא הַדִּבּוּר בִּשְׁלֵמוּת, יוֹצֵא הַדָּבָר מִכֹּחַ אֶל הַפֹּעַל כַּנַּ""ל:"
