Chapter,Segment,English,Hebrew
20,3,"Know! There is a soul in the world through which Torah lessons and explanations are revealed. And she [this soul] is burdened with suffering: “Bread with salt shall you eat, water with measure shall you drink; for such is the way to [acquiring] Torah” (Avot 6:4). And all those who expound the Torah receive from this soul.","א דַּע, שֶׁיֵּשׁ נְשָׁמָה בָּעוֹלָם, שֶׁעַל־יָדָהּ נִתְגַּלֶּה בֵּאוּרֵי וּפֵרוּשֵׁי הַתּוֹרָה, וְהִיא מְסֻבֶּלֶת בְּיִסּוּרִין, פַּת בַּמֶּלַח תֹּאכַל, וּבְמַיִם בַּמְּשׂוּרָה תִּשְׁתֶּה, כִּי כָּךְ דַּרְכָּהּ שֶׁל תּוֹרָה (אבות פ""ו). וְכָל מְפָרְשֵׁי הַתּוֹרָה הֵן מְקַבְּלִין מִזֹּאת הַנְּשָׁמָה."
20,4,"Now, this soul, all her words are like flaming coals. For it is impossible to receive and draw from the waters of Torah except when one’s words are like flaming coals, as in (Jeremiah 23:29), “Is not My word like fire?”","וְזֹאת הַנְּשָׁמָה כָּל דְּבָרֶיהָ כְּגַחֲלֵי־אֵשׁ, כִּי אִי אֶפְשָׁר לְקַבֵּל וְלִשְׁאֹב מֵימֵי הַתּוֹרָה, אֶלָּא מִי שֶׁדְּבָרָיו כְּגַחֲלֵי־אֵשׁ, בִּבְחִינַת (ירמיה כג): הֲלוֹא כֹה דְבָרִי כָּאֵשׁ."
20,5,"But when this soul falls from the level of “Is not My word like fire?” and her words are not like flaming coals, but her words cool off, then she expires. And when she expires, then the Torah lessons which are drawn through her depart. Then all those who expound the Torah are incapable of comprehending any &lt;of the light and&gt; lessons of the Torah.","וּכְשֶׁהַנְּשָׁמָה הַזֹּאת נוֹפֶלֶת מִבְּחִינַת הֲלוֹא כֹה דְבָרִי כָּאֵשׁ, וְאֵין דְּבָרֶיהָ כְּגַחֲלֵי־אֵשׁ, וּדְבָרֶיהָ נִצְטַנְּנִין – אֲזַי נִסְתַּלֶּקֶת; וּכְשֶׁנִּסְתַּלֶּקֶת, אֲזַי נִסְתַּלֵּק בֵּאוּרֵי הַתּוֹרָה הַנִּמְשֶׁכֶת עַל־יָדָהּ, וַאֲזַי כָּל מְפָרְשֵׁי הַתּוֹרָה אֵין יְכוֹלִין לְהַשִּׂיג שׁוּם בֵּאוּר הַתּוֹרָה."
20,6,"As a result, quarrel breaks out against the tzaddikim. This is because the primary controversy which exists in the world comes about due to a departing of the Torah’s lessons. For a lesson is an answer to difficulties and quarrels.","וְאָז נִתְעוֹרֵר מְרִיבָה עַל הַצַּדִּיקִים, כִּי עִקַּר הַמַּחֲלֹקֶת שֶׁבָּעוֹלָם נַעֲשֶׂה עַל־יְדֵי הִסְתַּלְּקוּת בֵּאוּרֵי הַתּוֹרָה, כִּי הַבֵּאוּר הוּא תֵּרוּץ עַל קֻשְׁיוֹת וּמְרִיבוֹת."
20,7,"This corresponds to (Numbers 20:1), “<i>miDBaR TZiN</i>” (the Tzin Desert), which is etymologically similar to <i>DiBuR m’TZuNan</i> (cool and indifferent words). It was there that Miriam—the concept of the soul which bears the bitterness of servitude for the Torah—passed away. Then the <i>B’ER</i> (the well), the <i>Bei’EuRei</i> (the explanations) of Torah, departed. And then (Numbers 20:3), “The nation quarreled with Moshe”—i.e. the concept of quarrel which breaks out &lt;against the tzaddikim&gt;, as explained.","וְזֶה בְּחִינַת (במדבר כ): מִדְבַּר צִין, שֶׁהוּא בְּחִינַת דִּבּוּר מְצֻנָּן, שֶׁשָּׁם מֵתָה מִרְיָם, בְּחִינַת הַנְּשָׁמָה הַסּוֹבֶלֶת מְרִירוּת הַשִּׁעְבּוּד עַל הַתּוֹרָה. וְאָז נִסְתַּלֵּק הַבְּאֵר, הַיְנוּ בְּחִינַת בֵּאוּרֵי הַתּוֹרָה, וְאָז: וַיָּרֶב הָעָם עִם מֹשֶׁה; הַיְנוּ בְּחִינוֹת הַמְּרִיבָה שֶׁנִּתְעוֹרֵר כַּנַּ""ל."
20,8,"This is why those who expound the Torah are called <i>MoRIM</i> (instructors), because they receive through the above mentioned soul which is known as <i>MiRIaM.</i> They are also <i>MoRIM et MoReIheM</i> (instruct their instructors), as in, &lt;“From all my teachers I gained wisdom,” (Psalms 119:99)&gt; “…but from my students most of all” (Taanit 7a). And this is what Moshe replied (Numbers 20:10), “Listen now, you <i>MoRIM</i> (rebels).”","וְאֵלּוּ מְפָרְשֵׁי הַתּוֹרָה נִקְרָאִים בִּשְׁבִיל זֶה מוֹרִים, מֵחֲמַת שֶׁמְּקַבְּלִים עַל־יְדֵי הַנְּשָׁמָה הַנַּ""ל הַמְכֻנָּה בְּשֵׁם מִרְיָם. גַּם הֵם מוֹרִים אֶת מוֹרֵיהֶם, כְּמַאֲמַר: וּמִתַּלְמִידַי יוֹתֵר מִכֻּלָּם (תענית ז). וְזֶה שֶׁאָמַר לָהֶם מֹשֶׁה: שִׁמְעוּ נָא הַמֹּרִים:"
20,9,"<b>2.</b> Now, someone who wants to draw &lt;true&gt; Torah lessons must first draw to himself impassioned words like flaming coals. The words are drawn from the Supernal Heart, corresponding to (Psalms 73:26), “<i>tzur</i> (the rock) of my heart.” A person has to pour out his words in prayer before God. Through his prayer, God’s mercy upon him is stirred and the Supernal Heart is opened, for the essence of mercy is in the heart. Then words flow from the Supernal Heart, and through the words he also draws lessons of Torah from there.","ב וּמִי שֶׁרוֹצֶה לְהַמְשִׁיךְ בֵּאוּרֵי הַתּוֹרָה, צָרִיךְ מִתְּחִלָּה לְהַמְשִׁיךְ לְעַצְמוֹ דִּבּוּרִים חַמִּים כְּגַחֲלֵי־אֵשׁ כַּנַּ""ל, וְהַדִּבּוּר נִמְשָׁךְ מִלֵּב הָעֶלְיוֹן, בְּחִינַת (תהלים עג): צוּר לְבָבִי: וְצָרִיךְ לִשְׁפֹּךְ שִׂיחוֹ בִּתְפִלָּה לִפְנֵי הַשֵּׁם יִתְבָּרַךְ, וְעַל־יְדֵי תְּפִלָּתוֹ נִכְמְרוּ רַחֲמֵי הַשֵּׁם יִתְבָּרַךְ עָלָיו, וְנִפְתָּח לֵב הָעֶלְיוֹן, כִּי עִקַּר הָרַחֲמִים הוּא בַּלֵּב, וְנִשְׁפָּע מִלֵּב הָעֶלְיוֹן דִּבּוּרִים, וְעַל־יְדֵי הַדִּבּוּר מַמְשִׁיךְ בֵּאוּרֵי הַתּוֹרָה גַּם כֵּן מִשָּׁם."
20,10,"The above mentioned heart corresponds to the <i>sela</i> (the rock) from where words come, as in (Megillah 18a), “Words are in the <i>sela.</i>” And <i>sela</i> is synonymous with <i>tzur,</i> as in (Psalms 105:41), “He split open the <i>tzur</i> (rock) and water flowed out.” It is also the concept of heart, corresponding to “the <i>tzur</i> of my heart.”","וְלֵב הַנַּ""ל הוּא בְּחִינַת סֶלַע, שֶׁמִּשָּׁם הַדִּבּוּר, בִּבְחִינַת (מגילה יח): מִלֵּי בְּסֶלַע. וְסֶלַע הוּא בְּחִינַת צוּר, בִּבְחִינַת (תהלים קה): פָּתַח צוּר וַיָּזוּבוּ מָיִם, וְהוּא בְּחִינַת לֵב, בְּחִינַת: צוּר לְבָבִי,"
20,11,"The heart is stirred with mercy and inspires impassioned words, as in (Psalms 39:4), “My heart grew impassioned within me, when in my utterance a fire blazed—then I spoke aloud.” And in this heart are recorded all the &lt;true&gt; Torah lessons, as in (Proverbs 3:3), “Record them on the register of your heart.”","וְהַלֵּב נִכְמָר בְּרַחֲמִים וּמַשְׁפִּיעַ דִּבּוּרִים חַמִּים, בִּבְחִינַת (שם לט): חַם לִבִּי בְּקִרְבִּי בַּהֲגִיגִי תִבְעַר אֵשׁ, דִּבַּרְתִּי בִּלְשׁוֹנִי, וּבַלֵּב הַזֶּה כְּתוּבִים כָּל בֵּאוּרֵי הַתּוֹרָה, בִּבְחִינַת (משלי ג): כָּתְבֵם עַל לוּחַ לִבֶּךָ."
20,12,"And someone who wants to take some lesson must take it from the above mentioned heart with prayer &lt;and&gt; with pleading. Because of this, before any of the Torah’s expounders begins elucidating some lesson, he must first pour out &lt;his heart, like water, in prayer&gt; before God. This is so that he may arouse the Supernal Heart to inspire him with words that are like flaming coals. Afterwards he can begin to give the lesson, because afterwards the rock has been opened and its waters—the lessons of Torah—&lt;will begin&gt; to flow.","וּמִי שֶׁרוֹצֶה לִקַּח אֵיזֶה בֵּאוּר, צָרִיךְ לוֹ לִקַּח מֵהַלֵּב הַנַּ""ל בִּתְפִלָּה בְּבַקָּשָׁה כַּנַּ""ל. וּבִשְׁבִיל זֶה צָרִיךְ כָּל אֶחָד מִמְּפָרְשֵׁי הַתּוֹרָה, קֹדֶם שֶׁמַּתְחִיל לְבָאֵר אֵיזֶה בֵּאוּר, צָרִיךְ לוֹ מִתְּחִלָּה לִשְׁפֹּךְ תְּפִלָּתוֹ לִפְנֵי הַשֵּׁם יִתְבָּרַךְ, כְּדֵי לְעוֹרֵר לֵב הָעֶלְיוֹן לְהַשְׁפִּיעַ עָלָיו דִּבּוּרִים כְּגַחֲלֵי־אֵשׁ, וְאַחַר־כָּךְ יַתְחִיל לְבָאֵר, כִּי אַחַר־כָּךְ נִפְתָּח הַצּוּר וַיָּזוּבוּ מֵימָיו; הַיְנוּ בֵּאוּרֵי הַתּוֹרָה:"
20,13,"<b>3.</b> And there is a difference between the lessons a person explains to himself and those he explains to a group of people. This is because when he expounds publicly, and before giving the lesson binds himself with their souls and pours out his words and prayers before God, then certainly (Job 36:5), “Behold, God is great and despises not.” But the prayers of an individual—perhaps they do despise his prayers.","ג וְיֵשׁ חִלּוּק בֵּין בֵּאוּר שֶׁאָדָם מְבָאֵר בֵּינוֹ לְבֵין עַצְמוֹ, לְבֵין בֵּאוּר שֶׁאָדָם מְבָאֵר לָרַבִּים, כִּי כְּשֶׁדּוֹרֵשׁ בָּרַבִּים, וְקֹדֶם הַבֵּאוּר הוּא מְקַשֵּׁר אֶת עַצְמוֹ עִם נִשְׁמוֹתֵיהֶם וְשׁוֹפֵךְ שִׂיחוֹ וּתְפִלָּתוֹ לִפְנֵי הַשֵּׁם יִתְבָּרַךְ, בְּוַדַּאי: הֵן אֵל כַּבִּיר לֹא יִמְאָס (איוב לו); אֲבָל תְּפִלַּת יָחִיד, אֶפְשָׁר שֶׁמּוֹאֲסִין בִּתְפִלָּתוֹ."
20,14,"This corresponds to (Numbers 20:8), “Speak to the boulder in their presence”—your prayer should be at a time when the congregation is assembled &lt;before you&gt;. And this is (Deuteronomy 31:12), “Gather together the people.”",וְזֶה בְּחִינַת: וְדִבַּרְתָּ אֶל הַסֶּלַע לְעֵינֵיהֶם – שֶׁתְּפִלָּתְךָ תִּהְיֶה בְּשָׁעָה שֶׁהַצִּבּוּר מְקֻבָּצִים. וְזֶה: הַקְהֵל אֶת הָעָם:
20,15,"<b>4.</b> And this is the difference between someone who studies from a book and someone who hears [a teaching] directly from the sage himself. For the person who hears directly from the sage himself certainly has had his soul bound with the soul of the sage while he prays, as explained. Then this person has a share in this lesson.","ד וְזֶהוּ הַחִלּוּק בֵּין הַלּוֹמֵד מִתּוֹךְ הַסֵּפֶר וּבֵין הַשּׁוֹמֵעַ מִפִּי הֶחָכָם עַצְמוֹ, כִּי הַשּׁוֹמֵעַ מִפִּי הֶחָכָם עַצְמוֹ, בְּוַדַּאי נִתְקַשֵּׁר נִשְׁמָתוֹ עִם נִשְׁמַת הֶחָכָם בִּשְׁעַת תְּפִלָּתוֹ כַּנַּ""ל, וְיֵשׁ לְזֶה הָאָדָם חֵלֶק בַּבֵּאוּר הַזֶּה,"
20,16,"This is because through the prayer, holiness is added above. And every prayer that emanates from numerous souls adds holiness above and arouses the Supernal Heart all the more. And so, the Supernal Heart pours forth the waters of the lesson all the more.","כִּי עַל־יְדֵי הַתְּפִלָּה נִתּוֹסֵף קְדֻשָּׁה לְמַעְלָה, וְכָל תְּפִלָּה הַיּוֹצֵאת מֵהַרְבֵּה נְשָׁמוֹת הִיא מוֹסֶפֶת קְדֻשָּׁה לְמַעְלָה וּמְעוֹרֶרֶת בְּיוֹתֵר לֵב הָעֶלְיוֹן כַּנַּ""ל, וְלֵב הָעֶלְיוֹן שׁוֹפֵךְ מֵימֵי הַבֵּאוּר בְּיוֹתֵר."
20,17,"&lt;The amount of holiness added is commensurate with the size of the gathering&gt;, as in (Psalms 22:4), “You are holy, enthroned upon the praises of the Jewish people.” Through the praises of the Jewish people, His holiness is increased.","הַכֹּל לְפִי רֹב אֲנָשִׁים, כֵּן יוֹתֵר קְדֻשָּׁתוֹ, בִּבְחִינַת (תהלים כב): וְאַתָּה קָדוֹשׁ יוֹשֵׁב תְּהִלּוֹת יִשְׂרָאֵל – עַל־יְדֵי תְּהִלּוֹת יִשְׂרָאֵל נִתּוֹסֵף קְדֻשָּׁתוֹ."
20,18,"Likewise, all those people present at the time of the lesson have their evil subdued by the good of the sage expounding. And commensurate with the subduing [of this evil], so the enemies—i.e. the evil forces besieging the Supernal Heart—are subdued. This corresponds to (Ezekiel 5:5), “This is Yerushalayim. I have set it in the midst of the nations, &lt;and countries surround her&gt;.” &lt;And Yerushalayim is synonymous with the Supernal Heart,&gt; corresponding to (Isaiah 40:2), “Speak to the heart of Yerushalayim.”","גַּם כָּל אֵלּוּ הָאֲנָשִׁים הָעוֹמְדִים בִּשְׁעַת הַדְּרוּשׁ, נִכְנָע רִשְׁעָתָם עַל־יְדֵי הַטּוֹב שֶׁבֶּחָכָם הַדּוֹרֵשׁ, וּלְפִי הַהַכְנָעָה, כֵּן נִכְנָעִים הָאוֹיְבִים, הַיְנוּ הַקְּלִפּוֹת הַשּׁוֹכְנִים סְבִיב לֵב הָעֶלְיוֹן, בִּבְחִינַת (יחזקאל ה): זֹאת יְרוּשָׁלַיִם שַׂמְתִּיהָ בְּתוֹךְ הַגּוֹיִם; וְהִיא לֵב, בִּבְחִינַת (ישעיהו מ): דַּבְּרוּ עַל לֵב יְרוּשָׁלַיִם:"
20,19,"And this is the concept of the staff. God said to Moshe (Numbers 20:8), “Take &lt;the staff&gt; and gather the community.” The “staff” is synonymous with the authority and strength of the tzaddik made by means of his devotional service. Through it, all the enemies are subdued—both below and above. <b>{“The st aff of your st rength God will send from Zion; rule amid st your enemies”</b> (Psalms 110:2)<b>.}</b>","וְזֶה בְּחִינַת מַטֶּה, שֶׁאָמַר הַקָּדוֹשׁ־בָּרוּךְ־הוּא לְמשֶׁה: קַח אֶת מַטְּךָ וְהַקְהֵל אֶת הָעֵדָה. מַטֶּה זֶה בְּחִינַת מֶמְשֶׁלֶת וְכֹחַ הַצַּדִּיק שֶׁנַּעֲשֶׂה עַל־יְדֵי עֲבוֹדָתוֹ, שֶׁעַל־יָדוֹ נִכְנָעִים כָּל הָאוֹיְבִים, הֵן לְמַטָּה הֵן לְמָעְלָה."
