Chapter,Segment #,English,Hebrew 
206,8,"And this is the explanation of [the opening verse]: <b>{“I have strayed like a lost sheep; <i>bakesh</i> (seek out) Your servant for I have not forgotten Your commandments.”}</b> <b>I strayed like a lost sheep—</b>That is, I strayed from the straight road, like a lost sheep that has gone off the road, as explained above. Therefore, I ask of You:","וְזֶה: תָּעִיתִי כְּשֶׂה אֹבֵד – הַיְנוּ שֶׁתָּעִיתִי מֵהַדֶּרֶךְ הַיָּשָׁר כְּשֶׂה אוֹבֵד הַנּוֹטֶה מֵהַדֶּרֶךְ כַּנַּ""ל, עַל כֵּן אֲנִי שׁוֹאֵל מִלְּפָנֶיךָ: "
206,10,"<b><i>bakesh</i> Your servant, for I have not forgotten Your commandments—</b>That is, hurry and seek me while I still remember the voice that calls, of the Torah and mitzvot.","בַּקֵּשׁ עַבְדֶּךָ, כִּי מִצְו‍ֹתֶיךָ לֹא שָׁכָחְתִּי – הַיְנוּ שֶׁתְּמַהֵר לְבַקְּשֵׁנִי, כָּל זְמַן שֶׁאֲנִי זוֹכֵר עֲדַיִן אֶת הַקּוֹל הַקְּרִיאָה שֶׁל הַתּוֹרָה וְהַמִּצְווֹת, "
206,11,"This is: “<i>Bakesh</i> Your servant, for I have not forgotten Your mitzvot”—hurry, seek me immediately, for I have as yet not forgotten Your mitzvot and I still recognize the voice that calls, of the mitzvot, which are the Torah. Therefore, my <i>BaKaShah</i> (request) is that You have pity on me to <i>BaKeSh</i> me quickly, immediately, while I still have not forgotten Your mitzvot—i.e., I still recognize the voice of the Torah and mitzvot that calls.","וְזֶהוּ: בַּקֵּשׁ עַבְדֶּךָ, כִּי מִצְוֹתֶיךָ לֹא שָׁכָחְתִּי – שֶׁתְּמַהֵר לְבַקְּשֵׁנִי תֵּכֶף, כִּי מִצְו‍ֹתֶיךָ לֹא שָׁכָחְתִּי עֲדַיִן, וַעֲדַיִן אֲנִי מַכִּיר אֶת קוֹל הַקְּרִיאָה שֶׁל הַמִּצְווֹת, שֶׁהֵם הַתּוֹרָה, עַל־כֵּן בַּקָּשָׁתִי – שֶׁתְּרַחֵם עָלַי לְבַקְּשֵׁנִי מְהֵרָה מִיָּד, כָּל זְמַן שֶׁעֲדַיִן לֹא שָׁכַחְתִּי אֶת מִצְווֹתֶיךָ, דְּהַיְנוּ שֶׁעֲדַיִן אֲנִי מַכִּיר אֶת קוֹל הַקְּרִיאָה שֶׁל הַתּוֹרָה וְהַמִּצְווֹת, "
206,12,"For if, God forbid, a person grows old in sin, it is very hard to seek him. This is because he has already forgotten the voice of the Torah and mitzvot, and does not recognize the voice that calls. Therefore, a person must request of the Holy One that He hurry and seek him, to bring him back to Him while he has as yet not completely forgotten the voice of the Torah and the mitzvot, as explained above.","כִּי כְּשֶׁחַס וְשָׁלוֹם, הָאָדָם נִזְקָן בַּחֲטָאִים קָשֶׁה מְאֹד לְבַקְּשׁוֹ, כִּי כְּבָר שָׁכַח אֶת קוֹל הַתּוֹרָה וְהַמִּצְווֹת, וְאֵינוֹ מַכִּיר בְּקוֹל הַקְּרִיאָה, עַל־כֵּן צָרִיךְ הָאָדָם לְבַקֵּשׁ מֵהַשֵּׁם יִתְבָּרַךְ, שֶׁיְּמַהֵר הַשֵּׁם יִתְבָּרַךְ לְבַקְּשׁוֹ לְהַחֲזִירוֹ אֵלָיו, כָּל זְמַן שֶׁלֹּא שָׁכַח עֲדַיִן לְגַמְרֵי אֶת קוֹל הַתּוֹרָה וְהַמִּצְווֹת כַּנַּ""ל, "
206,13,"This is what King David, of blessed memory, requested: “Seek out Your servant, for I have not forgotten Your commandments.”","וְזֶהוּ מַה שֶּׁבִּקֵּשׁ דָּוִד הַמֶּלֶךְ, עָלָיו הַשָּׁלוֹם: בַּקֵּשׁ עַבְדֶּךָ, כִּי מִצְוֹתֶיךָ לֹא שָׁכָחְתִּי, כַּנַּ""ל: "
207,1,"All <i>diburim</i> (words) are the aspect of <i>gevurot</i> (severities), as it is written, “and of Your <i>gevurah</i> (strength) <i>yedaberu</i> (they will speak)” (Psalms 145:11). And as is written in the holy writings: The five <i>gevurot</i> in <i>daat</i> break through and emerge from the mouth, where they become the five articulators (Etz Chaim, Shaar TaNTA, Chapter 3). Thus it is that all spoken words are the aspect of severities that one has to mitigate. Their mitigation is by means of Torah study and the good words that people speak. Through this we mitigate the <i>diburim,</i> which are the aspect of severities.","כָּל הַדִּבּוּרִים הֵם בְּחִינַת גְּבוּרוֹת, כְּמוֹ שֶׁכָּתוּב: וּגְבוּרָתְךָ יְדַבֵּרוּ (תהלים קמה), וּכְמוֹ שֶׁכָּתוּב בַּכְּתָבִים, שֶׁהַה' גְּבוּרוֹת שֶׁבַּדַּעַת בּוֹקְעִין וְיוֹצְאִין בְּהַפֶּה, וְנַעֲשֶׂה מֵהֶם ה' מוֹצָאוֹת הַפֶּה; נִמְצָא שֶׁכָּל הַדִּבּוּרִים הֵם בְּחִינַת גְּבוּרוֹת, וְצָרִיךְ לְהַמְתִּיקָם. וְהַהַמְתָּקָה הוּא עַל־יְדֵי לִמּוּד הַתּוֹרָה וְדִבּוּרִים טוֹבִים שֶׁמְּדַבְּרִים, עַל־יְדֵי־זֶה מַמְתִּיקִין הַדִּבּוּרִים שֶׁהֵם בְּחִינַת הַגְּבוּרוֹת: "
207,2,"Know, too, that there are times when fierce severities emerge, God spare us, which in this world affect the generation’s leaders since their <i>daat</i> is great. Therefore, when fierce severities emerge, God forbid, they enter the <i>daat</i> of the leaders. There, they break through and emerge from the mouth, to be turned into words, as explained above. Then the words are the aspect of fierce severities that one must be certain to mitigate.","וְדַע, שֶׁלִּפְעָמִים יוֹצְאִין גְּבוּרוֹת קָשׁוֹת, רַחֲמָנָא לִצְלָן, וְהֵם בָּאִים בְּזֶה הָעוֹלָם לִגְדוֹלֵי הַדּוֹר מֵחֲמַת שֶׁיֵּשׁ לָהֶם דַּעַת גָּדוֹל, עַל כֵּן כְּשֶׁיּוֹצְאִין, חַס וְשָׁלוֹם, גְּבוּרוֹת קָשׁוֹת, בָּאִים בְּדַעַת הַגְּדוֹלִים, וְשָׁם בּוֹקְעִין וְיוֹצְאִין מֵהַפֶּה, וְנַעֲשֶׂה מֵהֶם דִּבּוּרִים כַּנַּ""ל. וַאֲזַי הַדִּבּוּרִים הֵם בְּחִינַת גְּבוּרוֹת קָשׁוֹת, וְצָרִיךְ לִרְאוֹת לְהַמְתִּיקָם, "
207,3,"When people do not mitigate the fierce severities, God forbid, it is either because they lack the ability to mitigate them, or cannot mitigate them since they are then on a low level due to some blemish or sin they committed. For even great tzaddikim occasionally blemish and err in some matter, [as in,] “For there is no man on Earth so righteous [that he does good and never sins]” (Ecclesiastes 7:20), and because they are then in that aspect, they do not mitigate the fierce severities, which are the words.","וּכְשֶׁאֵין מַמְתִּיקִים הַגְּבוּרוֹת הַקָּשׁוֹת, חַס וְשָׁלוֹם, מֵחֲמַת שֶׁאֵין לָהֶם כֹּחַ לְהַמְתִּיקָם, אוֹ שֶׁהֵם אָז בְּמַדְרֵגָה קְטַנָּה, שֶׁאִי אֶפְשָׁר לְהַמְתִּיקָם, מֵחֲמַת שֶׁפָּגְמוּ אָז בְּאֵיזֶה פְּגָם וָחֵטְא, כִּי אַפִלּוּ צַדִּיקִים וּגְדוֹלִים לִפְעָמִים הֵם פּוֹגְמִים וְשׁוֹגִים בְּאֵיזֶה דָּבָר, כִּי אֵין צַדִּיק בָּאָרֶץ וְכוּ' (קהלת ז), וּמֵחֲמַת שֶׁהֵם אָז בִּבְחִינָה זוֹ, אֵינָם מַמְתִּיקִים הַגְּבוּרוֹת הַקָּשׁוֹת, שֶׁהֵם הַדִּבּוּרִים, "
207,4,"And when they fail to mitigate the words which are the fierce severities, then with these words they begin to speak evil about people generally and about specific individuals. Alternatively, they speak about the tzaddik of the generation. Then all their words, which are fierce severities, affect and beset the tzaddik of the generation, God forbid.","וַאֲזַי כְּשֶׁאֵינָם מַמְתִּיקִים הַדִּבּוּרִים, שֶׁהֵם גְּבוּרוֹת קָשׁוֹת, אֲזַי מַתְחִילִין לְדַבֵּר בְּאֵלּוּ הַדִּבּוּרִים דִּבּוּרִים רָעִים עַל הַכְּלָל אוֹ עַל הַפְּרָט, אוֹ שֶׁמְּדַבְּרִין עַל צַדִּיק הַדּוֹר, וַאֲזַי כָּל הַדִּבּוּרִים שֶׁלָּהֶם, שֶׁהֵם גְּבוּרוֹת קָשׁוֹת, בָּאִים וְנוֹפְלִים עַל צַדִּיק הַדּוֹר, חַס וְשָׁלוֹם. "
207,5,"Thus the tzaddik of the generation must see to mitigate these fierce severities, which are the aforementioned words. By virtue of his judging [these people] positively in this that they speak about him, we may conclude that he inclines toward <i>chesed</i> (lovingkindness). With this, he mitigates them. Or, by virtue of his accepting with love the suffering that stems from their speaking about him, he likewise mitigates their words, which are the fierce severities, as explained above.","וְהַצַּדִּיק הַדּוֹר צָרִיךְ לִרְאוֹת לְהַמְתִּיק אֵלּוּ הַגְּבוּרוֹת קָשׁוֹת, שֶׁהֵם הַדִּבּוּרִים הַנַּ""ל, וְעַל־יְדֵי שֶׁהוּא דָּן אוֹתָם לְכַף זְכוּת בָּזֶה שֶׁמְּדַבְּרִים עָלָיו, נִמְצָא שֶׁהוּא מַטֶּה כְּלַפֵּי חֶסֶד וּבָזֶה מַמְתִּיקָם, אוֹ עַל־יְדֵי שֶׁמְּקַבֵּל הַיִּסּוּרִים שֶׁהֵם מְדַבְּרִים עָלָיו, מְקַבְּלָם בְּאַהֲבָה, עַל־יְדֵי־זֶה הוּא מַמְתִּיק גַּם כֵּן דִּבּוּרִים שֶׁלָּהֶם, שֶׁהֵם הַגְּבוּרוֹת הַקָּשׁוֹת כַּנַּ""ל. "
207,6,"However, if the tzaddik of the generation lacks the ability to mitigate them, God forbid, then he can fall greatly from his level because of the aforementioned severities that affect him. Or, this might cause him to pass away altogether, God forbid. Then, through his passing, his soul mitigates these aforementioned fierce severities.","אֲבָל אִם אֵין כֹּחַ, חַס וְשָׁלוֹם, בְּצַדִּיק הַדּוֹר לְהַמְתִּיקָם, אֲזַי יוּכַל לִפֹּל מִמַּדְרֵגָתוֹ מְאֹד, חַס וְשָׁלוֹם, עַל־יְדֵי אֵלּוּ הַגְּבוּרוֹת הַנַּ""ל שֶׁבָּאִים עָלָיו, אוֹ שֶׁיִּסְתַּלֵּק, חַס וְשָׁלוֹם, עַל־יְדֵי־זֶה, וְאָז עַל־יְדֵי הִסְתַּלְּקוּתוֹ נִשְׁמָתוֹ מַמְתֶּקֶת אֵלּוּ הַגְּבוּרוֹת הַקָּשׁוֹת הַנַּ""ל. "
207,7,"It was from this that the Baal Shem Tov passed away. For he said he would pass away because of the episode of Shabbatai Zvi, may his name be obliterated. Among the followers of Shabbatai Zvi, may his name be obliterated, there were a number of the generation’s leaders and outstanding scholars whom he deceived, as is widely known. They disassociated themselves from the community and spoke evil of the entire Oral Law. This was because they were affected by fierce severities, which they did not mitigate due to the aforementioned aspect. They therefore spoke evil words about the people generally, and these words beset the leader of the generation. The Baal Shem Tov, of blessed memory, was then the generation’s leader, and he passed away from this. This is as they say in the Baal Shem Tov’s name; he said that he had two holes in his heart as a result of the episode of Shabbatai Zvi, may his name be obliterated. And it was from this that he passed away, as explained above.","וּמִזֶּה הָיָה הִסְתַּלְּקוּת הַבַּעַל־שֵׁם־טוֹב, כִּי אָמַר שֶׁיִּסְתַּלֵּק מִמַּעֲשֵׂה הַשַּׁ""צ יִמַּח שְׁמוֹ, כִּי אֵצֶל הַשַּׁ""צ יִמַּח שְׁמוֹ הָיוּ כַּמָּה גְּדוֹלֵי הַדּוֹר וְלוֹמְדִים מֻפְלָגִים, שֶׁהִטְעָה אוֹתָם, כַּמְפֻרְסָם, וְהֵם יָצְאוּ מִן הַכְּלָל וְדִבְּרוּ רָעוֹת עַל כְּלַל תּוֹרָה שֶׁבְּעַל־פֶּה, וְזֶה הָיָה מֵחֲמַת שֶׁבָּא לָהֶם גְּבוּרוֹת קָשׁוֹת וְלֹא הִמְתִּיקוּ אוֹתָם מֵחֲמַת בְּחִינָה הַנַּ""ל, וְעַל כֵּן דִּבְּרוּ דִּבּוּרִים רָעִים עַל הַכְּלָל, וְאֵלּוּ הַדִּבּוּרִים נָפְלוּ עַל גְּדוֹל הַדּוֹר, וְהַבַּעַל־שֵׁם־טוֹב זִכְרוֹנוֹ לִבְרָכָה הוּא הָיָה אָז הַגְּדוֹל הַדּוֹר, וּמִזֶּה נִסְתַּלֵּק, וּכְמוֹ שֶׁאוֹמְרִים בְּשֵׁם הַבַּעַל־שֵׁם־טוֹב זִכְרוֹנוֹ לִבְרָכָה, שֶׁאָמַר, שֶׁנַּעֲשׂוּ לוֹ שְׁנֵי נְקָבִים בְּלִבּוֹ עַל־יְדֵי הַמַּעֲשֶׂה שֶׁל הַשַּׁ""צ יִמַּח שְׁמוֹ, וּמִזֶּה נִסְתַּלֵּק וְכַנַּ""ל. "
207,8,"For speaking against the Oral Law and speaking against the tzaddik of the generation himself is literally one and the same thing. This is because the essence of the Oral Law is dependent upon the tzaddik of the generation, as it is written: “The <i>Shekhinah</i> (Divine Presence) resides between two tzaddikim” (Zohar I, 153b) ; [the <i>Shekhinah</i> ] being the Oral Law, as is brought elsewhere. Likewise, the Torah scholar is himself the Torah, as our Sages, of blessed memory, said (Makkot 22b): How foolish people are. They rise for a Torah scroll [but not for a Torah scholar].","כִּי כְּשֶׁמְּדַבְּרִים עַל תּוֹרָה שֶׁבְּעַל־פֶּה, אוֹ כְּשֶׁמְּדַבְּרִים עַל הַצַּדִּיק הַדּוֹר בְּעַצְמוֹ, הוּא דָּבָר אֶחָד מַמָּשׁ, כִּי עִקַּר תּוֹרָה שֶׁבְּעַל־פֶּה הוּא תָּלוּי בְּצַדִּיק הַדּוֹר, כְּמוֹ שֶׁכָּתוּב (זוהר ויצא דף קנג:): שְׁכִינְתָּא בֵּין תְּרֵין צַדִּיקַיָּא יָתֵבָא, שֶׁהוּא הַתּוֹרָה שֶׁבְּעַל־פֶּה, כַּמּוּבָא בְּמָקוֹם אַחֵר (עיין בהתורה תהילה לדוד בסימן י""ב). וְכֵן הַתַּלְמִיד־חָכָם הוּא בְּעַצְמוֹ הַתּוֹרָה, כְּמוֹ שֶׁאָמְרוּ רַבּוֹתֵינוּ זִכְרוֹנָם לִבְרָכָה (מכות כב:): כַּמָּה טִפְּשָׁאֵי וְכוּ דְּקָיְמִי מִקַּמֵּי אוֹרַיְתָא וְכוּ'; "
207,9,"However, when the tzaddik mitigates their words, he thus transforms their words into Torah, as is brought elsewhere. He then creates Torah of lovingkindness, namely, [Torah] for teaching others, as our Sages, of blessed memory, said concerning the verse (Proverbs 31:26), “the Torah of lovingkindness is on her tongue”—this is someone who studies in order to teach (Sukkah 49b). For when he transforms these words into Torah, he is certainly able to teach it to others. From this we may conclude that it is Torah of <i>chesed,</i> with which he mitigates them.","אֲבָל כְּשֶׁהַצַּדִּיק מַמְתִּיק דִּבּוּרִים שֶׁלָּהֶם, אֲזַי הוּא חוֹזֵר וְעוֹשֶׂה מֵהַדִּבּוּרִים תּוֹרָה, כַּמּוּבָא בְּמָקוֹם אַחֵר (שם בסימן י""ב), וַאֲזַי עוֹשֶׂה תּוֹרַת חֶסֶד, הַיְנוּ לְלַמֵּד לַאֲחֵרִים, כְּמוֹ שֶׁאָמְרוּ רַבּוֹתֵינוּ זִכְרוֹנָם לִבְרָכָה (סוכה מט:) עַל פָּסוּק: וְתוֹרַת חֶסֶד עַל לְשׁוֹנָהּ – זֶה הַלּוֹמֵד עַל־מְנָת לְלַמְּדָהּ, כִּי בְּוַדַּאי כְּשֶׁעוֹשִׂים תּוֹרָה מִדִּבּוּרִים אֵלּוּ, אֶפְשָׁר לוֹ לְלַמֵּד אֲחֵרִים עִמָּהּ, וְנִמְצָא שֶׁהוּא תּוֹרַת חֶסֶד, וּבָזֶה מַמְתִּיקָם: "
