EY comment,EY current paragraph
<b>נמצאו למדין הפרשה בכהן </b>מדכתיב ועשה הכהן. הפרשה בבעלים מדכתיב ולקחה שתי תורים:,Bemidbar Rabbah 10:15
"<b>ונמצינו למדין כאן קן סתומה בזמן שהכהן צריך להפרישן ונמצינו למדין כאן קן מפורשת בזמן שהבעלים מפרישין כו' </b>כצ""ל. ומה דבנתיים צריכין למחוק. ופירושו מבואר קן סתומה אם לא פירשו בעלים בשעת לקיחה איזה לחטאת ואיזה לעולה הוי קן סתומה עד שעת עשייה של כהן. קן מפורשת אם פירשו הבעלים בדעת לקיחה זה לחטאת וזה לעולה שוב אין הכהן יכול לשנותן:",Bemidbar Rabbah 10:15
"<b>משום טומאת המתים </b>ר""ל מדדרש אשר חטא על הנפש כתרגומו ויכפר עלוהי מדחב על מיתא שבנזיר טמא הכתוב מדבר. אבל בנזיר טהור לא מיקרי חוטא:",Bemidbar Rabbah 10:15
"<b>מאשר חטא על נפשו שציער כו' </b>והא דקאמר לעיל שנקרא קדוש על שציער עצמו מן היין. מ""מ עבירה קצת הוא שציער עצמו (ועי' בתוס'):",Bemidbar Rabbah 10:15
"<b>ק""ו המצער נפשו מכל דבר </b>כצ""ל (ז""א) וכ""ה בגמרא:",Bemidbar Rabbah 10:15
<b>מיום שגילח </b>היינו מז'. ודייק זה דאי כרבי ביום הבאת קרבנותיו. לימא קרא וקדש את ראשו. ביום ההוא למה לי דפשיטא דאשמיני דקיימינן ביה איירי. לכן אם אינו ענין לשמיני תנהו ענין לשביעי:,Bemidbar Rabbah 10:15
"<b>רבי אומר כו' </b>ס""ל מדכתיב וכפר עליו מאשר חטא על הנפש והדסר וקדש את ראשו דמשמע אימתי וקדש את ראשו שיתחיל למנות בו בזמן שכפר עליו דהיינו בשמיני. ויתורא דביום ההוא אתא לאשמועינן דחייל עליו נזירות ביום שמיני אע""פ שלא הביא קרבנותיו. ועיין נזיר דף י""ח:",Bemidbar Rabbah 10:15
<b>מעכבין את הכפרה </b>כדאמרינן ביבמות הביא כפרתו אוכל בקדשים:,Bemidbar Rabbah 10:15
"<b>חוץ מזה </b>אשם נזיר טמא שאינו מעכב שאע""פ שלא הביא אשמו מתחיל למנות ימי נזירותו:",Bemidbar Rabbah 10:15
"<b>ת""ל והזיר והביא כו' </b>פרש""י מדכתיב והזיר לה' את ימי נזרו והביא כבש בן שנתו לאשם. לפיכך הקדים הכתוב והזיר להבאת אשמו לומר שאע""פ שלא הביא הזיר:",Bemidbar Rabbah 10:15
<b>והזיר לה' אימתי </b>פי' אימתי מתחיל למנות ימי נזירות בזמן שהביא כבש בן שנתו לאשם:,Bemidbar Rabbah 10:15
"<b>אלא מופנה </b>ר""ל תיבת נזיר:",Bemidbar Rabbah 10:16
"<b>נאמר כאן נזיר </b>גבי טומאה כתיב והזיר ליי את ימי נזרו. וגבי יין כתיב ואחר ישתה הנזיר וילפינן ג""ש מה ביין עשה בו ימים שלאחר נזירות כימים שבתוך נזירות עד הבאת קרבן כדדרשינן ואחר ישתה וגו' אחר כל המעשים. שכל זמן שלא הביא קרבנותיו אע""פ שהשלים נזירותו אסור לשתות יין. אף כאן אסור לטמא למתים אף שהשלים נזירותו עד שיביא קרבנותיו:",Bemidbar Rabbah 10:16
<b>בן שנתו לעצמו </b>מיום שנולד חשבינן לו השנה מעת לעת. ולא לשני העולם כגון אם נולד בניסן שיהיה גמר שנתו בתשרי:,Bemidbar Rabbah 10:16
<b>לאשם הרי זה קנס </b>כדאי' לקמן לפי שלא שמר עצמו מן הטומאה קנסה אותו התורה כיד שיקבל נזירות בטהרה:,Bemidbar Rabbah 10:16
<b>מי שיש לו ראשונים כו' </b>קאי על פסוק והימים הראשונים יפלו. והני תיבות והימים הראשונים יפלו קאי למעלה ולמטה:,Bemidbar Rabbah 10:16
<b>מי שיש לו ראשונים כו' </b>כדמפרש ענין אם אמר כו':,Bemidbar Rabbah 10:16
"<b>ת""ל והימים הראשונים יפלו מכלל דאיכא אחרונים </b>לכן מי שיש לו אחרונים סותר וזה יש לו אחרונים היינו מקצת יום צ""ט ויום ק' כולו:",Bemidbar Rabbah 10:16
"<b>נטמא ביום מאה כו' וזה אין לו אחרונים </b>לפיכך אינו סותר הכל אלא ל'. והך ברייתא ר""א היא דס""ל הכי. דאילו רבנן ס""ל במשנה רפ""ג אפי' נטמא ביום מאה סותר הכל (רש""י ותוס'):",Bemidbar Rabbah 10:16
<b>או אפי' נטמא בתחילת מאה </b>פי' ביום ראשון:,Bemidbar Rabbah 10:16
"<b>וזה אין לו ראשונים </b>הלכך יום שנטמא ממנין נזירותו הוא וימנה צ""ט לזה ויגלח ביום מאה שהוא יום ק""א למניינו (תוס'):",Bemidbar Rabbah 10:16
<b>ואין התגלחת סותרת את הכל כו' </b>שאם גילח תוך ימי נזירותו אם היה הנזירות יותר מל' יום אינו סותר הכל אלא ל' יום דאין גידול פרע פחות מל' יום כדלעיל:,Bemidbar Rabbah 10:16
"<b>הטומאה והתגלחת סותרת ואין היין סותרו </b>כצ""ל:",Bemidbar Rabbah 10:16
"<b>ואחד נזיר עולם </b>שאם הכביד שערו מיקל בתער (ועי' בתוס') דהיינו מיב""ח ליב""א ומביא ג' בהמות בשעה שמיקל חטאת ועולה ושלמים בנזיר טהור. ואם נטמא מביא קרבן טומאה שתי תורים ואשם:",Bemidbar Rabbah 10:17
<b>ואם נטמא אין מביא קרבן טומאה </b>שכן מצינו בשמשון שנטמא למתים:,Bemidbar Rabbah 10:17
<b>ואשלם את נדרי אשר נדרתי </b>וסתם נדר משמע ליה נזירות. ועוד אחר שלא היה מגלח אלא מימים לימים מכלל דנזירות נדר:,Bemidbar Rabbah 10:17
<b>מהו מקץ מ' שנה </b>אגב דמייתי הפסוק דריש ליה:,Bemidbar Rabbah 10:17
"<b>מקץ מ' שנה ששאלו להם מלך </b>שמרדו במלכו של עולם תלה מרידת אבשלום. ועי' רש""י ותוס' בנזיר דף ה':",Bemidbar Rabbah 10:17
"<b>מה להלן י""ב חדש </b>כדמפרש ביה עד מלאת לו שנה תמימה (רש""י):",Bemidbar Rabbah 10:17
"<b>כדרך שהכהנים </b>הדיוטים (רש""י) מגלחים דמידי הוא טעמא דאמרי' דכהנים מגלחים בל' יום משום דאיכא כובד שער והוה ליה ניוול. ה""נ איכא כובד (גמרא). ועיין תוס' שם:",Bemidbar Rabbah 10:17
<b>לקרבן טהרה </b>דוקא. אבל לא לקרבן טומאה:,Bemidbar Rabbah 10:17
"<b>או אף לקרבן טומאה </b>שיביא אלו ג' בהמות אף לקרבן טומאה עם הקרבנות של טומאה. ומיעוט דוזאת למעט שלא יביא נזיר טהור קרבנות של נזיר טמא (ז""א):",Bemidbar Rabbah 10:17
"<b>לא אמרתי אלא במי שיש פסק לנזירותו </b>פי' שיש הפסק לנזירותו. אבל נזיר טמא עדיין לא פסק נזירותו. לכן אינו מביא קרבן טהרה רק קרבן טומאה (מת""כ ז""ר ז""א):",Bemidbar Rabbah 10:17
"<b>ואין אחרים מביאין אותו </b>שאין ב""ד כופין אותו להביא קרבנותיו (ז""א):",Bemidbar Rabbah 10:17
"<b>והלא הם משיאין את עצמן </b>יטענו עון באכלם את קדשיהם שהבדילו לשם טומאה (רש""י בחומש):",Bemidbar Rabbah 10:17
"<b>וכי אחרים קברו אותו </b>ר""ל דמלת ויקבור אותו משמע שעכשיו בשעת מיתה קברו אלא ודאי פירושו שהוא קבר את עצמו שנכנס לשם בחיים ושם מת (ז""א):",Bemidbar Rabbah 10:17
<b>מגיד שהבהמה מקודשת לשם </b>פי' שהבעלים מקדשים אותם (זר):,Bemidbar Rabbah 10:18
"<b>ולא בן שנה לשנים </b>דה""א כשמגיע תשרי מתחיל שנה אחרת:",Bemidbar Rabbah 10:18
"<b>אחד ולא שנים כו' </b>וז""ל הילקוט כבש אחד ולא שנים אמר אחד שיהא הקדשו לשם אחד ופי' הז""ר כבש לשון יחיד משמע ולא שנים א""כ מה ת""ל אחד אלא לשיהא הקדשו לשם אחד. לשם הקב""ה וכן י""ל ג""כ כאן:",Bemidbar Rabbah 10:18
"<b>וכבשה יכול שתים כו' </b>פי' וכי ממלת וכבשה יכול שתים דשהוצרך לכתוב אחת. ומתרץ אמרת דמלת אחת אתא למימר שאין מגלחין שתי נזירות כאחת (ז""ר):",Bemidbar Rabbah 10:18
"<b>ואיל יכול שנים </b>בתמיה שת""ל אחד. ומתרץ דלהכי כתיב אחד למימר שמגלח הוא על זבח אחד. וכתב הז""ר דס""ל שהיה מגלח על השלמים לחוד:",Bemidbar Rabbah 10:18
"<b>לימד בנזיר שיטען בשלשה בהמות </b>פי' מדכתיב בכל אחד בפני עצמו תמים. ש""מ שטעון ג' בהמות ושלשתן שלשה מצות ואין מעכבין זא""ז כדאי' בגמ' שאם גילח על אחד משלשתן יצא (ז""ר):",Bemidbar Rabbah 10:18
"<b>ת""ל סל וסל </b>פי' דה""ל למכתב סל וכתיב וסל לרבות שאר כלים:",Bemidbar Rabbah 10:19
"<b>וסל מצות כלל </b>פי' מצות כלל כולל כל המינים חלות ורקיקים ורבוכה וחלות חמץ. חלת מצות פרט פי' הא דכתיב אחריו סלת חלות בלולות בשמן ורקיקי מצות. זהו פרט. וז""ל הגמרא דבי ר' ישמעאל תנא מצות כלל. חלות ורקיקין פרט. אין בכלל אלא מה שבפרט. חלות ורקיקין אין מידי אחרינא לא. ובספרי מסיים שהיה בדין הואיל ותודה טעונה לחם ואיל נזיר טעון לחם אם למדתי לתודה שטעונה ד' מינים אף בנזיר יטעון ד' מינים ת""ל וסל מצות כלל כו' אין בכלל כו':",Bemidbar Rabbah 10:19
<b>למה צריך מצות ברקיקין </b>שהרי כתיב מצות בראש הפ' וסל מצות וקאי על החלות ועל הרקיקין שנא' אחריו:,Bemidbar Rabbah 10:19
<b>למצות שוו </b>החלות והרקיקין:,Bemidbar Rabbah 10:19
<b>יכול כדרך המושחין </b>פי' שדרך המושחים למשוח על כולו:,Bemidbar Rabbah 10:19
"<b>אחת על זו ואחת על זו </b>ובילקוט מסיים כמין כי. פרש""י כי היא כ""ף יונית היא עשויה כנו""ן שלנו:",Bemidbar Rabbah 10:19
<b>ומנחתם ונסכיהם לעולה ולשלמים </b>פי' זה דכתיב ומנחתם ונסכיהם בעולות ובשלמים הכתוב מדבר:,Bemidbar Rabbah 10:19
"<b>או אף לחטאת ולאשם </b>יטעון מנחה ונסכיהם. חטאת בנזיר טהור. אשם בנזיר טמא (רש""י):",Bemidbar Rabbah 10:19
"<b>והלא איל היה בכלל ומנחתם ונסכיהם </b>דהא כתיב ברישא ואיל אחד תמים לשלמים (רש""י). והזרע אברהם פי' איל שלמי נזיר בכלל שאר אילים שטעונין נסכים היה כדכתיב בפרשת נסכים או לאיל תעשה מנחה וגו'. ויצא מן הכלל דהכא כתיב באיל נזיר את מנחתם ואת נסכו:",Bemidbar Rabbah 10:19
"<b>ולימד על הכלל כולו מה איל </b>כצ""ל:",Bemidbar Rabbah 10:19
<b>אף כל הבאים בנדר ונדבה שיטענו נסכים </b>יצאו חטאת ואשם שאין באין בנדר ונדבה שאין טעונין נסכים. כן מסיים בספרי:,Bemidbar Rabbah 10:19
<b>לענין שאמרנו </b>סוף סי' דלעיל ללמד מה האיל שהוא שלמים כו':,Bemidbar Rabbah 10:20
"<b>בשלמים הכתוב מדבר </b>שיהא מגלח אחר שחיטת השלמים שהרי נא' כאן פתח אהל מועד ולא מצינו שאר קדשים טעונין פתח אהל מועד אלא שלמים בלבד בשביל שהן דורון וכדרב יהודה אמר שמואל דאמר שלמים ששחט קודם פתיחת דלתות ההיכל פסולין שנא' ושחטו פתח אהל מועד (רש""י):",Bemidbar Rabbah 10:21
<b>או אינו אלא פתח אהל מועד כמשמעו </b>בפתח ההיכל יהא מגלח ולא במקום אחר:,Bemidbar Rabbah 10:21
"<b>לא תעלה במעלות </b>אלא דרך כבש שלא לגלות בשר ערוה עליו ק""ו שלא ינהוג בו דרך בזיון:",Bemidbar Rabbah 10:21
"<b>ר""י אומר אין צריך </b>ללמוד מכאן שאסור משום דרך בזיון שאפי' לא יהא בו בזיון אינו יכול לגלח אלא מבחוץ דכתיב ולקח את שער ראש נזרו וגו':",Bemidbar Rabbah 10:21
<b>ולא במי שמחוסר לקיחה הבאה ונתינה </b>שאם יהיה מגלח אצל פתח אהל מועד יהיה מחוסר לקיחה והבאה לעזרה ונתינה תחת הדוד. הילכך אינו יכול לגלח אלא בצד הדוד של שלמים. והאי דכתיב וגלח הנזיר פתח אהל מועד בשלמים הכתוב מדבר:,Bemidbar Rabbah 10:21
"<b>גלח וגלח </b>פי' דה""ל לכתוב גלח וכתיב וגלח לרבות אף במדינה:",Bemidbar Rabbah 10:21
<b>תחת הדוד </b>שהשלמים בו:,Bemidbar Rabbah 10:21
"<b>והמגלח במדינה שיש לו רשות לגלח במקום שירנה. </b>אם אין שם פתח פתוח כו' פי' לכך נאמר בו פתח שאינו יכול לגלח כל זמן שאין פתח אהל מועד פתוח (רש""י):",Bemidbar Rabbah 10:21
<b>אשר תחת זבח השלמים </b>דהאי תיבת זבח מיותר. לכן דרש אשר תחתיו יהא זבח השלמים כלו' מן הזבח עצמו יהא תחתיו:,Bemidbar Rabbah 10:21
