id,perek_id,name,start,end
2555,231,כיוון רוחב הירח,7,8
2556,231,חישוב גודל הרוחב,9,19
2557,232,האורך והרוחב הראשונים,1,2
2558,232,הערכה ראשונית לאפשרות ראיית הירח,3,4
2559,232,קשת הראייה,5,16
2560,232,קִצי הראייה,17,22
2561,232,מורכבות חישובי הראייה ואמתותם,23,24
2562,233,גורמים נוספים המשפיעים על הראייה,1,4
2563,233,קביעת החודש כשהירח החדש לא נראה כמה חודשים ברציפות,5,12
2564,233,ראיית הירח בארצות אחרות,13,16
2565,234,נטיית המזלות,1,9
2566,234,נטיית הירח,10,14
2567,234,גובה הירח,15,NULL
2568,234,חתימה,16,NULL
2569,236,מצוַת הזעקה והתרועה ותקנת התענית,1,4
2570,236,הימים שגוזרים בהם תענית,5,7
2571,236,הפטורים מן התענית וזמן התענית,8,NULL
2572,236,דיני תענית יחיד,9,13
2573,236,הנהגת המתענה,14,NULL
2574,236,השלמת תענית כשעברה הצרה,15,16
2575,236,הנהגת הציבור ביום התענית,17,NULL
2576,237,הצרות שעליהן מתענים ומי מתענה,1,2
2577,237,מלחמה וחרב,3,4
2578,237,דבר וחיה רעה,5,9
2579,237,היזק התבואה,10,11
2580,237,מפולת,12,NULL
2581,237,חולי,13,NULL
2582,237,מזונות,14,NULL
2583,237,מָטר,15,18
2584,238,תעניות של תלמידי חכמים בתחילת תקופת הגשמים,1,NULL
2585,238,שלוש תעניות ראשונות,2,NULL
2586,238,שלוש תעניות אמצעיות,3,4
2587,238,שבע תעניות אחרונות,5,7
2588,238,תעניות של תלמידי חכמים בסוף תקופת הגשמים,8,9
2589,238,תעניות המטר בחוץ לארץ,10,11
2590,239,ההתכנסות ביום התענית,1,2
2591,239,שליח הציבור,3,4
2592,239,סדר הברכות,5,14
2593,239,סדר הברכות בהר הבית,15,17
2594,239,יציאה לבית הקברות ותפילת נעילה,18,NULL
2595,239,הפסקת התענית בעקבות ירידת גשמים,19,NULL
2596,240,צומות זכר לצרות שאירעו לישראל,1,5
2597,240,שבוע שחל בו תשעה באב,6,NULL
2598,240,סעודה מפסקת,7,9
2599,240,דיני תשעה באב,10,11
2600,240,תקנות זכר לירושלים,12,13
2601,240,גזרות נוספות מפני החורבן,14,15
2602,240,"דיני קריעה על ערי יהודה, ירושלים והמקדש",16,18
2603,240,מעמד הצומות לעתיד לבוא,19,NULL
2604,242,מצוות הקריאה והברכות,1,3
2605,242,זמן הקריאה,4,12
2606,242,פורים שחל בשבת,13,14
2607,243,דיני הקריאה,1,7
2608,243,כשרות המגילה,8,11
2609,243,מנהגי קריאה,12,NULL
2610,243,מצוות יום הפורים,13,17
2611,243,נצחיות המגילה וימי הפורים,18,NULL
2612,244,תקנת ימי החנוכה,1,3
2613,244,חובת ההדלקה והברכות,4,NULL
2614,244,חיוב קריאת ההלל,5,9
2615,244,מנהגי הקריאה השונים,10,14
2616,245,מניין הנרות,1,4
2617,245,זמן ההדלקה,5,NULL
2618,245,השמנים והפתילות,6,NULL
2619,245,מקום ההדלקה,7,8
2620,245,ההדלקה הראויה,9,NULL
2621,245,הדלקה מפני הרואים,10,11
2622,245,חביבות נר חנוכה ודיני קדימה,12,14
2623,248,מצוות קידושין,1,4
2624,248,הנשים האסורות בביאה,5,8
2625,249,התבגרות הבת,1,9
2626,249,התבגרות הבן,10,15
2627,249,סימני הבגרות וזמנה,16,23
2628,249,"אנדרוגינוס, טומטום, חרש ופיקח",24,26
2629,249,סיכום המונחים,27,NULL
2630,250,דרכי הקידושין,1,5
2631,250,נוסח הקידושין,6,10
2632,250,קידושין על ידי אב או שליח,11,19
2633,250,סדר הקידושין הנהוג,20,24
2634,251,רצון האיש והאישה,1,5
2635,251,בעיות של עדות בקידושין,6,NULL
2636,251,בעיות בקידושין בגלל מצב אישי או איסור,7,18
2637,251,קידושין בפחות מפרוטה,19,20
2638,251,נתינת הקידושין לידי האישה,21,22
2639,252,קידושין באיסורי הנאה,1,6
2640,252,קידושין בכסף שאינו שלו,7,12
2641,252,קידושין במלווה,13,20
2642,252,קידושין בהנאה בלא נתינת ממון,21,24
2643,252,חישוב שווי כסף הקידושין,25,29
2644,253,ארבעת משפטי התנאים,1,7
2645,253,תנאי בדבר שאסרה תורה,8,12
2646,253,הדינים לגביהם נדרשים משפטי התנאים,13,14
2647,253,תנאי ‘מעכשיו’ או ‘על מנת’,15,18
2648,254,תנאי התלוי ברצון האב או ברכוש האיש,1,5
2649,254,תנאי הנוגע למומים ונדרים,6,9
2650,254,תנאי התלוי בזמן,10,12
2651,254,תנאי שאי אפשר לקיימו בזמן הקידושין,13,16
2652,254,קידושין בסכום מסוים,17,19
2653,254,שליח קידושין ששינה משליחותו,20,21
2654,254,חזרה מהקידושין או מהתנאי,22,23
2655,255,מה נחשב הטעיה בקידושין,1,6
2656,256,קידושין של כמה נשים שחלק מהן אסורות,1,3
2657,256,ספק מי המקדש או המקודשת,4,9
2658,256,נאמנות לומר מי המקדש או המקודשת,10,21
2659,256,ספק אם היו קידושין,22,31
2660,257,סדר הכניסה לחופה,1,6
2661,257,הכתובה,7,11
2662,257,ימי השמחה שלאחר הנישואין,12,13
2663,257,מועד הנישואין,14,19
2664,258,סכום הכתובה,1,7
2665,258,טענת בתולים,8,17
2666,259,"חובות וזכויות, והאפשרות לוותר עליהם",1,9
2667,259,"חובת המזונות, מזונות בהעדר הבעל",10,22
2668,259,המדיר את אשתו בענייני מזון,23,24
2669,260,"פירוט חובות כסות, כלים ומדור",1,7
2670,260,"המדיר את אשתו בענייני כלים, כסות ומדור",8,13
2671,260,קביעת באי הבית ומקום המגורים,14,20
2672,261,שיעור עונה,1,4
2673,261,המדיר את אשתו בענייני עונה,5,6
2674,261,מניעת עונה על ידי הבעל או האישה,7,16
2675,261,חובת רפואה פדיון וקבורה,17,24
2676,262,חיוב פרייה ורבייה וגדרי המצוה,1,6
2677,262,זוג שאינו מוליד ילדים,7,15
2678,262,מצוות חכמים בנוגע לחיי משפחה,16,20
2679,263,מעמד נכסי האישה,1,2
2680,263,תקנות בנוגע לגביית הכתובה,3,10
2681,263,שבועת האישה בעת גביית הכתובה,11,20
2682,263,זמן גביית הכתובה,21,24
2683,263,נאמנות בנוגע לגביית הכתובה,25,31
2684,264,קדימות בגביית כתובות ושטרי חוב,1,8
2685,264,"גביית כתובה מערֵב, הֶקדש ולקוחות",9,11
2686,264,מכירת קרקע לגביית הכתובה,12,16
2687,264,מכירה או מחילה של הכתובה,17,19
2688,265,זכויות וחובות של האלמנה והיורשים,1,9
2689,265,פרטים בנוגע לגביית המזונות,10,18
2690,265,סדר גביית המזונות,19,22
2691,265,מקרים בהם אין לאלמנה מזונות,23,28
2692,266,ירושת הבנים את כתובת אמם,1,9
2693,266,זכות הבנות למזונות מנכסי האב,10,16
2694,266,"קדימות בנכסים בין הבנים, הבנות והאלמנה",17,22
2695,267,סכום הפרנסה,1,4
2696,267,גביית הפרנסה,5,11
2697,267,גביית הפרנסה לאחר זמן,12,13
2698,267,פרנסה שניתנה ביד שליש,14,NULL
2699,268,פירוט המלאכות שהאישה צריכה לעשות לבעלה,1,10
2700,268,חובת ההנקה,11,16
2701,268,מזונות לגרושה וילדיה,17,18
2702,269,ירושת הבעל את נכסי אשתו,1,6
2703,269,מכירת נכסי האישה,7,19
2704,269,אכילת פירות הנכסים על ידי הבעל,20,28
2705,269,ממון הנמצא ביד האישה,29,33
2706,269,שימוש בנכסי האישה,34,35
2707,270,אפשרות לביטול זכויות הבעל בנכסי אשתו,1,7
2708,270,החזר הוצאות הבעל על נכסי אשתו,8,10
2709,270,הנדוניה וההתחייבות בה,11,16
2710,270,התחייבות הבעל לזון את בת אשתו,17,18
2711,271,"נישואין באיסור, מיאון וזנות",1,6
2712,271,דין הנדוניה של הנשים הללו,7,10
2713,271,עוברת על דת או עושה מעשה מכוער,11,16
2714,271,נשים שנאסרות על בעליהן,17,25
2715,272,טענות הנדרים והמומים,1,6
2716,272,אישה שאין לה וסת קבועה,7,10
2717,272,מומי האיש,11,13
2718,274,עיקרי דיני גירושין מן התורה,1,14
2719,274,חתימת עדים על הגט,15,24
2720,274,כתיבת זמן הגט ומקומו,24,28
2721,275,כתיבת הגט ונתינתו באמצעות שליח,1,13
2722,275,כתיבת גט למחוסר דעת,14,17
2723,275,גירושי קטנה,18,19
2724,275,כפיית הגירושין,20,NULL
2725,276,כתיבה וחתימה לשם המגרש והמתגרשת,1,8
2726,276,גט שאבד,9,12
2727,276,כתיבת שמות המגרש והמתגרשת,13,14
2728,276,הכשרים לכתוב את הגט,15,19
2729,277,החומרים לכתיבת הגט,1,7
2730,277,כתב הגט ולשונו והדיוק בניסוחו,7,14
2731,277,פגמים בשטר,15,17
2732,277,גיטין הכתובים יחד,18,19
2733,277,מקום חתימת העדים,20,25
2734,278,זריקת הגט לרשות האישה,1,7
2735,278,זריקת הגט לרשות הבעל או סמוך לרשותה,8,12
2736,278,זריקת הגט לרשות שאינה של שניהם,13,15
2737,278,נתינה שאינה גמורה או ביד עבד,16,18
2738,279,סוגי השליחים והכשרים להיות שליחים,1,8
2739,279,מינוי השליח וביצוע השליחות,9,15
2740,279,אפשרויות שונות לביטול הגט,16,26
2741,279,העמדה על החזקה בשליחות הגט,27,29
2742,279,חובות הבעל לאשתו אחרי מסירת הגט לשליח,30,NULL
2743,280,שליח שהביא גט בארץ ישראל,1,4
2744,280,אמירת 'בפני נכתב ובפני נחתם' בגט חוץ לארץ,5,16
2745,280,בעיות באמירת 'בפני נכתב ובפני נחתם',17,19
2746,280,העברת השליחות לאחר להולכת גט חוץ לארץ,20,22
2747,280,האישה שהביאה גט חוץ לארץ,23,24
2748,281,דינים כלליים בגירושין על תנאי,1,4
2749,281,תנאים שונים,5,15
2750,281,ביטול התנאי או שינויו,16,18
2751,281,אופן קיום התנאי,19,23
2752,281,קידושין לאַחֵר קודם שנתקיים התנאי,24,NULL
2753,282,גירושין התלויים בזמן או במעשה,1,11
2754,282,גירושין על תנאי אם ימות,12,21
2755,282,ציווי לכתוב גט לאחר זמן,22,25
2756,282,ציווי לרבים לכתוב גט,26,29
2757,282,בעיות במינוי השליח,30,32
2758,282,תנאים ושינויים בשליחות,33,41
2759,283,סוגי הגיטין הפסולים,1,3
2760,283,אשת איש או אחות אישה שנישאו בטעות,4,11
2761,283,תקנות למניעת בעיות בגירושין,12,16
2762,283,בעילה וייחוד אחר הגירושין,17,19
2763,283,מהימנות קול לחזקת גירושין,20,NULL
2764,283,את מי ראוי לגרש,21,23
2765,284,מיאון,1,11
2766,284,איסור החזרת הגרושה אחר שנישאה לאחֵר,12,17
2767,284,המתנה תשעים יום לפני הנישואין,18,24
2768,284,האיסור לשאת אישה מעוברת או מניקה,25,28
2769,285,נאמנות האישה לומר שנתגרשה,1,5
2770,285,נאמנות עדים לגירושין,6,10
2771,285,נאמנות השליח לגירושין,11,14
2772,285,נאמנות לומר שהבעל מת,15,24
2773,286,עדות אישה על מות בעלה,1,7
2774,286,עדות עקיפה ועדות הגוי,8,14
2775,286,ודאות בנוגע למוות,15,20
2776,286,זיהוי המת,21,28
2777,286,הטעם להקל בהתרת עגונה,29,NULL
2778,288,מצוות ייבום וחליצה,1,2
2779,288,הזרע הפוטר מייבום והאח הזוקק לייבום,3,8
2780,288,ייבום וחליצה ביבמות רבות,9,11
2781,288,נישואין לקרובי היבם והיבמה,12,15
2782,288,היבם והיבמה הראויים לייבום,16,23
2783,289,קניין היבמה,1,5
2784,289,סדר הקדימות בייבום ובחליצה,6,9
2785,289,יבמה שאינה רוצה להתייבם,10,13
2786,289,כתובת היבמה,14,17
2787,289,איסור יבמה לזר,18,21
2788,290,נאמנות הבעל לומר שיש לו בנים או אחים,1,4
2789,290,נאמנות עד אחד לעניין ייבום,5,10
2790,290,נאמנות האישה לעניין ייבום,11,15
2791,290,ספק אם יש בנים או אחים,16,19
2792,291,סדר החליצה,1,11
2793,291,הדברים הפוסלים את החליצה,12,25
2794,291,חליצה שאינה כשרה,26,28
2795,291,גט החליצה והכתובות ונוסחיהם,29,35
2796,292,יבמה שניתן לה גט או מאמר,1,5
2797,292,"מאמר, בעילה וחליצה כשרים ופסולים ודיניהם",6,13
2798,292,התוקף של פעולה אחר פעולה,14,17
2799,292,תוקף פעולתו של קטן,18,22
2800,292,ייבום קטנה או חרשת,23,30
