בשלח,"א, א",ראו כי:,"נאמר בשנת תקס""ה — ראה אוה""ת משפטים ע' ג'טז: ביאור ע""פ ראו . . בשלח תקס""ה. היום יום י""ז שבט ע' כ."
,,"וכמ""ש בע""ח:","”בענין הדעת שאינו במנין ע""ס כי אין אנו מונין אלא מה שיש בו כלי, אבל הדעת בחי' נשמה בלי כלי"". — לעיל בלק עא, ב. וראה ביאוה""ז להצ""צ כרך א ע' סד. אוה""ת משפטים ע' א'קו. וראה גם בביאוה""ז להצ""צ כרך א ע' ערה ואילך בענין הנ""ל."
,,"וכמ""ש בע""ח שם שהוא נשמה דז""א:","אולי הכוונה לשער כג דכתב שם אבל הדעת הוא בחי' נשמה דז""א ואין אנו מונין אלא מה שיש בו כלי אבל הדעת (הוא) נשמה בלי כלי וכן בכל כללות האצי' עתיק יומין הוא בחי' נשמה לכל האצי' ואין בחי' כלי כלל — ביאור מחסיד בכת""י."
,,"ע""פ ואלה המשפטים:","תו""א פ' משפטים עה, א. וראה אוה""ת פ' משפטים ע' א'קיב."
,,ונודע שחכמה היא בחי' ראי':,"ראה סוף תמיד. זח""ב קטז, ב."
,,משה אמת ותורתו אמת:,"תנחומא קרח יא. וראה ב""ב עד, א."
,,כי משה מלגאו ויעקב מלבר:,"ת""ז תי' יג. וע""ל פ' בהר (מד, רע""א) [כ]. ביאוה""ז להצ""צ כרך א ע' ערה."
,,"ע""פ את הכבש האחד תעשה בבקר:","לעיל פ' פינחס עח, ד: וזהו משה מלגאו ויעקב מלבר . . התעוררו' רחמנו' זו הוא מצד הדעת שהיא השגה בגדולת אוא""ס ב""ה כו' דשם היתה נשמתה כלולה כו' וירדה כו' מטה מטה יעורר ר""ר בלבו מאד מאד כו' והנה המשכת הדעת בנש""י הוא ע""י משה רע""מ כו' ועי""ז נמשך להיות בחי' יעקב בחי' הרחמנות ע""ש."
,,וכמוצא מים אשר לא יכזבו מימיו:,"ישעי' נח, יא."
,"ה, ג","בד""ה ואלה המשפטים:","תו""א פ' משפטים."
,,דכולא קמי כלא חשיב:,"זח""א יא, ב."
,,אין מלך בלא עם:,"עמה""מ ש' שעשועי המלך רפ""א. ס' החיים פ' הגאולה פ""ב. בחיי וישב לח, ל. פדר""א (פ""ג). [כ]. הנסמן במאמרי אדה""ז — פרשיות לע' תרלא."
,,"וע""פ מים רבים:","תו""א פ' תולדות."
,,וגבי ענין הלולב ומיניו:,"סידור בד""ה להבין ענין הלולב. וראה לקמן דרושים לר""ה נז, ד. ראה בביאוה""ז להצ""צ כרך א ע' רעו שמבאר באריכות."
,,"בדרוש בהמ""ז:","בסידור עם דא""ח."
,,ונתת מהודך עליו:,"במדבר כז, כ."
,,"בביאור ע""פ מנורת זהב:","לעיל פ' בהעלותך לו, א."
,,ונעשה אור חוזר:,"ראה באגה""ק סי' לא בשם כתבי האריז""ל."
,,כתר מלכות:,"ת""ז בהקדמה (פתח אלי')."
,,עטרת תפארת לעמוסי בטן:,"סנהדרין מב, א (ברכת קידוש לבנה). ראה פי' עמוסי בטן באוה""ת פ' ואתחנן ע' קעה."
,,"כמ""ש בזהר ר""פ תזריע:","”כמו עט""ב כי נודע בשערים בעלה דעת כו' אבל עטרה כו'"" — אוה""ת פ' ואתחנן ע' קעד."
,,"ס""פ משפטים (דקכ""ג ע""א) אלא דעת:","מאי פומא אלא דעת גניז בפומא דמלכא דמקרי ת""ת ע""ש."
,,"בזהר בראשית (די""ג סע""א) בפי' העמוסים מני בטן:",העמוסים מני בטן וכמה אידרין כו' בכל גדפא כו' ומנייהו נפקו רוחין לאפרשא לכל אינון גיורין כו' וכלהו עאלין תחות גדפוי דשכינתא ולא יתיר. אבל נשמתא דישראל נפקא מגו גופא דההוא אילנא ומתמן פרחין נשמתין לגו האי ארץ כו' ואקרון העמוסים מני בטן ולא מגדפין לבר.
,,העמוסים מני בטן:,"ישעי' (מו, ג). [כ]."
,,אם אין בינה אין דעת:,"אבות ג, יז."
,,"כמ""ש במ""א ע""פ לך לך:","תו""א ר""פ לך לך."
,,"בפ' בשלח ע""פ וירא ישראל:","תו""א פ' בשלח סד, א."
,,בחכמה יסד ארץ:,"משלי ג, יט."
,"ה, ד","בשה""ש הנך יפה רעיתי:","א, טו."
,,"שנשתבחו האמהות ביפ""ת ויפ""מ:","בראשית יב, יא. כד, טז. כט, יז."
,,"סד""ה קול דודי:","לקמן שה""ש טו, ג. ברבקה נאמר טובת מראה מאד בל""ג ותרד העינה ותמלא כו', שהיתה ג""כ בחי' משפיע כו' שבחי' חכמה כ""ד ספרים הי' ירידה לגבה כו' שלשה הטעימן כו' מעין עוה""ב כו' והנה לעתיד כתי' נקבה תסובב גבר יתעלה בחי' המקבל ויהי' למע' מבחי' דכר המשפיע א""ח טע""ב. ומפני כו' הטעימן כו' הי' אצלם ג""כ בחי' זו ע""ש דאף שודאי האמהות היו בחי' נוק' כו' רק שיש ב' בחי' מלמעלמ""ט היו האבות משפיעים והאמהו' מקבלים. אבל מלמטלמ""ע בבחי' או""ת היו האמהות למע' במדרי' סוף מעשה כו' שיש בסוף מבחי' תחלה ע""ש — ביאור מחסיד בכת""י."
,,ויאהב יעקב את רחל:,"בראשית כט, יח."
,,הבה לי בנים:,"בראשית ל, א."
,,כרחל לפני גוזזי':,"ישעי' נג, ז."
,,ורחל עקרה:,"בראשית כט, לא."
,,כי מלאה הארץ דעה:,"ישעי' יא, ט."
,,שיהיו שוים בקומתם:,"חולין ס, ב."
,,שיהיו שוים . . ויהיה בה השפעת הדעת:,"ראה באוה""ת פ' ואתחנן ע' קעה."
,,"בהשמטות דחלק א' סס""י כ""ה:","הלשון נעתק באוה""ת נ""ך כרך א ע' קפח ואילך."
,,על ניסוך המים:,"באוה""ת נ""ך ע' קפט מציין ע""ז: ”ועיין מענין ניסוך המים בלקו""ת בד""ה ושאבתם מים בששון דרוש השני""."
,,"ובז""ג:","— ובזהר גדול — נעתק באוה""ת נ""ך כרך א ע' קפט עם הגהות."
,,"עוד נז' במ""ה . . דק""ל . . דס""ח ע""א:","— במדרש הנעלם. נעתקו באוה""ת נ""ך כרך א ע' קפט ואילך."
,,,"”מסיים כי מלאה הארץ דעה את ה' שאותם המים תמיד מגדילים הידיעה בעולם"" — ביאור מחסיד בכת""י."
,,"במדרש הנעלם דק""ל סע""א:","וישב יצחק עם באר לחי ראי עם ידיעת החי שהוא חי העולמים לדעת ולהשיג מה שלא השיג בעוה""ז הה""ד כי מלאה הארץ דעה ע""ש — ביאור מחסיד בכת""י."
,,"ודק""מ סע""א:","דתנינן ארבע תקופות כו' יעברו הצדיקי' לע""ל. הא' אותו זמן ישגא החכמה בעולם וישיגו השגה מה שלא השיגו בזה העולם כו' השגת הצדיקי' לע""ל יותר ממלאכי השרת דכתי' כמים לים מכסים ע""ש — ביאור מחסיד בכת""י."
,,"ובזהר פ' ויקרא דכ""ג ע""א:","אמר ר' יהודה זמין קוב""ה לגלאה רזין עמיקין דאורייתא בזמנא דמלכא משיחא בגין דמלאה הארץ כו' — ביאור מחסיד בכת""י."
,,"יתרו דס""ח ע""א:","ארים ידוי על רישי' ר' אבא ובכה א' נהירו דאורייתא סלקא השתא עד רום רקיע דכרסייא עילאה לבתר דיסתלק מר מעלמא מאן ינהיר נהירו דאורייתא ווי לעלמא דישתאר יתום מינך אבל מילין דמר יתנהירו בעלמא עד דייתי מלכא משיחא וכדין כתי' ומלאה הארץ דעה את ה'. ע""ש — ביאור מחסיד בכת""י."
,,ובזמן בית ראשון שהיתה שכינה בין שני בדי ארון:,"ב""ר ד, ג. ה, ו."
,"ו, א","משא""כ בסוכ""ע . . יהי' גילוי סוכ""ע:","מובא באוה""ת ויקרא כרך א ע' תלט."
,,עזב ה' את הארץ:,"יחזקאל ח, יב."
,,כמו אליהו כו':,"בסה""מ תקס""ה ע' תשמג. ובאוה""ת ואתחנן ע' קעו: כמו אליהו ואלישע כו'."
,,"בד""ה יו""ט של ר""ה:","לקמן ר""ה נז, ג. ה' דברי' חסרו והטעם לזה כי בית ראשון הי' מבחי' ה' עילאה בינה וע""כ הי' בו הארון וכפורת שהם ג""כ מבחי' זו כו' אבל בית שני חסר בחי' ה' עילאה כו' לכן גזרו כמה גזרות אכן זהו במדינה אבל במקדש עצמו היו תוקעין כו' ובו עצמו הי' יכול להיות גילוי בחי' בינה דאצי' ע""ש. — ביאור מחסיד בכת""י."
,,"בביאור ע""פ מים רבים:","תו""א יט, ב."
,,"בזהר ח""ג (דקמ""ג ע""א):","ראה באוה""ת דרושים לר""ה א'רצח שמציין לכאן."
,,להבין בתוספת ביאור:,"הנחת כ""ק אדמו""ר האמצעי בסה""מ תקס""ה ע' תשסז."
,,,"בבוך 1824 לב, ב. נרשם למעלה ביאור ומתחיל ”ענין דעת ואמונה"" ושונה קצת מהנדפס כאן."
,,לית מח' תפיסא בי' כלל:,"ראה ת""ז בהקדמה (פתח אלי')."
,,"וכמ""ש הרמב""ם:","הל' יסוה""ת א, י."
,"ו, ב",הדעת הוא ענין ההרגשה:,"ראה תניא פרק מב. תו""א עד, ג ואילך. דרך מצותיך פו, ד."
,,בלשון הפלסופים:,"ע""ל פקודי ו, ג. [כ]."
,,ונק' הרגשה זו בשם ידיעה:,"ראה אוה""ת ויקהל ע' ב'תשצב."
,,יכולים הנבראים להגיע ולהשיג:,"ראה המשך בששה""ק תער""ב ח""א פרק צח."
,,"בזהר בהעלותך (דקנ""ב ע""א):","אורייתא אית לה גופא דאינון פקודי דאוריי' דאקרון גופי תורה כו' חכימין עבדי דמלכא עילאה אינון דקיימי בטורא דסיני (ע' בנצ""א משמע אותן שאינן יודעי' סודו' התו'. (בהגהה שאינם מאמינים כו') לא עמדו על ה""ס ע""ש) לא מסתכלי אלא בנשמתא דאיהי עיקרא דכלא אוריי' ממש ע""ש. — ביאור מחסיד בכת""י."
,,אשרי מי שבא לכאן:,"פסחים נ, א. וש""נ. וראה גם לקמן שה""ש כב, ד. ובלקו""ש חכ""ד ע' 570 וע' 580."
,,שור שנגח:,"ב""ק פ""ד, מ""א. פ""ה, מ""א."
,,דהלכה זו דבר ה' היא:,"שבת קלח, ב."
,,"והקב""ה יושב ושונה כנגדו:","תדבא""ר רפי""ח. יל""ש איכה רמז תתרלד (בשינוי ל' קצת)."
,,פני שור מהשמאל:,"יחזקאל א, י."
,,"דקוב""ה במתיבתא דרקיע:","ב""מ פו, [א]. ועל""ק (נב, א. פו, א). ח' ויקרא כב, ב. כד, ג. פקודי (ז, ד). [כ]."
,,שש מעלות במקוואות:,"מקוואות רפ""א."
,"ו, ג",המקוה . . מ' סאה:,"עירובין ד, ב. וש""נ."
,,"כמבואר בפע""ח שער השבת:","פ""ג בד""ה סוד הטבילה."
,,קדש לי כל בכור:,"שמות יג, ב."
,,קדש הוא חכמה:,"מאו""א אות ק, ס""ז."
,,"בד""ה משה ידבר:","בתו""א פ' יתרו סח, א."
,,"וכמ""ש כ""ז במ""א ע""פ עוטה אור:","אגה""ק סי' יט."
,,התורה נק' אדם:,"ראה במדבר יט, יד."
,,"ארז""ל אשרי מי שבא לכאן ותלמודו בידו:","פסחים נ, א. לעיל ו, ב. וש""נ."
,,"בד""ה השמים כסאי:","תו""א א, א ואילך."
,,"ועמ""ש במ""א בפי' ברוך שאמר:","ראה סידור לט, ד."
,,להבין דבר מתוך דבר:,"חגיגה יד, א."
,,שויתי ה' לנגדי תמיד:,"תהלים טז, ח."
,"ו, ד",הדעת הוא בחי' פנימית המדות:,"ראה תניא פרק מב. אוה""ת ויקהל כרך ז ע' ב'תשצב."
,,ונק' בזהר מפתחא דכליל שית:,"ח""ב קעז, ב."
,,"בביאור ע""פ מים רבים:","תו""א יט, ב הדעת מבחי' הפנימי' כו' והדעת המתפשט במדות פנימי' המדות . . דעת התקשרות."
,,"ובד""ה לא הביט און ביעקב:","לעיל בלק עא, ב דעת התקשרות והתחברות."
,,אל ירך לבבכם:,"דברים כ, ג."
,,"בלקו""ת פ' שמות:","להאריז""ל."
,,וירא אליו ה':,"בראשית יח, א."
,,וראית את אחורי:,"שמות לג, כג."
,"ז, א",ואחזה הוא תרגום של ראיה:,"ראה תו""א עח, ג. שער האמונה פכ""ה. ועוד. וראה זח""א (ס""ת) פח, סע""ב. — לקוטי שיחות חט""ז ע' 209 הערה 44."
,,אחוריים של בחי' ראיה:,"”וצ""ע בזית רענן ליל""ש לפ' יתרו (רמז ער) שמפרש דהמ""ד שס""ל דואתה תחזה היינו באספקלריא — ”פי' בנבואה באספקלריא המאירה"". וכבר הקשה עליו במרכבת המשנה למכילתא שם. ועוד"". — לקוטי שיחות חט""ז הנ""ל הערה 47."
,,"בלקו""ת בתהילים:","להאריז""ל."
,,באלקים חיים ומלך עולם:,ברכת יוצר.
,,"לאהבה את ה""א כי הוא חייך:","דברים ל, כ."
,,"בד""ה ראשי המטות:","לעיל פ' מטות פב, א פי' יראה מחמת החטא והחסרון והפגם שנעשה למעלה."
,,גנבא אפום מחתרתא:,"ברכות סג, א ע""פ גי' ע""י."
,,,"ע' ר""פ דברים (א, א). וש""נ. [כ]."
,,"בפי' הרמ""ז בזהר ר""פ קרח:","ששורש מקור התורה הוא דעת דסתמו חו""ג ע""ש."
,,עין בעין יראו:,"ישעי' נב, ח."
,"ז, ב",משה שנתנבא בזה:,"רש""י ר""פ מטות. ובספרי [מטות ל, ב] שם [כ]."
,,שראה באספקלריא המאירה:,"יבמות מט, ב. זח""א פ' וישלח (קע, סע""ב). [כ]."
,,שיש ג' מדריגות למטה באדם:,"באוה""ת פ' שופטים ע' תתמז מציין לכאן וכ' ”ובהביאור בענין ג' בחי' הא' ראי' ממש, הב' דעת שהוא אחוריים דיסוד אבא שהוא ראי' ע""ד ידיעת המציאות ולא השגת המהות והראיה הוא השגת המהות, הג' בחי' אמונה, ומבואר שם ענין ב' פסוקים אתה הראת לדעת כי הוי' הוא האלקים וענין וידעת היום והשבות שפסוק אתה הראת לדעת קאי על ממכ""ע שעז""נ ומבשרי אחזה אלוקה אחזה ממש בחי' הראת לדעת, אך בבחי' סוכ""ע אין דרך להגיע כ""א בבחי' אמונה ואעפ""כ נאמר ע""ז וידעת היום כו', והיינו ענין ורעה אמונה והמשכה זו להמשיך הדעת באמונה הוא ע""י תומ""צ שעליהם נאמר נעשה אדם בצלמנו, אדם אדמה לעליון בחי' סוכ""ע ואדם הוא בחי' דעת כו' ע""ש"" עכ""ל שם."
