נכון_לתאריך,2017-11-01 22:57:45
טבלה,סמל_ישוב,שם_ישוב,סמל_רחוב,שם_רחוב
טבלת רחובות ,3000 ,ירושלים             ,5044 ,אל אחתראם סמ15
טבלת רחובות ,3000 ,ירושלים             ,5042 ,אל אחתראם סמ17
טבלת רחובות ,3000 ,ירושלים             ,5045 ,אל אחתראם סמ9
טבלת רחובות ,3000 ,ירושלים             ,5028 ,אל איאם
טבלת רחובות ,3000 ,ירושלים             ,5032 ,אל איאם סמ5
טבלת רחובות ,3000 ,ירושלים             ,2029 ,אל איאם סמ6
טבלת רחובות ,3000 ,ירושלים             ,5031 ,אל איאם סמ7
טבלת רחובות ,3000 ,ירושלים             ,5030 ,אל איאם סמ8
טבלת רחובות ,3000 ,ירושלים             ,4050 ,אל אימאב מלק
טבלת רחובות ,3000 ,ירושלים             ,4686 ,אל אימאם מוסלים
טבלת רחובות ,3000 ,ירושלים             ,5038 ,אל אימאם מוסלים סמ4
טבלת רחובות ,3000 ,ירושלים             ,5039 ,אל אימאם מוסלים סמ6
טבלת רחובות ,3000 ,ירושלים             ,5513 ,אל אעואר
טבלת רחובות ,3000 ,ירושלים             ,4051 ,אל אפדלייה
טבלת רחובות ,3000 ,ירושלים             ,4639 ,אל אצמעי
טבלת רחובות ,3000 ,ירושלים             ,5109 ,אל אצמעי סמ10
טבלת רחובות ,3000 ,ירושלים             ,5110 ,אל אצמעי סמ4
טבלת רחובות ,3000 ,ירושלים             ,5111 ,אל אצמעי סמ6
טבלת רחובות ,3000 ,ירושלים             ,5112 ,אל אצמעי סמ8
טבלת רחובות ,3000 ,ירושלים             ,4125 ,אל אקרוב
טבלת רחובות ,3000 ,ירושלים             ,4631 ,אל ארדשיר
טבלת רחובות ,3000 ,ירושלים             ,5280 ,אל ארז
טבלת רחובות ,3000 ,ירושלים             ,5281 ,אל ארז סמ2
טבלת רחובות ,3000 ,ירושלים             ,4085 ,אל ארמן
טבלת רחובות ,3000 ,ירושלים             ,5531 ,אל באסי
טבלת רחובות ,3000 ,ירושלים             ,9477 ,אל בארודי
טבלת רחובות ,3000 ,ירושלים             ,4940 ,אל בארודי סמ4
טבלת רחובות ,3000 ,ירושלים             ,4941 ,אל בארודי סמ6
טבלת רחובות ,3000 ,ירושלים             ,4942 ,אל בארודי סמ8
טבלת רחובות ,3000 ,ירושלים             ,5258 ,אל בדריה
טבלת רחובות ,3000 ,ירושלים             ,5259 ,אל בדריה סמ2
טבלת רחובות ,3000 ,ירושלים             ,5519 ,אל בובריה
טבלת רחובות ,3000 ,ירושלים             ,5161 ,אל בוח'ארי
טבלת רחובות ,3000 ,ירושלים             ,4661 ,אל בוחתורי
טבלת רחובות ,3000 ,ירושלים             ,5283 ,אל בוטום
טבלת רחובות ,3000 ,ירושלים             ,4381 ,אל בוטמה
טבלת רחובות ,3000 ,ירושלים             ,5455 ,אל בוטמה סמ1
טבלת רחובות ,3000 ,ירושלים             ,4018 ,אל בוסטמי
טבלת רחובות ,3000 ,ירושלים             ,4761 ,אל בוסתאן
טבלת רחובות ,3000 ,ירושלים             ,5321 ,אל בוסתאן סמ10
טבלת רחובות ,3000 ,ירושלים             ,3231 ,אל בוסתאן סמ11
טבלת רחובות ,3000 ,ירושלים             ,5313 ,אל בוסתאן סמ2
טבלת רחובות ,3000 ,ירושלים             ,5322 ,אל בוסתאן סמ12
טבלת רחובות ,3000 ,ירושלים             ,3230 ,אל בוסתאן סמ3
טבלת רחובות ,3000 ,ירושלים             ,5323 ,אל בוסתאן סמ13
טבלת רחובות ,3000 ,ירושלים             ,5314 ,אל בוסתאן סמ4
טבלת רחובות ,3000 ,ירושלים             ,5315 ,אל בוסתאן סמ5
טבלת רחובות ,3000 ,ירושלים             ,5324 ,אל בוסתאן סמ15
טבלת רחובות ,3000 ,ירושלים             ,5316 ,אל בוסתאן סמ6
טבלת רחובות ,3000 ,ירושלים             ,5317 ,אל בוסתאן סמ7
טבלת רחובות ,3000 ,ירושלים             ,3232 ,אל בוסתאן סמ17
טבלת רחובות ,3000 ,ירושלים             ,5318 ,אל בוסתאן סמ8
טבלת רחובות ,3000 ,ירושלים             ,5319 ,אל בוסתאן סמ9
טבלת רחובות ,3000 ,ירושלים             ,4049 ,אל בורק
טבלת רחובות ,3000 ,ירושלים             ,5284 ,אל בורתקאל
טבלת רחובות ,3000 ,ירושלים             ,5285 ,אל בורתקאל סמ3
טבלת רחובות ,3000 ,ירושלים             ,3356 ,אל בטן
טבלת רחובות ,3000 ,ירושלים             ,4916 ,אל ביאדר
טבלת רחובות ,3000 ,ירושלים             ,5325 ,אל ביאדר סמ1
טבלת רחובות ,3000 ,ירושלים             ,4122 ,אל ביידר
טבלת רחובות ,3000 ,ירושלים             ,5874 ,אל ביידר סמ1
טבלת רחובות ,3000 ,ירושלים             ,5616 ,אל בלוטה סמ2
טבלת רחובות ,3000 ,ירושלים             ,4983 ,אל בלח
טבלת רחובות ,3000 ,ירושלים             ,5286 ,אל בללוט
טבלת רחובות ,3000 ,ירושלים             ,5287 ,אל בללוט סמ1
טבלת רחובות ,3000 ,ירושלים             ,4670 ,אל בניאס
טבלת רחובות ,3000 ,ירושלים             ,5065 ,אל בניאס סמ2
טבלת רחובות ,3000 ,ירושלים             ,5260 ,אל בראעם
טבלת רחובות ,3000 ,ירושלים             ,5538 ,אל ג'בל אל ג'דיד
טבלת רחובות ,3000 ,ירושלים             ,5775 ,אל ג'דיד
טבלת רחובות ,3000 ,ירושלים             ,5776 ,אל ג'דיד סמ1
טבלת רחובות ,3000 ,ירושלים             ,5777 ,אל ג'דיד סמ2
טבלת רחובות ,3000 ,ירושלים             ,5778 ,אל ג'דיד סמ3
טבלת רחובות ,3000 ,ירושלים             ,5779 ,אל ג'דיד סמ4
טבלת רחובות ,3000 ,ירושלים             ,5780 ,אל ג'דיד סמ5
טבלת רחובות ,3000 ,ירושלים             ,5781 ,אל ג'דיד סמ6
טבלת רחובות ,3000 ,ירושלים             ,5782 ,אל ג'דיד סמ7
טבלת רחובות ,3000 ,ירושלים             ,5783 ,אל ג'דיד סמ9
טבלת רחובות ,3000 ,ירושלים             ,4693 ,אל ג'וזה
טבלת רחובות ,3000 ,ירושלים             ,5539 ,אל ג'ורון
טבלת רחובות ,3000 ,ירושלים             ,5261 ,אל ג'מעיה
טבלת רחובות ,3000 ,ירושלים             ,5264 ,אל ג'מעיה אל תחתא
טבלת רחובות ,3000 ,ירושלים             ,5265 ,אל ג'סר
טבלת רחובות ,3000 ,ירושלים             ,4240 ,אל גאמע
טבלת רחובות ,3000 ,ירושלים             ,4071 ,אל גבשה
טבלת רחובות ,3000 ,ירושלים             ,5162 ,אל גדוד
טבלת רחובות ,3000 ,ירושלים             ,5163 ,אל גדוד סמ3
טבלת רחובות ,3000 ,ירושלים             ,5164 ,אל גדוד סמ4
טבלת רחובות ,3000 ,ירושלים             ,5165 ,אל גדוד סמ7
טבלת רחובות ,3000 ,ירושלים             ,4255 ,אל גול
טבלת רחובות ,3000 ,ירושלים             ,5340 ,אל דאליה
טבלת רחובות ,3000 ,ירושלים             ,4737 ,אל דהר
טבלת רחובות ,3000 ,ירושלים             ,5133 ,אל דהר סמ3
טבלת רחובות ,3000 ,ירושלים             ,4391 ,אל דוואר אל אוול
טבלת רחובות ,3000 ,ירושלים             ,4934 ,אל דמיר
טבלת רחובות ,3000 ,ירושלים             ,4935 ,אל דמיר סמ2
טבלת רחובות ,3000 ,ירושלים             ,4936 ,אל דמיר סמ3
טבלת רחובות ,3000 ,ירושלים             ,4937 ,אל דמיר סמ5
טבלת רחובות ,3000 ,ירושלים             ,4938 ,אל דמיר סמ7
טבלת רחובות ,3000 ,ירושלים             ,4939 ,אל דמיר סמ8
טבלת רחובות ,3000 ,ירושלים             ,5341 ,אל דרראקה
טבלת רחובות ,3000 ,ירושלים             ,5342 ,אל דרראקה סמ2
טבלת רחובות ,3000 ,ירושלים             ,5343 ,אל דרראקה סמ3
טבלת רחובות ,3000 ,ירושלים             ,4151 ,אל הדבה
טבלת רחובות ,3000 ,ירושלים             ,5023 ,אל הודא
טבלת רחובות ,3000 ,ירושלים             ,5024 ,אל הודא סמ11
טבלת רחובות ,3000 ,ירושלים             ,5025 ,אל הודא סמ3
טבלת רחובות ,3000 ,ירושלים             ,5026 ,אל הודא סמ7
טבלת רחובות ,3000 ,ירושלים             ,5027 ,אל הודא סמ8
טבלת רחובות ,3000 ,ירושלים             ,4738 ,אל הילאל
טבלת רחובות ,3000 ,ירושלים             ,4004 ,אל ואד
טבלת רחובות ,3000 ,ירושלים             ,5266 ,אל ווחדה
טבלת רחובות ,3000 ,ירושלים             ,5456 ,אל ווחדה סמ2
טבלת רחובות ,3000 ,ירושלים             ,5457 ,אל ווחדה סמ3
טבלת רחובות ,3000 ,ירושלים             ,4399 ,אל וולאג'ה
טבלת רחובות ,3000 ,ירושלים             ,4735 ,אל ווער
טבלת רחובות ,3000 ,ירושלים             ,4763 ,אל ורד
טבלת רחובות ,3000 ,ירושלים             ,5149 ,אל זהור
טבלת רחובות ,3000 ,ירושלים             ,5150 ,אל זהור סמ1
טבלת רחובות ,3000 ,ירושלים             ,5171 ,אל זהור סמ2
טבלת רחובות ,3000 ,ירושלים             ,5617 ,אל זיתון סמ2
טבלת רחובות ,3000 ,ירושלים             ,5345 ,אל זמבק
טבלת רחובות ,3000 ,ירושלים             ,5580 ,אל ח'נסה
טבלת רחובות ,3000 ,ירושלים             ,4671 ,אל חאלסה
טבלת רחובות ,3000 ,ירושלים             ,5504 ,אל חארג'ה
טבלת רחובות ,3000 ,ירושלים             ,5122 ,אל חג'אג' בן יוסף
טבלת רחובות ,3000 ,ירושלים             ,5139 ,אל חג'אג' סמ10
טבלת רחובות ,3000 ,ירושלים             ,5140 ,אל חג'אג' סמ4
טבלת רחובות ,3000 ,ירושלים             ,5141 ,אל חג'אג' סמ5
טבלת רחובות ,3000 ,ירושלים             ,4665 ,אל חגאג בן יוסף
טבלת רחובות ,3000 ,ירושלים             ,5327 ,אל חיג'אר
טבלת רחובות ,3000 ,ירושלים             ,5328 ,אל חיג'אר סמ2
טבלת רחובות ,3000 ,ירושלים             ,3233 ,אל חיג'אר סמ4
טבלת רחובות ,3000 ,ירושלים             ,5062 ,אל חכמה
טבלת רחובות ,3000 ,ירושלים             ,4408 ,אל חמווי
טבלת רחובות ,3000 ,ירושלים             ,4218 ,אל חניה
טבלת רחובות ,3000 ,ירושלים             ,4407 ,אל חסבה
טבלת רחובות ,3000 ,ירושלים             ,4042 ,אל חקארי
טבלת רחובות ,3000 ,ירושלים             ,4141 ,אל חרדוב
טבלת רחובות ,3000 ,ירושלים             ,3067 ,אל חרדוב סמ10
טבלת רחובות ,3000 ,ירושלים             ,3046 ,אל חרדוב סמ1
טבלת רחובות ,3000 ,ירושלים             ,3047 ,אל חרדוב סמ2
טבלת רחובות ,3000 ,ירושלים             ,3068 ,אל חרדוב סמ12
טבלת רחובות ,3000 ,ירושלים             ,3048 ,אל חרדוב סמ3
טבלת רחובות ,3000 ,ירושלים             ,3115 ,אל חרדוב סמ13
טבלת רחובות ,3000 ,ירושלים             ,3049 ,אל חרדוב סמ4
טבלת רחובות ,3000 ,ירושלים             ,3050 ,אל חרדוב סמ5
טבלת רחובות ,3000 ,ירושלים             ,3063 ,אל חרדוב סמ6
טבלת רחובות ,3000 ,ירושלים             ,3116 ,אל חרדוב סמ16
טבלת רחובות ,3000 ,ירושלים             ,3064 ,אל חרדוב סמ7
טבלת רחובות ,3000 ,ירושלים             ,3065 ,אל חרדוב סמ8
טבלת רחובות ,3000 ,ירושלים             ,3066 ,אל חרדוב סמ9
טבלת רחובות ,3000 ,ירושלים             ,4694 ,אל חרמי שוקרי
טבלת רחובות ,3000 ,ירושלים             ,5267 ,אל טאחונה
טבלת רחובות ,3000 ,ירושלים             ,5268 ,אל טואל
טבלת רחובות ,3000 ,ירושלים             ,5269 ,אל טואל סמ1
טבלת רחובות ,3000 ,ירושלים             ,5606 ,אל טנטור סמ1
טבלת רחובות ,3000 ,ירושלים             ,4139 ,אל כאלה
טבלת רחובות ,3000 ,ירושלים             ,3129 ,אל כאלה סמ1
טבלת רחובות ,3000 ,ירושלים             ,3130 ,אל כאלה סמ2
