Index Title,Berachot
Berakhot 12a:10,"W<small>O SIE EINEN LANGEN</small> S<small>EGENSSPRUCH ANGEORDNET HABEN</small>. Selbstverständlich hat man sich seiner Pflicht entledigt, wenn man einen Becher Wein in der Hand hält und im Glauben, es sei Met, den Segensspruch in diesem Sinne begonnen, aber mit [der Formel] des Weines geschlossen hat, denn man genügt seiner Pflicht auch mit [der Formel] ‘AllesDenn unter dem Ausdrucke ‘Alles’ ist auch der Wein zu verstehen, obgleich es für den Genuß des Weines einen eigens dazu bestimmten Segensspruch gibt.entsteht durch sein Wort’, wie wir gelernt haben: beiEs ist eine Pflicht, vor jedem Genuß einen Segensspruch herzusagen.allen [Genüssen] genügt man seiner Pflicht, wenn man [die Formel] ‘Alles entsteht durch sein Wort’ gesagt hat; 
"
Berakhot 12a:11,"wie ist es aber, wenn man einen Becher Met in der Hand hält und im Glauben, es sei Wein, den Segensspruch in diesem Sinne begonnen, aber mit [der Formel] des Mets geschlossen hat: 
"
Berakhot 12a:12,"richten wir uns nach dem Hauptsegensspruche, oder richten wir uns nach dem Schlusse? – 
"
Berakhot 12a:13,"Komm und höre: Wenn man morgens mit [dem Gebete] ‘Er bildet das Licht’ begonnen und mit ‘Er läßt die Abende dämmern’ geschlossen hat, so hat man seiner Pflicht nicht genügt; wenn man aber mit [dem Gebete] ‘Er läßt die Abende dämmern’ begonnen und mit ‘Er bildet das Licht’ geschlossen hat, so hat man seiner Pflicht wohl genügt. 
"
Berakhot 12a:14,"Wenn man abends mit [dem Gebete] ‘Er läßt die Abende dämmern’ begonnen und mit ‘Er bildet das Licht’ geschlossen hat, so hat man seiner Pflicht nicht genügt; wenn man aber mit [dem Gebete] ‘Er bildet das Licht’ begonnen und mit ‘Er läßt die Abende dämmern’ geschlossen hat, so hat man seiner Pflicht wohl genügt. 
"
Berakhot 12a:15,"Die Regel hierbei ist: Man richte sich stets nach dem Schlusse. –
"
Berakhot 12a:16,"Anders ist es hierbei, wo man [den Segen] ‘Gepriesen sei der Schöpfer des Lichtes’ gesagtDh. man sagt ja einen abgeschlossenen Segensspruch für das Morgengebet, während bei obiger Frage nur die Hälfte des Segensspruches sich auf den Met bezieht.hat. –
"
Berakhot 12a:17,"Allerdings nach Rabh, welcher sagt, ein Segensspruch, in dem der Gottesname nicht erwähnt wird, sei kein Segensspruch, was ist aber nach R. Joḥanan einzuwenden, welcher sagt, ein Segensspruch, in dem das Königtum [Gottes]Die Formel ‘König der Welt’.nicht erwähnt wird, sei kein SegensspruchDa danach auch der Segen ‘Gepriesen sei der Schöpfer des Lichtes’ kein Segensspruch für sich ist, weil darin das Königtum Gottes nicht erwähnt wird.!? – 
"
Berakhot 12a:18,"Vielmehr, da Rabba b. U͑la ja gesagt hat, dies geschehe, um das Kennzeichen des Tages bei Nacht und das Kennzeichen der Nacht bei Tage zu erwähnen, so bezieht sich der Segensspruch samt [der Erwähnung] des Königtumes von vornherein auf beidesAuf die Erwähnung des Tages und Erw. der Nacht; folglich ist aus der Barajtha nicht zu entscheiden.. –
"
Berakhot 12a:19,"Komm und höre, aus dem Schlußsatze: Die Regel hierbei ist: Man richte sich stets nach dem Schlusse. Was schließt ‘die Regel hierbei’ ein? – sie schließt wohl den Fall ein, von dem wir sprechen. – 
"
Berakhot 12a:20,"Nein, sie schließt [den Fall von] Brot und Datteln ein. – In welchem Falle: wollte man sagen, wenn jemand Brot ißt und im Glauben, er esse Datteln, [den Segensspruch] in diesem Sinne begonnen, aber mit dem des Brotes geschlossen, so wäre es ja genau dasselbeDer Segensspr. der Datt. ist anders als der des Brotes; dieser Fall gleicht daher dem Falle von Wein und Met.!? –
"
Berakhot 12a:21,"Nein, in dem Falle, wenn jemand Datteln ißt und im Glauben, er esse Brot, [den Segensspruch] in diesem Sinne begonnen, aber mit dem der Datteln geschlossen hat. Dieser hat seiner Pflicht genügt, denn er würde seiner Pflicht genügt haben, selbst wenn er mit dem des Brotes geschlossen hätte. – 
"
Berakhot 12a:22,"Aus welchem Grunde? – Weil Datteln ebenfalls nähren.
"
Berakhot 12a:23,"Rabba, Sohn Ḥenana des Greisen, sagte im Namen Rabhs: Wer nicht morgens [das Gebet] ‘Wahr und feststehend’ und abends [das Gebet] ‘Wahr und treu’ liest, genügt nicht seiner Pflicht, denn es heißt: Ps. 92,3.<i>deine Gnade am Morgen zu verkünden und deine Treue in den Nächten</i>.
"
Berakhot 12a:24,"Ferner sagte Rabba, Sohn des Ḥenana, im Namen Rabhs: Wenn der Betende sichBeim Achtzehngebet.bückt, bücke er sich beim [Worte] ‘Gepriesen’, und wenn er sich aufrichtet, richte er sich [beim Aussprechen] des Gottesnamens auf. 
"
Berakhot 12a:25,"Šemuél sagte: Folgendes ist der Grund Rabhs, es heißt:Ps. 146,8.<i>der Herr richtet die Gebeugten auf</i>.
"
Berakhot 12a:26,"Man wandte ein:Mal. 2,5.<i>Und vor meinem Namen bückt er sich</i>!? – 
"
Berakhot 12a:27,"Es heißt ja nicht ‘beiWoraus zu schließen wäre, daß man beim Aussprechen des Gottesnamens sich bücke.meinem Namen’, sondern ‘vor meinem Namen’. 
"
Berakhot 12a:28,"Šemuél sprach zu Ḥija b. Rabh: Gelehrtensohn, komm her, ich will dir etwas Schönes sagen, das dein Vater gesagt hat. Folgendes sagte dein Vater: Wenn man sich bückt, bücke man sich beim [Worte] ‘Gepriesen’, und wenn man sich aufrichtet, richte man sich beim [Aussprechen des] Gottesnamens auf. 
"
Berakhot 12b:1,"Wenn R. Šešeth sich bückte, bückte er sich wie ein Dornenstock, und wenn er sich aufrichtete, richtete er sich wie eine Schlange aufLangsam nach u. nach..
"
Berakhot 12b:2,"Ferner sagte Rabba, Sohn Ḥenana des Greisen, im Namen Rabhs: Das ganze Jahr hindurch sage man im Gebete ‘heiliger Gott’ und ‘Gerechtigkeit und Recht liebender König’, ausgenommen die zehn Tage zwischen Neujahr und Versöhnungstag, während welcher man im Gebete ‘heiliger König’ und ‘König des Rechtes’ sage. 
"
Berakhot 12b:3,"R. Elea͑zar sagte: Auch wenn man ‘heiliger Gott’ gesagt hat, hat man seiner Pflicht genügt, denn es heißt: Jes. 5,16.<i>erhaben ist der Herr der Heerscharen im Rechte, und der heilige Gott wird durch Gerechtigkeit geheiligt</i>. Wann ist der Herr der Heerscharen im Rechte erhaben? – in den zehn Tagen zwischen Neujahr und Versöhnungstag, und es heißt: <i>der heilige Gott</i>. – 
"
Berakhot 12b:4,"Was bleibt damit? –
"
Berakhot 12b:5,"R. Joseph sagt, [man sage] ‘heiliger Gott’ und ‘Gerechtigkeit und Recht liebender König’, und Rabba sagt, [man sage] ‘heiliger König’ und ‘König des Rechtes’. Die Halakha ist wie Rabba.
"
Berakhot 12b:6,"Ferner sagte Rabba, Sohn Ḥenana des Greisen, im Namen Rabhs: Wer für seinen Nächsten um Barmherzigkeit bitten kann und nicht bittet, wird ein Sünder genannt, denn es heißt: iSam. 12,23.<i>auch sei es mir fern, mich gegen den Herrn zu versündigen, daß ich unterließe, für euch zu beten</i>. 
"
Berakhot 12b:7,"Raba sagte: Ist es ein Schriftgelehrter, so muß man sich für ihn abhärmen. – W
"
Berakhot 12b:8,"oher dies, wollte man sagen, weil es heißt:Ib. 22,8.<i>niemand von euch härmt sich für mich, und niemand offenbart es meinem Ohre</i>, so ist es vielleicht bei einem König anders!? – Vielmehr hieraus: Ps. 35,13.<i>Ich aber, wenn sie krank waren, legte einen Sack an</i>David über Doég u. Ahitophel..
"
Berakhot 12b:9,"Ferner sagte Rabba, Sohn Ḥenana des Greisen, im Namen Rabhs: Wer eine Sünde begangen hat und sich dessen schämt, dem vergibt man all seine Sünden, denn es heißt: Ez. 16,63.<i>damit du daran denkst und dich schämst, und vor Schamgefühl nicht mehr deinen Mund auftust, wenn ich dir alles vergebe, was du getan hast, spricht Gott, der Herr</i>. – 
"
Berakhot 12b:10,"Vielleicht aber ist es bei einer Gemeinschaft etwas anderes!? – Vielmehr hieraus:iSam. 28,15.<i>Und Šemuél sprach zu Šaúl: Warum hast du mich beunruhigt, mich emporbringen zu lassen? Šaúl sprach: Ich bin sehr bedrängt, die Pelištim kämpfen gegen mich, und der Herr ist von mir gewichen; er gab mir keine Antwort, weder durch die Propheten noch durch Träume; daher ließ ich dich rufen, mich wissen zu lassen, was ich tun soll</i>. – Das Orakelschild nannte er aber nicht!? –
"
Berakhot 12b:11,"Weil er [die Bewohner der] Priesterstadt Nob hingemordet hatte. – 
"
Berakhot 12b:12,"Woher, daß ihm vom Himmel vergeben wurde? – Es heißt:Ib. V. 19.(Šemuél sprach zu Šaúl:) <i>morgen bist du samt deinen Söhnen bei mir</i>, und R. Joḥanan erklärte: bei mir, in meinem Abteil. 
"
Berakhot 12b:13,"Die Rabbanan entnehmen dies aus folgendem:iiSam. 21,6.<i>Wir wollen sie vor dem Herrn aufhängen, am Hügel Šaúls, des Auserwählten Gottes</i>. Eine Hallstimme rief ihnen zu: Er ist ein Auserwählter GottesSeine Feinde, die Gibo͑niten, würden ihn sonst nicht so genannt haben..
"
Berakhot 12b:14,"R. Abahu b. Zuṭarti sagte im Namen des R. Jehuda b, Zebida: Sie hatten die Absicht, auch den Balaq-AbschnittNum. Kap. 22ff.dem Šema͑ anzufügen, sie unterließen es aber wegen der Belästigung der Gemeinde. – 
"
Berakhot 12b:15,"Aus welchem GrundeWollten sie den genannten Abschnitt zum Šema͑ hinzusetzen.: wollte man sagen, weil es darin heißt: <i>der Gott, der sie aas Miçrajim geführt hat</i>, so könnte man ja ebensogut die Abschnitte vom Wucher und von den GewichtenDie Abschnitte Lev. 25,36ff. u. Ib. 19,36.anfügen, in denen ebenfalls der Auszug aus Miçrajim erwähnt wird!? – 
"
Berakhot 12b:16,"Vielmehr sagte R. Jose b. Abin, weil darin folgender Vers steht:Num. 24,9.<i>er kauert, liegt</i>Hier ist vom Liegen die Rede, daher lese man es, wenn man sich legt.<i>wie ein Löwe, wie eine Löwin, wer schreckt ihn auf</i>. – 
"
Berakhot 12b:17,"So sollte man nur diesen einen Vers lesen!? – 
"
Berakhot 12b:18,"Es ist überliefert, daß wir den Abschnitt teilen, den unser Meister Moše geteilt, jedoch keinen teilen, den unser Meister Moše nicht geteilt. – 
"
Berakhot 12b:19,"Warum wurde der Abschnitt von den ÇiçithWörtl. <i>Franse, Quastehinzugesetzt?
"
Berakhot 12b:20,"R. Jehuda b. Ḥabiba erwiderte: Weil darin fünf Dinge vorkommen: das Çiçithgebot, der Auszug aus Miçrajim, das Joch der Gesetze, die Häresie und die Sünden- und Götzendienstgedanken. – 
"
Berakhot 12b:21,"Allerdings werden die [ersten] drei ausdrücklich genannt: das Joch der Gesetze, denn es heißt:Num. 15,39.<i>ihr sollt es ansehen und euch an alle Gebote des Herrn erinnern</i>, das Çiçithgebot, denn es heißt:Ib. V. 38.<i>sie sollen sich Çiçith machen &amp;c.</i>; der Auszug aus Miçrajim, denn es heißt: Ib. V. 41.<i>das ich herausgeführt habe &amp;c.</i>, wieso aber die Häresie und die Sünden- und Götzendienstgedanken? – 
"
Berakhot 12b:22,"Es wird gelehrt:Num. 15,39.<i>Nach euerem Herzen</i>, das ist die Häresie, denn es heißt:Ps. 14,1.<i>der Ruchlose spricht in seinem Herzen: es gibt keinen Gott;</i>Num. 15,39.<i>nach eueren Augen</i>, das sind die Sündengedanken, denn es heißt:Jud. 14,3.<i>und Šimšon sprach zu seinem Vater: Nimm mir diese, denn sie ist gefällig in meinen Augen;</i>Num. 15,39.<i>denen ihr nachbuhlt</i>, das sind die Götzendienstgedanken, denn es heißt: Ib.8,33.<i>und sie buhlten nach den Baa͑lgötzen</i>.
"
Berakhot 12b:23,"<sup>v</sup> <b>M</b><small>AN ERWÄHNE DEN</small> A<small>USZUG AUS</small> M<small>IÇRAJIM</small> [<small>AUCH</small>] <small>NACHTS</small>Auch dem Šema͑ des Abends wird der Çiçithabschnitt, in dem der Ausz. aus Miç. erwähnt wird, angehängt, obgl. das Çiçithgebot nur eine Tagespflicht ist.. R. E<small>LEA͑ZAR B</small>. A͑<small>ZARJA SPRACH</small>: I<small>CH BIN BEREITS WIE EIN</small> S<small>IEBZIGJÄHRIGER</small>Vgl. weit. Fol. 28a., <small>DENNNOCH KONNTE ICH</small> [<small>MEINE</small> A<small>NSICHT</small>] <small>NICHT DURCHSETZEN, DASS MAN DEN</small> [A<small>BSCHNITT VOM</small>] A<small>USZUG AUS</small> M<small>IÇRAJIM AUCH NACHTS LESE; BIS</small> B<small>EN</small> Z<small>OMA KAM UND DIES AUS DER</small> S<small>CHRIFT DEUTETE</small>.
"
Berakhot 12b:24,"E<small>S HEISST</small>:Dt. 16,3.<i>damit du des Tages deines Auszuges aus Miçrajim alle Tage deines Lebens gedenkest</i>; <small>DIE</small> T<small>AGE DEINES</small> L<small>EBENS, DAS SIND DIE</small> T<small>AGE, ALLE</small> T<small>AGE DEINES</small> L<small>EBENS, DAS SIND DIE</small> N<small>ÄCHTE</small>.
"
Berakhot 12b:25,"D<small>IE</small> W<small>EISEN ABER SAGEN</small>: D<small>IE</small> T<small>AGE DEINES</small> L<small>EBENS, DAS IST DIESE</small> W<small>ELT; ALLE</small> T<small>AGE DEINES</small> L<small>EBENS, DIES SCHLIESST DIE MESSIANISCHEN</small> T<small>AGE EIN</small>.
"
Berakhot 12b:26,"GEMARA. Es wird gelehrt: Ben Zoma sprach zu den Weisen: Wird man denn in den messianischen Tagen des Auszuges aus Miçrajim gedenken, es heißt ja:Jer. 23,7f.<i>siehe, Tage kommen, spricht der Herr, und man wird nicht mehr sagen: so wahr der Herr lebt, der die Kinder Jisraél aus Miçrajim geführt hat, sondern: so wahr der Herr lebt, der die Kinder Jisraél aus dem Nordlande und aus allen Landen, wohin ich sie verstoßen habe, herausgeführt und hergebracht hat</i>.
"
Berakhot 12b:27,"Sie erwiderten ihm: Nicht etwa, daß die Erwähnung des Auszuges aus Miçrajim ganz abgeschafft werden wird, vielmehr wird die [Erlösung aus der] Knechtschaft der Regierungen Hauptsache, der Auszug aus Miçrajim Nebensache sein. 
"
Berakhot 12b:28,"Desgleichen findest du:Gen. 35,10.<i>dein Name soll nicht mehr Ja͑qob sein, Jisraél soll dein</i> <i>Name sein</i>; 
"
Berakhot 13a:1,"nicht etwa, daß der Name Ja͑qob ganz abgeschafft werde, vielmehr soll Jisraél Hauptname und Ja͑qob Nebenname sein. Desgleichen heißt es: Jes. 43,18.<i>Gedenket des Ersteren nicht und nach dem Früheren sehet euch nicht um. Gedenket des Ersteren nicht</i>, dies ist die Knechtschaft der Regierungen, <i>und nach dem Früheren sehet euch nicht um</i>, dies ist der Auszug aus Miçrajim.
"
Berakhot 13a:2,"Ib. V. 19.<i>Siehe, ich lasse Neues eintreten, jetzt soll es hervorsprießen</i>. R. Joseph lehrte: Das ist der Krieg von Gog und Magog. 
"
Berakhot 13a:3,"Ein Gleichnis. Dies ist mit einem Menschen zu vergleichen, der auf dem Wege gehend auf einen Wolf stieß und gerettet wurde, der fortwährend das Ereignis mit dem Wolfe erzählte. Als er hierauf auf einen Löwen stieß und gerettet wurde, erzählte er immerfort das Ereignis mit dem Löwen. Als er aber später auf eine Schlange stieß und abermals gerettet wurde, vergaß er das Ereignis mit jenen beiden und erzählte fortan das Ereignis mit der Schlange. So auch bei Jisraél; die späteren Leiden machen die ersteren vergessen.
"
Berakhot 13a:4,"iChr. 1,27. <i>Abram, das ist Abraham</i>. 
"
Berakhot 13a:5,"Vorher war er VaterCf. Gen. 17,4f.von Aram, später wurde er Vater der ganzen Welt. 
"
Berakhot 13a:6,"Saraj, das ist Sarah. 
"
Berakhot 13a:7,"Vorher war sie Fürstin ihresDas j am Schlusse des Namens ist Suffix der 1. Pers. Sing.Stammes, später wurde sie Fürstin der ganzen Welt. 
"
Berakhot 13a:8,"Bar Qappara rezitierte: Wer den Abraham Abram nennt, der übertritt ein Gebot, denn es heißt:Gen. 17,5.<i>dein Name soll Abraham sein</i>. R. Elie͑zer sagte, er übertrete ein Verbot, denn es heißt: Gen. 17,5.<i>du sollst fortan nicht Abram heißen</i>.
"
Berakhot 13a:9,"– Demnach sollte dies auch der Fall sein, wenn man die Sarah Saraj nennt!? – 
"
Berakhot 13a:10,"Nur zu Abraham sagte der Heilige, gepriesen sei er:Gen. 17,15.<i>Deine Frau Saraj sollst du fortan nicht mit dem Namen Saraj nennen, denn Sarah soll ihr Name sein</i>. – 
"
Berakhot 13a:11,"Demnach sollte dies auch der Fall sein, wenn man den Ja͑qob Ja͑qob nennt!? – 
"
Berakhot 13a:12,"Anders ist es da, denn die Schrift selbst wiederholte ihn nachher, wie es heißt: Ib. 46,2.<i>und Gott redete zu Jisraél in der Nachterscheinung und sprach: Ja͑qob, Ja͑qob</i>. 
"
Berakhot 13a:13,"R. Jose b. Abin, nach anderen, R. Jose b. Zebida, wandte ein:Neh. 9,7.<i>Du, o Herr, Gott, hast den Abram erwählt</i>. –
"
Berakhot 13a:14,"Man erwiderte ihm: Da trägt der Prophet zur Verherrlichung des Allbarmherzigen vor, was vorher war.
"
Berakhot 13a:15,"
"
