Index Title,Gittin
Gittin 57a:20,"Abajje sprach zu R. Joseph: Weshalb wurden sie, wenn sie so frommDaß schon vereinzelte Sünden von solcher Wirkung waren.waren, gestraft? Dieser erwiderte: Weil sie nicht über Jerušalem trauerten, denn es heißt:Jes. 66,10.<i>freuet euch mit Jerušalem und jubelt über all ihre Freunde, frohlocket mit ihr, ihr alle, die ihr über sie trauert</i>.
"
Gittin 57a:21,"Wegen einer Wagendeichsel ist Bitther zerstört worden. Da war es Brauch, bei der Geburt eines Knaben eine Zeder und bei der Geburt eines Mädchens eine Akazie zu pflanzen, und wenn diese sich verheirateten, fällte man sie und machte daraus einen Hochzeitsbaldachin. Eines Tages fuhr die Tochter des Kaisers vorüber und die Deichsel ihres Wagens brach. Als nun dieseLeute aus ihrer Begleitung.eine solche Zeder fällten und [als Deichsel] verwandten, fielen [die Juden] über sie her und schlugen sie. Hierauf kamen jene zum Kaiser und sprachen zu ihm: Die Juden haben sich gegen dich empört. Da zog er gegen sie aus.
"
Gittin 57a:22,"Thr. 2,3.<i>In Zornglut schlug er das Horn Jisraéls ab.</i> R. Zera sagte im Namen R. Ahahus im Namen R. Joḥanans: Das sind die achtzig[tausend] Kriegshörner, die in die Stadt Bitther kamen, als sie erobert wurde. Sie erschlugen da Männer, Frauen und Kinder, sodaß ihr Blut floß und sich in das große Meer ergoß. Vielleicht glaubst du, sie lag in der Nähe, so war sie ein Mil entfernt. 
"
Gittin 57a:23,"Es wird gelehrt : R. Elie͑zer der Große sagte : Zwei Ströme gibt es in Biqa͑th Jadajim, einer fließt dahin und der andere fließt dorthin, und die Weisen schätzten, daß sie zwei Teile Wasser und einen Teil Blut enthielten. In einer Barajtha wurde gelehrt: Durch das Blut der Jisraéliten winzerten die weltlichen Völker ihre Weinberge sieben Jahre ohne Dung.
"
Gittin 57b:1,"R. Ḥija b. Abin sagte im Namen des R. Jehošua͑ b. Qorḥa: Ein Greis aus der Bürgerschaft von Jerušalem erzählte mir folgendes. In dieser Ebene tötete der Henkermeister Nebuzarádan zweihundertelf Myriaden, und in Jerušalem tötete er vierundneunzig Myriaden auf einem Steine, sodaß ihr Blut floß und sich mit dem Blute Zekharjas berührte. Damit ging in Erfüllung, was geschrieben steht:Hos, 4,2.<i>Blut mit Blut berührte sich.</i> 
"
Gittin 57b:2,"Als er das Blut Zekharjas brausen und emporsteigen sah, fragte er, was dies zu bedeuten habe, und man erwiderte ihm, es sei verschüttetes Opferblut. Hierauf verglich er solches mit diesem, und sie glichen einander nicht. 
"
Gittin 57b:3,"Da sprach er zu ihnen: Wenn ihr es mir sagt, so ist es recht, wenn aber nicht, so zerfetze ich euer Fleisch mit eisernen Kämmen. Sie erwiderten: Was sollen wir nun sagen; unter uns war ein Prophet, der uns mit Strafreden zurechtwies, und wir fielen über ihn her und töteten ihn. Es sind bereits viele Jahre her, und sein Blut ruht nicht. 
"
Gittin 57b:4,"Dieser sprach: Ich will ihn beruhigen. Da holte er das große Synedrium und das kleine Synedrium und tötete sie über diesem, doch ward es nicht ruhig. Hierauf tötete er über diesem Jünglinge und Jungfrauen, doch ward es nicht ruhig. Hierauf holte er Schulkinder und tötete sie über diesem, doch ward es nicht ruhig. Da sprach er: Zekharja, Zekharja, die besten unter ihnen habe ich umgebracht, ist es dir lieb, daß ich sie alle ambringe!? Als er dies gesprochen hatte, ward es ruhig. 
"
Gittin 57b:5,"In dieser Stunde kam ihm ein Bußgedanke in den Sinn, indem er sich sagte: wenn ihnen dies wegen einer Seele geschah, was muß nun mir geschehen wegen all dieser Seelen, die ich umgebracht habe!? Da lief er fort, sandte ein Testament nach Hause und wurde Proselyt. 
"
Gittin 57b:6,"Es wird gelehrt: Naa͑manFeldherr der Aramäer; cf, iiReg. 5,1ff.war Beisaßproselyt geworden; Nebuzarádan war wirklicher Proselyt geworden. 
"
Gittin 57b:7,"Kindeskinder Hamans lehrten das Gesetz in Bene BeraqSitz der bedeutendsten Gelehrten aus der tannaitischen Zeit.; Kindeskinder Sisras unterrichteten Kinder in Jerušalem; Kindeskinder Sanḥeribs lehrten öffentlich das Gesetz. – Wer sind es? – Šema͑ja und Ptolljon. 
"
Gittin 57b:8,"HieraufAuf das oben mitgeteilte Blutvergießen Sanḥeribs.bezieht sich der Schriftvers: Ez. 24,8.<i>Ich lege ihr Blut auf den kahlen Felsen, damit es nicht zugedeckt werde</i>.
"
Gittin 57b:9,"Gen. 27,22.<i>Die Stimme ist die Stimme Ja͑qobs, die Hände sind die Hände E͑savs. Die Stimme</i>, dies bezieht sich auf Kaiser Hadrian, der in Alexandrien in Miçrajim sechzig Myriaden auf sechzig Myriaden, doppelt soviel wie die Auszügler aus Miçrajim, getötet hat. <i>Ist die Stimme Ja͑qobs,</i> dies bezieht sich auf Kaiser Vespasian, der in der Stadt Bitther vierhundert Myriaden, und wie manche sagen, viertausend Myriaden, getötet hat. <i>Die Hände sind die Hände E͑savs</i>, dies bezieht sich auf die ruchlose Regierung, die unser Haus zerstört, unseren Tempel verbrannt und uns aus unserem Lande verjagt hat. 
"
Gittin 57b:10,"Eine andere Auslegung: <i>Die Stimme ist die Stimme Ja͑qobs</i>, es gibt kein wirksames Gebet, wobei nicht Kinder Ja͑qobs beteiligt wären; <i>die Hände sind die Hände E͑savs,</i> es gibt keinen siegreichen Krieg, wobei nicht Kinder E͑savs beteiligt wären. 
"
Gittin 57b:11,"Das ist es, was R. Elea͑zar gesagt hat:Rj. 5,21.<i>Geborgen bist du durch der Zunge Streiche</i>, durch Anschlägen der ZungeDurch das Gebet.bist du geborgen. R. Jehuda sagte im Namen Rabhs: Es heißt :Ps. 137,1.<i>An den Strömen Babels, da saßen wir und weinten, als wir Çijons gedachten</i>. Dies lehrt, daß der Heilige, gepriesen sei er, David die Zerstörung des ersten Tempels und die Zerstörung des zweiten Tempels zeigte. Die Zerstörung des ersten Tempels, denn es heißt: <i>an den Strömen Babels, da saßen wir und weinten</i>; die Zerstörung des zweiten Tempels, den es heißt: Ib. V. 7.<i>gedenke, o Herr, den Söhnen Edoms</i>Unter E. wird im T. Rom verstanden.<i>den Tag Jerušalems, die da sprachen: reißt nieder, reißt nieder bis auf den Grund</i>.
"
Gittin 57b:12,"R. Jehuda sagte im Namen Šemuéls, nach anderen R. Amis, und manche sagen, es wurde in einer Barajtha gelehrt: Einst wurden vierhundert Knaben und Mädchen zur Schande gefangen genommen. Als sie merkten, wofür sie begehrt wurden, sprachen sie: Kommen wir, wenn wir uns ins Meer stürzen, in die zukünftige Welt? Da trug ihnen der Älteste unter ihnen vor :Ps. 68,23.<i>Es spricht der Herr: Von Bašan führe ich zurück, ich führe zurück aus den Meerestiefen. Von Bašan führe ich zurück</i>, selbst aus den ZähnenDas W. <span dir=""rtl"">בשן</span> wird wohl <span dir=""rtl"">בין שן</span> gedeutet.eines Löwen; <i>ich führe zurück aus den Meerestiefen</i>, diejenigen, die im Meere ertrunken sind. 
"
Gittin 57b:13,"Als die Mädchen dies hörten, sprangen sie alle auf und stürzten sich ins Meer. Da folgerten die Knaben einen Schluß (vom Leichteren auf das Schwerere) und sprachen: wenn diese, bei denen dies die natürliche Art ist, es getan haben, um wieviel mehr müssen wir es tun, wo dies bei uns nicht die natürliche Art ist. Hierauf sprangen auch sie ins Meer. Über sie spricht die Schrift:Ps. 44,23.<i>Deinetwegen werden wir täglich getötet, werden wie Schlachtschafe geachtet.</i> 
"
Gittin 57b:14,"R. Jehuda sagte: Dies ist auf jene Frau und ihre sieben Söhne zu beziehen. Man führte den ersten vor den Kaiser und sprach zu ihm: Bete den Götzen an. Dieser erwiderte: Es heißt in der Schrift:Ex. 20,2.<i>ich, der Herr, bin dein Gott</i>. Da führte man ihn hinaus und tötete ihn. 
"
Gittin 57b:15,"Hierauf führte man den anderen vor den Kaiser und sprach zu ihm: Bete den Götzen an. Dieser erwiderte: Es heißt in der Schrift :Ib. V. 3.<i>du sollst keine anderen Götter vor mir haben</i>. Da führte man ihn hinaus und tötete ihn. Hierauf holte man den anderen und sprach zu ihm: Bete den Götzen an. Dieser erwiderte: Es heißt in der Schrift :Ib. 22,19.<i>wer Götzen opfert, soll verbannt sein.</i> Da führte man ihn hinaus und tötete ihn. 
"
Gittin 57b:16,"Hierauf holte man den anderen und sprach zu ihm: Bete den Götzen an. Dieser erwiderte: Es heißt in der Schrift:Ib. 34,14.<i>du sollst dich vor keinem anderen Gotte bücken</i>. Da führte man ihn hinaus und tötete ihn. Hierauf holte man den anderen und sprach zu ihm: Bete den Götzen an. Dieser erwiderte: Es heißt in der Schrift:Dt. 6,4.<i>höre Jisraél, der Herr ist unser Gott, der Herr ist einzig</i>. Da führte man ihn hinaus und tötete ihn. 
"
Gittin 57b:17,"Hierauf holte man den anderen und sprach zu ihm: Bete den Götzen an. Dieser erwiderte: Es heißt in der Schrift:Ib. 4,39.<i>erkenne heute und nimm es dir zu Herzen, daß der Herr allein Gott oben im Himmel ist, und unten auf Erden gibt es sonst keinen.</i> Da führte man ihn hinaus und tötete ihn. 
"
Gittin 57b:18,"Hierauf holte man den anderen und sprach zu ihm: Bete den Götzen an. Dieser erwiderte: Es heißt in der Schrift :Ib. 26,17,18.<i>den Herrn hast du anerkannt &amp;c. und der Herr hat dich heute anerkannt.</i> Wir haben dem Heiligen, gepriesen sei er, bereits geschworen, daß wir ihn mit keinem anderen Gott vertauschen werden, und auch er hat uns geschworen, daß er uns mit keiner anderen Nation vertauschen werde. 
"
Gittin 57b:19,"Hierauf sprach der Kaiser zu ihm: Ich will meinen Siegelring vor dir hinwerfem, bücke dich und hebe ihn auf, damit man sage, du habest den Befehl des KönigsEs sollte den Anschein haben, er bücke sich vor der Figur des Siegelringes. erfüllt. Dieser erwiderte: Wehe dir, Kaiser, wehe dir, Kaiser; wenn du so auf deine Ehre achtest, um wieviel mehr ist auf die Ehre des Heiligen, gepriesen sei er, zu achten! 
"
Gittin 57b:20,"Als man ihn hinausführte, um ihn zu töten, sprach seine Mutter: Gebt ihn mir, damit ich ihn ein wenig küsse. Sie sprach dann: Kinder geht und sagt eurem Vater Abraham: du hast einen Altar errichtetEigentl. gebunden, dh. ein Opfer für den Altar gebunden., ich aber habe sieben Altäre errichtet. Hierauf stieg auch sie aufs Dach, stürzte sich hinab und starb. Da ertönte eine Hallstimme und sprach :Ps. 113,9.<i>es freue sich die Mutter der Kinder.</i> 
"
Gittin 57b:21,"R. Jehošua͑ b. Levi sagte, diesDer oben angezogene Schriftvers Ps. 44,23.beziehe sich auf die BeschneidungDie mit Lebensgefahr verbunden ist., die für den achten [Tag] verliehen worden ist. R. Šimo͑n b. Laqiš sagte, dies beziehe sich auf die Schriftgelehrten, die die Vorschriften über das Schlachten an ihrem eigenen Körper demonstrieren. Raba sagte nämlich: Alles demonstriere man an seinem eigenen Körper, nur nicht das SchlachtenDa einem hierbei ein Unfall zustoßen kann.und jene SacheDen Aussatz, da man, wie man zu sagen pflegt, nicht den Teufel an die Wand male; cf. Ber. Fol. 19a.. 
"
Gittin 57b:22,"R. Naḥman b. Jiçḥaq sagte, dies beziehe sich auf die Schriftgelehrten, die sich für Worte der Tora dem Tode preisgeben. Dies nach R. Šimo͑n b. Laqiš, denn R. Šimo͑n b. Laqiš sagte: Die Worte der Tora bleiben nur dem erhalten, der sich für sie dem Tode preisgibt, denn es heißt :Num. 19,14.<i>das ist das Gesetz, wenn jemand in einem Zelte stirbt &amp;c</i><small></small>. Rabba b. Bar Ḥana sagte im Namen R. Joḥanans: Vierzig Seá
"
Gittin 58a:1,"Tephillinkapseln fand man an den Häuptern der Erschlagenen von Bitther. R. Jannaj b. R. Jišma͑él sagte: Drei Haufen von je vierzig Seá. In einer Barajtha wurde gelehrt: Vierzig Haufen von je drei Seá. 
"
Gittin 58a:2,"Sie streiten aber nicht, denn das eine gilt von den KopfkapselnDie Kapsel der Kopftephilla besteht aus 4 getrennten Abteilungen u. ist entsprechend größer. So nach den Kommentaren; jed. werden jetzt beide Kapseln gleichmäßig groß gefertigt.und das andere gilt von den Armkapseln. 
"
Gittin 58a:3,"R. Asi sagte: Vier Kab Him fand man an einem Steine. U͑la sagte: Neun Kab, R. Kahana, nach anderen Šila b. Mari, sagte: Folgender Schriftvers deutet hierauf:Ps. 137,8,9.<i>Tochter Babels, du geplünderte, heil dem, der dir bezahlt &amp;c.</i>,<i> heil dem, der deine Säuglinge packt und an den Felsen zerschmettert</i>.
"
Gittin 58a:4,"Thr. 4,2.<i>Die Söhne Çijons, die teuren, in Feingold aufgewogen</i>. Was heißt: <i>in</i>Der Ausdruck ‘in Feingold’ läßt vermuten, sie waren in Gold gehüllt.<i>Feingold aufgewogen</i>; wollte man sagen, sie hüllten sich in Feingold, so sagten sie ja in der Schule R. Šilas, daß das Gewicht von zwei Stater Feingold in die Welt gekommen sei, einer befinde sich in Rom und einer in der ganzen Welt!? – Vielmehr, sie beschämten durch ihre Schönheit das Feingold.
"
Gittin 58a:5,"Früher pflegten die Vornehmen Roms den Beischlaf vor der Figur eines SiegelringesDurch die Wirkung der Schönheit auf die Phantasie sollten schöne Kinder erzeugt werden.zu vollziehen, von da ab banden sie jisraélitische Kinder an den Fuß des Bettes und vollzogen den Beischlaf. 
"
Gittin 58a:6,"Jemand sprach zu seinem Genossen: Wo befindet sich diesDie Kränkung der Jisraéliten durch diese Behandlung.in der Schrift? Dieser erwiderte :Dt. 28,61.<i>Auch jede Krankheit und jede Plage, die nicht in diesem Buche der Lehre geschrieben ist.</i> Jener fragte: Wie weit bin ich von dieser [Schrift]stelle? Dieser erwiderte: Wenig, anderthalb Seiten. Da sprach jener: Wäre ich so weit, brauchte ich deiner nicht.
"
Gittin 58a:7,"R. Jehuda sagte im Namen Šemuéls im Namen des R. Šimón b. Gamliél: Es heißt :Thr. 3,51.<i>mein Auge tut meiner Seele weh um alle Töchter meiner Stadt.</i> Vierhundert Lehrhäuser waren in der Stadt Bitther, in jedem waren vierhundert Kinderlehrer und jeder hatte vierhundert Schulkinder vor sich. 
"
Gittin 58a:8,"Als der Feind da eindrang, stachen sie nach ihm mit ihren Stäben, und als der Feind siegte und sie gefangen nahm, wickelten sie sie in ihre Bücherrollen und sie steckten sie in Brand.
"
Gittin 58a:9,"Die Rabbanan lehrten: Einst kam R. Jehošua͑ b. Ḥananja in die Großstadt Rom, und man erzähle ihm, daß im Gefängnisse sich ein Knabe befinde, hübschäugig, schön von Gestalt, und die Locken in Krausen herabwallend. Hierauf begab er sich dahin, blieb an der Tür des Gefängnisses stehen und sprach :Jes. 42,24.<i>Wer gab Ja͑qob der Plünderung preis, Jisraél den Raubenden</i>? Der Knabe antwortete:Jes. 42,24.<i>Ist es nicht der Herr, gegen den wir gesündigt, auf dessen Wegen man nicht wandeln wollte und auf dessen Lehre man nicht hörte</i>? 
"
Gittin 58a:10,"Da sprach er: Ich bin dessen sicher, daß dieser dereinst das Gesetz in Jisraél lehren werde. Beim Kult, ich weiche nicht von hier, bis ich ihn um jeden Betrag, den man für ihn verlangt, ausgelöst habe. Man erzählt, daß er nicht von der Stelle wich, bis er ihn um einen hohen Betrag ausgelöst hatte. Kaum waren wenige Tage verstrichen, da lehrte er das Gesetz in Jisraél. Es war R. Jišma͑él b. Eliša͑.
"
Gittin 58a:11,"R. Jehuda erzählte im Namen Rabhs: Einst gerieten der Sohn und die Tochter des R. Jišma͑él b. Eliša͑ in die Gefangenschaft von zwei Herren. Als diese später an einer Stelle zusammentrafen, erzählte der eine, er habe einen Sklaven, dessen Schönheit in der ganzen Welt nicht zu finden sei, und der andere erzählte, er habe eine Sklavin, deren Schönheit in der ganzen Welt nicht zu finden sei. 
"
Gittin 58a:12,"Hierauf sprachen sie: Wohlan, wir wollen sie mit einander verheiraten und die Kinder teilen. Als man sie in eine Kammer brachte, setzte sich der eine in eine Ecke und die andere in eine andere Ecke. Der eine sagte: Ich bin Priester, ein Abkömmling von Hochpriestem, und soll eine Sklavin heiraten! Die andere sagte: Ich bin Priesterstochter, Abkömmling von Hochpriestem, und soll von einem Sklaven geheiratet werden! Und so weinten sie die ganze Nacht. 
"
Gittin 58a:13,"Als die Morgenröte auf gegangen war, erkannten sie einander und fielen auf einander heftig weinend, bis ihnen die Seele ausging. Über sie klagt Jirmejahu:Thr. 1,16.<i>Dieserhalb weine ich, mein Auge, mein Auge zerfließt in Wasser.</i>
"
Gittin 58a:14,"Reš Laqiš erzählte: Folgendes ereignete sich mit einem Weibe namens Çophnath, Tochter Peniéls. Çophnath [hieß sie], weil jeder ihre Schönheit betrachtete [çophe]; Tochter Peniéls, Tochter eines Hochpriesters, der im Allerinnersten [penaj]Das Allerheiligste im Tempel.Dienst tat. 
"
Gittin 58a:15,"Ein Sklavenfänger ergötzte sich mit ihr die ganze Nacht und am folgenden Morgen zog er ihr sieben Gewänder an und führte sie zum Verkaufe hinaus. Da kam ein besonders häßlicher Mensch und sprach zu ihm: Zeige mir ihre Schönheit. Jener erwiderte: Wicht, wenn du sie kaufen willst, so kaufe sie; eine Schönheit wie ihre gibt es in der ganzen Welt nicht. 
"
Gittin 58a:16,"Jener sprach: Dennoch. Da zog er ihr sechs Gewänder aus. Hierauf zerriß sie das siebente, wälzte sich im Staube und sprach vor ihm: Herr der Welt, wenn du auch unserer nicht schonst, weshalb aber schonst du nicht der Heiligkeit deines starken Namens!? 
"
Gittin 58a:17,"Über sie klagt Jirmejahu: Jer. 6,26.<i>Tochter meines Volkes, gürte dich mit einem Sacke und wälze dich im Staube; veranstalte eine Trauer wie um einen Einzigen, bittre Klage, denn gar plötzlich überfällt uns der Verwüster.</i> Es heißt nicht dich, sondern uns, dies heißt, als ob dies denkbar wäre, mich und dichGott u. Jisraél.überfällt der Verwüster.
"
Gittin 58a:18,"R. Jehuda sagte im Namen Rabhs: Es heißt :Mik. 2,2.<i>sie üben Gewalt an dem Manne und an seinem Hause, an dem Menschen und an seinem Besitze.</i> Einst warf jemand sein Auge auf die Frau seines Meisters, es war ein Tischlergeselle, 
"
Gittin 58a:19,"und als einmal der Meister Geld zu borgen benötigt war, sprach dieser zu ihm: Schicke deine Frau zu mir, ich will ihr das Darlehen geben. Jener schickte seine Frau zu ihm, und dieser verbrachte mit ihr drei Tage. Da machte sich jener auf, ging zu ihm hin und sprach zu ihm: Wo ist meine Frau, die ich zu dir geschickt habe? Dieser erwiderte: Ich habe sie alsbald entlassen, habe aber gehört, daß Buben sich mit ihr unterwegs ergötzten. 
"
Gittin 58a:20,"Jener sprach: Was mache ich nun!? Dieser erwiderte: Wenn du auf meinen Rat hören willst, so laß dich von ihr scheiden. Jener versetzte: Sie hat eine hohe Morgengabe. Dieser erwiderte: Ich will dir Geld borgen, und bezahle ihr ihre Morgengabe. Hierauf ließ er sich von ihr scheiden und darauf heiratete sie dieser. 
"
