Index Title,Moed Katan
Moed Katan 18b:16,"Ferner sagte Rabh im Namen des R. Reúben b. Istrobili, und wie manche sagen, lehrte es R. Reúben b. Istrobili in einer Barajtha: Niemand wird verdächtigt, wenn er [die Tat] nicht begangen hat. Hat er sie nicht ganz begangen, so hat er sie zum Teil begangen; hat er sie auch nicht zum Teil begangen, so hat er sie zu begehen im Herzen gedacht; hat er sie zu begehen auch nicht im Herzen gedacht, so sah er andere sie begehen und freute sich darüber. 
"
Moed Katan 18b:17,"R. Ja͑qob wandte ein: iiReg. 17,9.<i>und die Kinder Jisraél erdichteten unwahre Dinge wider den Herrn, ihren Gott</i>!? – Sie taten es nur, um ihn zu erzürnenSie glaubten selber nicht daran. 
"
Moed Katan 18b:18,"Komm und <i>höre</i>:Ps. 106,16.<i>Und sie wurden eifersüchtig auf Moše im Lager, auf Ahron, den Heiligen Gottes</i>, und R. Šemuél b. Jiçḥaq erklärte, jeder habe seine Frau mit Moše verdächtigt!? – Sie taten es nur aus GehässigkeitSie glaubten selber nicht daran. – 
"
Moed Katan 18b:19,"Komm und höre: R. Jose sagte: Mein Anteil möge mit denen sein, die man unschuldig verdächtigt. Ferner erzählte R. Papa, man habe ihn unschuldig verdächtigtWohl bezugnehmend auf den Ber. Fol. 8 bmitgeteilten Bericht.!? – 
"
Moed Katan 18b:20,"Das ist kein Einwand; das eine, wenn das Gerücht aufhört, und das andere, wenn das Gerücht nicht aufhört. – Wie lange muß das Gerücht anhalten? Abajje erwiderte: Mutter sagte mir, die Nachrede in der Stadt anderthalb Tage. 
"
Moed Katan 18b:21,"Dies nur dann, wenn es nicht inzwischen unterbrochen wird, wenn es aber inzwischen unterbrochen wird, so ist nichts daran. Jedoch nur, wenn es nicht aus Furcht unterbrochen wird, wenn es aber aus Furcht unterbrochen wird, so ist dies nichts. 
"
Moed Katan 18b:22,"Auch nur dann, wenn es nicht wieder auf taucht, nicht aber, wenn es wieder auf taucht. Auch nur dann, wenn er keine Feinde hat, wenn er aber Feinde hat, so haben diese das Gerücht verbreitet.
"
Moed Katan 18b:23,"<sup>iv</sup> <b>M</b><small>AN DARF AM</small> H<small>ALBFESTE KEINE</small> S<small>CHULDSCHEINE SCHREIBEN; WENN ER IHM ABER NICHT TRAUT, UND WENN ER NICHTS ZU ESSEN HAT, SO SCHREIBE ER</small>. 
"
Moed Katan 18b:24,"M<small>AN DARF AM</small> H<small>ALBFESTE KEINE</small> T<small>ORAROLLEN</small>, T<small>EPHILLIN ODER</small> M<small>EZUZOTH SCHREIBEN</small>. M<small>AN DARF KEINEN</small> B<small>UCHSTABEN KORRIGIEREN, NICHT EINMAL IM</small> E<small>XEMPLAR DES</small> T<small>EMPELS</small>Manche Texte haben <span dir=""rtl"">םפר צזרא</span>, wahrscheinl. eine von E͑zra herrührende Handschrift, die den Bibelschreibern als Norm galt.. R. J<small>EHUDA SAGT, MAN DÜRFE</small> FÜR SICH SELBST T<small>EPHILLIN UND</small> M<small>EZUZOTH SCHREIBEN, SOWIE FÜR SICH SELBST AUF DEM</small> S<small>CHOSSE</small>Ohne Benutzung einer Spindel.<small>
"
Moed Katan 19a:1,"DEN</small> P<small>URPURFADEN FÜR DIE</small> Ç<small>IÇITH SPINNEN</small>.
"
Moed Katan 19a:2,"GEMARA. Die Rabbanan lehrten: Man darf für sich selbst Tephillin und Mezuzoth schreiben, sowie für sich selbst auf dem Schoße den Purpurfaden für die Çiçith spinnen; für andere nur gegen Dank – so R. Meír. R. Jehuda sagt, man dürfe eine List anwenden: seine verkaufen und für sich andere schreiben. R. Jose sagt, man dürfe für seinen Unterhalt wie gewöhnlich schreiben und verkaufen. 
"
Moed Katan 19a:3,"Rabh lehrte R. Ḥananel, und manche sagen, Rabba b. Bar Ḥana lehrte R. Ḥananel: Die Halakha ist, man darf für seinen Unterhalt wie gewöhnlich schreiben und verkaufen.
"
Moed Katan 19a:4,"A<small>UF DEM</small> S<small>CHOSSE DEN</small> P<small>URPURFADEN SPINNEN</small>. Die Rabbanan lehrten: Man darf für sich selbst auf dem Schoße den Purpurfaden für die Çiçith spinnen, nicht aber mit einem Gewichtsteine – so R. Elie͑zer. Die Weisen sagen, auch mit einem Gewichtsteine. R. Jehuda sagt in seinem eigenen Namen, mit einem Gewichtsteine, nicht aber mit einer Spindel; die Weisen sagen, sowohl mit einem Gewichtsteine, als auch mit einer Spindel. 
"
Moed Katan 19a:5,"R. Jehuda sagte im Namen Šemuéls, ebenso sagte R. Ḥija b. Abba im Namen R. Joḥanans: Die Halakha ist: Sowohl mit einem Gewichtsteine als auch mit einer Spindel. Die Halakha ist auch, man dürfe sie für seinen Unterhalt wie gewöhnlich schreiben und verkaufen.
"
Moed Katan 19a:6,"<b>W</b><small>ER SEINEN</small> T<small>OTEN DREI</small> T<small>AGE VOR DEM</small> F<small>ESTE BEGRABEN HAT, FÜR DEN IST DIE</small> B<small>ESTIMMUNG DER SIEBENTÄGIGEN</small> T<small>RAUER</small>Die Trauer währt 30 Tage, jed. gelten für die ersten 3 bezw. 7 Tage strengere Vorschriften; hierüber weiter Fol. 21b.<small>AUFGEHOBEN; WER ACHT, FÜR DEN IST DIE</small> B<small>ESTIMMUNG DER DREISSIGTÄGIGEN</small> T<small>RAUER AUFGEHOBEN</small>. 
"
Moed Katan 19a:7,"S<small>IE SAGTEN NÄMLICH, DER</small> Š<small>ABBATH ZÄHLE</small>Zu den Trauertagen, obgleich an diesen die Trauer auszusetzen ist.<small>MIT, OHNE</small> [<small>DIE</small> T<small>RAUER</small>] <small>ABZUBRECHEN</small>. D<small>IE</small> F<small>ESTE BRECHEN SIE AB, OHNE MITGERECHNET</small>Der Šabbath wird zu den Trauertagen mitgerechnet, jed. ist die Trauer nach dem Š. fortzusetzen. Das Fest bricht die Trauer ganz ab, falls sie 3 bezw. 8 Tage vor diesem ein tritt; erfolgt sie aber erst während des Festes, so beginnt sie erst nach Ablauf desselben.<small>ZU WERDEN.</small> 
"
Moed Katan 19a:8,"R. E<small>LIE͑ZER SAGTE:</small> S<small>EITDEM DER</small> T<small>EMPEL ZERSTÖRT WORDEN IST, GLEICHT DAS</small> W<small>OCHENFEST</small>Das nur einen Tag ährt.<small>DEM</small> Š<small>ABBATH.</small> 
"
Moed Katan 19a:9,"R. G<small>AMLIÉL SAGTE</small>: D<small>AS</small> N<small>EUJAHRSFEST UND DER</small> V<small>ERSÖHNUNGSTAG GLEICHEN DEN ÜBRIGEN</small> F<small>ESTEN. DIE WEISEN SAGEN, WEDER WIE DIESER NOCH WIE JENER; VIELMEHR GLEICHT DAS</small> W<small>OCHENFEST DEN ÜBRIGEN</small> F<small>ESTEN, DAS</small> N<small>EUJAHRSFEST UND DER</small> V<small>ERSÖHNUNGSTAG ABER DEM</small> Š<small>ABBATH.</small>
"
Moed Katan 19a:10,"GEMARA. Rabh sagte: Die Bestimmung ist wohl aufgehoben, die TageDie dreißigtägige Trauer.sind nicht aufgehoben. Ebenso sagte R. Hona: Die Bestimmung ist aufgehoben, die Tage sind nicht aufgehoben. R. Šešeth sagte: Auch die Tage sind aufgehoben. – 
"
Moed Katan 19a:11,"In welcher Hinsicht sind die [Trauer-]Tage nicht aufgehoben? – Hat man sich am Vorabend des Festes das Haar nicht geschoren, so ist es auch nach dem Feste verboten. 
"
Moed Katan 19b:1,"Ebenso wird auch gelehrt: Wer seinen Toten drei Tage vor dem Feste begraben hat, für den ist die Bestimmung der siebentägigen Trauer aufgehoben; wer acht, für den ist die Bestimmung der dreißigtägigen Trauer aufgehoben. Er darf sich am Vorabend des Festes das Haar scheren; hat er es am Vorabend des Festes nicht geschoren, so darf er sich auch nach dem Feste nicht scheren. 
"
Moed Katan 19b:2,"Abba Šaúl sagt, er dürfe sich auch nach dem Feste das Haar scheren, denn wie die dreitägige [Trauer] die Bestimmung für die siebentägigeWenn man 3 Tage vor dem Feste die Trauerpflichten gehalten hat, so braucht man nach dem Feste die 7 Tage nicht zu ergänzen.aufhebt, ebenso hebt auch die siebentägige [Trauer] die Bestimmung für die dreißigtägige auf. – 
"
Moed Katan 19b:3,"‘Die siebentägige’, wir haben ja von acht Tagen gelernt!? – Abba Šaúl ist der Ansicht, ein Teil des Tages gelte als voller, somit wird der siebente Tag hin und her mitgezählt. R. Ḥisda sagte im Namen des Rabina b. Šila: Die Halakha ist wie Abba Šaúl. 
"
Moed Katan 19b:4,"Die Weisen pflichten jedoch Abba Šaúl bei, daß, wenn der achte Tag auf einen Šabbath fällt, der Vorabend des Festes ist, man am Vorabend des Šabbaths das Haar scheren dürfe. – 
"
Moed Katan 19b:5,"Wessen Ansicht vertritt das, was R. A͑mram im Namen Rabhs sagte, daß nämlich dem Leidtragenden, sobald die Tröstenden ihn verlassen, das Waschen erlaubt sei? Die des Abba Šaúl. 
"
Moed Katan 19b:6,"Abajje sagte: Die Halakha ist wie Abba Šaúl hinsichtlich des siebenten Tages, und die Weisen pflichten Abba Šaúl bei hinsichtlich des dreißigsten Tages, daß wir sagen, ein Teil des Tages gelte als voller. 
"
Moed Katan 19b:7,"Raba sagte: Die Halakha ist wie Abba Šaúl hinsichtlich des dreißigsten Tages, und die Halakha ist nicht wie Abba Šaúl hinsichtlich des siebenten Tages. Die Nehardeénser aber sagen: Die Halakha ist wie Abba Šaúl hinsichtlich des einen und des anderen, denn Šemuél sagte, bei der Trauer sei die Halakha nach der Ansicht des Erleichternden zu entscheiden.
"
Moed Katan 19b:8,"Woher ist die dreißigtägige [Trauer] zu entnehmen? Dies ist durch [das Wort] <i>Haarwuchs</i> vom Naziräer zu entnehmen; hierLev. 10,6.heißt es: <i>den Haarwuchs eures Hauptes sollt ihr nicht stehen lassen</i>, und dortBeim Naziräer, Num. 6,5.heißt es: <i>seinen Haarwuchs soll er herabhängen lassen</i>, wie da dreißig [Tage], ebenso auch hier dreißig. – 
"
Moed Katan 19b:9,"Woher dies dort? R. Mathna erwiderte: Das unbefristete Nazirat währt dreißig Tage. – Woher dies? – Die Schrift sagt:Beim Naziräer, Num. 6,5.<i>geweiht soll er sein [jihjeh]</i>, [der Zahlenwert des Wortes] <i>jihjeh</i> beträgt dreißig.
"
Moed Katan 19b:10,"R. Hona, Sohn des R. Jehošua͑, sagte: Alle stimmen überein, daß, wenn der dritte [Trauertag] auf den Vorabend des Festes fällt, das Baden bis zum Abend verboten sei. 
"
Moed Katan 19b:11,"R. Neḥemja, Sohn des R. Jehošua͑, erzählte: Ich traf R. Papi und R. Papa sitzen, und sie sagten, die Halakha sei wie R. Hona, Sohn des R. Jehošuá. Manche lesen: R. Neḥemja, Sohn des R. Joseph, erzählte: Ich traf R. Papi, R. Papa und R. Hona, Sohn des R. Jehošua͑, sitzen und sie sagten, alle stimmen überein, daß, wenn der dritte [Trauertag] auf den Vorabend des Festes fällt, das Baden bis zum Abend verboten sei. 
"
Moed Katan 19b:12,"Abajje fragte Raba: Wird ihm der Festtag, wenn er [den Toten] am Festtage begraben hat, zu den dreißig [Trauertagen] mitgezählt oder wird ihm der Festtag zu den dreißig [Trauertagen] nicht mitgezählt? Von den sieben [Trauertagen] ist es mir nicht fraglich, da die Vorschriften der siebentägigen TrauerWie zBs. Das Verbot, Schuhe anzuziehen, od. im Bette zu schlafen.am Feste keine Geltung haben; fraglich ist es mir nur von den dreißig [Trauertagen], da die Vorschriften der dreißigtägigen TrauerWie zBs. das Verbot, die Kleider zu waschen od. die Haare zu scheren.am Feste Geltung haben. 
"
Moed Katan 19b:13,"Dieser erwiderte: Er wird nicht mitgezählt. Jener wandte gegen ihn ein: Wer seinen Toten zwei Tage vor dem Feste begraben hat, zähle nach dem Feste noch fünf [Trauertage]; seine Arbeit ist dann durch andere zu verrichten, seine Sklaven und Mägde arbeiten heimlich in seinem Hause und die Menge befasse sichDh. man braucht ihm nicht zu kondolieren.mit ihm nicht, 
"
Moed Katan 20a:1,"da dies schon am Feste erfolgt ist. Die Regel dabei ist: hinsichtlich dessen, was den Leidtragenden selbst betrifft, bricht das Fest [die Trauer] ab, hinsichtlich dessen, was die Menge betrifft, bricht das Fest sie nicht ab. 
"
Moed Katan 20a:2,"Hat er ihn drei Tage vor Schluß des Festes begraben, so zähle er die sieben [Trauertage] nach dem Feste; während der vier ersten Tage befasse sich die Menge mit ihm, während der letzten drei befasse sich die Menge mit ihm nicht, da dies schon am Feste erfolgt ist; auch wird ihm das FestZu den 30 Trauertagen.mitgezählt. 
"
Moed Katan 20a:3,"Dies bezieht sich wohl auf den Schlußsatz!? – Nein, auf den Anfangssatz. 
"
Moed Katan 20a:4,"Er wandte gegen ihn ein: Das Fest wird ihm zu den dreißig [Trauertagen] mitgezählt, und zwar: begrub er [einen Toten] am Beginne des Festes, so zähle er die sieben [Trauertage] nach dem Feste; seine Arbeit ist dann durch andere zu verrichten, seine Sklaven und Mägde arbeiten heimlich in seinem Hause, und die Menge befasse sich mit ihm nicht, da dies schon am Feste erfolgt ist, auch wird ihm das FestZu den 30 Trauertagen.mitgezählt!? – Eine Widerlegung. 
"
Moed Katan 20a:5,"Als Rabin kam, sagte er im Namen R. Joḥanans: Auch wenn er [seinen Toten] am Feste begraben hat. Ebenso lehrte R. Elea͑zar seinen Sohn R.Pedath: Auch wenn er [seinen Toten] am Feste begraben hat.
"
Moed Katan 20a:6,"Die Rabbanan lehrten: Hat man drei Tage vor dem Feste das Lager umgelegt, so braucht man es nach dem Feste nicht umzulegen – so R. Elie͑zer; die Weisen sagen, auch wenn nur einen Tag, auch wenn nur eine Stunde. 
"
Moed Katan 20a:7,"R. Elea͑zar b. R. Šimo͑n sagte: Das sind die Worte der Schule Šammajs, das sind die Worte der Schule Iiillels. Die Schule Šammajs sagt nämlich, nur wenn drei Tage, und die Schule Hillels sagt, auch wenn nur einen Tag. 
"
Moed Katan 20a:8,"R. Ilona sagte im Namen des R. Ḥija b. Abba, im Namen R. Joḥanans, und wie manche sagen, sagte es R. Joḥanan zu R. Ḥija b. Abba und R. Hona: Auch wenn nur einen Tag, auch wenn nur eine Stunde. Raba sagte: Die Halakha ist wie unser Tanna, welcher sagt, nur wenn drei Tage. 
"
Moed Katan 20a:9,"Einst kam Rabina nach Sura am Euphrat, und R. Ḥabiba fragte ihn, wie die Halakha sei. Dieser erwiderte: Auch wenn nur einen Tag, auch wenn nur eine Stunde.
"
Moed Katan 20a:10,"R. Ḥija b. Abba, R. Ami und R. Jiçḥaq der Schmied saßen an der Tür des R. Jiçḥaq b. Elea͑zar, und unter ihnen wurde [folgende Frage] aufgeworfen: Woher ist die siebentägige Trauer zu entnehmen? Es heißt :Am. 8,10.<i>ich werde eure Feste in Trauer verwandeln</i>; wie das Fest sieben [Tage], ebenso die Trauer sieben. – 
"
Moed Katan 20a:11,"Vielleicht wie das Wochenfest, das nur einen Tag währt!? – [Die Vergleichung] mit diesem ist für [eine Lehre] des Reš Laqiš zu verwenden, denn Reš Laqiš sagte im Namen R. Jehudas des Fürsten: Woher, daß man wegen einer verspäteten Todesnachricht nur einen Tag Trauer halte? Es heißt: <i>ich werde eure Feste in Trauer verwandeln</i>, und wir haben das Versammlungsfest, das nur einen Tag währt.
"
Moed Katan 20a:12,"Die Rabbanan lehrten: Wegen einer rechtzeitigen Todesnachricht gilt die siebentägige und dreißigtägige Trauer, wegen einer verspäteten Todesnachricht ist die Trauer nur einen Tag zu halten. – Welche heißt rechtzeitig und welche heißt verspätet? – Innerhalb dreißig Tagen heißt sie rechtzeitig, nach dreißig Tagen heißt sie verspätet – so R. A͑qiba. Die Weisen sagen: Sowohl wegen der rechtzeitigen Todesnachricht als auch wegen der verspäteten gilt die siebentägige und die dreißigtägige Trauer. 
"
Moed Katan 20a:13,"Rabba b. Bar Ḥana sagte im Namen Joḥanans: Wo du sonst findest, daß ein Einzelner erleichternd und eine Mehrheit erschwerend ist, ist die Halakha wie die Mehrheit, ausgenommen hierbei; obgleich R. A͑qiba erleichternd ist und die Weisen erschwerend, so ist die Halakha nach der Ansicht des Erleichternden zu entscheiden.
"
Moed Katan 20a:14,"R. Ḥenana erhielt aus Hozäa Nachricht vom Tode seines Vaters. Da kam er vor R. Ḥisda und dieser sprach zu ihm: Wegen der verspäteten Todesnachricht ist nur ein Tag Trauer zu halten. R. Nathan b. Ami erhielt aus Hozäa Nachricht vom Tode seiner Mutter. Da kam er vor Raba und dieser sprach zu ihm: Sie sagten, wegen der verspäteten Todesnachricht sei nur ein Tag Trauer zu halten. 
"
Moed Katan 20a:15,"Jener wandte gegen ihn ein: Diese WorteDaß wegen einer verspäteten Todesnachricht die Trauer nur einen Tag zu halten sei.gelten nur von den fünf Toten der PflichtDer nächsten Verwandten, derentwegen die Trauer Pflicht ist (Sohn, Tochter, Bruder, Schwester u. Frau)., wegen eines Vaters und einer Mutter aber ist die siebentägige und die dreißigtägige Trauer immer zu halten!? 
"
Moed Katan 20a:16,"Dieser erwiderte: Dies ist die Ansicht eines Einzelnen, wir aber halten nichts davon. Es wird nämlich gelehrt: Als der Vater R. Çadoqs in Ginzaq starb, teilte man es ihm erst nach drei Jahren mit. Da kam er und fragte Eliša͑ b. Abuja und die Ältesten, die mit dabei waren, und diese erwiderten ihm: Halte die siebentägige Trauer. Und als der Sohn des R. Ahija in der DiasporaSodaß er die Nachricht verspätet erhält.starb, hielt er über ihn die siebentägige und die dreißigtägige Trauer. 
"
Moed Katan 20a:17,"Dem ist aber nicht so. Rabh war ein Bruderssohn und SchwesterssohnR. Ḥija war väterlicherseits ein Bruder Ajbus, des Vaters Rabhs, der eine Stiefschwester, mütterlicherseits eine Schwester R. Ḥijas, heiratete; Rabh war somit ein Sohn des Bruders u. der Schwester R. Ḥijas.R. Ḥijas; als er nach dortNach Palästina, dem Wohnorte R. Ḥijas.kam, fragte ihn dieser: Lebt dein Vater? 
"
Moed Katan 20b:1,"Jener entgegnete: Lebt die MutterDh. du solltest mich nach der Mutter fragen; ausweichende Antwort, da er ihm keine schlechte Nachricht überbringen wollte.? Dieser fragte: Lebt deine Mutter? Jener entgegnete: Lebt der VaterDh. du solltest mich nach der Mutter fragen; ausweichende Antwort, da er ihm keine schlechte Nachricht überbringen wollte.? Da sprach er zu seinem Diener: Ziehe mir die Schuhe ab und bringe mir meine Kleider nach der BadeanstaltEr wollte damit zeigen, daß wegen einer verspäteten Todesnachricht nur eine eintägige Trauer zu halten ist.. 
"
Moed Katan 20b:2,"Hieraus ist dreierlei zu entnehmen. Es ist zu entnehmen, daß der Leidtragende keine Sandalen anhaben darf; es ist zu entnehmen, daß wegen der verspäteten Todesnachricht nur eine eintägige Trauer zu halten ist; und es ist zu entnehmen, daß ein Teil des Tages als voller gilt. 
"
Moed Katan 20b:3,"Somit [entscheidet] R. Ḥija für sich und R. Aḥija für sichEs sind verschiedene Personen u. sie sind verschiedener Ansicht..
"
Moed Katan 20b:4,"R. Jose b. Abin sagte: Wenn jemand am Feste eine rechtzeitige Todesnachricht erhält, die aber am Ausgange des Festes eine verspätete wird, so wird ihm [das Fest] mitgezählt, und er halte nur eine eintägige Trauer. R. Ada aus Cäsarea lehrte vor R. Joḥanan: Wenn jemand am Šabbath eine rechtzeitige Todesnachricht erhält, die aber am Ausgange des Šabbaths eine verspätete wird, so halte er nur eine eintägige Trauer. – 
"
Moed Katan 20b:5,"Muß er [das Gewand] einreißen oder braucht er es nicht einzureißen? R. Mani erwiderte: Man braucht es nicht einzureißen. R.Ḥanina erwiderte: Er muß es einreißen. R. Mani sprach zu R. Ḥanina: Einleuchtend ist meine Ansicht, daß er es nicht einreiße, da die siebentägige TrauerZu der das Einreißen des Gewandes gehört. ausfällt, aber gibt es denn nach deiner Ansicht, daß er es einreiße, ein Einreißen ohne siebentägige Trauer!? – 
"
