Index Title,Sukkah
Sukkah 32b:1,"Manche weisen auf einen Widerspruch hin. Wir haben gelernt, die Steinpalmen seien tauglich, dagegen wird gelehrt, sie seien untauglich!? Abajje erwiderte: Das ist kein Widerspruch; das eine, wenn die Spitze des einen [Blattes] bis zur Wurzel des anderen reicht, das andere, wenn die Spitze des einen bis zur Wurzel des anderen nicht reicht.
"
Sukkah 32b:2,"R. Marjon sagte im Namen des R. Jehošuá b.Levi, wie manche sagen, lehrte es Rabba b. Mari im Namen des R. Joḥanan b. Zakkaj: Zwei Dattelpalmen befinden sich im Tale Ben Hinnom, zwischen denen ein Rauch aufsteigt; diese sind es, von denen wir gelernt haben, die Steinpalmen des Eisenberges seien tauglich. Da befindet sich die Tür des Fegefeuers.
"
Sukkah 32b:3,"E<small>IN</small> P<small>ALMENZWEIG, DER DREI</small> H<small>ANDBREITEN HAT</small>. R. Jehuda sagte im Namen Šemuéls: Die [Mindest]größe der Myrte und der Bachweide ist drei und des Palmenzweiges vier [Handbreiten], sodaß der Palmenzweig die Myrte um eine Handbreite überrage. 
"
Sukkah 32b:4,"R. Parnakh sagte im Namen R. Joḥanans: Schon der StrunkBis zu den Blättern.des Palmenzweiges muß die Myrte um eine Handbreite überragen. – 
"
Sukkah 32b:5,"Wir haben gelernt: Ein Palmenzweig, der drei Handbreiten hat, daß man ihn schütteln kann, ist ja tauglich!? – Lies: undAlso außer dem Teile, den man’in der Hand hält.man ihn schütteln kann, ist tauglich. Nach dem einen gemäß seiner Ansicht, und nach dem anderen gemäß seiner Ansicht. – 
"
Sukkah 32b:6,"Komm und höre: Die [Mindest]größe der Myrte und der Bachweide ist drei und des Palmenzweiges ist vier [Handbreiten]. Doch wohl mit den Blättern!? – Nein, außer den Blättern.
"
Sukkah 32b:7,"Der Text. Die [Mindest]größe der Myrte und der Bachweide ist drei und des Palmenzweiges ist vier [Handbreiten]. R. Tryphon sagte: Eine Elle von fünf Handbreiten. 
"
Sukkah 32b:8,"Raba sprach: Möge der Herr R. Tryphon verzeihen! Wenn wir eine MyrteEigentl. Geflochtenes; dh. eine schöne Myrte, deren Blätter, wie weiter folgt, wie ein Geflecht aussehen müssen.von drei [Handbreiten] nicht finden, um wieviel weniger eine von fünf [Handbreiten]. 
"
Sukkah 32b:9,"Als R. Dimi kam, erklärte er: Die Elle, die sonst sechs Handbreiten hat, soll fünfDh. man rechne nach großen Handbreiten, 5 in einer 6 Handbreiten großen Elle; RT. sagt nicht, die Myrte müsse eine Elle von 5 Handbreiten groß sein, sondern daß man mit einer solchen messe. haben; nach dieser rechne man drei für die Myrte und das übrige für den Palmenzweig. – Das sind demnach drei und drei Fünftel, 
"
Sukkah 32b:10,"somit befindet sich ja Šemuél mit sich selbst im Widerspruche: hier sagte R. Jehuda im Namen Šemuéls, die [Mindest]größe der Myrte und der Bachweide sei drei [Haudbreiten], dagegen sagte R. Hona im Namen Šemuéls, die Halakha sei wie R. Tryphon !? – Er nahm es nicht genau. – Allerdings sagen wir erschwerend, man nehme es nicht genau, sagen wir etwa auch erleichternd, man nehme es nicht genau!? 
"
Sukkah 32b:11,"Als Rabin kam, erklärte er: Die Elle, die sonst fünf Handbreiten hat, soll sechsCf. Anm. 37 mut. mut.haben; nach dieser rechne man drei für die Myrte und das übrige für die Festpalme. – Das sind demnach zwei und eine halbe, 
"
Sukkah 32b:12,"somit befindet sich ja Šemuél immer noch im Widerspruche mit sich selbst!? – Er nahm es nicht genau, und zwar erschwerend, denn R. Hona sagte im Namen Šemuéls, die Halakha sei wie R. Tryphon.
"
Sukkah 32b:13,"<sup>ii</sup> <b>D</b><small>IE GERAUBTE ODER VERDORRTE</small> M<small>YRTE IST UNTAUGLICH; DIE VON EINER</small> A<small>ŠERA ODER EINER ABTRÜNNIGEN</small> S<small>TADT HERRÜHRENDE IST UNTAUGLICH</small>. D<small>EREN</small> S<small>PITZE ABGEBROCHEN IST, DEREN</small> B<small>LÄTTER ABGETRENNT SIND ODER DEREN</small> B<small>EEREN MEHR SIND ALS DIE</small> B<small>LÄTTER, IST UNTAUGLICH; HAT MAN SIE VERMINDERT, SO IST SIE TAUGLICH, JEDOCH DARF MAN SIE NICHT AM</small> F<small>ESTTAGE VERMINDERN</small>.
"
Sukkah 32b:14,"GEMARA. Die Rabbanan lehrten:Lev. 23,40.<i>Zweig e vom dichtbelaubten Baume</i>, einem Baume, der dicht belaubt ist, dessen Zweige den Stamm bedecken. Welcher ist das? Das ist die Myrte. – Vielleicht der Olivenbaum!? – Er muß geflechtartig<span dir=""rtl"">עבת</span> <i>verflochten, verzweigt, dichtbelaubtsein, was dieser nicht ist. – 
"
Sukkah 32b:15,"Vielleicht die Platane!? – Die Zweige müssen den Stamm bedecken, was bei dieser nicht der Fall ist. – 
"
Sukkah 32b:16,"Vielleicht der Oleander!? Abajje erwiderte: Pr. 3,17.<i>Ihre Wege sind liebliche Wege</i>, was bei diesem nicht der FallDer O. ist eine Giftpflanze.ist. Raba entnimmt dies hieraus:Zach. 8,19.<i>liebet Wahrheit und Frieden</i>.
"
Sukkah 32b:17,"Die Rabbanan lehrten: Wie eine Flechte geflochten und einer Kette gleich, das ist die Myrte. R. Elie͑zer sagte: <i>Zweige vom dichtbelaubten Baume</i>, einem Baume, dessen Holz und Frucht den gleichen Geschmack haben, das ist die Myrte. 
"
Sukkah 32b:18,"Es wird gelehrt: Die dichtbelaubte ist tauglich, die nicht dichtbelaubte ist untauglich. 
"
Sukkah 32b:19,"Was heißt dichtbelaubte? R. Jehuda erwiderte: Wenn sich je drei Blätter an einem Quirl befinden. R. Kahana sagte: Auch zwei und eines [abwechselnd]. R. Aḥa, der Sohn Rabas, pflegte sogar nach einer zu suchen, die zwei und eines [abwechselnd] hat, weil dies aus dem Munde R. Kahanas hervorging. Mar b.Amemar sprach zu R. Aši: Mein Vater pflegte eine solche wilde Myrte zu nennen.
"
Sukkah 32b:20,"Die Rabbanan lehrten: Wenn die meisten Blätter abgefallen sind und nur der kleinere Teil zurückgeblieben, so ist sie tauglich, nur muß die Dichtheit bestehen bleiben. – 
"
Sukkah 32b:21,"Dies widerspricht sich ja selbst: zuerst heißt es, sie sei tauglich, wenn die meisten Blätter abgefallen sind, und nachher lehrt er, die Dichtheit müsse bestehen bleiben; wieso ist die Dichtheit möglich, wenn je zwei abgefallen sind!? 
"
Sukkah 32b:22,"Abajje erwiderte: Dies kann bei 
"
Sukkah 33a:1,"der ägyptischenNach einer anderen Erklärung Rasch is ist <span dir=""rtl"">מצראה</span> ein Adjektivum von <span dir=""rtl"">מצר</span> <i>Grenze, RandMyrte der Fall sein, die ja sieben [Blätter] an einem Quirl hat, sod aß, wenn vier abfallen, drei noch zurückbleiben. Abajje sprach: Hieraus zu entnehmen, daß die ägyptische Myrte als Hoša͑na tauglich ist. – 
"
Sukkah 33a:2,"Selbstverständlich!? – Man könnte glauben, sie sei untauglich, weil sie einen BeinamenDie in der Schrift ohne Beinamen genannten Utensilien dürfen keinen solchen haben; cf. supra Fol. 13a.hat, so lehrt er uns. – Vielleicht ist dem auch so!? – Der Allbarmherzige sagt: <i>vom dichtbelaubten Baume</i>, ohne Unterschied.
"
Sukkah 33a:3,"Die Rabbanan lehrten: Wenn die meisten Blätter verdorrt und nur drei Zweiglein mit drei feuchten Blättern zurückgeblieben sind, so ist sie tauglich. R. Ḥisda sagte: Und zwar an der Spitze eines jeden.
"
Sukkah 33a:4,"D<small>EREN</small> S<small>PITZE ABGEBROCHEN IST</small>. U͑la b.Ḥenana lehrte: Wenn die Spitze abgebrochen und an dieser Stelle eine Knospe aufgeblüht ist, so ist sie tauglich. 
"
Sukkah 33a:5,"R. Jirmeja fragte: Wie ist es, wenn die Spitze am Vorabend des Festes abgebrochen wurde und die Knospe erst am Feste aufblüht: gibt es bei Geboten eine VerdrängungDie Myrte war bei Eintritt der Pflicht untauglich u. somit für das Gebot verdrängt worden u. bleibt es auch.oder nicht? – 
"
Sukkah 33a:6,"Dies ist ja zu entscheiden aus dem, was wir gelernt haben: Wenn man esDas Blut eines geschlachteten Tieres; cf. Dt. 17,13.bedeckt hat und es aufgedeckt worden ist, so braucht man es nicht mehr zu bedecken; hatte der Wind es bedeckt, so muß man es bedecken. Hierzu sagte Rabba b.Bar Ḥana im Namen R. Joḥanans: Dies lehrten sie nur von dem Falle, wenn es wieder aufgedeckt worden ist, wenn es aber nicht wieder aufgedeckt worden ist, so braucht man es nicht zu bedecken. 
"
Sukkah 33a:7,"Dagegen wandten wir ein: Wieso braucht man, wenn es wieder aufgedeckt worden ist, es zu bedecken, [das Gebot] ist ja verdrängtEs war bedeckt u. die Pflicht bestand nicht mehr.worden!? 
"
Sukkah 33a:8,"Und R. Papa erwiderte, bei Geboten gebe es keine Verdrängung!? – 
"
Sukkah 33a:9,"Hinsichtlich der Lehre R.Papas selbst ist es ihm fraglich: war es ihm entschieden, daß es bei Geboten keine Verdrängung gebe, ob erleichternd oder erschwerend, oder war es ihm fraglich. somit gilt dies nur erschwerend und nicht erleichternd. – Dies bleibt unentschieden.
"
Sukkah 33a:10,"Es ist anzunehmen, daß sie [denselben Streit führen,] wie die folgenden Tannaím: Hat man übertreten und sieGf. supra Fol. 11b Anm. 163.abgepflückt, ist sie untauglich – so R. Elea͑zar b.Çadoq; nach den Weisen ist sie tauglich. Sie glaubten, daß nach aller Ansicht der Feststrauß des Zusammenbindens nicht benötige, und wenn man auch sagt, er benötige des Zusammenbindens, so folgern wir nicht hinsichtlich des Feststraußes von der Festhütte, denn von dieser heißt es:Dt. 16,13.<i>du sollst machen</i>, nicht aber bereits Gemachtes; 
"
Sukkah 33a:11,"somit besteht ihr Streit in folgendem: nach dem sie untauglich ist, ist der Ansicht, bei Geboten gebe es eine Verdrängung, und nach dem sie tauglich ist, ist der Ansicht, bei Geboten gebe es keine Verdrängung. – 
"
Sukkah 33a:12,"Nein, alle sind der Ansicht, bei Geboten gebe es keine Verdrängung, hier aber streiten sie, ob man hinsichtlich des Feststraußes von der Festhütte folgerte: einer ist der Ansicht, man folgere hinsichtlich des Feststraußes von der Festhütte, und einer ist der Ansicht, man folgere nicht hinsichtlich des Feststraußes von der Festhütte. 
"
Sukkah 33a:13,"Wenn du aber willst, sage ich: sind wir der Ansicht, der Feststrauß benötige des Zusammenbindens, so stimmen alle überein, daß man hinsichtlich des Feststraußes von der Festhütte folgert, hier aber streiten sie, ob der Feststrauß des Zusammenbindens benötige, und sie führen denselben Streit wie die Tannaím der folgenden Lehre: Der Feststrauß ist zusammengebunden oder nicht zusammengebunden tauglich; R. Jehuda sagt, zusammengebunden sei er tauglich, nicht zusammengebunden sei er untauglich. – 
"
Sukkah 33a:14,"Was ist der Grund R. Jehudas? Er folgert dies durch [das Wort] <i>nehmen</i> von Ysopbündel; hierLev. 23,40.heißt es: <i>ihr sollt euch am ersten Tage nehmen</i>, und dortEx. 12,22.heißt es: <i>ihr sollt euch ein Bündel Ysop nehmen</i>; wie dort zusammengebunden, ebenso auch hier zusammengebunden. – Und die Rabbanan!? – Aus [dem Worte] <i>nehmen</i> ist nichts zu deduzieren. – 
"
Sukkah 33a:15,"Wer lehrte das, was die Rabbanan gelehrt haben, es sei Gebot, den Feststrauß zusammenzubinden, und wenn man ihn nicht zusammengefunden hat, er ebenfalls tauglich sei; wenn R. Jehuda, wieso ist er tauglich, wenn man ihn nicht zusammengebunden hat, und wenn die Rabbanan, wieso ist dies ein Gebot!? – Tatsächlich die Rabbanan, und nur deshalb, weil es heißt:Ib, 15,2.<i>er ist mein Gott, ich will ihn verherrlichen</i>.
"
Sukkah 33a:16,"O<small>DER DEREN</small> B<small>EEREN MEHR SIND</small>. R. Ḥisda sagte: Folgendes sagte unser großer Meister, Gott stehe ihm bei: Dies lehrten sie nur von dem Falle, wenn sie sich an einer Stelle befinden, wenn aber an zwei oder drei Stellen zerstreut, so ist sie tauglich. 
"
Sukkah 33a:17,"Raba sprach zu ihm: 
"
Sukkah 33b:1,"Wenn an zwei oder drei Stellen, so ist sie ja scheckig und untauglich!?– 
"
Sukkah 33b:2,"Vielmehr, ist dies gelehrt worden, so wird es wie folgt lauten: Oder deren Beeren mehr sind als die Blätter, so ist sie untauglich. R. Ḥisda sagte: Folgendes sagte unser großer Meister, Gott stehe ihm bei: Dies lehrten sie nur von dem Falle, wenn die Beeren [schon] schwarz sind, wenn aber die Beeren [noch] grün sind, so ist dies eine besondere Art der Myrte, und sie ist tauglich. 
"
Sukkah 33b:3,"R. Papa sagte: Rote gleichen schwarzen, denn R. Ḥanina sagte: Das schwarze BlutEiner Menstruierenden; aus der Färbung desselben wird die Herkunft festgestellt; cf. Nid. Fol. 19a.ist eigentlich rot, nur hat es einen Stich bekommen.
"
Sukkah 33b:4,"H<small>AT MAN SIE VERMINDERT, SO IST SIE TAUGLICH</small>. Wann vermindert: wollte man sagen, bevor man [den Strauß] zusammengebunden hat, so ist es ja selbstverständlich, und wenn nachdem man ihn zusammengebunden hat, so war sie ja vorherBeim Zusammenbinden des Feststraußes war die Myrte untauglich u. für das Gebot verdrängt.verdrängt, somit wäre hieraus zu entnehmen, daß die frühere Verdrängung nicht als Verdrängung gelte? – 
"
Sukkah 33b:5,"Tatsächlich nachdem man ihn zusammengebunden hat, nur ist er der Ansicht, das Zusammenbinden sei nichts weiter als eine Zubereitung, und die bloße Zubereitung ist bedeutungslos.
"
Sukkah 33b:6,"J<small>EDOCH DARF MAN SIE NIGHT AM</small> F<small>ESTTAGE VERMINDERN</small>. Wenn man aber übertreten und sie abgepflückt hat, so ist sie demnach brauchbar; wann sind [die Beeren] schwarzWie vorangehend gelehrt wird, ist sie nur dann verboten, wenn die Beeren schwarz sind, nicht aber, wenn sie grün sind.geworden: wenn bereits am vorangehenden Tage, so war sie ja vorherCf. Anm. 55 mut. mut.verdrängt, 
"
Sukkah 33b:7,"somit wäre hieraus zu entnehmen, daß die frühere Verdrängung nicht als Verdrängung gelte, doch wohl erst am Festtage; es war also tauglich und wurde verdrängt, somit wäre hieraus zu entnehmen, daß, was tauglich war und verdrängt worden ist, wieder tauglich werden könne? – 
"
Sukkah 33b:8,"Nein, tatsächlich, wenn sie bereits vorher schwarz waren, somit ist hieraus zu entnehmen, daß die frühere Verdrängung nicht als Verdrängung gelte, nicht aber ist hieraus zu entnehmen, daß, was tauglich war und verdrängt worden ist, wieder tauglich werden könne.
"
Sukkah 33b:9,"Die Rabbanan lehrten: Man darf sie am Feste nicht vermindern. Im Namen des R. Elie͑zer b. R. Šimo͑n sagten sie, man dürfe sie vermindern, – Man richtet ja aber eine Sache am FesttageMan macht aus der untauglichen Myrte eine taugliche.her!? 
"
Sukkah 33b:10,"R. Aši erwiderte: Wenn man sie zum Essen abpflückt, mid R. Elie͑zer b, R. Šimo͑n ist der Ansicht seines Vaters, die unbeabsichtigte TätigkeitDie Verminderung wird nicht beabsichtigt.sei erlaubt. – 
"
Sukkah 33b:11,"Abajje und Raba sagen ja aber beide, R. Šimo͑n pflichtete bei in [einem Falle gleich] dem Kopfabschlagen ohne zu tötenIst die erlaubte Tätigkeit von der unerlaubten untrennbar, so ist sie auch nach RS. Verboten.!? – 
"
Sukkah 33b:12,"Hier handelt es sich um den Fall, wenn man noch eine andere Hoša͑na hatDa die Herrichtung nicht nötig ist, so ist sie auch erlaubt..
"
Sukkah 33b:13,"Die Rabbanan lehrten: Hat sich das Gebinde am Feste gelöst, so binde man [den Feststrauß] wie ein Kräuterbündel zusammen. – Warum denn, man kann ja eine Schleife machen!? – Hier ist die Ansicht R. Jehudas vertreten, welcher sagt, die Schleife gelte als richtiger KnotenDer am Feste nicht gemacht werden darf.. 
"
Sukkah 33b:14,"Nach R. Jehuda ist ja aber ein richtiges Zusammenbinden erforderlich!? – Dieser Tanna ist seiner Ansicht in einer Hinsicht, und streitet gegen ilin in der anderen Hinsicht.
"
Sukkah 33b:15,"<sup>iii</sup> <b>D</b><small>IE GERAUBTE ODER VERDORRTE</small> B<small>AGHWEIDE IST UNTAUGLICH; DIE VON EINER</small> A<small>ŠERA ODER EINER ABTRÜNNIGEN</small> S<small>TADT HERRÜHRENDE IST UNTAUGLICH</small>. D<small>EREN</small> S<small>PITZE ABGEBROCHEN IST, DEREN</small> B<small>LÄTTER ABGETRENNT SIND, UND DIE</small> Ç<small>APHÇAPHA</small>Eine Art Bachweide mit runden Blättern: cf. Bd. I S. 540 Anm. 319.<small>SIND UNTAUGLICH</small>. D<small>IE WELKE, DEREN</small> B<small>LÄTTER ZUM</small> T<small>EIL ABGELÖST SIND, UND DIE</small> W<small>IESENWEIDE</small>Das im Text gebrauchte Wort bezeichnet ein Feld od. eine Wiese, für die die natürliche Bewässerung durch den Regen ausreicht.<small>SIND UNTAUGLICH</small>.
"
Sukkah 33b:16,"GEMARA. Die Rabbanan lehrten:Lev. 23,40.<i>Bachweiden</i>, die am Bache wachsen. Eine andere Erklärung: <i>Bachweiden</i>, deren Blätter länglich sind, wie ein Bach. 
"
Sukkah 33b:17,"Ein Anderes lehrt: <i>Bachweiden</i>; ich weiß dies nur von Bachweiden, woher dies auch von den Wiesenweiden und den Bergweiden? Es heißt <i>Bachweiden</i>In der Mehrzahl., jede Art. 
"
Sukkah 34a:1,"Abba Šaúl sagte: <i>Weiden</i>, zwei, eine für den Feststrauß, und eine für [die Prozession] im TempelHierüber weiter Fol. 45a.. – 
"
Sukkah 34a:2,"Woher wissen es die Rabbanan von [der Bachweide] im Tempel? – Es ist eine überlieferte Lehre. R. Aši sagte nämlich im Namen R. Joḥanans: Die [Lehren von den] zehn SetzlingenCf. Sb. I,6., der Bachweide und [der Prozession] des WassergießensHierüber weiter Fol. 48a.sind Moše am Sinaj überlieferte Halakhoth.
"
Sukkah 34a:3,"Die Rabbanan lehrten: <i>Bachweiden</i>, die am Bache wachsen, ausgenommen die Çaphçapha, die zwischen den Bergen wächst. R. Zera sprach: Hierauf deutet folgender Schriftvers:Ez. 17,5. <i>was an vielem Gewässer wächst, machte er zur Çaphçapha</i>Wonach diese eine minderwertige Art ist.. 
"
Sukkah 34a:4,"Abajje sprach zu ihm: Vielleicht ist dies eine Erklärung: was an vielem Gewässer wächst, das ist nämlich die Çaphçapha!? – Was heißt demnach <i>machte er</i>!? R. Abahu sagte: Der Heilige, gepriesen sei er, sprach: Ich dachte, die Jisraéliten werden vor mir wie das sein, was an vielem Gewässer wächst, nämlich die Bachweide, sie aber machen sich zur Çaphçapha zwischen den Bergen. 
"
Sukkah 34a:5,"Manche setzen diesen Vers in die BarajthaDie ihn als Beleg anführt, u. RZ. ist es, der dagegen den Einwand erhebt.selbst: <i>was an vielem Gewässer wächst, machte er zur Çaphçapha</i>. R. Zera wandte ein: Vielleicht ist dies eine Erklärung: was an vielem Gewässer wächst, das ist nämlich die Çaphçapha!? – Was heißt demnach <i>machte er</i>!? Der Heilige, gepriesen sei er, sprach: Ich dachte, die Jisraéliten werden vor mir wie das sein, was an vielem Gewässer wächst, nämlich die Bachweide, und sie machten sich zur Çaphçapha zwischen den Bergen.
"
Sukkah 34a:6,"Die Rabbanan lehrten: Welche heißt Bachweide und welche heißt Çaphçapha? Bei der Bachweide ist der Stiel rot und das Blatt länglich mit glattem Rande, bei der Çaphçapha ist der Stiel weiß und das Blatt rund mit sichelartigemGezahnt. Die Zähne der Sichel sind nach einer Seite geneigt, die der Säge an beiden Seiten gleich.Rande. – Es wird ja aber gelehrt: Gleicht [der Rand] einer Sichel, ist sie tauglich, gleicht er einer Säge, so ist sie untauglich!? Abajje erwiderte: Was dort gelehrt wird, bezieht sich auf die Schilfweide. 
"
