Index Title,Kiddushin
Kiddushin 37b:1,"Er meint es wie folgt: dies lehrt, daß überall, wo es ‘kommen’ und ‘Wohnort’ heißt, der Besitz und die Eingesessenheit zu verstehen ist – so R. Jišma͑él. – 
"
Kiddushin 37b:2,"Wieso erwiderte er demnach auf den Einwand R. A͑qibas, beim Šabbath heiße es ‘Wohnort’, hinsichtlich des Šabbath[gesetzes] werde dies [durch einen Schluß] vom Leichteren auf das Schwerere gefolgert, sollte er ihm doch erwidert haben: ich spreche von [den Worten] ‘kommen’ und ‘Wohnort’!? – Er erwiderte ihm das eine und noch ein anderes: erstens spreche ich von [den Worten] ‘kommen’ und ‘Wohnort’, und zweitens ist gegen deine Enwendung, beim Šabbath[gesetz] heiße es ‘Wohnort’, [zu erwidern:] hinsichtlich des Šabbath[gesetzes] wird dies [durch einen Schluß] vom Leichteren auf das Schwerere gefolgert. – 
"
Kiddushin 37b:3,"Worin besteht ihr Streit? – Sie streiten darüber, ob in der WüsteWährend des Aufenthaltes der Jisraéliten in dieser.Gußopfer dargebracht worden sind. R. Jišma͑e͑l ist der Ansicht, in der Wüste seienDa die Worte ‘Wohnort’ u. ‘kommen’ darauf deuten, daß dieses Gesetz erst nach der Eroberung Palästinas Geltung habe.keine Gußopfer dargebracht worden, und R. A͑qiba ist der Ansicht, in der Wüste seien Gußopfer dargebracht worden.
"
Kiddushin 37b:4,"Abajje sagte: Dieser Autor der Schule R. Jišma͑éls folgert es aus der Lehre eines anderen Autors der Schule R. Jišma͑éls. 
"
Kiddushin 37b:5,"In der Schule R. Jišma͑éls wurde nämlich gelehrt: Da in der Tora oft das Kommen schlechthin erwähnt wird, und an einer StelleBeim Gesetze von der Einsetzung des Königs; Dt. 17,14.die Schrift dies mit Besitz und Eingesessenheit erklärt, so ist darunter auch überall Besitz und Eingesessenheit zu verstehen. – 
"
Kiddushin 37b:6,"Und jener!? – Vom KönigeBeim Gesetze von der Einsetzung des Königs; Dt. 17,14.und von den ErstlingenAuch bei diesen wird es mit Besitz u. Eingesessenheit erklärt; cf. Dt. 26,1.lehren zwei Schriftverse dasselbe, und wenn zwei Schriftverse dasselbe lehren, so ist von diesen nichts zu folgern. – 
"
Kiddushin 37b:7,"Und der andere? – Beide sind nötig. Würde der Allbarmherzige es nur beim Könige und nicht bei den Erstlingen geschrieben haben, so könnte man glauben, die Erstlinge, die einen Genuß gewähren, beginnenDieses Gesetz sollte auch vor der Eingesessenheit Geltung haben.sofort. Und würde er es nur bei den Erstlingen und nicht beim Könige geschrieben haben, so könnte man glauben, der König könne die Eroberung sofort beginnen. – 
"
Kiddushin 37b:8,"Und jener!? – Sollte der Allbarmherzige es beim Könige und nicht bei den Erstlingen geschrieben, und ich würde gefolgert haben: wenn [das Gesetz] vom Könige, der die Eroberung sofort beginnen kann, erst nach der Besitznahme und der Eingesessenheit gilt, um wieviel mehr das der Erstlinge. – 
"
Kiddushin 37b:9,"Und der andere!? – Wenn der Allbarmherzige es [nur bei jenem] geschrieben hätte, könnte man glauben, diese gleichen der TeighebeDieses Gesetz (cf. Num. 15,20) hatte nach aller Ansicht Geltung auch vor der Eingesessenheit im Jisraéllande., so lehrt er uns.
"
Kiddushin 37b:10,"Wozu schrieb der Allbarmherzige, wenn du sagst, alles, wobei die Person pflichtig ist, gelte sowohl im Jisraéllande als auch außerhalb des Landes, [das Wort] ‘Wohnort’ beim Šabbathfgesetze]!? – Dies ist nötig; man könnte glauben, [der Šabbath] benötige, da es im Abschnitte von den Festen geschrieben ist, der WeihungDurch das Gericht, u. dies erfolgt nur im Jisraéllande.gleich den Festen, so lehrt er uns. – 
"
Kiddushin 37b:11,"Wozu schrieb der Allbarmherzige [das Wort] ‘Wohnort’ beim [Gesetze] von Talg und BlutCf. Lev. 3,17.? – Dies ist nötig; da es im Abschnitte von den Opfern geschrieben ist, so könnte man glauben, zur Zeit, wo die Opfer[gesetze] gelten, seien auch Talg und Blut verboten, nicht aber zur Zeit, wo die Opfer[gesetze] nicht gelten, so lehrt er uns. – 
"
Kiddushin 37b:12,"Wozu schrieb der Allbarmherzige [das Wort] ‘Wohnort’ [beim Gesetze] vom Ungesäuerten und dem BitterkrauteDie am Pesaḥfeste zu essen sind; cf. Ex. 12,20.? – Dies ist nötig; da es heißt: Num. 9,11.<i>mit Ungesäuertem und Bitterkraut sollen sie es essen</i>, so könnte man glauben, nur wenn das Pesaḥopfer dargebracht wird, nicht aber, wenn das Pesaḥopfer nicht dargebracht wird, so lehrt er uns. – 
"
Kiddushin 37b:13,"Wozu schrieb der Allbarmherzige [das Wort] ‘kommen’ beim [Gesetze] von den Tephillin? – Dies ist wiegen einer Lehre der Schule R. Jišma͑éls nötig: Übe dieses Gebot, denn wegen dessen kommst du in das Land. – 
"
Kiddushin 37b:14,"Erklärlich ist nach demjenigen, welcher sagt, unter ‘Wohnort’ sei jeder Ort, in dem ihr wohnt, zu verstehen, der Schriftvers:Jos. 5,11.<i>sie aßen vom Ertrage des Landes vom folgenden Tage des Pesaḥs an;</i> sie aßen vom folgenden Tage des Pesaḥs an, während sie vorher nicht gegessen hatten, 
"
Kiddushin 38a:1,"denn sie brachten zuerst die Schwingegarbe dar und aßen nachher; 
"
Kiddushin 38a:2,"nach demjenigen aber, welcher sagt, darunter sei der Besitz und die Eingesessenheit zu verstehen, sollten sie doch sofortDa vor der Eingesessenheit das Gesetz von der Schwingegarbe keine Geltung hatte.gegessen haben!? – Sie brauch ten dies nicht, 
"
Kiddushin 38a:3,"wie es heißt :Ex. 16,35.<i>und die Kinder Jisraél aßen das Manna vierzig Jahre, bis sie in bewohntes Land kamen; das Manna aßen sie, bis sie an die Grenze des Landes Kenaa͑n kamen.</i> Man kann nicht sagen, bis sie in bewohntes LandSolches hatten sie schon vor ihrem Einzüge in das Land Kenaa͑n.kamen, denn es heißt: <i>bis sie an die Grenze des Landes Kenaa͑n kamen</i>, und man kann nicht sagen, bis sie an die Grenze des Landes Kenaán kamen, denn es heißt: <i>bis sie in bewohntes Land kamen</i>; wie ist dies nun zu erklären? Am siebenten Adar starb Mose und das Manna hörte auf niederzufallen, und bis zum sechzehnten NisanDem 2. Tage des Pesaḥfesles; nur aus diesem Grunde aßen sie erst von diesem Tage ab vom Ertrage des Landes.reichten sie mit dem Manna, das sie in ihren Gefäßen hatten. 
"
Kiddushin 38a:4,"Ein Anderes lehrt: <i>Und die Kinder Jisraél aßen das Manna vierzig Jahre;</i> aßen sie es denn vierzig Jahre, sie aßen es ja vierzig Jahre weniger dreißigDie ersten 30 Tage ihres Aufenthaltes in der Wüste reichten sie mit den aus Miçrajim mitgebrachten Kuchen; am 15. des 1. Monats (Nisan) zogen sie aus diesem Lande u. erst am 15. des folgenden Monats begann das Manna niederzufallen; cf. Ex. 16,1ff.Tage!? Dies besagt vielmehr, daß die Kuchen, die sie aus Miçrajim mitgenommen hatten, den Geschmack des Manna hatten. 
"
Kiddushin 38a:5,"Ein Anderes lehrt: Am siebenten Adar starb Moše und am siebenten Adar ward er geboren. – Woher, daß er am siebenten Adar starb? – Es heißt :Dt. 34,5.<i>und es starb daselbst Moše, der Knecht des Herrn,</i> ferner :Ib. V. 8.<i>die Kinder Jisraél beweinten Moše in A͑rboth Moab dreißig Tage,</i> ferner :Jos. 1,1.<i>und es geschah nach dem Tode Mošes, des Knechtes des Herrn,</i> ferner:Ib. V. 2. <i>mein Knecht Moše ist tot, nun mach dich auf und geh hinüber</i>, 
"
Kiddushin 38a:6,"ferner :Ib. V. 11.<i>geht im Lager umher und gebietet dem Volke also: bereitet euch Mundvorrat, denn binnen drei Tagen geht ihr über den Jarden,</i> ferner :Ib. 4,19.<i>und das Volk kam herauf aus dem Jarden am zehnten des ersten Monats;</i> wenn du hiervon dreiunddreißig TageDie 30 der Trauer u. die 3 der Vorbereitung; vom 10. Nisan bis zum vorangehenden 7. Adar sind 33 Tage.abziehst, so findest du, daß Moše am siebenten Adar starb. – 
"
Kiddushin 38a:7,"Woher, daß Moše am siebenten Adar geboren wurde? – Es heißt :Dt. 31,2.<i>Er sprach zu ihnen: Hundertundzwanzig Jahre bin ich heute; ich vermag nicht mehr auszuziehen und einzuziehen</i>. Es brauchte ja nicht <i>heute</i> zu heißen, und wenn es <i>heute</i> heißt, so lehrt dies, daß der Heilige, gepriesen sei er, dasitzt und die Jahre der Frommen (vom Tag) bis auf den Tag und (vom Monat) bis auf den Monat voll werden läßt, wie es heißt :Ex. 23,26.<i>die Zahl deiner Tage werde ich voll machen.</i>
"
Kiddushin 38a:8,"Es wird gelehrt: R. Šimo͑n b. Joḥaj sagte: Drei Gebote sind den Jisraéliten bei ihrem Einzuge in das Land auferlegt worden, und sie gelten sowohl im Lande als auch außerhalb des Landes, 
"
Kiddushin 38a:9,"und es ist auch durch einen Schluß zu folgern, daß sie gelten: wenn [das Gesetz] vom Neuen, wobei das Verbot kein dauerndesEs ist nur bis zu einem bestimmten Tage, dem 16. Nisan, verboten.ist, sich nicht auf die NutznießungVerboten ist nur das Essen desselben. erstreckt, und aufgehoben werdenDurch die Darbringung der Schwingegarbe; sobald dies erfolgt ist, ist das Neue erlaubt, noch am selben Tage.kann, sowohl im Lande als auch außerhalb des Landes gilt,
"
Kiddushin 38a:10,"um wieviel mehr gilt [das Gesetz] von der Mischfrucht, wobei das Verbot ein dauerndes ist, sich auf die Nutznießung erstreckt, und nicht aufgehoben werden kann, sowohl im Lande als auch außerhalb des Landes. Dies gilt in zwei Hinsichten auch vom UngeweihtenAuch bei diesem erstreckt sich das Verbot auf die Nutznießung, auch kann es nicht aufgehoben werden, jed. ist es kein dauerndes, da im 4. Jahre die Früchte erlaubt sind.. 
"
Kiddushin 38a:11,"R. Elea͑zar b. R. Šimo͑n sagte: 
"
Kiddushin 38b:1,"Jedes Gesetz, das den Jisraéliten vor ihrem Einzuge in das LandDh. das vorher Geltung haben sollte.[auferlegt worden ist], gilt sowohl im Lande als auch außerhalb des Landes, und das ihnen nach ihrem Einzuge in das LandDh. das vorher Geltung haben sollte.[auferlegt worden ist], gilt nur im Lande, ausgenommen die Erlassung von Geldforderungen und die Entlassung der SkiavenIm Jobeijahre; cf. Dt. 15,1ff., die, obgleich sie ihnen nach ihrem Einzuge in das Land auferlesrt worden sind, sowohl im Lande als auch außerhalb des Landes gelten. – 
"
Kiddushin 38b:2,"Die Erlassung von Geldforderungen ist ja ein an der Person haftendes Gesetz!? – 
"
Kiddushin 38b:3,"Dies ist wegen einer Lehre Rabbis nötig, denn es wird gelehrt: Rabbi sagte:Dt. 15,2.<i>Folgendes Bewenden hat es mit dem erlassen</i>. Die Schrift spricht von zwei Erlassungen, von der Erlassung des Bodens und von der Erlassung von Geldern; zur Zeit, wenn der Boden zu erlassenWenn die Jisraéliten im Jisraéllande weilen. ist, sind auch Gelder zu erlassen, und zur Zeit, wenn der Boden nicht zu erlassen ist, sind auch Gelder nicht zu erlassen. – 
"
Kiddushin 38b:4,"Vielleicht aber: in Orten, wo der Boden zu erlassen ist, sind auch Gelder zu erlassen, und in Orten, wo der Boden nicht zu erlassen ist, sind auch Gelder nicht zuWonach dieses Gesetz außerhalb des Landes keine Geltung hat. erlassen!? – Es heißt :Dt. 15,2.<i>denn es ist ein Erlaß für den Herrn auszurufen,</i> allerorts. – 
"
Kiddushin 38b:5,"Die Entlassung von Sklaven ist ja ein an der Person haftendes Gesetz!? – Da es heißt:Lev. 25,10.<i>rufet Freiheit aus im Lande</i>, so könnte man glauben, nur im Lande, nicht aber außerhalb des Landes, so heißt es:Lev. 25,10.<i>es ist ein Jobel</i>, allerorts. – 
"
Kiddushin 38b:6,"Weshalb heißt es demnach <i>im Lande</i>? – Zur Zeit, wenn die Freilassung im Lande? – gilt, gilt sie auch außerhalb des Landes, und wenn die Freilassung im Lande nicht gilt, gilt sie auch nicht außerhalb des Landes.
"
Kiddushin 38b:7,"Dort haben wir gelernt: Das Neue ist überall nach der Tora verboten, vom Ungeweihten ist esDaß es außerhalb des Landes verboten sei.eine Halakha, und von der Mischfrucht ist es eine Bestimmung der Schriftkundigen. Was ist dies für eine Halakha? R. Jehuda erwiderte im Namen Šemuéls: Ein LandesbrauchHierüber besteht keinerlei Überlieferung, jedoch gilt es auch außerhalb des Landes als verboten.. U͑la erwiderte im Namen R. Johanans: Eine Moše am Sinaj überlieferte Halakha. 
"
Kiddushin 38b:8,"U͑la sprach zu R. Jehuda: Erklärlich ist es nach meiner Ansicht, es sei eine Moše am Sinaj überlieferte Halakha, daß zwischen dem zweifelhaften Ungeweihten und der zweifelhaften Mischfrucht unterschiedenDas Verbot des Ungeweihten außerhalb des Landes ist ein strengeres, da es Moše am Berge Sinaj überliefert worden ist.wird. 
"
Kiddushin 38b:9,"Wir haben nämlich gelernt: Das zweifelhafte Ungeweihte ist im Lande verboten, in SyrienIn den später von den Jisraéliten eroberten Provinzen.erlaubtWenn die Früchte bereits gepflückt sind; es ist jed. verboten, das Pflücken zu veranlassen.und außerhalb des Landes darf man hinabsteigenIn den Garten eines Nichtjuden.und kaufenDie bereits gepflückten Früchte., jedoch nicht beim Einsammeln Zusehen. 
"
Kiddushin 38b:10,"Hinsichtlich der Mischfrucht aber haben wir gelernt: Wenn in einem Weinberge Grünkraut gepflanztUnd ein Zweifel besteht, ob es auf verbotene od. erlaubte Weise gepflanzt worden ist.ist, und außerhalb desselben Grünkraut verkauft wird, so ist es im Lande verboten, in Syrien erlaubt 
"
Kiddushin 38b:11,"und außerhalb des Landes darf man hinabsteigen und einsammeln [lassen], jedoch nicht mit der HandWährend beim Ungeweihten in einem solchen Falle auch das Zusehen verboten ist.einsammeln. 
"
Kiddushin 38b:12,"Nach deiner Erklärung sollte er doch 
"
Kiddushin 39a:1,"entweder bei beiden lehren: hinabsteigen und kaufen, oder bei beiden: hinabsteigen und einsammeln [lassen]!? – Šemuél sagte auch zu R. A͑nan: lies entweder bei beiden: hinabsteigen und kaufen, oder bei beiden: hinabsteigen und einsammeln [lassen]. Mar, der Sohn Rabanas, lehrte bei beiden erleichternd: hinabsteigen und einsammeln, jedoch nicht mit der Hand einsammeln. 
"
Kiddushin 39a:2,"Levi sprach zu Šemuél: ArjokhBisher nicht befriedigend erklärte Benennung od. Titel Š.s., reichSolche Früchte, hinsichtl. welcher ein Zweifel besteht.mir, und ich will sie essen. R. Ivja und Rabba b. R. Hanan reichten sie einanderOhne aber selbst zu pflücken od. das Pflücken zu veranlassen.. Die Scharfsinnigen von PumbedithaCf. Syn. Fol. 17b.entschieden, das Gesetz vom Ungeweihten gelte außerhalb des Landes. 
"
Kiddushin 39a:3,"Als R. Jehuda es R. Joḥanan mitteilte, ließ dieser ihm sagen: Laß das Zweifelhafte unentschiedenDh. lehre nicht, daß es erlaubt sei.und das EntschiedeneWenn die Früchte entschieden von Ungeweihtem herrühren.vernichten. Erlasse über sie eine Bekanntmachung, und über ihre Früchte, daß sie zu verstecken seien. Wer da sagt, [das Gesetz] vom Ungeweihten gelte nicht außerhalb des Landes, wird keinen Nachkommen und keinen Enkel haben, [von dem es heißt :]Mich. 2,5.<i>der schnür zieht über ein Los im Erbbesitze Gottes. –</i> 
"
Kiddushin 39a:4,"Nach wessen Ansicht lehrten jene? – Nach der folgenden Lehre: R. Elea͑zar b. R. Jose sagte im Namen des R. Jose b. DurmaskithDieser RJ. war aus Damaskus (cf. Siphre, ed. Friedmann Fol. 65a), demnach könnte D. Ortsname (<span dir=""rtl"">דמשק</span> = <span dir=""rtl"">דרמשק</span>) sein., der es im Namen R. Jose des Galiläers sagte, der es im Namen des R. Joḥanan b. Nuri sagte, der es im Namen R. Elie͑zer des Großen sagte: [Das Gesetz] vom Ungeweihten gilt nicht außerhalb des Landes. – 
"
Kiddushin 39a:5,"Etwa nicht, wir haben ja gelernt: R. Elie͑zer sagt: auchDemnach gilt das Gesetz vom Ungeweihten erst recht auch außerhalb des Landes.das vom Neuen!? – Lies: das Neue.
"
Kiddushin 39a:6,"R. Asi sagte im Namen R. Joḥanans: Vom Ungeweihten außerhalb des Landes ist es eine Moše am Sinaj überlieferte Halakha. R. Zera sprach zu R. Asi: Wir haben ja gelernt, das zweifelhafte Ungeweihte sei im Lande verboten, in Syrien erlaubtWenn hinsichtl. des Entschiedenen eine überlieferte Halakha besteht, daß es verboten sei, so darf das Zweifelhafte nicht von vornherein erlaubt sein.und außerhalb des Landes dürfe man hinabsteigen und einsammeln [lassen]!? Da stutzte er eine Weile und sprach dann zu ihm: Vielleicht lautet [die Halakha] wie folgt: das zweifelhafte ist erlaubt und das entschiedene ist verboten.
"
Kiddushin 39a:7,"R. Asi sagte im Namen R. Joḥanans: Wegen der MischfruchtWegen der Übertretung dieses Gesetzes außerhalb des Landes.ist nach der Tora zu geißeln. R. Elea͑zar sprach zu R. Asi: Wir haben ja gelernt, von der Mischfrucht sei es eine Bestimmung der Schriftkundigen!? – Das ist kein Einwand; das eine gilt von der Mischfrucht des WeinbergsDas Säen von Sämereien zwischen Weinstöcken; dieserhalb ist nicht nach der Tora zu geißeln. und das andere von der Pfropfung von Bäumen. 
"
Kiddushin 39a:8,"Dies nach Šemuél, denn Šemuél sagte :Lev. 19,19.<i>Meine Satzungen sollt ihr beobachten</i>, die Satzungen, die ich dir bereits auf erlegt habe:Lev. 19,19.<i>Du sollst nicht zweierlei Arten</i> <i>nes Viehs sich begatten lassen noch dein Feld mit zweierlei Arten besäen;</i> 
"
Kiddushin 39a:9,"wie beim Vieh nur die Begattung verboten ist, ebenso ist beim Felde nur das Pfropfen verboten, und wie das Gesetz hinsichtlich des Viehs sowohl im Lande als auch außerhalb des Landes gilt, ebenso gilt auch das Gesetz hinsichtlich des Feldes sowohl im Lande als auch außerhalb des Landes. – 
"
Kiddushin 39a:10,"Es heißt ja aber <i>dein Feld</i>!? – Dies schließt Sämereien außerhalb des Landes aus.
"
Kiddushin 39a:11,"R. Ḥanan und R. A͑nan gingen auf dem Wege und sahen einen Mann verschiedene Sämereien mit einander säen. Da sprach dieser: Möge der Meister ihn in den Bann tun. Jener erwiderte: Ihr seid darinIm Gesetze von der Mischfrucht.nicht bewandert. 
"
Kiddushin 39a:12,"Hierauf sahen sie einen Weizen und Gerste zwischen Weinstocken säen. Da sprach dieser: Möge der Meister ihn in den Bann tun. Jener erwiderte: Ihr seid darin nicht kundig; entscheiden wir etwa nicht nach R. Jošija, welcher sagt, nurDann ist er strafbar.wenn er Weizen, Gerste und Weinbeerkeme mit einem Handwurfe gesäet hat!? 
"
Kiddushin 39a:13,"R. Joseph vermengte Sämereien und säete sie. Da sprach Abajje zu ihm: Wir haben ja gelernt, [das Verbot] der Mischfrucht sei eine Bestimmung der Schriftkundigen!? Dieser erwiderte: Das ist kein Ein wand; das eine gilt von der Mischfrucht des WeinbergsDas Säen von Sämereien zwischen Weinstöcken; dieserhalb ist nicht nach der Tora zu geißeln.und das andere von der Mischung von Sämereien. Bei der Mischfrucht des Weinbergs, die im Lande zur Nutznießung verboten ist, haben die Rabbanan ein Verbot angeordnet, bei der Mischung von Sämereien aber, die auch im Lande nicht zur Nutznießung verboten sind, haben die Rabbanan kein Verbot angeordnet. 
"
