tractate,chapter,content,page,
,,אין עושין לא לאכילת גוים ולא לאכילת כלבים ביום טוב. מעשה בשמעון התימני שלא יצא בלילי יום טוב לבית המדרש לשחרי' מצאו ר' יהודה בן בבא אמ' לו מפני מה לא באתה אמש לבית המדרש? אמ' לו מצוה אחת אירע לי ועשיתיה בלשת של גוים נכנסה לעיר והיו מתיראין שמא יצחיבו את בני העיר עשינו להם עגל והאכלנום והשקינום וסכנום כדי שלא יצחיבו את בני העיר. אמ' לו תמהני עליך אם לא יצא שכרך בהפסדך שהרי אמרו אין עושין לא לאכילת גוים ולא לאכילת כלבים ביום טוב.L,,
,,אמ' רבן שמעון בן גמליאל אומ' היו בית שמיי שאין כהן טובל לתרומתו בו ביום אבל מטביל הוא מגב לגב ומחבורה לחבורה ביום טוב. כיצד מגב לגב הרוצה לעשות גתו על גב בדו ובדו על גבי עיסתו הרי זה טובל בו ביום.L,,
,,כיצד מחבורה לחבורה רצה שלא לעשות בדו על גב עיסתו של חבירו הרי זה מטביל את כליו.L,,
,,אין מטבילין את כלי על גב מימיו ביום טוב ואין משיקין את המים בכלי אבן לטהרן בשבת דברי ר' וחכמים אומ' מטבילין את כלי על גב מימיו ביום טוב ומשיקין את המים בכלי אבן לטהרן אבל לא להטבילן. כלים שנטמאו באב הטומאה אין מטבילין אותן ביום טוב ואין צריך לומ' בשבת אבל ממלא הוא כוס דלי או קיתון לשתות וחושב עליהן ומטבילן. וטובל כדרכו מטומאה חמורה ואין צריך לומר מטומאה קלה.L,,
,,אין משתטפין בחמין שהוחמו ביום טוב ואין צריך לומר בשבת אבל מרחיץ הוא פניו ידיו ורגליו בחמין שהוחמו מערב שבת בשבת ואין צריך לומר בחמין שהוחמו מערב יום טוב ביום טוב. רבן שמעון בן גמלי' או' טרקלין שהשיקה מערב יום טוב מטייל בה ביום טוב לא השיקה מערב יום טוב לא יטייל בה ביום טוב.L,,
,,אבל מרגילין ביום טוב ואין מרגילין בחול בבכור ובפסולי המוקדשין. ועושין כל צרכי מילה. דברים שאין עושין לה בשבת עושין לה ביום טוב שוחקין לה כמן וטורפין לה יין ושמן. רבן שמעון בן גמליאל או' ובלבד שלא יקרע לה סמרטוטין בתחלה.L,,
,,"של בית רבן גמליאל לא היו זוקפין את המנורה בלילי יום טוב. ומעשה ברבן גמליאל וזקנים שהיו מסובין ברומי ונפלה מנורה בלילי יום טוב ועמד ר' עקיבא וזקפה אמ' לו רבן גמליאל עקיבא מה לך אתה מכניס ראשך בין המחלקות אמ' לו למדתנו אחרי רבים להטות אע""פ שאתה אוסר והן מתירין הלכ' כדברי המרובין. ר' יהודה אומ' משם רבן גמליאל מטלטלין את המנורה ביום טוב אבל אין זוקפין אותה.L",,
,,של בית רבן גמליאל היו מכבדין בין המטות ביום טוב. אמר ר' לעזר בי ר' צדוק פעמים הרבה אכלנו בבית רבן גמליאל ולא ראיתים שהן מכבדין את המטות אלא סדינין היו פורסין מערב יום טוב כשאורחין נכנסין מסלקין אותן. אמרו לו אם כן אף בשבת מותר לעשות כן.L,,
,,של בית רבן גמליאל היו מכניסין את המוגמר במגופה. אמ' ר' לעזר בי ר' צדוק פעמים הרבה אכלנו בבית רבן גמליאל ולא ראיתים שהם מכניסין את המוגמר במגופה אלא ערדסקאות מעשנין מערב יום טוב כשאורחין,@,
,,נכנסין היו פותחין אותן. אמרו לו אם כן אף בשבת מותר לעשות כן.L,,
,,אי זהו גדי מקולס כולו צלי ראשו כרעיו וקרבו בישל ממנו כל שהו שלק ממנו כל שהו אין זה גדי מקולס. עושין גדי מקולס ביום טוב הראשון של חג וביום טוב האחרון של פסח עגל מקולס ביום טוב הראשון של פסח אבל לא גדי מקולס. אמ' ר' יוסה תודוס איש רומי הנהיג את בני רומי ליקח טלאים בלילי פסחים ועושין אותן מקולסין אמרו לו אף הוא קרוב להאכיל קדשים בחוץ מפני שקורין אותן פסחין.L,,
,,של בית רבן גמליאל היו שוחקין הפלפלין ברחים שלהן. אמ' ר' לעזר בי ר' צדוק פעם אחת היה אבא מיסב לפני רבן גמליאל והביאו לפניו אנגרון ואכסגרון ועליהן פלפלין שחוקות ומשך אבא את ידו מהן. אמ' לו אל תחוש להן מערב יום טוב הן שחוקות.L,,
,,אי זהו קירוד אילו קטנים שעושי' חבורה קירסוף אילו גדולים שאין עושין חבורה.L,,
,,ר' שמעון או' גורר אדם מטה כסא וספסל וקתדרה אצלו בשבת ואין צריך לומר ביום טוב.L,,
,,"דלת הגוררת מחצלת הגוררת וקנקלא הגורר פתחין ונועלין בהן בשבת ואין צריך לומר בי""ט.L",,
,פרק 3,ביברין של חיה ושל עופות ושל דגים אין צדין מהן ביום טוב ואין נותנין לפניהן מזונות אבל צדין מהן מערב יום טוב ונותנין לפניהן מזונות רבן שמעו' בן גמליאל או' לא כל הביברים שוין. זה הכלל מחוסר צידה אסור שאין מחוסר צידה מותר. שוחטין מן הנגרים אבל לא מן המשוטות ולא מן המכמרות ר' שמעון בן לעזר אומ' כל שפרסוהו מערב יום טוב ובא מערב יום טוב ומצאו מקולקל מותר הדבר ידוע שניצדו מערב יום טוב מצאו כמות שהו אסור הדבר ידוע שניצדו ביום טוב.L,,
,,אותו ואת בנו שנפלו לבור ר' ליעזר או' מעלה את הראשון על מנת לשוחטו ושחטו והשיני עושה לו פרנסה במקומו בשביל שלא ימות ר' יהושע או' מעלה את הראשון על מנת לשוחטו ואינו שוחטו ומערים ומעלה את השני. רצה שלא לשחוט אחד מהן הרשות בידו.L,,
,,"בכור שנפל לבור אע""פ שמומו ניכר מערב יום טוב ולא התירו מומחה אין שוחטין אותו ביום טוב לפי שאינו מן המוכן.L",,
,,עושין פרנסה לנחיל של דבורים בשביל שלא יברח אבל אין צדין אותו בתחלה.L,,
,,כיצד אין נמנין על הבהמה ביום טוב לא יאמר לו הריני עמך בסלע הריני עמך בשתים אלא אומ' לו הריני עמך למחצה לשליש ולרביע. וחכמים או' אין משגיחין בכף מאזנים כל עיקר אבל שוקל בידו ומניח ואם היה טבח אומן אל ישקול בידו מפני שידו כמשקל אבל חותך בכלי ונותן לזה ולזה.L,,
,,הולך אדם אצל טבח הרגיל אצלו ואו' לו תן לי יד אחת או ירך אחת.L,,
,,אצל נחתום הרגיל אצלו ואו' לו תן לי ככר אחד או גלוסקה אחת אצל פטם הרגיל אצלו ואו' לו תן לי גוזל אחד או תרנגולת אחת אצל חנוני הרגיל אצלו ואמ' לו תן לי חמשים אגוזים עשרה ביצים עשרה רמונים ובלבד שלא יאמר לו סכום מניין ר' שמעון בן לעזר או' ובלבד שלא יאמר לו סכום ממכר.L,,
,,לא יתן אדן לפני בניו ולפני בהמתו לא במדה ולא במשקל ולא במניין אבל קודח בסאה או בתרקב ונותן לפני בהמתו קודח במיניקית ונותן לפני בניו ובלבד שלא יתכוין לכך. אמרו עליו על ר' לעזר בר' צדוק ועל אבא שאול בן בטנית שהיו חנונין בירושלם כל ימי חייהן והיו ממלין מדותיהן מערב יום טוב ונותנין ללקוחות ביום טוב ר' חנינה,,
,,בן אנטיגנס אומ' אף בחולו של מועד עושין כן מפני בטול בית המדרש וחכמים אומ' אף בחול עושין כן מפני מצוי המדות. אף הוא כינס שלש מאות כדי שמן וחבירו שלש מאות גרבי יין ממיצוי המדות והעלום לגזברין. אמרו להם אין אתם זקוקין לכך אמרו להם אין רצוננו בהן אמרו להן הואיל והחמרתם על עצמכם של צבור הן ייעשו מהן צרכי צבור.L,@,
,,אין נוטלין עצים מן הסכה אפי' ביום טוב האחרון של חג. אם אמ' לכשארצה אטול הרי זה מותר.L,,
,,אין מביאין עצים לא בחבל ולא בקופה ולא במחצלת אלא מביא הוא במטפחת ובחיקו. אמ' ר' שמעון בן לעזר לא נחלקו בית שמיי על המכונסין שבקרפיף שיביאו ועל המפוזרין שבשדה שלא יביאו על מה נחלקו על מפוזרין שבקרפיף ועל מכונסין שבשדה שבית שמיי או' לא יביאו ובית הלל אומ' יביאו. אמ' ר' נתן לא נחלקו בית שמיי ובית הלל על מפוזרין שבקרפיף ועל מכונסין שבשדה שיביאו על מה נחלקו על המפוזרין שבשדה שבית שמיי אומ' לא יביאו ובית הלל או' יביאו.L,,
