mitzvah Title chinukh,mitzvah Title Rambam,chinukh,smk,rambam,wiki_rambam,wiki_table,smg,mishneh,shulchanArukh,pasuk
,,"שלא נקצר ספיחי תבואות של שנת היובל - שלא נקצר ונלקט ספיחי תבואות שנת היובל כמו שאדם קוצר בשאר השנים, אבל יש לנו לעשות בדברים שנוי. שנאמר ולא תקצרו וגו' וכל הענין, כמו שפרשנו בסמוך בספיחי שביעית (מצוה ",,"שלא לקצור ספיחי יובל כשאר השנים, שנאמר בו ""לא תקצרו את ספיחיה"" (ויקרא כה,יא).
",,,"שלא לקצור ספיחי יובל כשאר שנים שנאמר לא תקצרו את ספיחיה:
","דִּין הַיּוֹבֵל בִּשְׁבִיתַת הָאָרֶץ וְדִין הַשְּׁמִטָּה אֶחָד הוּא לְכָל דָּבָר. כָּל שֶׁאָסוּר בַּשְּׁבִיעִית מֵעֲבוֹדַת הָאָרֶץ אָסוּר בִּשְׁנַת יוֹבֵל. וְכָל שֶׁמֻּתָּר בַּשְּׁבִיעִית מֻתָּר בַּיּוֹבֵל. וּמְלָאכוֹת שֶׁלּוֹקִין עֲלֵיהֶן בַּשְּׁבִיעִית לוֹקִין עֲלֵיהֶן בַּיּוֹבֵל. וְדִין פֵּרוֹת שְׁנַת יוֹבֵל בַּאֲכִילָה וּבַמְּכִירָה וּבַבִּעוּר כְּדִין פֵּרוֹת שְׁבִיעִית לְכָל דָּבָר: 

",,"יוֹבֵ֣ל הִ֗וא שְׁנַ֛ת הַחֲמִשִּׁ֥ים שָׁנָ֖ה תִּהְיֶ֣ה לָכֶ֑ם לֹ֣א תִזְרָ֔עוּ וְלֹ֤א תִקְצְרוּ֙ אֶת־סְפִיחֶ֔יהָ וְלֹ֥א תִבְצְר֖וּ אֶת־נְזִרֶֽיהָ׃
"
שלה. שלא לאסוף פרות האילנות בשנת היובל כדרך שאוספים אותן בשאר השנים,"מצווה שלו: מצוות לא תעשה, שלא לבצור ענבים ביובל",335,[]," לא תעשה רכ""ו",,," לאוין רע""ד","רמב""ם הלכות שמיטה ויובל פרק י' הלכה טו'",[],"ויקרא כה, יא'."
,,335,[],"[u'Negative', 226]","[u'Negative', 226]",TRUE,"[u'Negative Commandments', 274]","[u'Mishneh Torah, Sabbatical Year and the Jubilee 10:15']",[],[u'Leviticus 25:11']
,,"https://www.sefaria.org/Sefer_HaChinukh.335
",,"https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.226
","https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.226",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Negative_Commandments,_Remazim.274
","https://www.sefaria.org/Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.10:15
",,"https://www.sefaria.org/Leviticus.25:11
"
,,שלא לאסף פרות האילנות בשנת היובל כדרך שאוספים אותן בשאר השנים - שלא נאסף פרות האילנות בשנת היובל כמו שאנו אוספין אותן בשאד השנים. שנאמר (ויקרא כה יא) ולא תבצרו את נזיריה. והוא אזהרה דרך כלל לכל פרות ה,,"שלא לאסוף פירות יובל כאסיפת שאר השנים, שנאמר בו ""ולא תבצרו את נזיריה"" (ויקרא כה,יא).
",,,"שלא לאסוף פירות יובל כאסיפת ישאר שאר שנים שנאמר ולא תבצרו את נזירה:
","דִּין הַיּוֹבֵל בִּשְׁבִיתַת הָאָרֶץ וְדִין הַשְּׁמִטָּה אֶחָד הוּא לְכָל דָּבָר. כָּל שֶׁאָסוּר בַּשְּׁבִיעִית מֵעֲבוֹדַת הָאָרֶץ אָסוּר בִּשְׁנַת יוֹבֵל. וְכָל שֶׁמֻּתָּר בַּשְּׁבִיעִית מֻתָּר בַּיּוֹבֵל. וּמְלָאכוֹת שֶׁלּוֹקִין עֲלֵיהֶן בַּשְּׁבִיעִית לוֹקִין עֲלֵיהֶן בַּיּוֹבֵל. וְדִין פֵּרוֹת שְׁנַת יוֹבֵל בַּאֲכִילָה וּבַמְּכִירָה וּבַבִּעוּר כְּדִין פֵּרוֹת שְׁבִיעִית לְכָל דָּבָר: 

",,"יוֹבֵ֣ל הִ֗וא שְׁנַ֛ת הַחֲמִשִּׁ֥ים שָׁנָ֖ה תִּהְיֶ֣ה לָכֶ֑ם לֹ֣א תִזְרָ֔עוּ וְלֹ֤א תִקְצְרוּ֙ אֶת־סְפִיחֶ֔יהָ וְלֹ֥א תִבְצְר֖וּ אֶת־נְזִרֶֽיהָ׃
"
שלו. מצות עשית דין בין לוקח ומוכר,מצווה שלז: מצוות עשה לדון דין מקח וממכר,336,[]," מצוות עשה רמ""ה",,," עשין פ""ב","רמב""ם הלכות מכירה"," חושן משפט סימן wנ""ג עד רכ""ו, וסימן רמ""א עד רנ""ט","ויקרא כה, יד."
,,336,[],"[u'Positive', 245]","[u'Positive', 245]",TRUE,"[u'Positive Commandments', 82]","[u'Mishneh Torah, Sales']","[u'Shulchan Arukh, Choshen Mishpat']",[u'Leviticus 25:14']
,,"https://www.sefaria.org/Sefer_HaChinukh.336
",,"https://www.sefaria.org/Mishneh_Torah,_Positive_Mitzvot.245
","https://www.sefaria.org/Mishneh_Torah,_Positive_Mitzvot.245",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Positive_Commandments,_Remazim.82
","https://www.sefaria.org/Mishneh_Torah,_Sales
","https://www.sefaria.org/Shulchan_Arukh,_Choshen_Mishpat
","https://www.sefaria.org/Leviticus.25:14
"
,,"מצות עשית דין בין לוקח ומוכר - שנדין בדין מקח וממכר כענין שצותה התורה עליו. כלומר, שיש צדדין שתתקים המכירה בין המוכר ללוקח. ויש צדדין שאין לה קיום, והוא חובה עלינו לדון ביניהם כמצות התורה. ואף על פי ש",,"לדון בדין מקח וממכר, שנאמר: ""וכי תמכרו ממכר לעמיתך"" (ויקרא כה,יד).
",,,"לדון בדן מקח וממכר בדברים שהוא מתקיים בהן ודברים שאינו מתקיים בהן שנאמר (בהר) וכי תמכרו ממכר לעמיתך וגומר. שם בארנו במה יקנה אדם מטלטלין. ובמה יקנה עבדים ובהמות. ובמה יקנה קרקעות. ודין נוטל מחבירו דבר למכור או לבקרו ונאנס מידו. ודין קניין המטבע. ודין מלוה ופקדון שנקנין במעמד שלשתן. ודין קניין שטרות. ודין מוכר וחוזר. ודין נותן מעות לחברו לקנות לו דבר והלך חבירו וקנאו לעצמו במעות שלו. ודין שלשה שנתנו מעות לאחד לקנות וקנה במקצת הדמים לאחד מהם. ודין מוכר דבר וקבל מקצת הדמים. ודין מוכר שטעה במניין המעות ודין מתנה למכור כמה שישומו שלשה. ודין בארבעה זמנים מעות קונות ודין מי שאנסוהו למכור. ודין אסמכתא. ודין מוכר אומר במנה ולוקח אומר בחמשים והלך כל אחד לביתו ואחר כך לקחו סתם ודין שנים החולקים על המקח אחד אומר לקחתיו וזה אומר לקחתיו. ודין לוקח שטוען לחנווני שפרען. ודין מוכר בהמה ונמצאת טרפה: ודין מוכר מקום לחברו לעשות לו בית. ודין מקנה דבר שלא בא לעולם. ודין המקנה לעניים. ודין הפרש בין קונה שדה לפירותיהם לשוכר שדה מחברו. ודין מוכר אילנות ופרדס ובית וחצר ועיר. ודין איזהו שמקחו קיים ואיזהו שמקחו בטל. ודין מחזיק בנכסי הגר ודין נותן מתנה באיזו עניין תתקיים המתנה. ודין כותב נכסיו לאחרים או לבניו או לאשתו בין בריא בין שכיב מרע. ודין חלוקת קרקעות בין השותפין והרחקת נזקי השכנים. ודין בעל המיצר ודין שלוחו של אדם ושותפות ומשפטיהן במקחן ובממכרן ובהפסדן ובשכרן:
","הַמִּקָח אֵינוֹ נִקְנֶה בִּדְבָרִים. וַאֲפִלּוּ הֵעִידוּ עֲלֵיהֶם עֵדִים. כֵּיצַד. בַּיִת זֶה אֲנִי מוֹכֵר לְךָ. יַיִן זֶה אֲנִי מוֹכֵר לְךָ. עֶבֶד זֶה אֲנִי מוֹכֵר לְךָ. וּפָסְקוּ הַדָּמִים וְרָצָה הַלּוֹקֵחַ וְאָמַר קָנִיתִי. וְרָצָה הַמּוֹכֵר וְאָמַר מָכַרְתִּי. וְאָמְרוּ לָעֵדִים הֱווּ עָלֵינוּ עֵדִים שֶׁמָּכַר זֶה וְשֶׁלָּקַח זֶה. הֲרֵי זֶה אֵינוֹ כְּלוּם וּכְאִלּוּ לֹא הָיוּ בֵּינֵיהֶם דְּבָרִים מֵעוֹלָם. וְכֵן בְּנוֹתֵן מַתָּנָה וּמְקַבְּלָהּ: 

","<b>מינוי השופטים בארץ ובחוצה לארץ ובו ו' סעיפים:</b><br>בזמן הזה דנים הדיינים דיני הודאות והלוואות וכתובות אשה וירושות ומתנות ומזיק ממון חבירו שהם הדברים המצויים תמיד ויש בהם חסרון כיס אבל דברים שאינם מצויים אע""פ שיש בהם חסרון כיס כגון בהמה שחבלה בחבירתה או דברים שאין בהם חסרון כיס אע""פ שהם מצויים כגון תשלומי כפל וכן כל הקנסות שקנסו חכמים כתוקע לחבירו (פי' שתוקע בקול באזנו ומבעיתו) וכסוטר את חבירו (פי' מכה בידו על הלחי) וכן כל המשלם יותר ממה שהזיק או שמשלם חצי נזק אין דנין אותו אלא מומחים הסמוכים בא""י חוץ מחצי נזק <i data-commentator=""Be'er HaGolah"" data-label=""•"" data-order=""10"">צרורות מפני שהוא ממון ואינו קנס:
","וְכִֽי־תִמְכְּר֤וּ מִמְכָּר֙ לַעֲמִיתֶ֔ךָ א֥וֹ קָנֹ֖ה מִיַּ֣ד עֲמִיתֶ֑ךָ אַל־תּוֹנ֖וּ אִ֥ישׁ אֶת־אָחִֽיו׃
"
שלז. שלא להונות במקח וממכר,"מצווה שלח: מצוות לא תעשה, שלא להונות במקח וממכר",337," סימן רע""א."," לא תעשה ר""נ",,," לאוין ק""ע","רמב""ם הלכות מכירה פרקים יב'- יד'"," חושן משפט סימן רכ""ז","ויקרא כה, יד."
,,337,[271],"[u'Negative', 250]","[u'Negative', 250]",TRUE,"[u'Negative Commandments', 170]","[u'Mishneh Torah, Sales 12-14']","[u'Shulchan Arukh, Choshen Mishpat 227']",[u'Leviticus 25:14']
,,"https://www.sefaria.org/Sefer_HaChinukh.337
","https://www.sefaria.org/Sefer_Mitzvot_Katan,_Remazim.271
","https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.250
","https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.250",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Negative_Commandments,_Remazim.170
","https://www.sefaria.org/Mishneh_Torah,_Sales.12-14
","https://www.sefaria.org/Shulchan_Arukh,_Choshen_Mishpat.227
","https://www.sefaria.org/Leviticus.25:14
"
,,"שלא להונות במקח וממכר - בין נקבה, במקח ובממכר, שנאמר (ויקרא כה יד) וכי תמכרו ממכר לעמיתך או קנה מיד עמיתך אל תונו איש את אחיו. ואמרו זכרונם לברכה בספרא (בהר ג ד) אל תונו איש את אחיו, זו אונאת ממון, וב","שלא להונות חבירו בממון דכתיב אל תונו איש את אחיו. (ויקרא כה)
","שלא יונה במקח וממכר, שנאמר ""אל תונו, איש את אחיו"" (ויקרא כה,יד).
",,,"וכי תמכרו ממכר לעמיתך או קנה מיד עמיתך אל תונו איש את אחיו ותניא בתורת כהנים באונאת ממון הכתוב מדבר שם בארנו דיני אונאה ודין אונא ודין מוכר ואירע אונס במכר:
","אָסוּר לַמּוֹכֵר אוֹ לַקּוֹנֶה לְהוֹנוֹת אֶת חֲבֵרוֹ שֶׁנֶּאֱמַר (ויקרא כה יד) ""וְכִי תִמְכְּרוּ מִמְכָּר לַעֲמִיתֶךָ אוֹ קָנֹה מִיַּד עֲמִיתֶךָ אַל תּוֹנוּ"". וְאַף עַל פִּי שֶׁהוּא עוֹבֵר בְּלֹא תַּעֲשֶׂה אֵינוֹ לוֹקֶה מִפְּנֵי שֶׁנִּתָּן לְהִשָּׁבוֹן. וּבֵין שֶׁהוֹנָה בְּמֵזִיד בֵּין שֶׁלֹּא יָדַע שֶׁיֵּשׁ בְּמֶכֶר זֶה הוֹנָיָה חַיָּב לְשַׁלֵּם: 

","<b>עד כמה הוה מחילה או חזרת האונאה ושליח שטעה ואחים שחלקו וטעו ובו ל""ט סעיפים.</b><br>אסור להונות את חבירו בין במקחו בין בממכרו ואיזה מהם שאינה בין לוקח בין מוכר עובר בלאו:
","וְכִֽי־תִמְכְּר֤וּ מִמְכָּר֙ לַעֲמִיתֶ֔ךָ א֥וֹ קָנֹ֖ה מִיַּ֣ד עֲמִיתֶ֑ךָ אַל־תּוֹנ֖וּ אִ֥ישׁ אֶת־אָחִֽיו׃
"
שלח. שלא להונות אחד מישראל בדברים,"מצווה שלט: מצוות לא תעשה, שלא להונות חברו בדברים",338," קכ""ב."," לא תעשה רנ""א",,," לאוין קע""א","רמב""ם הלכות מכירה פרק יד' הלכות יב'-יד'"," חושן משפט סימן רכ""ח","דברים[לא תעשה רז] מצוות לא תעשה, שלא להונות את חברו בדברים. |ויקרא כה, יז."
,,338,[122],"[u'Negative', 251]","[u'Negative', 251]",TRUE,"[u'Negative Commandments', 171]","[u'Mishneh Torah, Sales 14:12-14']","[u'Shulchan Arukh, Choshen Mishpat 228']","[None, [u'Leviticus 25:17']]"
,,"https://www.sefaria.org/Sefer_HaChinukh.338
","https://www.sefaria.org/Sefer_Mitzvot_Katan,_Remazim.122
","https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.251
","https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.251",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Negative_Commandments,_Remazim.171
","https://www.sefaria.org/Mishneh_Torah,_Sales.14:12-14
","https://www.sefaria.org/Shulchan_Arukh,_Choshen_Mishpat.228
",
,,"שלא להונות אחד מישראל בדברים - שלא להונות אחד מישראל בדברים, כלומר, שלא נאמר לישראל דברים שיכאיבוהו ויצערוהו ואין בו כח להעזר מהם. ובפרוש אמרו זכרונם לברכה (ב''מ נח, ב) כיצד, אם היה בעל תשובה לא יאמר ","שלא להונות חבירו דכתיב לא תונו איש את עמיתו (ויקרא כה)
","שלא יונה בדברים, שנאמר ""ולא תונו איש את עמיתו"" (ויקרא כה, יז); זו אונאת דברים.
",,,"ולא תונו איש את עמיתו תני' בתורת כהנים באונאת דברים הכתוב מדבר:
","כְּשֵׁם שֶׁהוֹנָיָה בְּמִקָּח וּמִמְכָּר כָּךְ יֵשׁ הוֹנָיָה בִּדְבָרִים שֶׁנֶּאֱמַר (ויקרא כה יז) ""וְלֹא תוֹנוּ אִישׁ אֶת עֲמִיתוֹ וְיָרֵאתָ מֵאֱלֹהֶיךָ אֲנִי ה'"". זֶה הוֹנָיַת דְּבָרִים: 

","<b>אסור להונות בדברים ולגנוב דעת הבריות ולרמות במקח וממכר ובו כ סעיפים:</b><br>כשם שאונאה במקח וממכר כך אונאה בדברים וגדולה אונאת דברים מאונאת ממון שזה ניתן להשבון וזה לא ניתן להשבון זה בגופו וזה בממונו והצועק על אונאת דברים נענה מיד: הגה וי""א דאין מצווין על אונאת דברים אלא ליראי השם (נ""י פרק הזהב) ומי שמאנה את עצמו מותר להוניהו (שם בשם המדרש):
",
שלט. שלא נמכור שדה בארץ ישראל לצמיתות,"מצווה שמ: מצוות לא תעשה, שלא תמכר הארץ לצמיתות",339,[]," לא תעשה רכ""ז ",,," לאוין רע""ה","רמב""ם הלכות שמיטה ויובל פרק י""א",[],"ויקרא כה, נג."
,,339,[],"[u'Negative', 227]","[u'Negative', 227]",TRUE,"[u'Negative Commandments', 275]","[u'Mishneh Torah, Sabbatical Year and the Jubilee 11']",[],[u'Leviticus 25:53']
,,"https://www.sefaria.org/Sefer_HaChinukh.339
",,"https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.227
","https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.227",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Negative_Commandments,_Remazim.275
","https://www.sefaria.org/Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.11
",,"https://www.sefaria.org/Leviticus.25:53
"
,,"שלא נמכר שדה בארץ ישראל לצמיתות - שלא נמכר שדה בארץ ישראל לצמיתות, שנאמר (ויקרא כה כג), והארץ לא תמכר לצמלתות. כלומר, שלא יתנו ביניהם מוכר ולוקח לעשות ממכרם לצמיתות, ואף על פי שהיובל מפקיעה בעל כרחם, ",,"שלא למכור שדה בארץ ישראל לצמיתות, שנאמר ""והארץ, לא תימכר לצמיתות"" (ויקרא כה,כג).
",,,"שלא למכור שדה בארץ ישראל לצמיתות שנ' והארץ לא תמכר לצמיתות:
","אֶרֶץ יִשְׂרָאֵל הַמִּתְחַלֶּקֶת לִשְׁבָטִים אֵינָהּ נמְכֶּרֶת לִצְמִיתוּת שֶׁנֶּאֱמַר (ויקרא כה כג) ""וְהָאָרֶץ לֹא תִמָּכֵר לִצְמִתֻת"". וְאִם מָכַר לִצְמִיתוּת שְׁנֵיהֶם עוֹבְרִין בְּלֹא תַּעֲשֶׂה. וְאֵין מַעֲשֵׂיהֶן מוֹעִילִין אֶלָּא תַּחֲזֹר הַשָּׂדֶה לִבְעָלֶיהָ בַּיּוֹבֵל: 

",,"כִּשְׂכִ֥יר שָׁנָ֛ה בְּשָׁנָ֖ה יִהְיֶ֣ה עִמּ֑וֹ לֹֽא־יִרְדֶּ֥נּֽוּ בְּפֶ֖רֶךְ לְעֵינֶֽיךָ׃
"
שמ. מצות השבת קרקע לבעליהן ביובל,מצווה שמא: מצוות עשה להשיב קרקעות לבעלים ביובל,340,[]," מצוות עשה קל""ח",,," עשין קנ""ג","רמב""ם הלכות שמיטה ויובל פרק י""ב",[],"ויקרא כה, כד."
,,340,[],"[u'Positive', 138]","[u'Positive', 138]",TRUE,"[u'Positive Commandments', 153]","[u'Mishneh Torah, Sabbatical Year and the Jubilee 12']",[],[u'Leviticus 25:24']
,,"https://www.sefaria.org/Sefer_HaChinukh.340
",,"https://www.sefaria.org/Mishneh_Torah,_Positive_Mitzvot.138
","https://www.sefaria.org/Mishneh_Torah,_Positive_Mitzvot.138",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Positive_Commandments,_Remazim.153
","https://www.sefaria.org/Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.12
",,"https://www.sefaria.org/Leviticus.25:24
"
