Aderet Eliyahu Text,Aderet Eliyah Ref
"<b> ממושבתיכם</b>. ולא מן חוץ לארץ. תביאו. אף מן העליה [פי' אם לא מצא מן החדש] (ופליג אמתנית' שאמרה דוקא מן החדש ולכן דרש לעיל חדשה חדשה לכל המנחות ש""ס מנחות פ""ג ע""ב):",
<b> תביאו</b>. כל מה שאתה מביא במקום אחר כגון גבי חמץ הרי הוא כזו עשרון לחלה:,
<b> שתים</b>. שיהיו שניהם שווים מדלא קאמר שתי לחם:,
"<b> שני עשרוני' סלת</b>. מן חטים (עיין רש""י פ' ויקרא ב' א'):",
"<b> חמץ תאפינה</b>. שאור בודה להן מתוכן ומחמצן דר""מ רי""א אף היא אינה מן המובחר אלא מביא את השאור ונותן לתוך המדה וממלא את המדה אמרו לו כו':",
"<b> והקרבתם על הלחם שבעת כבשים</b>. כבשים אף שאין לחם (פי' מדלא כתיב כבשים על הלחם) א""כ מה ת""ל על הלחם שלא נתחייבו בכבשים עד שלא נתחייבו בלחם:",
"<b> על לחם הבכרים</b>. יכול הלחם למטה ת""ל על שני כבשים אי על שני כבשים יכול למעלה ת""ל על לחם הבכרים. הא כיצד מניח בין ירכותיהם של כבשים ומניף דר""ח בן חכינאי ר' יוסי בן משולם אומר כבשים על הלחם ומה אני מקיים על שני כבשים להוציא שבעה. וחכ""א מה מצינו (מנחות ס""ב ע""א) בכ""מ שהלחם למעלה אף כאן למעלה:",
"<b> ועשיתם שעיר עזים</b>. עיין רש""י ז""ל:",
<b> ושני כבשים בני שנה לזבח שלמים</b>. שתהא זביחתן לשם שלמים:,
"<b> קדש יהיו</b>. לעכב (מנחו' מ""ה ע""ב) נאמר כאן יהיו ונאמר להלן סלת תהיינה מה להלן לחם אף כו' שהלחם מעכב את הכבשים ואין הכבשים מעכבין את הלחם דר""ע בן ננס אומר הכבשים מעכבין את הלחם ואין הלחם מעכב את הכבשים נאמר כאן יהיו ונאמר להלן יהיו עלה לה' מה להלן כבשים אף שאין לחם אף כאן כבשים אף שאין לחם:",
"<b> ובקצרכם כו' עיין רש""י ז""ל:</b>","Aderet Eliyahu, Leviticus 23:22:2"
<b> אני ה' אלהיכם זו מלכיות:</b>,"Aderet Eliyahu, Leviticus 23:22:3"
<b> אני ה' אלהיכם זו מלכיות מפסוק דלעי':</b>,
<b> שבתון</b>. קדושת היום שכולל מלכיות עם קדושת היום:,"Aderet Eliyahu, Leviticus 23:24:1"
<b> זכרון</b>. זכרונות:,"Aderet Eliyahu, Leviticus 23:24:2"
<b> תרועה</b>. שופרות:,"Aderet Eliyahu, Leviticus 23:24:3"
"<b> מקרא קדש</b>. קדשהו בעשיית מלאכה דר""א רע""א כו'. זכרון כתוב א' אומר זכרון וכתוב א' אומר יום תרועה יהיה לכם כאן ביו""ט שחל להיות בשבת כאן ביו""ט שחל להיות בחול [ר""ה כ""ט ע""ב]. תרועה. מנין שבשופר ת""ל שופר תרועה. ומניין שתקיעה לפניה ת""ל והעברת שופר. ומניין שתקיעה לאחריה ת""ל תעבירו שופר. מניין ליתן של זה בזה ת""ל בחדש השביעי בחדש השביעי לגז""ש. ג' תרועות נאמר זכרון תרועה. שופר תרועה. יום תרועה. ג' תרועות ושש תקיעות שהן ט' שלש של שלש שלש (שם ל""ד ע""א) (בש""ס מקשה מעיקרא יליף מהיקשא והשתא מייתי ג""ש ולמה לי תרתי ומשני מעיקר' בעי למילף בהיקשא ואח""כ ראה דליכ' למילף בהיקשא מייתי גז""ש והשתא באמת לא צריך להיקשא כלל ונראה הא דמתחילה רצה ללמוד בהיקשא היינו מעיקרא שרצה ללמוד ר""ה מיו""כ של יובל אמנם השתא שרוצה ללמוד שיהא של שלש שלש היינו ביובל כתיב א' ובר""ה כתיב שתים ורוצה ללמוד זה מזה וזה מזה ובהיקשא ליכא למילף יוה""כ מראש השנה לכך מייתי גז""ש ודוק):","Aderet Eliyahu, Leviticus 23:24:4"
"<b> יום הכפרים הוא</b>. לפי שנאמר מקרא קדש כו' ועניתם את נפשתיכם לא קראו מקרא קודש ולא התענה ועשה מלאכה מניין שמכפר ת""ל יום כפורים הוא מ""מ. ומניין אעפ""י שלא בקרבנות ושלא בשעירי היום מכפר ת""ל כי יום כפורים הוא מ""מ. יכול אעפ""י שלא שב ת""ל אך. ועניתם את נפשתיכם (יומא ע""ו ע""א) ה' ענוים נאמר ביו""ה מכאן אמרו שאסור באכילה ושתי' וכו':","Aderet Eliyahu, Leviticus 23:27:1"
<b> וכל מלאכה לא תעשו כו' הרי זו אזהרה למלאכה</b>. ועונש בפסוק דלמטה:,
<b> כי כל הנפש כו' ונכרת' כו' הרי זו עונש עינוי:</b>,
"<b> והאבדתי כו' מה ת""ל לפי שהוא אומר כו' עיין רש""י ז""ל:</b>",
<b> כי כל הנפש אשר לא תענה בעצם כו'</b>. בעצם ענוש כרת ואין ענוש כרת על התוספת:,"Aderet Eliyahu, Leviticus 23:29:1"
"<b> וכל הנפש כו' מלאכה בעצם כו' על עצם היום הזה ענוש כרת ואין חיוב</b> כרת על התוספת. יכול יהא מוזהר על התוספת ת""ל בפ' כ""ח וכל מלאכה לא תעשו בעצם היום הזה על עצם הוא מוזהר ואינו מוזהר על התוספת (יומא פ""א ע""א) אזהרה לעינוי עצמו מניין נאמר עצם עצם לגז""ש מה עצם האמור במלאכה לא ענש אא""כ הזהיר אף עצם האמור בעינוי לא ענש אא""כ הזהיר. ומה להלן אינו מוזהר על התוספת אף כאן כו' והאבדתי מכאן שכרת הוא אבדן. כי כל הנפש אשר לא תענה [יומא פ' ע""ב] פרט למזיק מכאן אמרו האוכל אכילה גסה ביו""הכ פטור:",
"<b> כל מלאכה לא תעשו כו' עיין רש""י ז""ל:</b>","Aderet Eliyahu, Leviticus 23:31:1"
"<b> שבת שבתון שבות [שבת קי""ד ע""ב] מכאן שיו""הכ כשב' אסור בקניב' ירק:</b>",
"<b> ועניתם את נפשתיכם בתשעה לחדש (ר""ה ט' ע""א) וכי בתשעה מתענין והלא אין מתענין</b> אלא בעשירי אלא כל האוכל ושותה בתשיעי מעלה עליו כאלו מתענה תשיעי ועשירי. ד""א ועניתם בתשעה מכאן שמוסיפין מחול על הקדש אין לי אלא מלפניו מלאחריו מניין ת""ל מערב עד ערב א""ל אלא יו""ה שבתות מניין ת""ל תשבתו. י""ט מניין ת""ל שבתכם הא כל שביתה שאתה שובת אתה מוסיף לה מחול על הקודש בין מלפני' ובין מלאחריה:",
"<b> מערב עד ערב</b>. מכאן שצריך לילה ויום מן החדש (ר""ה כ' ב'):","Aderet Eliyahu, Leviticus 23:32:1"
"<b> בחמשה עשר יום לחדש השביעי הזה חג הסכות זה טעון סוכה ואין חג המצות</b> טעון סוכה שהיה בדין אם זה שאין טעון מצה טעון סוכה חג המצות שהוא טעון מצה אינו דין שיטעון סוכה ת""ל הזה חג הסכות ואין חג המצות טעון סוכה. לפי שנאמר בסוכות תשבו שבעת ימים ואיני יודע איזה שבעת ימים בחדש ת""ל בחמשה עשר יום לחדש הזה חג הסכות שבעת ימים כו'. חג הסכות לה' יכול תהא חגיגה וסוכה לגבוה ת""ל חג הסכת תעשה לך שבעת ימים. אי חג הסוכת תעשה לך יכול יהא חגיגה ג""כ להדיוט ת""ל חג הסכות שבעת ימים לה' חגיגה לגבוה וסוכה להדיוט א""כ מה ת""ל חג הסכות לה' (סוכה ט' ע""א) כשם שחל שם שמים על החגיגה כך חל שם שמים על הסוכה מכאן אמרו עצי סוכה אסורין כל שבעה:",
<b> ביום הראשון מקרא קודש</b>. קדשהו במאכל ובמשתה ובכסות נקיה:,"Aderet Eliyahu, Leviticus 23:35:1"
"<b> כל מלאכת עבדה לא תעשו עיין רש""י ז""ל:</b>","Aderet Eliyahu, Leviticus 23:35:2"
<b> ביום השמיני מקרא קדש</b>. קדשהו במאכל וכו':,"Aderet Eliyahu, Leviticus 23:36:1"
"<b> עצרת הוא</b>. לפי שנא' אלה מועדי ה' אם ביו""ט הרי כבר אמור אלא לימד על חול המועד שאסור במלאכה. יכול תהא אסור בכל מלאכת עבודה ת""ל עצרת היא כל מלאכת עבודה היא אסורה בכל מלאכת עבודה ואין חול המועד אסורה בכל מלאכת עבודה דברי ריה""ג ר""ע אומר מה ת""ל אלה מועדי ה' אשר כו' אם לענין ימים טובים כבר אמור שנאמר מלבד שבתת ה' ואומר ביום הראשון מקרא קודש ביום השמיני מקרא קודש א""כ למה נאמר אשר תקראו אתה מקראי קדש אלא אלו ימי חול המועד שאסוריה במלאכה יכול יהיו אסורים במלאכת עבודה ת""ל היא כל מלאכת עבד' לא תעשו ואין ימי מועד אסורי' במלאכה:","Aderet Eliyahu, Leviticus 23:36:2"
<b> להקריב עלה ומנחה</b>. אם אין עלה אין מנחה שתקדום עולה למנחה ואם קדמה מנחה לעולה פסולה:,"Aderet Eliyahu, Leviticus 23:37:1"
"<b> זבח ונסכים</b>. להקדים זבח לנסכים ואם אין זבח אין נסכים ואם קדמו נסכים לזבח פסולה. ד""א עולה ומנחה (מנחות מ""ד ע""ב) שמנחה באה אחר עלה קודם לנסכים. זבח ונסכים. שאין הנסכים מתקדשין אלא בשחיטת הזבחים:","Aderet Eliyahu, Leviticus 23:37:2"
<b> דבר יום</b>. מלמד שכל היום כשר לנסכין ולמוספין:,"Aderet Eliyahu, Leviticus 23:37:3"
"<b> ביומו</b>. אם עבר יומו בטל קרבנו ואין חייב באחריותו יכול יהא חייב באחריות נסכיהם משקרב הזבח ת""ל מנחתם ונסכיה' אפי' בלילה (עיין בתוספת שם). מנחת' ונסכיה' אפי' למחר:","Aderet Eliyahu, Leviticus 23:37:4"
"<b> מלבד כו' מניין למוספי שבת שיקרבו עם מוספי רגל (היינו שצריך ג""כ להבי' מוספי</b> שבת ברגל ולא יפטור עם מוספי הרגל) ת""ל מלבד שבתת ה':",
<b> ומלבד מתנותיכ' ומלבד כל נדריכם ומלבד כל נדבתיכ'</b>. ג' רבויים לרבות קרבנו' היחיד. וקרבנו' הצבור. וקרבנות שהוקדשו ברגל שיקרבו כלן ברגל:,"Aderet Eliyahu, Leviticus 23:38:1"
"<b> אשר תתנו לה'</b>. לרבות עופות ומנחות שכולם יבואו ברגל. יכול רשות ת""ל אלה תעשו לה' במועדיכם אם רשות הרי כבר נאמר אלא לקבען חובה שיביאו כולם ברגל. יכול באיזה רגל שירצה ת""ל ובאת שמה והבאתם שמה אם לקבוע כבר קבוע אם להתיר כבר התיר א""כ למה נאמר ובאת שמה וכו' אלא זה רגל ראשון שפגעת בו. יכול אם עבר רגל ראשון ולא הביא יהא עובר בבל תאחר ת""ל אלה תעשו לה' במועדיכם אינו עובר עליו משום בל תאחר עד שיעברו עליו רגלי שנה כולה (פי' דמאלה תעשו כו' במועדיכם מוכח דגם ובאת שמה והבאתם שמה לא מיירי ברגל הראשון כלל אלא אכל רגלי השנה כולה קאי דהיינו ובאת שמה ברגלי שנה והבאתם וא""כ לפי זה הוי כל רגלי שנה כמו רגל אחד שאינו עובר עד שיעבור כל הרגל) (ר""ה ד' ע""ב) וכתיב ג' פעמים בשנה יראה כל זכורך בחג המצות ובחג השבועות ובחג הסכות רש""א ג' רגלים כסדרן וחג המצות תחלה:",
"<b> אך בחמשה עשר יום לחדש תחגו את חג ה' יכול אפי' בשבת ת""ל אך:</b>",
"<b> באספכם כו' עיין רש""י ז""ל:</b>",
"<b> תחגו כו' שבעת ימים</b>. שבעה לתשלומין עיין רש""י ז""ל:",
"<b> ביום הראשון שבתון (פסחים ה' ע""א) תנא דבי ר' ישמעאל נאמר כאן ביום הראשון</b> ונאמר בלולב ביום הראשון ונאמ' בפסח ביום הראשון בשכר ג' ראשון זכו לג' ראשון להכרית זרעו של עמלק דכתיב ויצא הראשון אדמוני ולשמו של משיח דכתיב ראשון לציון הנה הנם ולבנין בהמ""ק דכתיב מרום מראשון מקום מקדשינו:",
<b> ולקחתם</b>. שתהא לקיחה ביד כל א' וא' ר' יהודה אומר נאמר כאן ולקחתם ונאמר גבי אזוב ולקחתם אגודת אזוב מה להלן באגודה אף כאן באגודה. ולקחתם. לקיחה תמה שמעכבין זה את זה:,"Aderet Eliyahu, Leviticus 23:40:1"
