Source Text,Found Text,URL,Wrong segment (seg) / Wrong link (link)
"ויהי אברם בן תשעים שנה ותשע שנים וירא ה' אל אברם ויאמר אליו אני אל שדי התהלך לפני והיה תמים. הנה זה השם שוכן בכלל ישראל, ומעיד בהם שאין שום ישראל חפץ בהתפשטות להתפשט את עצמו בטובה. כי מי שמתפשט עצמו בטובה, אזי אין לו שום הכרה שהטובה באה לו מהשי""ת ושהוא מושל בעולמו אשר ברא. וכן ברא השי""ת עולמות עליונים ונתן בהם כח להשפיע טובה בעולם, והיו יכולים לחשוב שיש להם איזה כח מצד עצמם, וזה השם מעיד עליהם שאין להם שום כח מפני עצמם, אך מה שהשי""ת נותן בהםרזעיין לעיל פרשה זו אות ז ובהערה מג שם.. כי זה השם שד""י מורה על צמצום כדאיתא בש""ס (חגיגה יב.). ולזה כשאמר השי""ת לאברהם אבינו אני אל שדי, שהסכים עליו שנמצא בו צמצום לצמצם את עצמו בטובה, אז נמול אברהם מעצמו, שזה מורה על שיש לו צמצום בהשפעה, וכן מצינו בתנחומא (לך) שאברהם לא עשה שום פעולה, אך בשעה שנפל על פניו רמז הקב""ה לאותו מקום ועקצו עקרב ונמצא מהול. ועקרב ג""כ מורה על צמצום בהשפעה, שכן נמצא בו קרירות וצנינות ביותר, כדאיתא בש""ס (ע""ז כח) חמימי לעקרבא. והוא, כי מראשית בריאת עולם עד שבא אברהם אבינו לעולם, היה נראה להברואים שמותר לו לאדם להתפשט את עצמו בהטובה שנשפע לו, ולומר כחי ועוצם ידי עשה לי את החיל הזהרחכמו שנתבאר בתחלת הפרשה אות א, ב וכו'.. אכן כאשר בא אאע""ה לעולם, אז ראה שכל הכח שבאדם הוא רק מהשי""ת, והוא מנהיג בעולם כרצונו, ומבלעדו לא יעשה שום דבר בעולםרטמבואר בבית יעקב שמות פרשת וארא אות ד ד""ה והאבות: והאבות היו מצמצמים בכל הנאות עולם הזה לכבודו ית'. ועל אלו הצמצומים רומז השם שד""י, שלא יתפשט האדם את עצמו יותר מדאי בזה העולם הספק. ששם שד""י מורה על גבולים וגדרים שכל אחד יצמצם מדתו ולא יתפשט יותר מן הראוי וכו'. עיי""ש כל העניין. ועיין עוד שם אות ג, יא., ולזה אמר שהדרך הישר לפני איש הוא להחזיר הטובה להשי""ת, ולהכיר שכל הטובה בא לו מהשי""ת, וכדאיתא בתנחומא (בהר) אני הוא שהקניתי את העולם לאברהם אבינו חזר והקנה אותה לירילקמן פרשה זו אות נ ובהערה רמו שם.. וכשאמר לו השי""ת התהלך לפני והיה תמים, אז הבין שכל הבריאה היה על דעת זה, וזה נקרא רצון הפשוט. ולהבין הענין, למה לא מל אברהם אבינו את עצמו קודם שנאמר לו מהשי""ת, מאחר שקיים כל התורה כולה, כדאיתא בש""ס (יומא כח.). אכן היה ירא לנפשו לשנות אברי הגוף, שנראה מזה כאומר שיש חסרון בשורש הבריאה וצריכה תיקון, והוה כאומר לאומן כמה מכוער כלי זה שעשית (תענית כ:). ואבותינו הקדושים עמדו בתמידות נוכח השי""ת פנים בפנים, לכן לא מל עצמו עד שהיה לו מאמר השי""ת מפורש, שרמז לו השי""ת שהניח זה המקום לאדם להתגדר בו ולתקן את עצמו. וכדאיתא ע""ז בתנחומא (תזריע) שמעשה בני אדם נאים ממעשה הקב""ה. והוא שהשי""ת ברא את האדם שהרשות נתונה בידו ויכול להתפשט כרצון לבו, והאדם מצדו יצמצם את עצמו ועי""ז יוכל לקבל השפעת השי""ת מבורר, וההולדה אשר יוליד תהיה בנין עדי עד ויצמח מהם כבוד שמיםריאעיין במי השלוח ח""ב פרשת לך ד""ה ויאמר אלהים: קיים אברהם אבינו כל המצות קודם שנצטוה עליהם, אבל מצות מילה הוא שהאדם יתקן בריאת השי""ת שנברא בחסרון, לכן קודם שנצטוה לא היה יכול מצדו לשנות ולתקן בריאת השי""ת כי היה דומה חלילה כאומר כמה מכוער כלי זה שעשית וכו'. ועיין עוד בספר הזמנים – הגדה של פסח בפסקא ואעבור עליך ד""ה ודפסחא דינא: כמו כן במילה, הניח השי""ת מקום להתגדר בו, שבזה המקום יש שכחה גדולה, והאדם אומר לפני השי""ת דעה בהנהגתו. וזהו עיקר כח הדיבור. וזהו אתגלי מלה שיוכל האדם לומר להשי""ת כמה מכוער כלי זה שעשית ואני צריך לתקנו. שלכן היה אברהם אבינו ירא לימול עצמו עד שנצטווה, דהאיך יתקן עצמו מה שברא השי""ת, שבטח ברא אותו בשלימות וכו'. וכן מבואר בסוד ישרים פורים אות יג ד""ה ששון: כי מילה נדמה להאדם שהוא מתקן את החסרון שברא השי""ת בהאדם. אמנם, וכי ברא השי""ת ח""ו חסרון, אלא שבאמת הוא קדושת ברית מילה בקביעות גמור גבי כל נפש מישראל אף אם לא מל את עצמו וכו'. אלא שאין יתכן כלל להאדם שיכיר קדושת הברית מילה הנמצא בו בקביעות, כי אם ע""י שמל עצמו מקודם וכו' ואחר שנימול, נתגלה למפרע שיש בו קדושת ברית מילה בקביעות.. וזה הוא הענין שבכל השמונה עשרה ברכות לא נרמז ברכה על בנים, לבר מברכת על הצדיקים שם נרמז תפלה על בנים ותן שכר טוב, שרומז על בנים, כענין דכתיב (תהלים קכז) נחלת ה' בנים שכר פרי הבטן, וסיום הברכה הוא בא""ה משען ומבטח לצדיקים, ובנים נקראו משענת, כדאיתא בש""ס (כתובות סד.) בעינא חוטרא לידא וכו'. וזו ההבטחה הוא לצדיקים, כי צדיק רומז על צמצום שמצמצם עצמו בטובה:","אמר רב: קיים אברהם אבינו כל התורה כולה, שנאמר: ״עקב אשר שמע אברהם בקולי וגו׳״. אמר ליה רב שימי בר חייא לרב: ואימא שבע מצות? הא איכא נמי מילה! ואימא שבע מצות ומילה! אמר ליה: אם כן ״מצותי ותורותי״ למה לי?","https://sefaria.org/Beit_Yaakov_on_Torah,_Lech_Lecha.42.1?p2=Yoma.28b.9",
" עצמות יוסף אשר העלו בני ישראל וגו'. אבל אם חשב אדם לעשות מצוה ונאנס ולא עשאה, מעלה עליו הכתוב כאלו עשאה (קדושין דף מ ע""א).","מחשבה טובה מצרפה למעשה שנאמר (מלאכי ג, טז) אז נדברו יראי ה' איש אל רעהו ויקשב ה' וישמע ויכתב ספר זכרון לפניו ליראי ה' ולחושבי שמו מאי ולחושבי שמו אמר רב אסי אפילו חשב אדם לעשות מצוה ונאנס ולא עשאה מעלה עליו הכתוב כאילו עשאה ","https://sefaria.org/Reshit_Chokhmah,_Chapter_of_Mitzvot,_Prelude.28?p2=Kiddushin.40a.12",
" האדם מצדו צריך להעלות את זה האור והחיים שיכיר זאת בתפיסת שכלו שלא יסכסך את האור. וכענין דאיתא בש""ס (שבת כא.) ת""ר פתילות ושמנים שאמרו חכמים אין מדליקין בהם בשבת אין מדליקין בהם במקדש משום שנאמר להעלות נר תמיד","תני רמי בר חמא: פתילות ושמנים שאמרו חכמים אין מדליקין בהן בשבת — אין מדליקין בהן במקדש, משום שנאמר: ״להעלות נר תמיד״. הוא תני לה, והוא אמר לה — כדי שתהא שלהבת עולה מאיליה, ולא שתהא עולה על ידי דבר אחר.","https://sefaria.org/Beit_Yaakov_on_Torah,_Vayeshev.21.3?p2=Shabbat.21a.9",
" ונסוע הנגבה. וע""ז מרמז זמרן מלשון התעוררות, שכ""ז הוא לעורר לב ישראל שיכוונו אל האמת. וזה הוא דאיתא בש""ס (זבחים סב.) וכמה אמר רב יוסף אמה מחכו עליה וכו' אמר ליה אביי דלמא מקום מערכה קאמר מר, אמר ליה מר דגברא רבא הוא","מדת ארכו ומדת רחבו ומדת קומתו אין מעכבין א""ר מני ובלבד שלא יפחתנו ממזבח שעשה משה וכמה אמר רב יוסף אמה מחכו עליה (שמות כז, א) חמש אמות ארך וחמש אמות רוחב רבוע יהיה המזבח","https://sefaria.org/Beit_Yaakov_on_Torah,_Chayei_Sara.35.1?p2=Zevachim.62a.13",
" דווקא.25ועיין בר""ש וברע""ב למשנתנו. והם פירשו ע""פ שיטת ר' יוסי בירושלמי שם שחלק על ר' יוחנן.ברם בבבלי (בכורות כ""ה ב'): בעלי מומין אוסרין בכל שהן וכו'. ונחלקו בפירושה ר' נחמן ור' יוחנן. לשיטת ר' נחמן מדברת הברייתא בגי","מתיב רב ששת בעלי מומין אוסרין בכ""ש ורבי יוסי אומר יבקר",https://sefaria.org/Tosefta_Kifshutah_on_Orlah.1.6.2?p2=Bekhorot.25b.6,
" אלא שיהו שיריה ניכרים, שלא יעשה אדם כל גרנו תרומה, אבל למטה אין לה שיעור, לכך אמרו רבותינו (שבת יז, ב. חולין קלז, ב) חטה אחת פוטרת את הכרי, אבל רבותינו כתבו [ירושלמי תרומות ובבבלי שם, פ""ד הל' ב' דף יד, א] שלשה שיעור",דאורייתא בששים והאמר שמואל חטה אחת פוטרת את הכרי דאורייתא כדשמואל דרבנן בדאורייתא אחת מארבעים דרבנן בדרבנן בששים,"https://sefaria.org/Bekhor_Shor,_Deuteronomy.18.4.1?p2=Chullin.137b.9",
"עוד תא שמע (פסחים צד.), עגלה בצפון, ועקרב בדרום, וכל הישוב אינו יושב רק בין עגלה ועקרב, וכל הישוב אינו רק שעה אחת ביום. ת","תא שמע: עגלה בצפון, ועקרב בדרום, וכל הישוב כולו אינו יושב אלא בין עגלה לעקרב. וכל הישוב כולו אינו הוה אלא שעה אחת ביום, שאין חמה נכנסת לישוב אלא שעה אחת ביום.","https://sefaria.org/Be'er_HaGolah,_Well_6.5.7?p2=Pesachim.94a.11",
"בפרק אין דורשין (חגיגה יב.), ובפרק אחד דיני ממונות (סנהדרין לח:), אמר רבי אלעזר, אדם הראשון מן הארץ עד לרקיע, שנאמר (דברים ד, ",כדרבי אלעזר דאמר רבי אלעזר אדם הראשון מן הארץ עד לרקיע שנאמר למן היום אשר ברא אלהים אדם על הארץ וכיון שסרח הניח הקדוש ברוך הוא ידיו עליו ומיעטו שנאמר אחור וקדם צרתני ותשת עלי כפכה,"https://sefaria.org/Be'er_HaGolah,_Well_6.9.1?p2=Chagigah.12a.2",
" אחרונ' דאע""ג דאמרינן בפ' גט פשוט (בבא בתרא קס""ב ע""א) דאין למדין משט' אחרונה ואיבעי' לן בגמ' בפ' המגרש (גיטין פ""ה ע""ב) אי בעי ודין דיהוי ליכי מינאי אי לא בעי' ולא אפשיטה ומשמע דאזלי' לחומר' ובפ""ק דנדרים (ה' ע""ב) משמע נמי",ר' יהודה אומר ודן דיהוי ליכי מינאי ספר תירוכין ואגרת שבוקין: במאי קמיפלגי רבנן סברי ידים שאין מוכיחות הויין ידים ואף על גב דלא כתב לה ודן מוכחא מילתא דבהאי גיטא קא מגרש לה,"https://sefaria.org/Sefer_HaTashbetz,_Part_I.20.4?p2=Gittin.85b.8",
" ח) דאדם הראשון חלתו של עולם היה, ועל כן החלה נתנה לנשים. גם יתבאר מה שאמרו חז""ל בפרק קמא דעבודה זרה (עבודה זרה ט.) תנא דבי אליהו שיתא אלפי שני הוי עלמא וכו' עיין שם שהרחיב רבינו ז""ל הדברים בדרוש זה שם.ואתה למד מדב",תנא דבי אליהו ששת אלפים שנה הוי העולם שני אלפים תוהו שני אלפים תורה שני אלפים ימות המשיח בעונותינו שרבו יצאו מהן מה שיצאו מהן,https://sefaria.org/Ben_Yehoyada_on_Chagigah.12a.1?p2=Avodah_Zarah.9a.5,
