Quoting Ref,Quoted Ref,Score,Quote Num,Snippet
Tosafot on Sukkah 13b:9:1,Chullin 129a:13,-0.5190946488620174,0," על האוכלין כשרה. אבל אוכל מרובה פסולה אע""ג דאמר בפרק העור והרוטב (חולין דף קכט. ושם) בית שסיככו בזרעים טיהרו משום דבטלינהו יש לחלק בין בית לסוכה"
Tosafot on Bava Batra 78a:2:1,Bava Metzia 63b:12,7.228662878719177,0," הצמד לא יחזיר והמותר יחזיר ומיהו האי שינוייא לא שייך באיזהו נשך (ב""מ דף סג:) גבי האי מאן דיזיף פשיטי מחבריה ואשכח יתירתא אם בכדי שאין הדעת ט"
Tosafot on Bava Batra 78a:2:1,Kiddushin 46b:2,16.58521321739267,0," אימור] מתנה כו'. אומר ריב""ם דליכא למיפרך מהכא לרב דאמר בפרק האשה (קדושין דף מו: ושם) גבי מקדש אחותו אדם יודע שאין קדושין תופסין באחותו וגמר ונתן"
Rashi on Yevamot 120b:3:3,Bava Metzia 27a:6,0.5418255607952283,0,"חמור בסימני אוכף - דקיימא לן באלו מציאות (ב""מ דף כז.) דמהדרינן:"
"Commentary on Sefer Hamitzvot of Rasag, Positive Commandments 51:21",Chagigah 17b:7,-4.865585346459009,0," דיובל עיי""ש. וכן נראה לכאורה דעת רבינו משולם שהביאו התוס' (בפ""ב דחגיגה י""ז ע""ב) בד""ה אמרה תורה שכתבו וז""ל קשה לרבינו משולם היכן אמרה תורה למנות"
"Commentary on Sefer Hamitzvot of Rasag, Positive Commandments 51:21",Menachot 65b:10,-3.355596516688304,0," מיהו גם הראב""ד לא כתבה כדבר פשוט. אלא בלשון נראה לי עיי""ש. והתוס' (במנחות ס""ה ע""ב) בד""ה וספרתם לכם וכו' ג""כ נסתפקו בזה. שכתבו וז""ל גבי יובל כתיב ו"
The Midrash of Philo 9:3:10,Sanhedrin 59b:16,19.94211017990064,0," וחיות. וכו'. מיתיבי, ורדו בדגת הים, מאי לאו לאכילה, לא למלאכה"" וכו' (סנהדרין נט, ב)."
Zohar 3:148a:7,Proverbs 16:15,5.588619041026501,0," רחמי מתערין, כלהו בוצינין עלאין נהרין מהאי גיסא ומהאי גיסא. כדין (משלי טז) באור פני מלך חיים. 
"
"Be'er Mayim Chaim, Genesis 25:16:1",Nedarim 31a:8,6.5605008850334405,0," (בראשית כ""א, י""ב) כי ביצחק יקרא לך זרע ביצחק ולא כל יצחק כמאמר חז""ל (נדרים ל""א.)."
"Mei HaShiloach, Volume II, Deuteronomy, Vaetchanan 1",Berakhot 30b:14,13.158468825120554,0," למעלה ואת יהושוע צויתי בעת ההוא וגו' לא תיראום. והענין הוא כדאיתא (ברכות ל':) אין עומדין להתפלל אלא מתוך כובד ראש כמו שצריך לומר ק""ש קודם שמנ"
Tosafot on Yevamot 22b:6:2,Bava Batra 115a:9,2.9105486213982807,0," דבני בנים הרי הן כבנים ובן לא משמע אלא בן לבדו כדאמר ביש נוחלין (ב""ב דף קטו. ושם) אין לי אלא בן ובן הבן ובת הבן בן בת הבן מנין ונראה לר""י דמע"
Tosafot on Yevamot 22b:6:2,Yevamot 35b:14,-5.370668525893354,0," נניח בשביל כך מלרבויי ממזר תדע דהא ריש לקיש דריש לה בריש החולץ (לקמן יבמות לה: ושם) למילתא אחריתי ואפ""ה מרבינן מיניה ממזר:"
Zohar 3:68b:10,Isaiah 26:8-9,16.97308005383943,0,"אמר ליה רבי אבא, (ישעיה כו) נפשי אויתיך בלילה אף רוחי בקרבי אשחרך, נפשי בלילה מבעי ליה. אשח"
Zohar 3:68b:10,Job 12:10,16.553957779130176,0,") אשר בידו נפש כל חי ורוח כל בשר איש. 
"
Zohar 1:82a:11,Proverbs 28:1,3.7238740659232485,0," ואברהם הוה מתקיף במאריה דהא שרה לא יכלין לשלטאה עלה הדא הוא דכתיב, (משלי כח) וצדיקים ככפיר יבטח, והכא נסיונא הוא דלא הרהר אבתריה דקודשא בריך"
Zohar 1:82a:13,Psalms 92:13,14.103028637086531,0,רבי יצחק פתח ואמר (תהלים צב) צדיק כתמר יפרח כארז בלבנון ישגא. צדיק כתמר יפרח. מפני מה אקיש צ
Zohar 1:82a:15,Proverbs 9:1,2.9606247051300345,0,"רבי יהודה אמר והא תנינן דעל שבעה סמכין עלמא קיימא דכתיב, (משלי ט) חצבה עמודיה שבעה. אמר ליה רבי יוסי הכי הוא ודאי, אבל (הכא) כלהו"
Zohar 1:82a:14,Proverbs 10:25,2.284472073179611,0," עלאה על כלא וכלא יתבי תחותוי. ועלמא לא קיימא אלא על צדיק חד דכתיב, (משלי י) וצדיק יסוד עולם. ועליה קאים עלמא, ובגיניה אסתמיך, ועליה אשתיל. "
"HaKtav VeHaKabalah, Exodus 29:13:1",Psalms 11:2,-3.0592477583410975,0," הוראתו על פתיל הקשת (זעהנע), ע""ש שהוא מתוח ביותר, כמו כננו חצם על יתר (תהלים י""א), במיתריך תכונן על פניהם, וכן יורה על החבל שמותחין ע""י שאר דבר ("
Rashi on Numbers 25:6:1,Sanhedrin 82a:11,-4.226588854975159,0," אמרו לו, אנו נדונין במיתה ואתה יושב וכו' כדאיתא באלו הן הנשרפין (סנהדרין פ""ב):"
Zohar 3:148a:2,Exodus 4:22,-7.011745198123713,0,"ומגו רחימותא דלהון, קרא לון (שמות ד) בני בכורי ישראל, כגוונא (דקדושה) עלאה (ועל דא). קטל (ס''א וקטל)"
Tosafot on Avodah Zarah 44b:10:1,Avodah Zarah 51b:18,-10.686248383416846,0," טובה לכומרים בכך בטובה שצריך להחזיק טובה אבל לקמן פרק רבי ישמעאל (עבודה זרה דף נא:) פ""ה בטובה בשכר וכן פר""ח ולא נהירא לר""ת דלשון בטובה לא משמע הכי ואדרבה"
Tosafot on Avodah Zarah 44b:10:1,Avodah Zarah 51b:20,-14.770954367967587,1,) מהנה מותר ועוד דאמרינן לקמן פרק רבי ישמעאל (עבודה זרה דף נא:) דאיכא לאחרים חלק בהדה אפילו בטובת הכומרים שריא ואי מיירי בשכר כי
Tosafot on Avodah Zarah 44b:10:1,Avodah Zarah 13a:2,-12.032810348070544,0," דאי בשכר אסור ומטעם שמרויח לעבודת כוכבים תקשי מהכא למ""ד לעיל בפ""ק (עבודה זרה דף יג.) מהנה מותר ועוד דאמרינן לקמן פרק רבי ישמעאל ("
Tosafot on Avodah Zarah 44b:10:1,Avodah Zarah 13a:1,6.088946206606324,1," הכא מרחץ של אפרודיטי ולא דמי ליריד של עובדי כוכבים דאסרנא לעיל פ""ק (עבודה זרה דף יג.) אליבא דרבי יוחנן דאמר נהנה אסור מהנה לא כ""ש דהתם עושין מן המכס "
Tosafot on Avodah Zarah 44b:10:1,Sanhedrin 74b:6,6.884134165651721,0, אבל הכא אין עושין אלא הנאת הכומרים והכי נמי אמרינן בסוף סורר ומורה (סנהדרין דף עד:) אנן קאווקי ואמונקי היכי יהבינן אלא הנאת עצמן שאני וגרס לקמן פרק
Jerusalem Talmud Nazir 44a:1,Numbers 9:10,-2.619220673389826,0, משנזרק עליו הדם כרבנין מניין לספק קבר התהום ר' יעקב בר אחא בשם רבנין (במדבר ט) או בדרך רחוקה לכם מה לכם בגלוי אף כל דבר שהוא בגלוי יצא קבר התהום
Jerusalem Talmud Nazir 44a:1,Numbers 6:9,4.1728691170830485,0, קבר התהום שאינו בגלוי עד כדון עושי פסח נזיר מנין רבי יוחנן בשם רבי (במדבר ו) וכי ימות מת עליו מה עליו שהוא בגלוי אף כל דבר שהוא בגלוי יצא קב
"Rabbeinu Bahya, Bereshit 9:27:1",Genesis 25:27,-16.2620174981324,0,") יושב אהלים, וזהו שאמר וישכון באהלי שם רמז לך שהשכינה נמשכת אחרי"
Rashi on Job 34:19:2,Isaiah 32:5,3.3247331093597454,0,"שוע. שר כמו ולכילי לא יאמר שוע (ישעיה לב):
"
Rashba on Yevamot 19a:6,Yevamot 18b:11,-12.505865169499412,0,") דכיון דזיקה ככניסה דמיא כשמתו הוין כלהו כאלו באות מבית אחד ממש,"
"Mekor Mayim Chayim on Baal Shem Tov, Noach 156:3",I Chronicles 28:9,8.252620090740708,0," בדרישות וחקירות, היינו על ידי לימוד תורה, כמו שאמר דוד המלך עליו השלום (דברי הימים א' כ""ח) דע את אלהי אביך ועבדהו, מתחלה דע ואחר כך עבדהו, שאחר שלומד תורה"
Tosafot on Chagigah 16b:3:2,Pesachim 106b:3,-4.27651862105356,0," (דף כא.) דאמר כמה בסים תבשילא דבבל בצומא רבא דמערבא ובערבי פסחים (פסחים קו: ושם) ברב ירמיה בר אבא דאישתלי וטעים קודם הבדלה אע""ג דמיתתו באסכר"
"Kaf HaChayim on Shulchan Arukh, Orach Chayim 529:28:1",Chullin 83a:6,16.941067691669048,0," בברייתא משמע דביין סגי יעו""ש. והב""ח כתב ליישב ע""פ מ""ש בפ' אותו ואת בנו (חולין פ""ג ע""א) בד' פרקים בשנה המוכר בהמה לחבירו צריך להודיעו וכו' אלמא דאיכא נ"
"Rabbeinu Bahya, Devarim 7:11:1",Psalms 119:14,11.895736849131831,0," וכן ראוי לו להשתעשע בהם ושיעשה אותו בשמחה, הוא שאמר דוד עליו השלום (תהלים קיט) בדרך עדותיך ששתי כעל כל הון בחקותיך אשתעשע לא אשכח דבריך. 
"
"Rabbeinu Bahya, Devarim 7:11:1",Proverbs 5:6,11.387152364282766,0,") אורח חיים פן תפלס נעו מעגלותיה לא תדע, וכן ראוי לו להשתעשע בהם "
"Rabbeinu Bahya, Devarim 7:11:1",Ecclesiastes 9:10,21.525135388725754,0," השכר והעולם הבא זמן השכר ולא זמן המעשה, והוא שרמז שלמה ע""ה ואמר (קהלת ט) כי אין מעשה וחשבון ודעת וחכמה בשאול אשר אתה הולך שמה, ירצה לומר"
Torah Temimah on Psalms 49:14:1,Shabbat 31b:5,17.959312046167213,0," להם חלב על כסלם שמא תאמר שכחה היא מהן ת""ל ואחריהם בפיהם ירצו סלה:(שבת לא ע""ב)
"
Gevurot Hashem 59:1,Psalms 95:5,5.540126586041311,0," אין היאור נחשב כמו הים, כי הים הוא נחשב יסוד המים עליו אמר הכתוב (תהלים צ""ה) אשר לו הים והוא עשהו וקיבל הים הפסד ונחרב הים, לכך בקוע המים הו"
Gevurot Hashem 59:1,Sukkah 51b:3,-14.008187387988563,0," כי בין המעלה החמרית, ובין המעלה הנבדלת ט""ו מעלות. לפיכך אמרו שם (סוכה נ""א ע""ב) כאשר ירדו מן המעלות הפכו פניהם אל המקדש ואמרו לי""ה עינינו, הזכי"
Gevurot Hashem 59:1,Ketubot 110b:23,-7.686417559491435,0,) כל הדר בחוץ לארץ כאלו אין לו אלוה וזהו הדבוק יותר. ויותר שבנה ל
Torah Temimah on Psalms 49:14:2,Chagigah 5b:20,28.859930741821884,0," חכמים ימותו ומה הרואה חכמים במיתתן יחיה בחייהן על אחת כמה וכמה וכו':(חגיגה ה ע""ב)
"
Rashi on Bekhorot 15b:40:1,Deuteronomy 15:21,3.111655155762504,0,בשעריך - כתיב בבכור וכי יהיה בו מום וגו' בשעריך תאכלנו (דברים טו) ובפסולי המוקדשין כתיב אשר נתן לך בכל שעריך (שם יב):
Tosafot on Bava Batra 43a:2:1,Gittin 43b:9,-3.179839468560975,0,"אין לי עסק בה לא אמר כלום. וא""ת דבפרק השולח (גיטין דף מג: ושם) גבי מוכר עבדו לנכרי כו' אמר היכי דמי אונו דכתב ליה לכשתברח "
Torah Temimah on Song of Songs 5:1:4,Psalms 44:23,0.07310154693367465,0," בגלות גשנתדבקו לי, מלשון מאחים את הקרע.
 כלה שנתכלו בגלות, כמש""נ (תהלים מ""ד) כי עליך הורגנו כל היום, לפיכך עתיד לקראם אחותי שיהיו אחויים אצל"
Torah Temimah on Song of Songs 5:1:4,Isaiah 61:10,2.7401881851902914,0," הורגנו כל היום, לפיכך עתיד לקראם אחותי שיהיו אחויים אצלו, כלה – כמש""נ (ישעיה ס""א) וככלה תעדה כליה.(מ""ר פ' נשא פ' י""ג)
"
Nefesh HaChaim 1:10:1,Isaiah 6:2,-10.73054996105682,0, בעולם שעליו. אין תלוי בו בעצמו. לכן נקראים המלאכים עומדים כמ''ש (ישעיה ו') שרפים עומדים. ונתתי לך מהלכים בין העומדים האלה (זכריה ב'). ורק 
Zohar 3:11a:11,Genesis 2:10,-6.005759205368074,0," דחכמה אפיק ה', וסתים ביה, ולא אתפרשא לעלמין מניה. והא אוקמוה דכתיב, (בראשית ב) ונהר יוצא מעדן כהאי גוונא. ה. 
"
"Beit Yosef, Choshen Mishpat 173:2:1",Bava Batra 45a:7,1.6221213705845567,0," במשכנתא דסורא ואע""פ שמקצת מרבותי אין סוברים כן וראייתם ממה שאמרו (ב""ב מה.) גבי אומן אין לו חזקה היכי דמי אי דאיכא עדים וראה מה שאמר אומן ו"
"Beit Yosef, Choshen Mishpat 173:2:1",Bava Metzia 110a:8,-13.767273608670624,0," חלונות קאמרי מ""מ עד שלא הוצרך הוא לבנות כנגדו הו""ל למחויי כדאמרינן (ב""מ קי.) במשכנתא דסורא ואע""פ שמקצת מרבותי אין סוברים כן וראייתם ממה שאמר"
Rashi on Megillah 25a:8:2,Nehemiah 9:32,24.329579901880113,0,אנשי כנסת הגדולה - בספר עזרא (נחמיה ט) ועתה אלהינו האל הגדול הגבור והנורא שומר הברית והחסד:
Rashi on Megillah 25a:8:1,Deuteronomy 10:17,10.162158100988767,0,דכתבינהו משה בתורה - האל הגדול הגבור והנורא אשר לא ישא פנים (דברים י):
"Shenei Luchot HaBerit, Aseret HaDibrot, Taanit, Torah Ohr 4:39",Sotah 48b:7,-8.75791911388971,0," יתבאר על פי מה שפירש קדוש ה' כבוד אבא מורי ז""ל ה""ה מה שאמרו רז""ל (סוטה מח, ב) על שמואל הקטן שיצתה בת קול שראוי היה שתשרה עליו השכינה כמשה רבי"
Metzudat Zion on Jeremiah 52:4:1,Ezekiel 4:2,1.7663044590263732,0,"דיק. הוא מגדל הנבנה ללכוד העיר וכן ובנית עליה דיק (יחזקאל ד׳):
"
Tosafot on Avodah Zarah 48b:1:1,Pesachim 26a:2,-5.563239299565993,0,"לא ישב בצילה -  ולא דמי לצלו של היכל (פסחים דף כו.) דהתם היכל לתוכו עשוי אבל אשרה עשויה לצל א""נ חומרא דעבודת כוכבים"
Jerusalem Talmud Sotah 20a:4,Numbers 5:15,6.413658333800206,0,(במדבר ה) בני ישראל וקינא וישקינה.  גזירת הכתוב היא והביא האיש את אשתו אל
Rashi on Bekhorot 41a:25:1,Leviticus 22:22,1.782432261066071,0,"והכתיב גרב באורייתא - (ויקרא כב) גבי עורת או שבור דכתיב או גרב או ילפת:
"
