Index Title,Bader-Jewishspritualheroes-Vol1.
"Bader-Jewishspritualheroes-Vol1., Rabbi Gamliel the Elder.28","<img src='data:image/jpg;base64,/9j/4AAQSkZJRgABAQEBLAEsAAD/2wBDAAUDBAQEAwUEBAQFBQUGBwwIBwcHBw8LCwkMEQ8SEhEPERETFhwXExQaFRERGCEYGh0dHx8fExciJCIeJBweHx7/2wBDAQUFBQcGBw4ICA4eFBEUHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh7/wAARCABJASoDASIAAhEBAxEB/8QAGwABAAIDAQEAAAAAAAAAAAAAAAcIBQYJAwT/xAA1EAACAQMEAQQBAwIEBgMAAAABAgMABAUGBxESEwgUISIVFiMxMlEJJTNyNDdBdoG0NURS/8QAFAEBAAAAAAAAAAAAAAAAAAAAAP/EABQRAQAAAAAAAAAAAAAAAAAAAAD/2gAMAwEAAhEDEQA/APD1a+pvM2uor7QO297NjFx8stplsqI+s0kw7RvDD2HMaoeeZRwxYDoVVez1GyX5W8753I+9uPfXMva+uOz+4nHV5eZG/rceRGb5J+6k/wAirDeiLSmAg9RGRw2t7eFdQ4OKYY+xuOjxi9hlCyMrB+HljAcqoVxwGkBUxqT0FoOM9bNo3cHXGjfGultW5rEQx3IuvbW14627yjr9ni56PyFUEMpBAAPI+K6Gbj+mXaPWnhk/Afpu5i6r58AI7Tug7fVo+hiPJbkt07/VR24HFVN3d9KO4+i+97gIv1jiV4/cx0JF2n9A+1tyWPLMQPGZPqhZuooMnoD1j7l4SZI9U2uM1VaGVnkaSIWlzwU4VEeIeNVDAN8xMTyw5/jrZ/Zr1I7cbj+2x/v/ANP5+Xqn43JOE8sh6DrDL/RLy79VX6yN1J6AVQfaXdPVG2k2STBpjLzHZaIQ5TGZKzWe2vUCSKqSD4bqPK54VlB/huR8Vue0u0Gkd1tFW9vpjXUOJ3CglkS6w2ZKrBegsWR7ZkHfqsKuW+sh7L8hFKswdK6VQCz3D359NGcstN6ui/L4BuRZ297N57eaCNkQm1uB94uEQBY2+EEgZouWFW52a3p0FuvDKmmMhNHkbeLzXGMvYvFcxJ3Kh+ASrr8AkozBe6BupYCgkalKUClKUClKUClKUClKUClKUClKUClKUClKUClKUClKUClQzvL6kduNuPc4/wB/+oM/F2T8bjXD+KQdx1ml/oi4dOrL9pF7A9CKqBuT6kd3NxMo8GEv73TthF5LiKxwLyJKscayOXlmX9x+sRJfgrHxH26LxzQXs1/u9tpoOZ7fVOssZZXccqxSWcbm4uYyyd1LwxBpFUrwexUD5X5+w5hLWXrW0Pj/ACRaW0xms7NHcmPyXLpZW8kQ7fuo33f5IXhWjU8MeeCODVPXWitI6BvsBHfazxmuJbqKeXKWemL5VjtQD1hC3jJIrM3yxUxAqF444ZXqOaC1mpPW5rSe+R9OaN0/jrQRAPFfyTXchfk8sHRogF46jr1J5BPPzwPt0364M/BYumo9A4zI3ZlJSWwv3tIwnA4Uo6yktz2PbsBwQOPjkwNtjs1uPuJcWv6c0xemwufsMpdRmCyVBII3bysOH6sTyqdn+rcKeDU86b9D+fnsXfUevsZjrsSkJFYWD3cZTgcMXdoiG57Dr1I4APPzwAnnZr1I7cbj+2x/v/0/n5eqfjck4TyyHoOsMv8ARLy79VX6yN1J6AVM1cx98dktabH32MzU2WhurSa+kGOyeNM0ckDxENE0hKgQysPsqq7HmN+CevNbnYes/di2sbe3mxekryWKJUe4msphJMQOC7BJlUMf5PVVHJ+AB8UEzepj003WpdRDcHa2eHEanWU3V3aiY263My8us8Lr/p3BcAEkqrEhyyMGLzztXh9Saf28wuG1dn/z+ctLYR3l/wBT+63JIHJ+X6qQnduGfr2YAsRWzUoFKUoIG9Qfpo0juRDdZrBxw6e1V4pGSeCNUtryZn783KKvLMSXHkX7fflvJ1Vao1uVt3r3aDVVpDqC1mxl2JTPjMjaT8xzGJ+BLDKp5VgQrcHq6hkJVeRXV6sZqrAYbVOnb3T2ocdDkcXfReK4t5R9XH8ggj5VgQCGBBUgEEEA0FBtsfUX+Xt7XQ++uOstXaRl/aN/dWve9sSYxGkvZfl+ql+XA837jMHYgKfHdXaLGeHDbjenO51BqXC3F9Kjpj45JbnE3Ub94woAE6LwR1Lr2XorF28iU9Qfpc1Rt7Ddag0xJNqTTEEUlxcS9FW5sED/AAJEB/cUIQTIg4+rllRQCYz2a3V1dtPqKXMaWuYStzF4ruyulZ7a5A56l1VlPZSSVYEEckc9WYELM7HeseOeaDC7r2sNqoiIGdsonKkqi8eaBAx7MQ5Lx/HLKBGq8sLf2F3a39jb31jcw3VpcxLNBPDIHjlRhyrqw+GUgggj4INU5m0ztH6p8XkMto6H9GbiWdsZbiydY0iu5HZXaWUICZk8jOnnULIC4MikeNTo2gNzNy/TNr1NAa2gmvtM28rO9gvDqYZG/wCJs5WAJXlWYISFJMisEcsyh0FpWp7U7iaX3N0qNR6Uupp7RZfBOk0DRSQTdEdomBHBZRIvJUsvP8Ma2ygUpSgUpSgUpSgUpSgUpSgUpSgUpSgUpVYPUZ6rMBpmxvdObcXcOa1C8SBcrCUmsLQOCSysCRNKo68KAUBb7ElGjITZuzufo3a/Bx5TV2U9t7jutnaxIZLi7dF7FY0H/gdmKoCyhmXsKpBuj6jd0t4JpdH6TxE2Lx2RieFsViY3ury8TorOjyBezL9HJEaoCjMr9x818W1e0et97dRXG42vspNj9KzSy3WW1FeyxxtKkXHdYQ3wqgDqH6iKMRsPnp4zs+qN8NBbXaVk0j6crKa3u7mWJ8lqa9t+8lwEReCizDlmJLghkREJk6J9+yhBl7phdEbkrprc/FZO2is5YxlLXG3cHuY0kjDq0b8PGWCurdT8H+nlSeR9us9w5MjNa2+kcTDo7F22IGJeLHlEub+Eoiym9niSM3LSFAWDKF+PheSzNrF7d5/VmolmvLnJ57NX8scKvLI9zc3L/CIgJ5Z2+FUD5P8AAFWT9P8A6StSZvKWGe3Mtvw+AXiY4sykXt2OqsiuF/0UPYhuSJR0K9VJDgIG2v261duTqKLC6UxM10xlRLi7KMLazDdiHmkAIReEcj/q3UhQzcA3S2a9IOjdM+2ymurj9VZZOsnteDHYQuOjcdP6puGVxy5COrcNGDVgNG6U03o3Bx4TS2FssRYR8HxW0YXuwVV7uf5dyqqC7EseByTWZoFfFnspYYPB3+byk/t7DH20l1dS9GbxxRqWduFBJ4UE8AE/2r7a+LPYuwzmDv8ACZSD3FhkLaS1uou7L5IpFKuvKkEcqSOQQf7UFB/ULvJk/UPmcDoDQGmsmLQXxmggmMZnvZjGArsoBEKxgz8nyFSrdm69fiX8F6KtA/g7D87n9TflvbR++9leQe38/UeTx97ft07c9e3zxxz81Oe3G1m323fmbR2l7LGTT9hJc8vNcMrdeU8shZ+nKKenbryOeOeTW50ClKUClKUClKUCq8+oP0uaX3CmutQaYkh03qeeWS4uJejNbX7lPgSID+2xcAmRBz9nLK7EEWGpQch9SYDV232qks81jsnp7NWcomgZw0UilHIWaJx/UvdD1kQkEryCatNtTu5pHf2xG2W92Lxi5qeL2+FzcMSwyNIwQEK558NwzorDrxHIfoUH1SS026O3WkdydOy4XVeJhulMTpb3YRRc2ZbqS8MhBKNyiE/9G6gMGXkHnZ6idi9SbO5S2a5uPzGAvOFtctFAY1MvXlopE5bxv8EgdiGUcg8h1UNn13oXcf0sbh4zVWAynv8AGy8RQZJbcpb3XIBktLmLsevPUkDt8hQ6MHQ9Lf8Ap23003vFi7lba3/D5+z5a6xMs4kYRduFljfhfInyAT1BVjwRwUZqgbF+ou505i10Vudjv1joT2ywRWU9rDPLa+Ni8YUScCVO3UdJD9AqFCoTq2T3O2GjjsY9z/T9nptT4X3ySx2WLZ5L/FORG8YQqTIzIzAlSFljBQsG4dwHQWlVT9M/qstdSzHTW6V3jMRkViBtMwSLe2uQqDssxY9Y5TwWDDqjclQEIUPaygUpSgUpSgUpSgUpSgUpSgVjNVZ/DaW07e6h1DkYcdi7GLy3FxKfqg/gAAfLMSQAoBLEgAEkCtG303r0btLi2/M3Xu85NbNPYYiAny3HDBQWYAiJO3P3b+Qr9Q5UrVOb9t5vVZrW4exhmsdNxysYIppZUxNgY1+qs4UiS4IlALBS58nPCxjhQzXqD9Qmrt09RXWgdq4cmdPXMUlq0dlaM95mAPs7dQpkSLqh4ReCUL+T4bomf0Ts/txsRg7TXW/F/ZZLLXls62OnPai5RJurF168lZ3ClF7N1ijd/lmJjceOqtX7aem7Tt7pbax4c7uZJF+Py2dljLraFfs5AbmMN2YAQpyAYx5izR8PWDN5TUmudXzZLJT3ubz+XuVBIQvLcSsQqIiKP9qqijgABVAAAoN53s3317ujfXcORyc2O09JKTBhbWTrAicoVWUgAzsDGrdn5AbkqEB4HjtFsXuPud0ucBhva4luf82yJMFoeO4+rcFpftGUPjV+rEduoPNWM9P/AKQfxeUsNTbo3FlevDxNHgIR5Yu/VSvuJP4fqxcNEoKMVX7spKm3NhaWthY29jY20NraW0SwwQQxhI4kUcKiqPhVAAAA+ABQRZ6dti9N7O4u5a2uPzGfvOVustLAI2MXblYo05bxp8AkdiWYck8BFWWaUoFKUoFKUoFKUoFKUoFKUoFKUoFKUoFeN/aWt/Y3FjfW0N1aXMTQzwTRh45UYcMjKfhlIJBB+CDXtSgpn6m/Sj/8prXa+L+08+m4of8AcZGtSD/tIg4//QQ/0R1W3bXcTXu0GqrubT91NjLsSiDJ467g5jmMT8mKaJhyrAhl5HV1DOAy8mur1RZv5sbpHd+xgfLGbG5qzieOzylqq+RQQ3WOVSP3Ig57deQQeerL2bkKtX+N209TF9cSaMsodA7nzytd3Fne3BaxywJ4k6Oo/wBVUUSkrGpYtJyr/aRGzW9uvdhtRS6I3ZxOoLnCrFxDbTjvc2Yj5jRrZpGCyW58fTqG6fXsh+GDxxu7spuPs9nHyjWt7NibK5EljqHHAhF6snjkYoS1u/Z0ADkfcEIzgdjsGm9+cdqTSr6N30wM2sMcIjFYZu3WJctjB0A5jdgPIxeOIlmYE/buZQQlB0G0bqvTessHHm9LZqyy9hJwPLbSBujFVbo4/lHCspKMAw5HIFZmuYGXy9/s7q8ZnZvc33+AyneS0mglXylULp4r20kUcOndurSRhWDB04PIW0Gx3q80vqSGDE7jLDpvNPKUW8ijb8dKC6hAWLM0LfY8l/oAhYuOeoCz9Uz3l3Y9QW0G79ze53/NdDtkmexj9jEtpcWshcx2/uUiDpMqAjhiWDR9iHT+q41hd2t/Y299Y3MN1aXMSzQTwyB45UYcq6sPhlIIII+CDVf/AF55/SMGx+T07lMjjDqG5ltJsXZSFXuQROO0yL8si+NJ18nwPll55bghIF/vBpdNh7jd+x80+HWxaeCGZGikebv4lt24VurGbiMsAyg/bkr81WDZ7fH1Bbobv4mHGN/kH5K0/L22OxUXtLS15Bl7TSKzp2SOUjtJ2LchPnhawuptHaktP8P7B39y97cQ/qQZloLkGP2FnIstvGEDtyyPI6SjqBz7gtwRyxsB6Ccppu62BscXiJ7I5axuZzmYYkCSrLJM5ieQcAt2iEYD/IITqDyhACf6UqDN9PU1ofbS4bEWS/qjPr2ElnY3KCK2ZZAjJPN9vG/w/wBArMCnDBQwJCbb+7tbCxuL6+uYbW0tommnnmkCRxIo5Z2Y/CqACST8ACqs+oP1b4bBw3WntsHhzOUeKSJ8z/8AWspA/XmNWXi4bgMQwPj+UPMgLKIAv8/vrv3fXD3WRyY05PK0V5KC9pgbCOM+djO4/bCxKQ3aQtJwqfLHqDi8JqS22I3Lhymh83pnXV/HjWgubqbHzG1s7pnKyrbv3UycKnCzqQrpKw4+TQbnitoMrm/d7t+pDVF7pXC31y6T+5Rlyt3OeEjVIfG3jT4bhQhISE8IsfDjAbo+oHM5fTsugNv7CHR2gIontLewtk4ubi3PXnzyksezEMzBCO3ldXaXksY/1Jnte7s61S7ycuT1RqG5iEMMVvbd5CkalukcMS8KoAZiFUDksx+STVmdjvRxJPDBmt17qa1YSkjBWUqFiFdePNOhYdWAcFI/nhlIkVuVAV/2O2d1duxqKCzw9nNa4cSlb3MywMba2C9SwB+A8vDrxGDyewJ6ryw6DbF7KaN2lxa/hrX3ecmtlgv8vOD5bjhixCqSREnbj6L/ACFTsXKhq3/CYnFYPFw4vCYyyxlhB28VrZwLDFH2YseqKAByxJPA/kk19tApSlApSlApSlApSlApSlApSlApSlApSlApSlApSlApSlB439pa39jcWN9bQ3VpcxNDPBNGHjlRhwyMp+GUgkEH4INVz3W9H+gtU3xyWlL6bR13LL3nihg9zaOCXZisJZTGxLKAFcIqpwEHPNWSpQc4Na+kzeDTdiLy1sMZqKJYpJZlxF2XkiCAHjpKsbOzfPVYw5JUjjkjmINT6T1Vpf2/6m01msJ7nt7f8jYy2/l68duvdR247Lzx/HI/vXX6lByN29xOvrzKNlNv8Zqa4v8AH8drrBwTtLbeRWUcvCOU7KHH8jkdh/erAbO+k/WWs8p+pN1Lu9wthed7iWI3AfK3UjqHDv2DCPlnJbycycoVKDt2F8qUGv6q0dgNR6CvdEXlhDDhbqx9ksEEKKtugXhDEpUqjR8KyfXhSqkD4rnbuJspu5s9qefKYm1zU1lZeaS01DhBIOsCp95HMRL2/wBHIYOQPhwGdQWPTKlByH1JrfWmpbFLHUer9QZm0jlEyQX+SmuI1cAgOFdiA3DMOf54J/vWGspo4JmeW0hulMUiBJS4UFkKhx0ZT2UkMPnjlR2DLypvx/iO/wDJDDf9yQf+tc0/w4v+SGZ/7kn/APWtqCptzh9692vxF22B1NnbButrimgxzRY23UdYesIRVt4EHjVWK9VHTlv4JqX9r/RfqjKwxX2v85Dp2LyoWx9oq3VyyB2Dq0gbxxsVClWXyj7/ACAR1N7KUGmbTbYaN2vwcmL0ji/be46NeXUrmS4u3ReoaRz/AOT1UKgLMVVexrc6UoFKUoFKUoFKUoFKUoFKUoFKUoP/2Q==' />"
"Bader-Jewishspritualheroes-Vol1., Rabbi Ishmael Ben Elisha.1","O<small>N THE HISTORIC DAY</small> that the scholars of Jabneh revolted against Rabban Gamliel and elected Rabbi Elazar ben Azariah as Nasi, there was present among those gathered one, Rabbi Ishmael ben Elisha, who participated in the discussions and the decisions of that day."
"Bader-Jewishspritualheroes-Vol1., Rabbi Ishmael Ben Elisha.2",While still a child he was arrested by the Romans. It is unknown for what transgression he was thus punished. Also unknown are the circumstances of his death. His name is therefore frequently confused with that of his grandfather who was known as Ishmael the High Priest and who was killed before the destruction of the Temple together with Rabban Gamliel the Elder.
"Bader-Jewishspritualheroes-Vol1., Rabbi Ishmael Ben Elisha.3","The story of how Rabbi Joshua ben Chanania ransomed Rabbi Ishmael from captivity is told in the following manner. Rabbi Joshua ben Chanania was visiting a certain large Roman city in the cause of his people and he was told that within the prison there was a beautiful black eyed, curly headed Jewish boy who was held captive and was to be sold to some degenerate lascivious Roman. Rabbi Joshua ben Chanania approached the prison to speak with the boy and he began with a verse from Isaiah (42:24): Who gave Jacob to the looters and Israel to robbers? The boy responded with the second half of the verse, It is God, against whom we have sinned refusing to follow in his ways and to obey his teachings."
"Bader-Jewishspritualheroes-Vol1., Rabbi Ishmael Ben Elisha.4","When Rabbi Joshua heard this he remarked: ""I feel certain that this boy will grow to be a teacher in Israel. I therefore swear that I will not move from here until I have ransomed this boy for whatever money may be asked."""
"Bader-Jewishspritualheroes-Vol1., Rabbi Ishmael Ben Elisha.5","Rabbi Joshua ransomed the boy from captivity and before long he became a teacher among the Jews. This was Rabbi Ishmael ben Elisha. <sup>1)</sup><i class=""footnote""><span dir=""rtl"">1) גטין נ""ח א׳, ירושלמי הוריות פּרק ג׳ הלכה ד׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Ishmael Ben Elisha.6","In later years Rabbi Ishmael was a pupil of Rabbi Joshua ben Chanania, Rabbi Eliezer ben Hyrcanus and Rabbi Nehunia ben Hakana. All the scholars came to call him ""brother"" and when he debated the interpretation of some text with Rabbi Eliezer ben Hyrcanus, the latter said to him: ""Brother Ishmael, you can uproot mountains with your wisdom."""
"Bader-Jewishspritualheroes-Vol1., Rabbi Ishmael Ben Elisha.7","Rabbi Ishmael showed the greatest reverence for his teachers. Only with Rabbi Akiba did he differ on occasions in the interpretation of Biblical texts. Rabbi Ishmael followed his own system in expounding the Scriptures and he often said: ""The Torah used the language of ordinary people."" He therefore maintained that no particular significance need be ascribed to seemingly superfluous words which occur in the Scriptures. Rabbi Akiba, on the other hand, counted the letters of every word and sought hidden meaning in the slightest dot."
"Bader-Jewishspritualheroes-Vol1., Rabbi Ishmael Ben Elisha.8","Rabbi Ishmael held to a definite system in his studies, and like Hillel the Old, he also established thirteen rules according to which the Torah is to be explained."
"Bader-Jewishspritualheroes-Vol1., Rabbi Ishmael Ben Elisha.9","Rabbi Ishmael ben Elisha was descended from a priestly family and the legends refer to him as ""High Priest"" although he lived after the destruction of the Temple when there could be no high priests. When Rabbi Ishmael said: ""I swear by the vestments of my father and by the golden headpiece between his eyes"" <sup>2)</sup><i class=""footnote""><span dir=""rtl"">2) תוספתא חלה פּרק א׳.</span></i> he probably referred to his grandfather, for we find numerous occasions where grandfathers are called ""father."""
"Bader-Jewishspritualheroes-Vol1., Rabbi Ishmael Ben Elisha.10","The permanent residence of Rabbi Ishmael was in the village Aziz in southern Palestine. From there he frequently came to Jabneh to participate in the deliberations of the Sanhedrin. This custom he also followed after the Sanhedrin moved to Usha. When he was asked about his ancestral home he said that it was desolate, for the people of his town settled monetary disputes before one judge only and they also tended sheep in the Land of Israel which was then prohibited. <sup>3)</sup><i class=""footnote""><span dir=""rtl"">3) תוספתא בבא קמא פּרק ח׳ הלכה י""ד.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Ishmael Ben Elisha.11","On the occasion of the death of his sons, the greatest scholars of the time (R. Tarphon, R. Jose of Galilee, R. Elazar ben Azaria and R. Akiba) came to console him. Before entering the house, Rabbi Tarphon warned them to be careful of every word they said, for Rabbi Ishmael was renowned for his scholarship and it was necessary to speak carefully to him. As they came in, Rabbi Ishmael greeted them with the following words: ""When a man sins, he is overcome with sorrow and must disturb his superiors."""
"Bader-Jewishspritualheroes-Vol1., Rabbi Ishmael Ben Elisha.12",Data regarding the death of Rabbi Ishmael is extremely confused. There is a legend that (Rabbi) Ishmael the High Priest was one of the Ten Martyrs. He is considered to be identical with Rabbi Ishmael ben Elisha. But one must bear in mind that none of the High Priests were ever entitled Rabbi. It seems that the grandson's title of Rabbi was ascribed to his grandfather and the martyrdom of the grandfather was ascribed to the grandson.
"Bader-Jewishspritualheroes-Vol1., Rabbi Ishmael Ben Elisha.13","The Talmud relates that once, when R. Ishmael the High Priest was performing the service in the Temple on the Day of Atonement, he went into the Holy of Holies and there he beheld the face of God. <sup>4)</sup><i class=""footnote""><span dir=""rtl"">4) ברכות ז׳ א׳.</span></i> On another occasion he is said to have been revealed mysteries by Suriel, the Angel before the face of God. <sup>5)</sup><i class=""footnote""><span dir=""rtl"">5) ברכות נ""א א׳.</span></i> It therefore seems certain that these legends deal with the grandfather of Rabbi Ishmael ben Elisha. We have previously related that during the reign of Agrippa II there officiated a pious High Priest named Ishmael ben Phabi who later complained to the Roman authorities about the king. Some historians maintain that Ishmael ben Phabi was the grandfather of Rabbi Ishmael ben Elisha. This, however, is hardly plausible since Ishmael ben Phabi died a natural death and did not suffer martyrdom.<sup>*)</sup><i class=""footnote"">*) ""Phabi"" was a Greek name and signified ""light"", the same as Meir and Nehorai. Since many Jews of that time possessed two names, one Greek and one Hebrew, it is possible that the High Priest Ishmael ben Phabi was called in Hebrew Ishmael ben Elisha.</i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Ishmael Ben Elisha.14","The High Priesthood, which some legends ascribe to Rabbi Ishmael ben Elisha, may be explained by the fact that he was considered worthy of occupying the office of his grandfather. Since everybody then looked forward to a speedy restoration of the temple, it was probably said that Rabbi Ishmael ben Elisha was the outstanding claimant to the office and thus came to call him ""High Priest."""
"Bader-Jewishspritualheroes-Vol1., Rabbi Ishmael Ben Elisha.15","It is told that when Rabbi Ishmael and Rabbi Simeon (not designated more clearly) were led to execution, Rabbi Simeon said to Rabbi Ishmael: ""Rabbi, my heart quivers with fear, for I do not know for what sins I am being executed."" Rabbi Ishmael answered him: ""Did never a man come to you to ask a question or to settle a dispute and you made him wait until you finished drinking your water, or lacing your shoe or wrapping your shawl about yourself? By doing so you have transgressed against the commandment of the Torah not to cause suffering to a widow or an orphan which is punishable by death irrespective of whether the suffering caused was great or small."" <sup>6)</sup><i class=""footnote""><span dir=""rtl"">6) מכילתא פּרשת משפּטים.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Ishmael Ben Elisha.16","The same story is related in a similar form but with a clearer designation of the names of the participants: <sup>7)</sup><i class=""footnote""><span dir=""rtl"">7) אבות דר׳ נתן פּרק ל""ח משנה ג׳.</span></i> When Rabban Simeon ben Gamliel was being led to execution he thought of his past deeds and exclaimed: ""Woe to us, that we are led to execution as if we were the greatest criminals who deserve death."" Rabbi Ishmael ben Elisha answered him, ""Possibly it is so because poor men waited at your door and were not admitted while you ate?"", but Rabban Simeon ben Gamliel replied, ""I swear by Heaven that I never acted so. On the contrary, whenever I ate I had guards posted outside to bring in all the poor people who should happen to pass that they too may eat with me and praise God."""
"Bader-Jewishspritualheroes-Vol1., Rabbi Ishmael Ben Elisha.17","As they approached the place of execution, each one of them begged of the guard to be executed first. Rabbi Ishmael said: ""I am a Priest, the son of High Priests and I must not see my comrade killed."" Rabban Simeon said, ""I am a Nasi, the son of a Nasi. Do not let me see the death of my friend."""
"Bader-Jewishspritualheroes-Vol1., Rabbi Ishmael Ben Elisha.18","If Rabbi Ishmael was executed together with Rabban Simeon ben Gamliel, then this could have happened only before the destruction and he could have been no other than the grandfather of Rabbi Ishmael ben Elisha. But in other places it is said that Rabbi Ishmael ben Elisha also suffered martyrdom and it is told that when Rabbi Akiba heard of his death, he rent his garments and exclaimed to his disciples: ""We must now prepare for calamity."" <sup>8)</sup><i class=""footnote""><span dir=""rtl"">8) מכילתא פּרשת משפּטים.</span></i> It is also said in the Talmud, <sup>9)</sup><i class=""footnote""><span dir=""rtl"">9) ברכות נ""ז ב׳.</span></i> that whoever sees Rabbi Ishmael in his dream must expect some calamity to befall him."
"Bader-Jewishspritualheroes-Vol1., Rabbi Ishmael Ben Elisha.19","A maxim of Rabbi Ishmael ben Elisha was the following: ""Be submissive to the ruler, patient under oppression and receive everyone with cheerfulness. <sup>10)</sup><i class=""footnote""><span dir=""rtl"">10) אבות פּרק ג׳ משנה י""ב.</span></i> It is also known that in any dispute between man and wife Rabbi Ishmael took the part of the wife. He used to say: ""Jewish daughters are beautiful but poverty destroys their beauty."" At his death it was therefore said that Jewish women should bewail his passing away even as king David exclaimed when mourning the death of Saul."
"Bader-Jewishspritualheroes-Vol1., Rabbi Ishmael Ben Elisha.20","Rabbi Ishmael always heeded the simple meaning of the Biblical texts. When he debated this question with Rabbi Eliezer ben Hyrcanus he exclaimed: ""As I see it, you would have the simple meaning of each verse preceded by your exposition of it."""
"Bader-Jewishspritualheroes-Vol1., Rabbi Ishmael Ben Elisha.21","Rabbi Ishmael also established the rule that there is no prior and no latter in the Torah. The chapters of the Torah were not written according to the chronological order of the events, and when some statement is repeated, this repetition must be considered a sign that a new meaning is intended. The legal regulations, he believed, must be in accord with the text and in case of contradiction between the accepted law and the text of the Torah, the law must be made to conform with the Torah. Only in three instances did he recognize the validity of laws which were at variance with the Bible."
"Bader-Jewishspritualheroes-Vol1., Rabbi Ishmael Ben Elisha.22","In Deuteronomy (12:3) God says to Moses and Aaron to tell the Jews that each should take a lamb for the Paschal offering. Rabbi Ishmael asked: ""Is it possible that both heard the words of God and that both spoke to the Jewish people?"" But he explained it to mean that when Moses spoke, Aaron listened attentively to what he had to say, and it was considered as if both heard the words of God."
