Ref,Text
Chullin 71a:3,"בְּהֵמָה בִּכְלַל חַיָּה מְנָלַן? דִּכְתִיב: ""זֹאת הַחַיָּה אֲשֶׁר תֹּאכְלוּ מִכׇּל הַבְּהֵמָה אֲשֶׁר עַל הָאָרֶץ כֹּל מַפְרֶסֶת פַּרְסָה"", הָא כֵּיצַד? בְּהֵמָה בִּכְלַל חַיָּה."
Chullin 71a:4,חַיָּה טְהוֹרָה בִּכְלַל בְּהֵמָה טְהוֹרָה — לְסִימָנִים:
Chullin 71a:5,חַיָּה טְמֵאָה בִּכְלַל בְּהֵמָה טְמֵאָה — לְהַרְבָּעָה:
Chullin 71a:6,בְּהֵמָה טְמֵאָה בִּכְלַל חַיָּה טְמֵאָה — לְכִדְרַבִּי. דְּתַנְיָא:
Chullin 71a:7,"רַבִּי אוֹמֵר: אֶקְרָא אֲנִי, חַיָּה, בְּהֵמָה לָמָּה נֶאֶמְרָה?"
Chullin 71a:8,"נֶאֶמְרָה כָּאן ""בְּהֵמָה טְמֵאָה"", וְנֶאֱמַר לְהַלָּן, ""בְּהֵמָה טְמֵאָה"", מָה לְהַלָּן טוּמְאַת קֹדֶשׁ — אַף כָּאן, טוּמְאַת קֹדֶשׁ."
Chullin 71a:9,"בְּהֵמָה טְהוֹרָה בִּכְלַל חַיָּה טְהוֹרָה לִיצִירָה. דִּתְנַן: הַמַּפֶּלֶת מִין בְּהֵמָה חַיָּה וָעוֹף, בֵּין טְמֵאִין, בֵּין טְהוֹרִין, אִם זָכָר — תֵּשֵׁב לְזָכָר"
Chullin 71a:10,אִם נְקֵבָה — תֵּשֵׁב לִנְקֵבָה
Chullin 71a:11,אֵינוֹ יָדוּעַ — תֵּשֵׁב לְזָכָר וְלִנְקֵבָה
Chullin 71a:12,דִּבְרֵי רַבִּי מֵאִיר.
Chullin 71a:13,וַחֲכָמִים אוֹמְרִים: כֹּל שֶׁאֵינוֹ מִצּוּרַת אָדָם אֵינוֹ וָלָד? —
Chullin 71a:14,"וּלְרַבָּנַן, — הַאי קְרָא לְמָה לִי?"
Chullin 71a:15,כּוּלֵּיהּ לְכִדְרַבִּי הוּא דַּאֲתָא.
Chullin 71a:16,"מַתְנִי' הָאִשָּׁה שֶׁמֵּת וְלָדָהּ בְּתוֹךְ מֵעֶיהָ, וּפָשְׁטָה חַיָּה אֶת יָדָהּ וְנָגְעָה בּוֹ — הַחַיָּה טְמֵאָה טוּמְאַת שִׁבְעָה, וְהָאִשָּׁה טְהוֹרָה עַד שֶׁיֵּצֵא הַוָּלָד."
Chullin 71a:17,גְּמָ' אָמַר רַבָּה: כְּשֵׁם שֶׁטּוּמְאָה בְּלוּעָה אֵינָהּ מְטַמְּאָה — כָּךְ טׇהֳרָה בְּלוּעָה אֵינָהּ מִיטַּמְּאָה. —
Chullin 71a:18,"טוּמְאָה בְּלוּעָה מְנָלַן? דִּכְתִיב: ""וְהָאֹכֵל מִנִּבְלָתָהּ יְכַבֵּס בְּגָדָיו, מִי לָא עָסְקִינַן דַּאֲכַל סָמוּךְ לִשְׁקִיעַת הַחַמָּה? וְקָאָמַר רַחֲמָנָא טָהוֹר."
Chullin 71a:19,"וְדִלְמָא שָׁאנֵי הָתָם, דְּלָא חַזְיָא לְגֵר!"
Chullin 71a:20,"הָנִיחָא, לְרַבִּי יוֹחָנָן דְּאָמַר: אַחַת זוֹ וְאַחַת זוֹ, עַד לְכֶלֶב שַׁפִּיר. —"
Chullin 71a:21,"אֶלָּא לְבַר פְּדָא דְּאָמַר: טוּמְאָה חֲמוּרָה לְגֵר, וְטוּמְאָה קַלָּה עַד לְכֶלֶב, — מִשּׁוּם דְּלָא חַזְיָא לְגֵר הוּא!"
Chullin 71a:22,"נְהִי דְּלָא חַזְיָא בְּפָנָיו, שֶׁלֹּא בְּפָנָיו, — מִיחַזְיָא חַזְיָא לֵיהּ."
Chullin 71a:23,"אַשְׁכְּחַן טוּמְאָה בְּלוּעָה, טׇהֳרָה בְּלוּעָה מְנָלַן?"
Chullin 71a:24,"קַל וָחוֹמֶר: וּמָה כְּלִי חֶרֶס הַמּוּקָּף צָמִיד פָּתִיל, שֶׁאֵינוֹ מַצִּיל עַל טוּמְאָה שֶׁבְּתוֹכוֹ מִלְּטַמֵּא, — דְּאָמַר מָר: טוּמְאָה רְצוּצָה, בּוֹקַעַת וְעוֹלָה עַד לָרָקִיעַ — מַצִּיל עַל טׇהֳרָה שֶׁבְּתוֹכוֹ מִלְּטַמֵּא,"
Chullin 71b:1,"אָדָם שֶׁמַּצִּיל עַל טוּמְאָה שֶׁבְּתוֹכוֹ מִלְּטַמֵּא, — אֵינוֹ דִּין שֶׁמַּצִּיל עַל טׇהֳרָה שֶׁבְּתוֹכוֹ מִלִּיטַּמֵּא?"
Chullin 71b:2,"מָה לִכְלִי חֶרֶס, שֶׁכֵּן אֵין מִטַּמֵּא מִגַּבּוֹ, תֹּאמַר בָּאָדָם שֶׁמִּטַּמֵּא מִגַּבּוֹ!"
Chullin 71b:3,אַטּוּ אֲנַן מִגַּבּוֹ קָאָמְרִינַן? מִתּוֹכוֹ קָאָמְרִינַן. —
Chullin 71b:4,"אַדְּרַבָּה, כְּלִי חֶרֶס חָמוּר, שֶׁכֵּן מְטַמֵּא מֵאֲוִירוֹ."
Chullin 71b:5,"אַשְׁכְּחַן בָּלוּעַ דִּלְמַעְלָה בָּלוּעַ דִּלְמַטָּה מְנָלַן? קַל וָחוֹמֶר: וּמָה לְמַעְלָה, שֶׁאֵינוֹ עוֹשֶׂה עִיכּוּל מַצִּיל לְמַטָּה שֶׁעוֹשֶׂה עִיכּוּל, — אֵינוֹ דִּין שֶׁמַּצִּיל?"
Chullin 71b:6,"כְּלוּם, עוֹשֶׂה עִיכּוּל לְמַטָּה אֶלָּא עַל יְדֵי מַעְלָה! אֲפִילּוּ הָכִי, עִיכּוּל דִּלְמַטָּה רַב."
Chullin 71b:7,"אַשְׁכְּחַן בָּלוּעַ דְּאָדָם בָּלוּעַ דִּבְהֵמָה מְנָלַן קַל וָחוֹמֶר: וּמָה אָדָם שֶׁמִּטַּמֵּא מֵחַיִּים מַצִּיל בְּבָלוּעַ, בְּהֵמָה שֶׁאֵינָהּ מְטַמְּאָה מֵחַיִּים, — אֵינוֹ דִּין שֶׁתַּצִּיל בְּבָלוּעַ?"
Chullin 71b:8,"מָה לְאָדָם, שֶׁכֵּן צָרִיךְ שְׁהִיָּיה בְּבַיִת הַמְנוּגָּע, תֹּאמַר בִּבְהֵמָה, שֶׁאֵינָהּ צְרִיכָה שְׁהִיָּיה בְּבַיִת הַמְנוּגָּע?"
Chullin 71b:9,"בְּהֵמָה דְּאֵינָהּ צְרִיכָה שְׁהִיָּיה בְּבַיִת הַמְנוּגָּע, לְמַאי הִלְכְתָא? לְכֵלִים שֶׁעַל גַּבָּהּ אָדָם נָמֵי לָא בָּעֵי!"
Chullin 71b:10,"דִּתְנַן: הַנִּכְנָס לְבַיִת הַמְנוּגָּע וְכֵלָיו עַל כְּתֵפָיו, וְסַנְדָּלָיו וְטַבְּעוֹתָיו בְּיָדָיו — הוּא וְהֵן טְמֵאִין מִיָּד. הָיָה לָבוּשׁ כֵּלָיו, וְסַנְדָּלָיו בְּרַגְלָיו, וְטַבְּעוֹתָיו בְּאֶצְבָּעוֹ — הוּא טָמֵא מִיָּד, וְהֵן טְהוֹרִין עַד שֶׁיִּשְׁהֶא בִּכְדֵי אֲכִילַת פְּרָס. פַּת חִטִּים וְלֹא פַּת שְׂעוֹרִים, מֵיסֵב, וְאוֹכֵל בְּלִיפְתָּן."
Chullin 71b:11,"אָמַר רָבָא: תַּרְוַיְיהוּ תְּנַנְהִי, טוּמְאָה בְּלוּעָה תְּנֵינָא, טׇהֳרָה בְּלוּעָה תְּנֵינָא!"
Chullin 71b:12,"טוּמְאָה בְּלוּעָה — דִּתְנַן: בָּלַע טַבַּעַת טְמֵאָה, — טוֹבֵל, וְאוֹכֵל בִּתְרוּמָתוֹ. הֱקִיאָהּ — טְמֵאָה, וְטִמְּאַתּוּ."
Chullin 71b:13,"טׇהֳרָה בְּלוּעָה תְּנֵינָא, דִּתְנַן: בָּלַע טַבַּעַת טְהוֹרָה, וְנִכְנַס לְאֹהֶל הַמֵּת, וְהִזָּה, וְשָׁנָה, וְטָבַל וֶהֱקִיאָהּ — הֲרֵי הִיא כְּמָה שֶׁהָיְתָה!"
Chullin 71b:14,"כִּי קָאָמַר רַבָּה, כְּגוֹן שֶׁבָּלַע שְׁתֵּי טַבָּעוֹת, אַחַת טְמֵאָה וְאַחַת טְהוֹרָה, דְּלָא מְטַמְּיָא לַהּ, טְמֵאָה לִטְהוֹרָה."
Chullin 72a:1,"וְהָא עוּבָּר וְחַיָּה, דְּכִשְׁתֵּי טַבָּעוֹת דָּמוּ, וְקָא מְטַמֵּא לַהּ עוּבָּר לְחַיָּה!"
Chullin 72a:2,"אָמַר רַבָּה: שָׁאנֵי עוּבָּר, הוֹאִיל וְסוֹפוֹ לָצֵאת. אָמַר רָבָא: עוּבָּר סוֹפוֹ לָצֵאת, טַבַּעַת אֵין סוֹפָהּ לָצֵאת? אֶלָּא אָמַר רָבָא: פּוּמְבְּדִיתָאֵי יָדְעִי טַעְמָא דְּהָא מִילְּתָא, וּמַנּוּ? רַב יוֹסֵף."
Chullin 72a:3,"דְּאָמַר רַב יוֹסֵף אָמַר רַב יְהוּדָה אָמַר שְׁמוּאֵל: טוּמְאָה זוֹ אֵינָהּ מִדִּבְרֵי תוֹרָה, אֶלָּא מִדִּבְרֵי סוֹפְרִים: מַאי אֵינָהּ מִדִּבְרֵי תוֹרָה אֶלָּא מִדִּבְרֵי סוֹפְרִים? דְּלָא תֵּימָא אַלִּיבָּא דְּרַבִּי עֲקִיבָא דְּאָמַר: עוּבָּר בִּמְעֵי אִשָּׁה טָמֵא, אֶלָּא אֲפִילּוּ לְרַבִּי יִשְׁמָעֵאל דְּאָמַר: עוּבָּר בִּמְעֵי אִשָּׁה טָהוֹר — גְּזַרוּ בַּהּ, טוּמְאָה מִדְּרַבָּנַן."
Chullin 72a:4,מַאי טַעְמָא? אָמַר רַב הוֹשַׁעְיָא: גְּזֵירָה שֶׁמָּא יוֹצִיא וָלָד רֹאשׁוֹ חוּץ לַפְּרוֹזְדוֹר.
Chullin 72a:5,"אִי הָכִי, אִשָּׁה נָמֵי! אִשָּׁה מַרְגֶּשֶׁת בְּעַצְמָהּ? וְתֵימָא לַהּ לְחַיָּה! טְרִידָא."
Chullin 72a:6,"מַאי רַבִּי יִשְׁמָעֵאל, וּמַאי רַבִּי עֲקִיבָא? דְּתַנְיָא: ""וְכֹל אֲשֶׁר יִגַּע עַל פְּנֵי הַשָּׂדֶה, — לְהוֹצִיא עוּבָּר בִּמְעֵי אִשָּׁה, דִּבְרֵי רַבִּי יִשְׁמָעֵאל. רַבִּי עֲקִיבָא אוֹמֵר: לְרַבּוֹת גּוֹלֵל וְדוֹפֵק."
Chullin 72a:7,"וְרַבִּי יִשְׁמָעֵאל, גּוֹלֵל וְדוֹפֵק — הִלְכְתָא גְּמִירִי לַהּ: וְרַבִּי עֲקִיבָא עוּבָּר בִּמְעֵי אִשָּׁה טָמֵא מִדְּאוֹרָיְיתָא, מְנָא לֵיהּ? אָמַר רַבִּי אוֹשַׁעְיָא, אָמַר קְרָא: הַנּוֹגֵעַ בְּמֵת בְּנֶפֶשׁ, אֵיזֶהוּ מֵת שֶׁבְּנֶפֶשׁ שֶׁל אָדָם? הֱוֵי אוֹמֵר זֶה עוּבָּר שֶׁבִּמְעֵי אִשָּׁה."
Chullin 72a:8,"וְרַבִּי יִשְׁמָעֵאל? הַאי מִיבְּעֵי לֵיהּ לִרְבִיעִית דָּם הַבָּאָה מִן הַמֵּת, שֶׁמְּטַמְּאָה, שֶׁנֶּאֱמַר: ""הַנֹּגֵעַ בְּמֵת בְּנֶפֶשׁ הָאָדָם"", אֵיזֶהוּ נֶפֶשׁ שֶׁל אָדָם שֶׁמְּטַמֵּא? הֱוֵי אוֹמֵר זוֹ רְבִיעִית דָּם."
Chullin 72a:9,"וְרַבִּי עֲקִיבָא לְטַעְמֵיהּ, דְּאָמַר: אַף רְבִיעִית דָּם הַבָּאָה מִשְּׁנֵי מֵתִים מְטַמֵּא בְּאֹהֶל. דְּתַנְיָא: רַבִּי עֲקִיבָא אוֹמֵר מִנַּיִן לִרְבִיעִית דָּם הַבָּאָה מִשְּׁנֵי מֵתִים שֶׁמְּטַמְּאָה בְּאֹהֶל?"
Chullin 72a:10,"שֶׁנֶּאֱמַר: ""וְעַל כׇּל נַפְשֹׁת מֵת לֹא יָבֹא"", שְׁתֵּי נְפָשׁוֹת וְשִׁיעוּר אֶחָד."
Chullin 72a:11,"מַתְנִי' בְּהֵמָה הַמְקַשָּׁה לֵילֵד, וְהוֹצִיא עוּבָּר אֶת יָדוֹ, וַחֲתָכָהּ, וְאַחַר כָּךְ שָׁחַט אֶת אִמּוֹ, — הַבָּשָׂר טָהוֹר. שָׁחַט אֶת אִמּוֹ וְאַחַר כָּךְ חֲתָכָהּ, הַבָּשָׂר מַגַּע נְבֵלָה, דִּבְרֵי רַבִּי מֵאִיר."
Chullin 72a:12,וַחֲכָמִים אוֹמְרִים: מַגַּע טְרֵפָה שְׁחוּטָה.
Chullin 72b:1,"מָה מָצִינוּ בִּטְרֵפָה שֶׁשְּׁחִיטָתָהּ מְטַהַרְתָּהּ, — אַף שְׁחִיטַת בְּהֵמָה תְּטַהֵר אֶת הָאֵבֶר."
Chullin 72b:2,"אָמַר לָהֶם רַבִּי מֵאִיר: לֹא, אִם טִיהֲרָה שְׁחִיטַת טְרֵפָה אוֹתָהּ, דָּבָר שֶׁגּוּפָהּ תְּטַהֵר אֶת הָאֵבֶר, דָּבָר שֶׁאֵינוֹ גּוּפָהּ?"
Chullin 72b:3,"מִנַּיִן לִטְרֵפָה שֶׁשְּׁחִיטָתָהּ מְטַהַרְתָּהּ? בְּהֵמָה טְמֵאָה אֲסוּרָה בַּאֲכִילָה, אַף טְרֵפָה אֲסוּרָה בַּאֲכִילָה: מָה בְּהֵמָה טְמֵאָה — אֵין שְׁחִיטָתָהּ מְטַהַרְתָּהּ, אַף טְרֵפָה — לֹא תְּטַהֲרֶנָּה שְׁחִיטָה!"
Chullin 72b:4,"לֹא, אִם אָמַרְתָּ בִּבְהֵמָה טְמֵאָה שֶׁלֹּא הָיְתָה לָהּ שְׁעַת הַכּוֹשֶׁר, תֹּאמַר בִּטְרֵפָה שֶׁהָיְתָה לָהּ שְׁעַת הַכּוֹשֶׁר? —"
Chullin 72b:5,"טוֹל לְךָ מַה שֶּׁהֵבֵאתָ, הֲרֵי שֶׁנּוֹלְדָה טְרֵפָה מִן הַבֶּטֶן, מִנַּיִן?"
Chullin 72b:6,"לֹא, אִם אָמַרְתָּ בִּבְהֵמָה טְמֵאָה — שֶׁכֵּן אֵין בְּמִינָהּ שְׁחִיטָה, תֹּאמַר בִּטְרֵפָה שֶׁיֵּשׁ בְּמִינָהּ שְׁחִיטָה?"
Chullin 72b:7,"בֶּן שְׁמֹנֶה חַי, — אֵין שְׁחִיטָתוֹ מְטַהַרְתּוֹ, לְפִי שֶׁאֵין בְּמִינוֹ שְׁחִיטָה."
Chullin 72b:8,"גְּמָ' אַמַּאי? טוּמְאַת בֵּית הַסְּתָרִים הִיא, וְטוּמְאַת בֵּית הַסְּתָרִים לָא מְטַמְּיָא! לֵימָא רַבִּי מֵאִיר לְטַעְמֵיהּ?"
Chullin 72b:9,"דִּתְנַן: שְׁלֹשָׁה עַל שְׁלֹשָׁה, שֶׁנֶּחְלַק — טָהוֹר מִן הַמִּדְרָס,"
Chullin 72b:10,"אֲבָל, — טָמֵא מַגַּע מִדְרָס, דִּבְרֵי רַבִּי מֵאִיר."
Chullin 72b:11,"וְתַנְיָא, אָמַר רַבִּי יוֹסֵי: וְכִי בְּאֵיזֶה מִדְרָס נָגַע זֶה? — אֶלָּא, שֶׁאִם נָגַע בּוֹ זָב, — שֶׁיְּהֵא טָמֵא מַגַּע זָב?"
Chullin 72b:12,"לָאו אִיתְּמַר עֲלַהּ, אָמַר עוּלָּא: לֹא שָׁנוּ אֶלָּא שְׁלֹשָׁה עַל שְׁלֹשָׁה שֶׁנֶּחְלַק,"
Chullin 72b:13,"אֲבָל שָׁלֹשׁ עַל שָׁלֹשׁ הַבָּאוֹת מִבֶּגֶד גָּדוֹל — בִּשְׁעַת פְּרִישָׁתָן מֵאֲבִיהֶן, מְקַבְּלוֹת טוּמְאָה מֵאֲבִיהֶן. הָא נָמֵי, — בִּשְׁעַת פְּרִישָׁתָן מֵאֵבֶר מְקַבֵּל טוּמְאָה מֵאֵבֶר"
Chullin 72b:14,"רָבִינָא אָמַר: בֶּגֶד — לָאו לַחֲתִיכָה קָאֵי. עוּבָּר — לַחֲתִיכָה קָאֵי, וְכׇל הָעוֹמֵד לַחְתּוֹךְ —"
Chullin 73a:1,כְּחָתוּךְ דָּמֵי.
Chullin 73a:2,"כְּמַאן? כְּרַבִּי מֵאִיר? דִּתְנַן: כָּל יְדוֹת הַכֵּלִים שֶׁהֵן אֲרוּכּוֹת וְעָתִיד לְקׇצְצָן — מַטְבִּיל עַד מָקוֹם מִדָּה, דִּבְרֵי רַבִּי מֵאִיר."
Chullin 73a:3,וַחֲכָמִים אוֹמְרִים: עַד שֶׁיַּטְבִּיל אֶת כּוּלּוֹ.
Chullin 73a:4,"אֲפִילּוּ תֵּימָא רַבָּנַן, — חִבּוּרֵי אוֹכָלִין — כְּמַאן דְּמִפַּרְתִי דָּמֵי, וּנְגִיעִי בַּהֲדָדֵי."
Chullin 73a:5,"בִּשְׁלָמָא לְעוּלָּא, — הַיְינוּ דְּקָתָנֵי: חֲתָכָהּ. — אֶלָּא לְרָבִינָא מַאי חֲתָכָהּ? אַיְּידֵי דִּתְנָא רֵישָׁא חֲתָכָהּ, — תְּנָא נָמֵי סֵיפָא חֲתָכָהּ."
Chullin 73a:6,"וַחֲכָמִים אוֹמְרִים: — מַגַּע טְרֵפָה שְׁחוּטָה. טְרֵפָה שְׁחוּטָה מִי מְטַמְּיָא? אִין, כְּדַאֲבוּהּ דִּשְׁמוּאֵל, דְּאָמַר אֲבוּהּ דִּשְׁמוּאֵל: טְרֵפָה שֶׁשְּׁחָטָהּ — מְטַמְּאָה בְּמוּקְדָּשִׁין."
Chullin 73a:7,מָה מָצִינוּ בִּטְרֵפָה שֶׁשְּׁחִיטָתָהּ מְטַהַרְתָּהּ — אַף שְׁחִיטַת בְּהֵמָה תְּטַהֵר אֶת הָעוּבָּר.
Chullin 73a:8,"תַּנְיָא אָמַר לָהֶן רַבִּי מֵאִיר: וְכִי מִי טִיהֲרוֹ לְאֵבֶר זֶה מִידֵי נְבֵלָה? שְׁחִיטַת אִמּוֹ, אִם כֵּן תַּתִּירֶנּוּ בַּאֲכִילָה!"
Chullin 73a:9,"אָמְרוּ לוֹ: הַרְבֵּה מַצֶּלֶת עַל שֶׁאֵינוֹ גּוּפָהּ יוֹתֵר מִגּוּפָהּ, שֶׁהֲרֵי שָׁנִינוּ: חוֹתֵךְ מִן הָעוּבָּר שֶׁבְּמֵעֶיהָ — מוּתָּר בַּאֲכִילָה. מִן הַטְּחוֹל וּמִן הַכְּלָיוֹת — אָסוּר בַּאֲכִילָה."
Chullin 73a:10,"מַאי קָאָמַר? אָמַר רָבָא וְאָמְרִי לַהּ כְּדִי: חַסּוֹרֵי מְחַסְּרָא וְהָכִי קָתָנֵי, אָמַר לָהֶן רַבִּי מֵאִיר: וְכִי מִי טִהֲרוֹ לְאֵבֶר זֶה מִידֵּי נְבֵלָה? שְׁחִיטַת אִמּוֹ, אִם כֵּן תַּתִּירֶנּוּ בַּאֲכִילָה! אָמְרוּ לוֹ: טְרֵפָה תּוֹכִיחַ, שֶׁשְּׁחִיטָתָהּ מְטַהַרְתָּהּ מִידֵי נְבֵלָה, וְאֵינָהּ מַתִּירָתָהּ בַּאֲכִילָה."
Chullin 73a:11,"אָמַר לָהֶן: לֹא, אִם טִיהֲרָה שְׁחִיטַת טְרֵפָה אוֹתָהּ, דָּבָר שֶׁהִיא גּוּפָהּ, תְּטַהֵר אֶת הָאֵבֶר, דָּבָר שֶׁאֵינוֹ גּוּפָהּ? אָמְרוּ לוֹ: הַרְבֵּה מַצֶּלֶת עַל שֶׁאֵינוֹ גּוּפָהּ, יוֹתֵר מִגּוּפָהּ, שֶׁהֲרֵי שָׁנִינוּ: חוֹתֵךְ מִן הָעוּבָּר שֶׁבְּמֵעֶיהָ, — מוּתָּר בַּאֲכִילָה, מִן הַטְּחוֹל וּמִן הַכְּלָיוֹת — אָסוּר בַּאֲכִילָה."
