content,base text ref,problem
"<b>ואנו אין לנו מה לאכול.</b> כלומר אף על פי שהראשונים עשו כל הפעולות להקל עלינו עדיין קשה עלינו להבין ד""ת על בוריין:",JTmock Shekalim 5:1:6,
<b>אין הוון וכו'.</b> אם היו הראשונים מלאכים אנו בני אדם אבל אם היו הן בני אדם אנחנו כחמורים לרוב פחיתותינו:,JTmock Shekalim 5:1:6,
"<b>א""ר מנא.</b> באותה שעה אמרו אפי' לחמורו של ר""פ בן יאיר לא דמיין:",JTmock Shekalim 5:1:6,
"<b>חמרתא דר""פ בן יאיר.</b> גנבוהו ליסטים בלילה והיתה טמונה אצלם שלשה ימים ולא טעמה כלום:",JTmock Shekalim 5:1:7,
<b>בתר שלשה ימים.</b> נמלכו להחזירה אמרו הוציאוה מכאן שלא תמות אצלינו ויהיה ניכר הגניבה:,JTmock Shekalim 5:1:7,
"<b>אפקונה.</b> הוציאו אותה והלכה מעצמה ועמדה על פתח ביתו של ר""פ והתחילה לצעוק:",JTmock Shekalim 5:1:7,
"<b>א""ל ר' פנחס.</b> פתחו הדלת לענייה זו דהא שלשה ימים שלא אכלה כלום:",JTmock Shekalim 5:1:7,
<b>פתחן לה.</b> ונכנסה:,JTmock Shekalim 5:1:7,
"<b>אמר להן.</b> ר""פ תנו לה לאכול ונתנו לפניה שעורים ולא רצתה לאכול:",JTmock Shekalim 5:1:7,
"<b>אמר לון.</b> ר""פ וכי מתוקנים הם השעורים שאין בהם פסולת:",JTmock Shekalim 5:1:7,
<b>וארימתון דמיין.</b> הפרשתן מהם דמאי:,JTmock Shekalim 5:1:7,
<b>אמרון ליה.</b> לא כך למדתנו רבינו הלוקח פירות מעם הארץ לזרע או להאכילן לבהמה פטורין מן הדמאי דכיון דרוב עמי הארץ מעשרין הן לא גזרו באלו כיון שאינו אוכל מהן בעצמו:,JTmock Shekalim 5:1:7,
<b>קמח לעורות.</b> לעבדן ושמן לנר פטור מן הדמאי וזו נמי למה אינה אוכלת:,JTmock Shekalim 5:1:7,
"<b>אמר לון.</b> ר""פ מה נעשה לענייה זו שהיא מחמרת על עצמה הרבה והפרישו דמאי ואכלה:",JTmock Shekalim 5:1:7,
"<b>שיודעין לדבר.</b> בשבעים לשון וכו' ראויין לשמוע שהן מבינין שבעים לשון אע""פ שאינן יודעין להשיב:",JTmock Shekalim 5:1:8,
"<b>ה""ז ראויין לסנהדרין.</b> וכשרה על צד הדוחק:",JTmock Shekalim 5:1:8,
<b>שלשה.</b> שיודעין לדבר:,JTmock Shekalim 5:1:8,
"<b>ארבעה.</b> שיודעין לדבר ה""ז מעולה:",JTmock Shekalim 5:1:8,
"<b>יבשה א""י.</b> שלא ירדו הגשמים ולא ידעו מאין להביא העומר:",JTmock Shekalim 5:1:9,
<b>והוה תמן חד אלם.</b> שאינו שומע ואינו מדבר:,JTmock Shekalim 5:1:9,
<b>צריפין.</b> הוא סוכה שאין לה גג אלא חדה מלמעלה ועשויה מערבה:,JTmock Shekalim 5:1:9,
<b>איתוני' וכו'.</b> הביאוהו לפני פתחיה להבין ממנו באיזה מקום הוא:,JTmock Shekalim 5:1:9,
"<b>א""ל.</b> מי איכא מקום בא""י ששמו גגות צריפין או צריפין גגות. והלכו לשם ומצאו:",JTmock Shekalim 5:1:9,
<b>נשדף.</b> נלקה בשדפון:,JTmock Shekalim 5:1:9,
<b>סוכרא.</b> חורש במזוזת הדלת שבו תוחבים הבריח לנעול:,JTmock Shekalim 5:1:9,
<b>שופעת דמים כמעיין.</b> ומביאה קן אחד חובה אחד חטאת ואחד עולה כדין זבה:,JTmock Shekalim 5:1:10,
<b>בעינה סיכנה.</b> וזו קן נדבה וכולן עולות:,JTmock Shekalim 5:1:10,
<b>בים סיכנה.</b> בעברה תוך הים היתה בסכנה וזו לנדרה ועולות הן:,JTmock Shekalim 5:1:10,
<b>זאב בא ליטול את בנה.</b> ונדרה קן אחד להצלת בנה:,JTmock Shekalim 5:1:10,
"<b>ע""י שהיו הכהנים וכו' והיו באין לידי חולי מעיים.</b> לכך היו צריכין לרופא לרפאותן והלכך אף הוא נחשב מהממוני' שהיו במקדש שאף הוא נטל שכרו מתרומ' הלשכה דצרכי קרבן הוא שיאכלו הכהנים בשר קרבנות השמנים ולא יבוא לידי נותר:",JTmock Shekalim 5:1:11,
<b>ושותין מים.</b> שאסורים לשתות יין בעזרה:,JTmock Shekalim 5:1:11,
"<b>והוה ידע.</b> בן אחיה איזהו יין יפה למעיי' לעצרן ואיזה יין טוב לרפואתן שע""י הצינה המעיים מתרפין או מתעצרי' יותר מדאי:",JTmock Shekalim 5:1:11,
<b>והוה ידע.</b> איזה סלע מוציא מים צוננים ואיזהו מים חמים ועד היכן מגיע חמימותיה:,JTmock Shekalim 5:1:12,
<b>וותרן.</b> לעבור על כל פשעם:,JTmock Shekalim 5:1:12,
"<b>יתוותרון בני מעוי.</b> יוותרו קשרי בני מיעיו ויצאו בתחלואים. ל""א יהיו לו בני מעים יתירים שהוא מורה לבריות לחטוא שסומכין שימחול להם המקום ואינו כן אלא כל דרכיו משפט:",JTmock Shekalim 5:1:12,
"<b>אלא.</b> שמאריך אפו וגובה חובו אע""ג שאינו גובה אותו מיד:",JTmock Shekalim 5:1:12,
<b>וסביביו.</b> צדיקים הנדבקים בו:,JTmock Shekalim 5:1:12,
<b>נשערה מאוד.</b> לשון חוט השערה:,JTmock Shekalim 5:1:12,
<b>ונורא על כל סביביו.</b> מטיל אימת משפטיו עליהם יותר מן הרחוקים:,JTmock Shekalim 5:1:12,
<b>והוון כל עמא.</b> והיה כל העם נכנסין אצל החסיד לנחמו ולא רצה לקבל תנחומין:,JTmock Shekalim 5:1:13,
<b>אמר.</b> להן זהו חסידכם בתמיה הרי בועט במידת הדין:,JTmock Shekalim 5:1:13,
<b>והוא מקפחו במים.</b> בתמיה וקיפוח הוא לשון תיתוך וקיצור:,JTmock Shekalim 5:1:13,
<b>מיד נפלה.</b> קול בעיר:,JTmock Shekalim 5:1:13,
<b>בסוכה איתערית.</b> בענף אחד אחזה עצמה ועלתה:,JTmock Shekalim 5:1:13,
"<b>קרא גברא.</b> הא דתנן בפ""ק דיומא בכל יום תורמין את המזבח בקריאת הגבר מהו קריאת הגבר שהכריז הכרזה והיינו שקרא גביני כרוז:",JTmock Shekalim 5:1:15,
<b>אמרון ליה.</b> ד בית ר' שילא שיתרגם קרא התרנגול שהוא נקרא גבר:,JTmock Shekalim 5:1:15,
"<b>אית לך מימר בר תרנגולא.</b> בתמיה אלא שם אדם ששמו גבר ה""נ קריאת הגבר אאדם קאי:",JTmock Shekalim 5:1:15,
"<b>ה""ג שהיה מזווג את הפתילות.</b> וכ""ה ביומא וה""פ שגדלן וקלען:",JTmock Shekalim 5:1:16,
<b>בעי וכו'.</b> רצה למנות עליהן פרנסים ולא רצו לקבל על עצמן להיות פרנסים על הציבור שאין זה כבודן:,JTmock Shekalim 5:1:16,
<b>זכה להימנות עם גדולי הדור.</b> עם הממונין החשובין שבישראל:,JTmock Shekalim 5:1:16,
<b>כהאי דתנינן תמן.</b> תמיד פ' בתרא:,JTmock Shekalim 5:1:17,
<b>נזקרין לו בבת ראש.</b> נרתעין מהכרעת קול:,JTmock Shekalim 5:1:18,
<b>וברדייתו.</b> ולרדותה מן התנור:,JTmock Shekalim 5:1:19,
<b>היו מסיקין מבפנים.</b> בתוך התנור ורודה מבחוץ לדפוס שהיה בתנור שכך שנינו במנחות ג' דפוסין היו שם נותנו לדפוס ועדיין היא בצק כמין דפוס היה לה בתנור וכו' והיה הלחם דבוק מבחוץ לדפוס והיה נאפה יפה שחום התנור שולט בו:,JTmock Shekalim 5:1:19,
ואלו אנשי אלכסנדרי' לא היו בקיאין לרדותה מן התנור אם הוא דבוק חוץ לדפוס והיו דובקין אותן בתוך הדפוס ולא היה נאפה כל צרכו מפני שעובי הדפוס מפסיק בין הבצק לתנור ונתעפש:,JTmock Shekalim 5:1:19,
<b>למענהו.</b> לכבודו שלא יהא לחם שולחנו מנוול בעיפוש:,JTmock Shekalim 5:1:19,
"<b>י""ב מנה היו נוטלים.</b> כל יום מתרומת הלשכה:",JTmock Shekalim 5:1:19,
<b>שלא יהיו אומרים ממעשה וכו'.</b> וכתיב והייתם נקיים מה' ומישראל:,JTmock Shekalim 5:1:19,
"<b>היתה מתמרת ועולה.</b> היה העשן עולה זקוף כתמר ומתפשט בשמי קורה ואח""כ יורד:",JTmock Shekalim 5:1:20,
<b>היתה.</b> מתפשטת מיד למטה בתחילת עליית העשן:,JTmock Shekalim 5:1:20,
<b>ממקום אחר.</b> שלא ידעה מנהגם:,JTmock Shekalim 5:1:20,
<b>היה פוסח עמה שלא תתבשם.</b> דהמדיר את אשתו שלא תתקשט בא' מכל המינין יוציא ויתן כתובה לכך התנו עמה קודם הנישואין:,JTmock Shekalim 5:1:20,
<b>לרבות כבודם.</b> שלא ימצאו בקיאין זולתם:,JTmock Shekalim 5:1:21,
<b>נתמעט כבודם.</b> בחרבן הבית:,JTmock Shekalim 5:1:21,
<b>וכבוד שמים נתרבה.</b> שאמרו העשרת השבטים הא אלקינו הא קשוט דאפי' לביתיה לא נסיב אפי' וגם האומות אמרו כן:,JTmock Shekalim 5:1:21,
<b>על הכבוד המתוקן לצדיקים.</b> בבנין דלעתיד:,JTmock Shekalim 5:1:21,
"<b>הרי מעלה עשן לנגדי.</b> ונזכרתי ע""י כן חורבן הבית וגם בכבוד הצדיקים שנאמר בישעיה ועל כל מקראי' ענן יומם ועשן וגו' ועשן זה ע""כ היה כמעלה עשן דאל""כ האיך ישבו בחופה מפני העשן אלא ודאי שהיה העשן מתפשט למעלה חוץ לסכך:",JTmock Shekalim 5:1:21,
<b>המגילה הזאת.</b> שכתובים בה סמני הקטורת איך להכירם וסדר פיטומו:,JTmock Shekalim 5:1:21,
"<b>מעתה אין להזכיר' לגנאי.</b> שהרי ניכר שכוונתם היתה לשמים שהרי עכשיו מסרה להגון אע""פ שאינו ממשפחתו:",JTmock Shekalim 5:1:21,
"<b>שהיה מלביש בגדי כ""ג.</b> שיהיו נאין ומהודרין:",JTmock Shekalim 5:1:22,
<b>לאיסטרטיאות.</b> שר משרי החיילות:,JTmock Shekalim 5:1:22,
מתני' <b>גזברים.</b> הם שממון הקדש תחת ידם והם פודין ערכין וחרמין וכל מלאכת ההקדש נעשה על ידם:,JTmock Shekalim 5:2:1,
<b>אמרכלין.</b> למעלה מן הגזברים והוא נוטריקון אמר על כלו ובגמ' יליף לה הממונים אלו מקרא:,JTmock Shekalim 5:2:1,
גמ' <b>כתילקין.</b> והיא שררה למעלה מן האמרכל:,JTmock Shekalim 5:2:2,
"<b>גזברין.</b> אע""ג דבקרא לא כתיב גזברין מסברא ידעינן שהיו גזברין ג' דהא פסקו שכר וצדקות ופדויית ערכין וחרמי' צריכין ג' דהיינו דין וכיון דקרא ממטה למעלה קחשיב ש""מ שהראשונים מן הגזברין שהן למטה מהאמרכלין והא דקחשיב בקרא כה""ג לסוף אע""ג דהמלך גדול ממנו היינו כדי לסיים נגיד בית האלהים שיהיה השם בתר כולם שהוא למעלה על כל:",JTmock Shekalim 5:2:2,
<b>כשהוא חותם.</b> הלשכה שהמעות בתוכו דהאי קרא בשמירת האוצרות איירי וילפינן מיניה דלכך כתיבי כולהו ללמד דכולם חותמין האוצרות וכדמסיק:,JTmock Shekalim 5:2:3,
<b>והם יקחו את הזהב.</b> מיעוט רבים שנים:,JTmock Shekalim 5:2:4,
<b>שתהא הפסולת שלך.</b> והלוחות של סנפירינון היו:,JTmock Shekalim 5:2:5,
<b>מחצב.</b> מקום שחוצבין ממנו:,JTmock Shekalim 5:2:5,
<b>חמון שקין וכו'.</b> ראו השוקים ראו הכרעיים ראו בשרו וכל זה ממה שהוא אוכל ושותה מן היהודים וכל רכושו מן היהודים:,JTmock Shekalim 5:2:6,
<b>מיחמי צדיקא וכו'.</b> כדי לזכות בראיית הצדיק הביטו אחריו דזכות גדול הוא שזכה לראותו:,JTmock Shekalim 5:2:6,
מתני' <b>ד' חותמו' היו במקדש.</b> ג' לג' נסכים חלוקין של בהמות חותם ראשון לנסכי בקר והן ג' עשרונים סולת בלול בחצי הין שמן ויין לנסך חצי ההין וחותמו עגל והב' זכר לנסכי איל שתרגום איל דכרא ונסכיו שתי עשרונים סולת בלול בשמן שלישית ההין ויין לנסך שלישית ההין והג' גדי לנסכי כבש בן שנתו והן עשרון סולת בלול ברביעית ההין שמן ויין לנסך רביעית ההין והד' חוטא והם נסכיו של מצורע עשיר שמביא ג' בהמות וצריך עשרה לוגין שמן תשעה לשלשה כבשים ואחד למתן תנוך ובהונות וקרי ליה חוטא משום דעל שבעה עבירות נגעים באין:,JTmock Shekalim 5:3:1,
<b>ה' היו.</b> ב' חותמות היו למצורע:,JTmock Shekalim 5:3:1,
"<b>חוטא דל וחוטא עשיר.</b> לפי שמצורע עני אינו מביא אלא בהמה אחת ואם לא היה למצורע אלא חותם א' היו נותנים למצורע עני עשר לוגין ות""ק סבר למצורע עני נותנין חותם גדי ולוג רביעית היה מביא מביתו:",JTmock Shekalim 5:3:1,
<b>וארמית כתוב עליהן.</b> שרוב דבורם היה בלשון ארמי:,JTmock Shekalim 5:3:1,
<b>זכרים ונקבות.</b> בין לנסכי עולות שאינן באות אלא זכרים בין נסכי שלמים שבאין זכרים ונקבות ועולה ושלמים טעונין נסכים דכתיב עולה או זבח:,JTmock Shekalim 5:3:1,
<b>נותן לו מעות.</b> כפי הנסכים שהוא צריך:,JTmock Shekalim 5:3:1,
