Index Title,Menachot
Menachot 54b:12,"wie die große Hebe nach Schätzung<sup>75</sup><i class=""footnote"">Es braucht nicht gemessen zu werden.</i>und durch Bestimmung<sup>76</sup><i class=""footnote"">Die Früchte sind zum Essen erlaubt, auch wenn der als Hebe bestimmte Teil noch nicht abgehoben worden ist; cf. Sab. Fol. 142b.</i>entrichtet werden kann, ebenso auch die Zehnthebe nach Schätzung und durch Bestimmung, 
"
Menachot 55a:1,"und hieraus folgt: wie die große Hebe mit wohlwollendem Auge, ebenso auch die Zehnthebe mit wohlwollendem Auge. 
"
Menachot 55a:2,"R. Elea͑zar b. R. Jose erzählte: Mein Vater nahm zehn Dörrfeigen aus dem Dörrapparate für neunzig [Frischfeigen] aus dem Korbe. Erklärlich ist dies nun, wenn du sagst, man richte sich nach dem früheren Zustande, wenn du aber sagst, nach dem gegenwärtigen, ist es ja zu wenig!? 
"
Menachot 55a:3,"Als R. Dimi kam, erklärte er im Namen R. Elea͑zars, anders verhalte es sich bei Dörrfeigen, da man sie brühen und auf den früheren Umfang bringen kann.
"
Menachot 55a:4,"Die Rabbanan lehrten: In Orten, wo die Feigen gedörrt werden, darf man<sup>77</sup><i class=""footnote"">Nach Stückzahl.</i>die Hebe von Frischfeigen für Dörrfeigen entrichten; nicht aber von Dörrfeigen für Frischfeigen, selbst in Orten, wo die Feigen gedörrt werden.
"
Menachot 55a:5,"Der Meister sagte: In Orten, wo die Feigen gedörrt werden, darf man die Hebe von Frischfeigen für Dörrfeigen entrichten. Nur in Orten, wo dies üblich ist, nicht aber in Orten, wo dies nicht üblich ist; 
"
Menachot 55a:6,"in welchem Falle: ist ein Priester anwesend, weshalb nicht in Orten, wo dies nicht üblich ist, wir haben ja gelernt, wo ein Priester anwesend ist, entrichte man die Hebe vom Besseren<sup>78</sup><i class=""footnote"">Auch wenn es weniger dauerhaft ist.</i>; 
"
Menachot 55a:7,"wahrscheinlich also, wenn kein Priester anwesend ist, wie ist demnach der Schlußsatz zu erklären: nicht aber von Dörrfeigen für Frischfeigen, selbst in Orten, wo die Feigen gedörrt werden. Weshalb darf man dies nicht, wenn kein Priester anwesend ist, wir haben ja gelernt, wo kein Priester anwesend ist, entrichte man die Hebe vom Dauerhafteren; wahrscheinlich also, wenn ein Priester anwesend ist. 
"
Menachot 55a:8,"Der Anfangsatz, wenn kein Priester anwesend ist, und der Schlußsatz, wenn ein Priester anwesend ist!? – Allerdings, der Anfangssatz, wenn kein Priester anwesend ist, und der Schlußsatz, wenn ein Priester anwesend ist. 
"
Menachot 55a:9,"R. Papa sagte: Hieraus ist zu entnehmen, daß wir erforderlichenfalls eine Mišna auf zwei verschiedene Fälle beziehen, nicht aber zwei verschiedenen Autoren<sup>79</sup><i class=""footnote"">Man könnte ebensogut erklären, der Autor des Schlußsatzes sei ein anderer als der des Anfangsatzes.</i>addizieren.
"
Menachot 55a:10,"<sup>ii</sup> <b>A</b><small>LLE</small> S<small>PEISOPFER WERDEN MIT LAUWARMEM</small> W<small>ASSER GEKNETET UND MAN PASSE AUF, DASS SIE NICHT SÄUERN; HAT MAN DAS</small> Z<small>URÜCKBLEIBENDE SÄUERN LASSEN, SO HAT MAN EIN</small> V<small>ERBOT ÜBERTRETEN, DENN ES HEISST</small>: <sup>80</sup><i class=""footnote"">Lev. 2,11.</i><i>kein Speisopfer, das ihr dem Herrn darbringt, darf gesäuert hergerichtet werden</i>. M<small>AN IST SCHULDIG WEGEN DES</small> K<small>NETENS, DES</small> F<small>ORMENS UND DES</small> B<small>ACKENS</small>.
"
Menachot 55a:11,"GEMARA. Woher dies? Reš Laqiš erwiderte: Die Schrift sagt:<sup>81</sup><i class=""footnote"">Ib. 6,10.</i><i>es darf nicht gesäuert gebacken werden, ihr Anteil</i>, selbst ein Teil darf nicht gesäuert gebacken werden. – 
"
Menachot 55a:12,"Deutet dies denn hierauf, dies ist ja für folgende Lehre nötig: 
"
Menachot 55b:1,"<i>Es darf nicht gesäuert gebacken werden</i>; was lehrt dies, es heißt ja bereits:<sup>80</sup><i class=""footnote"">Lev. 2,11.</i><i>es darf nicht gesäuert hergerichtet werden</i>? Aus den Worten: <i>es darf nicht gesäuert hergerichtet werden</i>, könnte man entnehmen, man sei wegen aller Tätigkeiten nur einmal schuldig, so heißt es: <i>es darf nicht gebacken werden</i>; 
"
Menachot 55b:2,"das Backen war einbegriffen und wurde deshalb herausgegriffen, um alles andere damit zu vergleichen: wie das Backen eine gesonderte Tätigkeit ist, und man ist dieserhalb besonders schuldig, ebenso auch das Kneten, das Formen und jede andere gesonderte Tätigkeit, 
"
Menachot 55b:3,"dies schließt das Glätten<sup>82</sup><i class=""footnote"">Des Teiges beim Zerteilen u. Rollen.</i>ein, das ebenfalls eine gesonderte Tätigkeit ist, derentwegen man besonders schuldig ist. – 
"
Menachot 55b:4,"Wir entnehmen es aus [dem Worte] <i>ihr Anteil</i>. – 
"
Menachot 55b:5,"Vielleicht deutet das ganze hierauf<sup>83</sup><i class=""footnote"">Daß man wegen des Zurückbleibenden allein schuldig sei.</i>!? – 
"
Menachot 55b:6,"Wenn dem so wäre, so sollte es doch heißen: <i>ihr Anteil darf nicht gesäuert gebacken werden</i>, wenn es aber heißt: <i>es darf nicht gesäuert gebacken werden, ihr Anteil</i>, so ist beides zu entnehmen. – 
"
Menachot 55b:7,"Vielleicht ist man wegen des Backens, das der Allbarmherzige besonders nennt, einmal schuldig und wegen der übrigen zusammen einmal!? – Dies war in der Generalisierung einbegriffen und ist aus der Generalisierung herausgegriffen worden, um etwas zu lehren, und dies bezieht sich nicht nur auf dieses allein, sondern auf die ganze Generalisierung. – 
"
Menachot 55b:8,"Vielleicht sind [die Worte] <i>soll nicht hergerichtet werden</i> eine Generalisierung und [die Worte] <i>soll nicht gebacken werden</i> eine Spezialisierung, und wenn auf eine Generalisierung eine Spezialisierung folgt, so enthält die Generalisier im g nur das, was die Spezialisierung nennt, nur das Backen, anderes aber nicht!? 
"
Menachot 55b:9,"R. Apṭoriqi erwiderte: Die Generalisierung und die Spezialisierung sind von einander entfernt<sup>84</sup><i class=""footnote"">Sie befinden sich in 2 verschiedenen Abschnitten.</i>, und wenn die Generalisierung und die Spezialisierung von einander entfernt sind, wird [die Regel] von der Generalisierung und Spezialisierung nicht angewandt. 
"
Menachot 55b:10,"R.Ada b. Ababa, manche sagen, Kadi, wandte ein: Wird denn, wenn die Generalisierung und die Spezialisierung von einander entfernt sind, [die Regel] von der Generalisierung und Spezialisierung nicht angewandt, es wird ja gelehrt:<sup>85</sup><i class=""footnote"">Lev. 4,24.</i><i>Er schlachte es am Orte, wo das Brandopfer geschlachtet wird</i>; wie das Brandopfer auf der Nordseite geschlachtet wird, ebenso auch dieses auf der Nordseite. 
"
Menachot 55b:11,"Braucht dies denn hieraus entnommen zu werden, es heißt ja bereits:<sup>86</sup><i class=""footnote"">Ib. 6,18.</i><i>am Orte, wo das Brandopfer geschlachtet wird, ist das Sündopfer zu schlachten</i>!? Jenes<sup>87</sup><i class=""footnote"">Das im vorangehenden Schriftverse genannte Sündopfer.</i>wurde deshalb hervorgehoben, um es festzusetzen: hat man es nicht in der Nordseite geschlachtet, so hat man es untauglich gemacht. 
"
Menachot 55b:12,"Du sagst, es sei dieserhalb hervorgehoben worden, vielleicht ist dem nicht so, sondern daß nur dieses der Nordseite benötigt, nicht aber andere<sup>88</sup><i class=""footnote"">Sündopfer, von welchen dies nicht angegeben ist.</i>? Es heißt:<sup>89</sup><i class=""footnote"">Lev. 4,29.</i><i>er schlachte das Sündopfer am Orte, wo das Brandopfer (geschlachtet</i><sup>90</sup><i class=""footnote"">Die eingeklammerten, im masor. Texte fehlenden Worte finden sich im samaritanischen Texte u. werden auch durch die alten Übersetzungen bestätigt.</i><i>wird)</i>, und dies ist eine Hauptnorm für alle Sündopfer, daß sie der Nordseite benöligen. 
"
Menachot 55b:13,"Nur deshalb, weil der Allbarmherzige geschrieben hat: <i>er schlachte das Sündopfer</i>, sonst aber würde man gesagt haben, nur für jenes und nicht für andere sei die Nordseite erforderlich; 
"
Menachot 55b:14,"doch wohl deshalb, weil hierbei eine Generalisierung und eine Spezialisierung vorhanden ist, somit wird hier [die Regel] von der Generalisierung und Spezialisierung angewandt, obgleich sie von einander entfernt sind!? 
"
Menachot 55b:15,"R. Aši entgegnete: Ist dies denn überhaupt eine Generalisierung und Spezialisierung, dies ist ja<sup>91</sup><i class=""footnote"">Da das in Rede stehende Sündopfer sich in der Schrift vorher befindet.</i>eine Spezialisierung und Generalisierung, somit ist die Generalisierung eine Hinzufügung zur Spezialisierung, und schließt alles ein!? 
"
Menachot 55b:16,"Dem Autor ist vielmehr das <i>es</i> auffallend und er lehrt wie folgt: vielleicht ist dem nicht so, sondern deutet darauf, daß nur dieses der Nordseite benötigt, nicht aber anderes, denn der Allbarmherzige sagt <i>es</i><sup>92</sup><i class=""footnote"">Daher ist ein 3. Schriftvers nötig, daß dies auch für alle anderen Opfer erforderlich sei.</i>. – 
"
Menachot 55b:17,"Was schließt nun das <i>es</i> aus, wo dies entnommen wird aus [den Worten] <i>er schlachte das Sündopfer</i>!? – Dies lehrt, nur dieses in der 
"
Menachot 55b:18,"Nordseite, nicht aber der Ziegenbock Naḥšons<sup>93</sup><i class=""footnote"">Die Einweihungsopfer der Stammesfürsten; vgl. S. 31 Anm. 339.</i>in der Nordseite. 
"
Menachot 55b:19,"Man könnte nämlich glauben, dieser sei, da er hinsichtlich des Stützens<sup>94</sup><i class=""footnote"">Der Hand des Opfernden auf den Kopf des Opfertieres; cf. Lev. 1,4 u. ö.</i>einbegriffen ist, auch hinsichtlich der Nordseite einbegriffen, so lehrt er uns. – 
"
Menachot 55b:20,"Woher dies vom Stützen? – Es wird gelehrt:<sup>95</sup><i class=""footnote"">Lev. 4,24.</i><i>Er stütze seine Hand auf den Kopf des Ziegenbockes</i>, dies schließt den Ziegenbock Naḥšons hinsichtlich des Stützens ein – so R. Jehuda; R. Šimo͑n sagt, 
"
Menachot 56a:1,"dies schließe die Ziegenböcke wegen Götzendienstes hinsichtlich des Stützens ein. 
"
Menachot 56a:2,"Rabina wandte ein: Erklärlich ist dies nach R. Jehuda, wie ist es aber nach R. Šimo͑n<sup>96</sup><i class=""footnote"">Wenn es hinsichtl. des Stützens nicht einbegriffen ist, braucht es hinsieht!. der Nordseite nicht ausgeschlossen zu werden.</i>zu erklären!? 
"
Menachot 56a:3,"Mar Zuṭra, Sohn des R. Mari, sprach zu Rabina: Auch nach R. Jehuda erstreckt sich ja die Einbegreifung nur auf das, hinsichtlich dessen er einbegriffen ist, und nicht auf das, hinsichtlich dessen er nicht einbegriffen<sup>97</sup><i class=""footnote"">Auch nach RJ. ist die Ausschließung hinsichtl. der Nordseite nicht nötig.</i>ist. 
"
Menachot 56a:4,"Wolltest du erwidern, wenn die Schrift ihn nicht ausgeschlossen hätte, würde man ihn durch die Hauptnorm<sup>98</sup><i class=""footnote"">Die alle Sündopfer einbegreift; cf. supra Fol. 55b.</i>einbegriffen haben, so sollte demnach die Schrift auch hinsichtlich des Stützens geschwiegen haben, da auch dies durch die Hauptnorm<sup>99</sup><i class=""footnote"">Wie bei allen anderen Sündopfern das Stützen erforderlich ist, ebenso ist auch bei diesen das Stützen erforderlich.</i>einbegriffen ist!? Du mußt also sagen, man folgere nicht hinsichtlich eines Gesetzes pro praesenti<sup>100</sup><i class=""footnote"">Wie dies die Einweihungsopfer der Stammesfürsten waren.</i>von einem Gesetze für die Dauer, ebenso ist auch diesbezüglich<sup>101</sup><i class=""footnote"">Hinsichtl. der Nordseite.</i>zu erklären, man folgere nicht hinsichtlich eines Gesetzes pro praesenti von einem Gesetze für die Dauer. – 
"
Menachot 56a:5,"Vielmehr, es<sup>102</sup><i class=""footnote"">Das Opfer.</i>in der Nordseite, nicht aber der Schlachtende in der Nordseite<sup>103</sup><i class=""footnote"">Er kann auf einer anderen Seite stehen u. mit einem langen Messer das in der Nordseite befindliche Tier schlachten.</i>. – 
"
Menachot 56a:6,"Dies ist ja aus einer Lehre R. Aḥijas zu entnehmen!? Es wird nämlich gelehrt: R. Aḥija sagte:<sup>104</sup><i class=""footnote"">Lev, 1,11.</i><i>er schlachte es an der Seite des Altars, nördlich</i>; was lehrt dies? 
"
Menachot 56a:7,"Wir finden, daß der [das Blut] Aufnehmende in der Nordseite stehen und in der Nordseite [das Blut] aufnehmen<sup>105</sup><i class=""footnote"">Cf. Zeb. Fol. 48a.</i>muß, und wenn er in der Südseite gestanden und es in der Nordseite aufgenommen hat, es untauglich ist; man könnte nun glauben, dies gelte auch hiervon, daher heißt es <i>es</i>, nur es in der Nordseite, nicht aber braucht der Schlachtende in der Nordseite zu stehen. – 
"
Menachot 56a:8,"Vielmehr, es in der Nordseite, nicht aber das Geflügel<sup>106</sup><i class=""footnote"">Beim Abkneifen des Kopfes, das dem Schlachten entspricht.</i>in der Nordseite. Man könnte nämlich glauben, es sei [ein Schluß] vom Leichteren auf das Schwerere vom Schafe zu folgern: wenn beim Schafe, bei dem es<sup>107</sup><i class=""footnote"">Das Schlachten, bezw. das Abkneifen des Kopfes.</i>nicht durch einen Priester erfolgen<sup>108</sup><i class=""footnote"">Cf. Zeb. Fol. 31b.</i>muß, die Nordseite erforderlich ist, um wieviel mehr ist beim Geflügel, bei dem es<sup>107</sup><i class=""footnote"">Das Schlachten, bezw. das Abkneifen des Kopfes.</i>durch einen Priester erfolgen muß, die Nordseite erforderlich. – 
"
Menachot 56a:9,"Wohl beim Schafe, weil für dieses ein Gerät<sup>109</sup><i class=""footnote"">Ein Messer zum Schlachten.</i>erforderlich ist!? – 
"
Menachot 56a:10,"Vielmehr, es in der Nordseite, nicht aber das Pesaḥopfer in der Nordseite. – Hinsichtlich des Pesaḥopfers ist es ja aus einer Lehre des R. Elie͑zer b. Ja͑qob zu entnehmen!? 
"
Menachot 56a:11,"Es wird nämlich gelehrt: R. Elie͑zer b. Ja͑qob sagte: Man könnte glauben, beim Pesaḥopfer sei die Nordseite erforderlich, und zwar wäre dies durch einen Schluß zu folgern: wenn beim Brandopfer, für dessen Schlachtung keine Zeit festgesetzt ist, die Nordseite festgesetzt ist, um wieviel mehr ist beim Pesaḥopfer, für dessen Schlachtung eine Zeit festgesetzt ist, die Nordseite festgesetzt. – 
"
Menachot 56a:12,"Wohl beim Brandopfer, weil es vollständig verbrannt wird. – 
"
Menachot 56a:13,"Vom Sündopfer<sup>110</sup><i class=""footnote"">Ist dies durch den erwähnten Schluß zu folgern.</i>. – Wohl beim Sündopfer, weil es den der Ausrottung Schuldigen Sühne schafft!? – 
"
Menachot 56a:14,"Vom Schuldopfer. – Wohl beim Schuldopfer, weil es hochheilig ist!? Und wenn von allen zusammen, so sind sie ja alle hochheilig. – 
"
Menachot 56a:15,"Vielmehr, tatsächlich, wie wir vorher erklärt haben, es in der Nordseite, nicht aber der Schlachtende in der Nordseite, wenn du aber einwendest, dies sei aus der Lehre R. Aḥijas zu entnehmen, so schließt dies nicht den Schlachtenden hinsichtlich der Nordseite<sup>111</sup><i class=""footnote"">Dies ist aus dem W.e ‘es’ zu entnehmen.</i>aus, vielmehr ist sie wie folgt zu verstehen: der Schlachtende braucht nicht in der Nordseite zu sein, wohl aber muß der [Blut]aufnehmende in der Nordseite sein. – 
"
Menachot 56a:16,"Hinsichtlich des [Blut]aufnehmenden geht dies ja hervor aus [dem Worte]: <i>er nehme</i><sup>112</sup><i class=""footnote"">Vgl. S. 157 Anm. 43.</i>!? – Die [Folgerung aus dem Worte] <i>er nehme</i> leuchtet ihm nicht ein.
"
Menachot 56a:17,"M<small>AN IST SCHULDIG WEGEN DES</small> K<small>NETENS, DES</small> F<small>ORMENS UND DES</small> B<small>ACKENS</small>. R. Papa sagte: Hat jemand es gebacken, so ist er zweimal zu geißeln, einmal wegen des Formens und einmal wegen des Backens<sup>113</sup><i class=""footnote"">Das Backen gilt als Vollendung des Formens.</i>. – Du sagtest ja aber: wie das Backen eine gesonderte Tätigkeit ist, und man ist wegen dessen besonders schuldig!? – 
"
Menachot 56a:18,"Das ist kein Einwand; eines, wenn er geformt und gebacken hat, und eines, wenn ein anderer geformt und er gebacken hat<sup>114</sup><i class=""footnote"">Im 1. Falle gilt das Backen als gesonderte Tätigkeit, im 2. Falle gilt es außerdem als Vollendung des Formens.</i>.
"
Menachot 56a:19,"Die Rabbanan lehrten: Ist ein Erstgeborenes<sup>115</sup><i class=""footnote"">Ein solches Tier ist heilig u. darf außerhalb Palästinas nur dann geschlachtet werden, wenn es ein Gebrechen bekommen hat; die vorsätzliche Beibringung eines Gebrechens ist verboten.</i>von einem Blutandrang befallen worden, so darf man ihm an einer Stelle, wo man ihm keinen Leibesfehler beibringt, zur Ader lassen, nicht aber darf man ihm zur Ader lassen an einer Stelle, wo man ihm einen Leibesfehler beibringt – so R. Meír; 
"
Menachot 56a:20,"die Weisen sagen, man dürfe ihm zur Ader lassen auch an einer Stelle, wo man ihm einen Leibesfehler beibringt, nur dürfe man es daraufhin nicht schlachten; R. Šimo͑n sagt, 
"
Menachot 56b:1,"es dürfe auch daraufhin geschlachtet werden; R. Jehuda sagt, selbst wenn es verendet, dürfe man ihm nicht<sup>116</sup><i class=""footnote"">Cf. Pes. Fol. 11b.</i>zur Ader lassen. 
"
Menachot 56b:2,"R. Ḥija b. Abba sagte im Namen R. Joḥanans: Alle<sup>117</sup><i class=""footnote"">Die Tannaím, die bezügl. des Erstgeborenen streiten; das von Blutandrang befallene Tier ist gebrechenbehaftet u. sie streiten, ob man ihm ein Gebrechen beibringen dürfe.</i>stimmen überein, daß man schuldig ist, wenn man nach dem Säuern säuern<sup>118</sup><i class=""footnote"">Dh. wenn mehrere Personen hintereinander sich mit der Fertigung eines gesäuerten Speisopfers befassen.</i>läßt, denn es heißt:<sup>119</sup><i class=""footnote"">Lev. 2,11.</i><i>es soll nicht gesäuert hergerichtet werden</i>, und:<sup>120</sup><i class=""footnote"">Ib. 6,10.</i><i>es soll nicht gesäuert gebacken werden</i>; 
"
Menachot 56b:3,"daß man wegen des Kastrierens nach dem Kastrieren<sup>121</sup><i class=""footnote"">Wenn beispielsweise jemand beim Kastrieren die Hoden hängen ließ u. ein anderer sie ganz entfernt; das Kastrieren ist auch bei einem profanen Tiere verboten.</i>schuldig ist, denn es heißt:<sup>122</sup><i class=""footnote"">Lev. 22,24.</i><i>dem die Hoden zerquetscht, zerschlagen, abgerissen oder zerschnitten sind</i>, und da man, wenn man wegen des Zerschneidens schuldig ist, wegen des Abreißens erst recht schuldig sein<sup>123</sup><i class=""footnote"">Die Schrift braucht dies nicht besonders zu erwähnen.</i>müßte, so schließt dies das Abreißen nach dem Zerschneiden ein, daß man dieserhalb schuldig sei; 
"
